NOMBRE DEPARTAMENTO,NOMBRE MUNICIPIO,PCP6||Sexo,PCP7,Recuento de PCP1,PCP17_A||Nivel Estudio Aprobado
Sololá,Concepción,Hombre,23,37,Primaria
Sololá,Concepción,Hombre,24,3,Licenciatura
Sololá,Concepción,Hombre,24,6,Ninguno
Sololá,Concepción,Hombre,24,10,Nivel medio (básico y diversificado)
Sololá,Concepción,Hombre,24,1,Preprimaria
Sololá,Concepción,Hombre,24,35,Primaria
Sololá,Concepción,Hombre,25,6,Ninguno
Sololá,Concepción,Hombre,25,10,Nivel medio (básico y diversificado)
Sololá,Concepción,Hombre,25,1,Preprimaria
Sololá,Concepción,Hombre,25,43,Primaria
Sololá,Concepción,Hombre,26,3,Licenciatura
Sololá,Concepción,Hombre,26,6,Ninguno
Sololá,Concepción,Hombre,26,10,Nivel medio (básico y diversificado)
Sololá,Concepción,Hombre,26,1,Preprimaria
Sololá,Concepción,Hombre,26,43,Primaria
Sololá,Concepción,Hombre,27,9,Ninguno
Sololá,Concepción,Hombre,27,5,Nivel medio (básico y diversificado)
Sololá,Concepción,Hombre,27,3,Preprimaria
Sololá,Concepción,Hombre,27,13,Primaria
Sololá,Concepción,Hombre,28,1,Licenciatura
Sololá,Concepción,Hombre,28,11,Ninguno
Sololá,Concepción,Hombre,28,4,Nivel medio (básico y diversificado)
Sololá,Concepción,Hombre,28,40,Primaria
Sololá,Concepción,Hombre,29,7,Ninguno
Sololá,Concepción,Hombre,29,2,Nivel medio (básico y diversificado)
Sololá,Concepción,Hombre,29,1,Preprimaria
Sololá,Concepción,Hombre,29,26,Primaria
Sololá,Concepción,Hombre,30,1,Licenciatura
Sololá,Concepción,Hombre,30,16,Ninguno
Sololá,Concepción,Hombre,30,8,Nivel medio (básico y diversificado)
Sololá,Concepción,Hombre,30,2,Preprimaria
Sololá,Concepción,Hombre,30,52,Primaria
Sololá,Concepción,Hombre,31,1,Licenciatura
Sololá,Concepción,Hombre,31,5,Ninguno
Sololá,Concepción,Hombre,31,2,Nivel medio (básico y diversificado)
Sololá,Concepción,Hombre,31,1,Preprimaria
Sololá,Concepción,Hombre,31,28,Primaria
Sololá,Concepción,Hombre,32,12,Ninguno
Sololá,Concepción,Hombre,32,2,Nivel medio (básico y diversificado)
Sololá,Concepción,Hombre,32,1,Preprimaria
Sololá,Concepción,Hombre,32,25,Primaria
Sololá,Concepción,Hombre,33,13,Ninguno
Sololá,Concepción,Hombre,33,5,Nivel medio (básico y diversificado)
Sololá,Concepción,Hombre,33,2,Preprimaria
Sololá,Concepción,Hombre,33,25,Primaria
Sololá,Concepción,Hombre,34,1,Licenciatura
Sololá,Concepción,Hombre,34,8,Ninguno
Sololá,Concepción,Hombre,34,2,Nivel medio (básico y diversificado)
Sololá,Concepción,Hombre,34,19,Primaria
Sololá,Concepción,Hombre,35,10,Ninguno
Sololá,Concepción,Hombre,35,1,Nivel medio (básico y diversificado)
Sololá,Concepción,Hombre,35,21,Primaria
Sololá,Concepción,Hombre,36,7,Ninguno
Sololá,Concepción,Hombre,36,4,Nivel medio (básico y diversificado)
Sololá,Concepción,Hombre,36,12,Primaria
Sololá,Concepción,Hombre,37,1,Licenciatura
Sololá,Concepción,Hombre,37,7,Ninguno
Sololá,Concepción,Hombre,37,1,Preprimaria
Sololá,Concepción,Hombre,37,23,Primaria
Sololá,Concepción,Hombre,38,9,Ninguno
Sololá,Concepción,Hombre,38,1,Nivel medio (básico y diversificado)
Sololá,Concepción,Hombre,38,2,Preprimaria
Sololá,Concepción,Hombre,38,21,Primaria
Sololá,Concepción,Hombre,39,2,Licenciatura
Sololá,Concepción,Hombre,39,6,Ninguno
Sololá,Concepción,Hombre,39,1,Nivel medio (básico y diversificado)
Sololá,Concepción,Hombre,39,17,Primaria
Sololá,Concepción,Hombre,40,1,Maestría
Sololá,Concepción,Hombre,40,8,Ninguno
Sololá,Concepción,Hombre,40,1,Nivel medio (básico y diversificado)
Sololá,Concepción,Hombre,40,24,Primaria
Sololá,Concepción,Hombre,41,4,Ninguno
Sololá,Concepción,Hombre,41,1,Nivel medio (básico y diversificado)
Sololá,Concepción,Hombre,41,16,Primaria
Sololá,Concepción,Hombre,42,10,Ninguno
Sololá,Concepción,Hombre,42,1,Nivel medio (básico y diversificado)
Sololá,Concepción,Hombre,42,1,Preprimaria
Sololá,Concepción,Hombre,42,21,Primaria
Sololá,Concepción,Hombre,43,1,Licenciatura
Sololá,Concepción,Hombre,43,4,Ninguno
Sololá,Concepción,Hombre,43,15,Primaria
Sololá,Concepción,Hombre,44,6,Ninguno
Sololá,Concepción,Hombre,44,11,Primaria
Sololá,Concepción,Hombre,45,6,Ninguno
Sololá,Concepción,Hombre,45,1,Nivel medio (básico y diversificado)
Sololá,Concepción,Hombre,45,2,Preprimaria
Sololá,Concepción,Hombre,45,13,Primaria
Sololá,Concepción,Hombre,46,4,Ninguno
Sololá,Concepción,Hombre,46,13,Primaria
Sololá,Concepción,Hombre,47,5,Ninguno
Sololá,Concepción,Hombre,47,10,Primaria
Sololá,Concepción,Hombre,48,7,Ninguno
Sololá,Concepción,Hombre,48,1,Preprimaria
Sololá,Concepción,Hombre,48,15,Primaria
Sololá,Concepción,Hombre,49,6,Ninguno
Sololá,Concepción,Hombre,49,1,Nivel medio (básico y diversificado)
Sololá,Concepción,Hombre,49,1,Preprimaria
Sololá,Concepción,Hombre,49,14,Primaria
Sololá,Concepción,Hombre,50,11,Ninguno
Sololá,Concepción,Hombre,50,1,Preprimaria
Sololá,Concepción,Hombre,50,24,Primaria
Sololá,Concepción,Hombre,51,2,Ninguno
Sololá,Concepción,Hombre,51,1,Preprimaria
Sololá,Concepción,Hombre,51,3,Primaria
Sololá,Concepción,Hombre,52,5,Ninguno
Sololá,Concepción,Hombre,52,11,Primaria
Sololá,Concepción,Hombre,53,7,Ninguno
Sololá,Concepción,Hombre,53,7,Primaria
Sololá,Concepción,Hombre,54,3,Ninguno
Sololá,Concepción,Hombre,54,1,Nivel medio (básico y diversificado)
Sololá,Concepción,Hombre,54,7,Primaria
Sololá,Concepción,Hombre,55,6,Ninguno
Sololá,Concepción,Hombre,55,1,Nivel medio (básico y diversificado)
Sololá,Concepción,Hombre,55,7,Primaria
Sololá,Concepción,Hombre,56,3,Ninguno
Sololá,Concepción,Hombre,56,7,Primaria
Sololá,Concepción,Hombre,57,2,Ninguno
Sololá,Concepción,Hombre,57,1,Nivel medio (básico y diversificado)
Sololá,Concepción,Hombre,57,6,Primaria
Sololá,Concepción,Hombre,58,4,Ninguno
Sololá,Concepción,Hombre,58,1,Preprimaria
Sololá,Concepción,Hombre,58,6,Primaria
Sololá,Concepción,Hombre,59,2,Ninguno
Sololá,Concepción,Hombre,59,4,Primaria
Sololá,Concepción,Hombre,60,11,Ninguno
Sololá,Concepción,Hombre,60,3,Primaria
Sololá,Concepción,Hombre,61,2,Ninguno
Sololá,Concepción,Hombre,61,1,Nivel medio (básico y diversificado)
Sololá,Concepción,Hombre,62,6,Ninguno
Sololá,Concepción,Hombre,62,3,Primaria
Sololá,Concepción,Hombre,63,4,Ninguno
Sololá,Concepción,Hombre,63,8,Primaria
Sololá,Concepción,Hombre,64,4,Ninguno
Sololá,Concepción,Hombre,64,3,Primaria
Sololá,Concepción,Hombre,65,9,Ninguno
Sololá,Concepción,Hombre,65,1,Preprimaria
Sololá,Concepción,Hombre,65,8,Primaria
Sololá,Concepción,Hombre,66,5,Ninguno
Sololá,Concepción,Hombre,66,3,Primaria
Sololá,Concepción,Hombre,67,5,Ninguno
Sololá,Concepción,Hombre,67,3,Primaria
Sololá,Concepción,Hombre,68,7,Ninguno
Sololá,Concepción,Hombre,68,4,Primaria
Sololá,Concepción,Hombre,69,4,Ninguno
Sololá,Concepción,Hombre,69,2,Primaria
Sololá,Concepción,Hombre,70,5,Ninguno
Sololá,Concepción,Hombre,70,3,Primaria
Sololá,Concepción,Hombre,71,4,Ninguno
Sololá,Concepción,Hombre,71,7,Primaria
Sololá,Concepción,Hombre,72,4,Primaria
Sololá,Concepción,Hombre,73,3,Ninguno
Sololá,Concepción,Hombre,74,1,Ninguno
Sololá,Concepción,Hombre,75,3,Ninguno
Sololá,Concepción,Hombre,75,3,Primaria
Sololá,Concepción,Hombre,76,2,Ninguno
Sololá,Concepción,Hombre,76,3,Primaria
Sololá,Concepción,Hombre,77,1,Ninguno
Sololá,Concepción,Hombre,77,2,Primaria
Sololá,Concepción,Hombre,78,4,Ninguno
Sololá,Concepción,Hombre,78,1,Primaria
Sololá,Concepción,Hombre,79,4,Ninguno
Sololá,Concepción,Hombre,80,1,Ninguno
Sololá,Concepción,Hombre,80,3,Preprimaria
Sololá,Concepción,Hombre,80,1,Primaria
Sololá,Concepción,Hombre,81,1,Ninguno
Sololá,Concepción,Hombre,84,3,Ninguno
Sololá,Concepción,Hombre,85,1,Ninguno
Sololá,Concepción,Hombre,88,2,Ninguno
Sololá,Concepción,Hombre,89,1,Ninguno
Sololá,Concepción,Mujer,0,67,
Sololá,Concepción,Mujer,1,81,
Sololá,Concepción,Mujer,2,80,
Sololá,Concepción,Mujer,3,87,
Sololá,Concepción,Mujer,4,77,Ninguno
Sololá,Concepción,Mujer,4,18,Preprimaria
Sololá,Concepción,Mujer,5,59,Ninguno
Sololá,Concepción,Mujer,5,37,Preprimaria
Sololá,Concepción,Mujer,6,17,Ninguno
Sololá,Concepción,Mujer,6,60,Preprimaria
Sololá,Concepción,Mujer,6,6,Primaria
Sololá,Concepción,Mujer,7,4,Ninguno
Sololá,Concepción,Mujer,7,50,Preprimaria
Sololá,Concepción,Mujer,7,42,Primaria
Sololá,Concepción,Mujer,8,3,Ninguno
Sololá,Concepción,Mujer,8,16,Preprimaria
Sololá,Concepción,Mujer,8,75,Primaria
Sololá,Concepción,Mujer,9,2,Ninguno
Sololá,Concepción,Mujer,9,4,Preprimaria
Sololá,Concepción,Mujer,9,73,Primaria
Sololá,Concepción,Mujer,10,8,Ninguno
Sololá,Concepción,Mujer,10,2,Preprimaria
Sololá,Concepción,Mujer,10,109,Primaria
Sololá,Concepción,Mujer,11,1,Ninguno
Sololá,Concepción,Mujer,11,77,Primaria
Sololá,Concepción,Mujer,12,6,Ninguno
Sololá,Concepción,Mujer,12,2,Nivel medio (básico y diversificado)
Sololá,Concepción,Mujer,12,1,Preprimaria
Sololá,Concepción,Mujer,12,94,Primaria
Sololá,Concepción,Mujer,13,3,Ninguno
Sololá,Concepción,Mujer,13,4,Nivel medio (básico y diversificado)
Sololá,Concepción,Mujer,13,73,Primaria
Sololá,Concepción,Mujer,14,2,Ninguno
Sololá,Concepción,Mujer,14,13,Nivel medio (básico y diversificado)
Sololá,Concepción,Mujer,14,1,Preprimaria
Sololá,Concepción,Mujer,14,79,Primaria
Sololá,Concepción,Mujer,15,9,Ninguno
Sololá,Concepción,Mujer,15,24,Nivel medio (básico y diversificado)
Sololá,Concepción,Mujer,15,1,Preprimaria
Sololá,Concepción,Mujer,15,66,Primaria
Sololá,Concepción,Mujer,16,4,Ninguno
Sololá,Concepción,Mujer,16,11,Nivel medio (básico y diversificado)
Sololá,Concepción,Mujer,16,52,Primaria
Sololá,Concepción,Mujer,17,8,Ninguno
Sololá,Concepción,Mujer,17,16,Nivel medio (básico y diversificado)
Sololá,Concepción,Mujer,17,69,Primaria
Sololá,Concepción,Mujer,18,10,Ninguno
Sololá,Concepción,Mujer,18,24,Nivel medio (básico y diversificado)
Sololá,Concepción,Mujer,18,1,Preprimaria
Sololá,Concepción,Mujer,18,65,Primaria
Sololá,Concepción,Mujer,19,10,Ninguno
Sololá,Concepción,Mujer,19,8,Nivel medio (básico y diversificado)
Sololá,Concepción,Mujer,19,33,Primaria
Sololá,Concepción,Mujer,20,2,Licenciatura
Sololá,Concepción,Mujer,20,13,Ninguno
Sololá,Concepción,Mujer,20,9,Nivel medio (básico y diversificado)
Sololá,Concepción,Mujer,20,1,Preprimaria
Sololá,Concepción,Mujer,20,68,Primaria
Sololá,Concepción,Mujer,21,14,Ninguno
Sololá,Concepción,Mujer,21,16,Nivel medio (básico y diversificado)
Sololá,Concepción,Mujer,21,37,Primaria
Sololá,Concepción,Mujer,22,11,Ninguno
Sololá,Concepción,Mujer,22,17,Nivel medio (básico y diversificado)
Sololá,Concepción,Mujer,22,2,Preprimaria
Sololá,Concepción,Mujer,22,43,Primaria
Sololá,Concepción,Mujer,23,15,Ninguno
Sololá,Concepción,Mujer,23,15,Nivel medio (básico y diversificado)
Sololá,Concepción,Mujer,23,40,Primaria
Sololá,Concepción,Mujer,24,12,Ninguno
Sololá,Concepción,Mujer,24,10,Nivel medio (básico y diversificado)
Sololá,Concepción,Mujer,24,1,Preprimaria
Sololá,Concepción,Mujer,24,47,Primaria
Sololá,Concepción,Mujer,25,2,Licenciatura
Sololá,Concepción,Mujer,25,17,Ninguno
Sololá,Concepción,Mujer,25,6,Nivel medio (básico y diversificado)
Sololá,Concepción,Mujer,25,2,Preprimaria
Sololá,Concepción,Mujer,25,47,Primaria
Sololá,Concepción,Mujer,26,3,Licenciatura
Sololá,Concepción,Mujer,26,14,Ninguno
Sololá,Concepción,Mujer,26,4,Nivel medio (básico y diversificado)
Sololá,Concepción,Mujer,26,36,Primaria
Sololá,Concepción,Mujer,27,1,Licenciatura
Sololá,Concepción,Mujer,27,19,Ninguno
Sololá,Concepción,Mujer,27,4,Nivel medio (básico y diversificado)
Sololá,Concepción,Mujer,27,2,Preprimaria
Sololá,Concepción,Mujer,27,29,Primaria
Sololá,Concepción,Mujer,28,21,Ninguno
Sololá,Concepción,Mujer,28,12,Nivel medio (básico y diversificado)
Sololá,Concepción,Mujer,28,36,Primaria
Sololá,Concepción,Mujer,29,11,Ninguno
Sololá,Concepción,Mujer,29,6,Nivel medio (básico y diversificado)
Sololá,Concepción,Mujer,29,1,Preprimaria
Sololá,Concepción,Mujer,29,24,Primaria
Sololá,Concepción,Mujer,30,24,Ninguno
Sololá,Concepción,Mujer,30,4,Nivel medio (básico y diversificado)
Sololá,Concepción,Mujer,30,2,Preprimaria
Sololá,Concepción,Mujer,30,34,Primaria
Sololá,Concepción,Mujer,31,12,Ninguno
Sololá,Concepción,Mujer,31,3,Nivel medio (básico y diversificado)
Sololá,Concepción,Mujer,31,1,Preprimaria
Sololá,Concepción,Mujer,31,21,Primaria
Sololá,Concepción,Mujer,32,18,Ninguno
Sololá,Concepción,Mujer,32,4,Nivel medio (básico y diversificado)
Sololá,Concepción,Mujer,32,1,Preprimaria
Sololá,Concepción,Mujer,32,30,Primaria
Sololá,Concepción,Mujer,33,17,Ninguno
Sololá,Concepción,Mujer,33,1,Nivel medio (básico y diversificado)
Sololá,Concepción,Mujer,33,2,Preprimaria
Sololá,Concepción,Mujer,33,18,Primaria
Sololá,Concepción,Mujer,34,11,Ninguno
Sololá,Concepción,Mujer,34,3,Nivel medio (básico y diversificado)
Sololá,Concepción,Mujer,34,1,Preprimaria
Sololá,Concepción,Mujer,34,18,Primaria
Sololá,Concepción,Mujer,35,26,Ninguno
Sololá,Concepción,Mujer,35,2,Nivel medio (básico y diversificado)
Sololá,Concepción,Mujer,35,3,Preprimaria
Sololá,Concepción,Mujer,35,28,Primaria
Sololá,Concepción,Mujer,36,20,Ninguno
Sololá,Concepción,Mujer,36,2,Nivel medio (básico y diversificado)
Sololá,Concepción,Mujer,36,1,Preprimaria
Sololá,Concepción,Mujer,36,15,Primaria
Sololá,Concepción,Mujer,37,21,Ninguno
Sololá,Concepción,Mujer,37,1,Preprimaria
Sololá,Concepción,Mujer,37,16,Primaria
Sololá,Concepción,Mujer,38,15,Ninguno
Sololá,Concepción,Mujer,38,3,Nivel medio (básico y diversificado)
Sololá,Concepción,Mujer,38,2,Preprimaria
Sololá,Concepción,Mujer,38,31,Primaria
Sololá,Concepción,Mujer,39,11,Ninguno
Sololá,Concepción,Mujer,39,2,Nivel medio (básico y diversificado)
Sololá,Concepción,Mujer,39,14,Primaria
Sololá,Concepción,Mujer,40,27,Ninguno
Sololá,Concepción,Mujer,40,20,Primaria
Sololá,Concepción,Mujer,41,7,Ninguno
Sololá,Concepción,Mujer,41,1,Nivel medio (básico y diversificado)
Sololá,Concepción,Mujer,41,8,Primaria
Sololá,Concepción,Mujer,42,11,Ninguno
Sololá,Concepción,Mujer,42,2,Preprimaria
Sololá,Concepción,Mujer,42,20,Primaria
Sololá,Concepción,Mujer,43,17,Ninguno
Sololá,Concepción,Mujer,43,2,Preprimaria
Sololá,Concepción,Mujer,43,10,Primaria
Sololá,Concepción,Mujer,44,1,Licenciatura
Sololá,Concepción,Mujer,44,11,Ninguno
Sololá,Concepción,Mujer,44,14,Primaria
Sololá,Concepción,Mujer,45,9,Ninguno
Sololá,Concepción,Mujer,45,1,Preprimaria
Sololá,Concepción,Mujer,45,11,Primaria
Sololá,Concepción,Mujer,46,5,Ninguno
Sololá,Concepción,Mujer,46,14,Primaria
Sololá,Concepción,Mujer,47,5,Ninguno
Sololá,Concepción,Mujer,47,1,Nivel medio (básico y diversificado)
Sololá,Concepción,Mujer,47,9,Primaria
Sololá,Concepción,Mujer,48,20,Ninguno
Sololá,Concepción,Mujer,48,9,Primaria
Sololá,Concepción,Mujer,49,7,Ninguno
Sololá,Concepción,Mujer,49,10,Primaria
Sololá,Concepción,Mujer,50,12,Ninguno
Sololá,Concepción,Mujer,50,1,Preprimaria
Sololá,Concepción,Mujer,50,9,Primaria
Sololá,Concepción,Mujer,51,8,Ninguno
Sololá,Concepción,Mujer,51,9,Primaria
Sololá,Concepción,Mujer,52,7,Ninguno
Sololá,Concepción,Mujer,52,11,Primaria
Sololá,Concepción,Mujer,53,6,Ninguno
Sololá,Concepción,Mujer,53,2,Preprimaria
Sololá,Concepción,Mujer,53,12,Primaria
Sololá,Concepción,Mujer,54,7,Ninguno
Sololá,Concepción,Mujer,54,1,Preprimaria
Sololá,Concepción,Mujer,54,3,Primaria
Sololá,Concepción,Mujer,55,8,Ninguno
Sololá,Concepción,Mujer,55,5,Primaria
Sololá,Concepción,Mujer,56,4,Ninguno
Sololá,Concepción,Mujer,56,4,Primaria
Sololá,Concepción,Mujer,57,7,Ninguno
Sololá,Concepción,Mujer,57,6,Primaria
Sololá,Concepción,Mujer,58,9,Ninguno
Sololá,Concepción,Mujer,58,5,Primaria
Sololá,Concepción,Mujer,59,2,Ninguno
Sololá,Concepción,Mujer,59,2,Primaria
Sololá,Concepción,Mujer,60,11,Ninguno
Sololá,Concepción,Mujer,60,1,Preprimaria
Sololá,Concepción,Mujer,60,12,Primaria
Sololá,Concepción,Mujer,61,1,Ninguno
Sololá,Concepción,Mujer,61,5,Primaria
Sololá,Concepción,Mujer,62,3,Ninguno
Sololá,Concepción,Mujer,62,3,Primaria
Sololá,Concepción,Mujer,63,9,Ninguno
Sololá,Concepción,Mujer,63,5,Primaria
Sololá,Concepción,Mujer,64,9,Ninguno
Sololá,Concepción,Mujer,64,3,Primaria
Sololá,Concepción,Mujer,65,7,Ninguno
Sololá,Concepción,Mujer,65,3,Primaria
Sololá,Concepción,Mujer,66,11,Ninguno
Sololá,Concepción,Mujer,67,6,Ninguno
Sololá,Concepción,Mujer,67,2,Primaria
Sololá,Concepción,Mujer,68,7,Ninguno
Sololá,Concepción,Mujer,68,8,Primaria
Sololá,Concepción,Mujer,69,4,Ninguno
Sololá,Concepción,Mujer,69,4,Primaria
Sololá,Concepción,Mujer,70,6,Ninguno
Sololá,Concepción,Mujer,70,3,Primaria
Sololá,Concepción,Mujer,71,1,Ninguno
Sololá,Concepción,Mujer,71,2,Primaria
Sololá,Concepción,Mujer,72,7,Ninguno
Sololá,Concepción,Mujer,72,1,Primaria
Sololá,Concepción,Mujer,73,3,Ninguno
Sololá,Concepción,Mujer,73,1,Primaria
Sololá,Concepción,Mujer,74,6,Ninguno
Sololá,Concepción,Mujer,74,1,Primaria
Sololá,Concepción,Mujer,75,5,Ninguno
Sololá,Concepción,Mujer,76,2,Ninguno
Sololá,Concepción,Mujer,77,5,Ninguno
Sololá,Concepción,Mujer,77,1,Primaria
Sololá,Concepción,Mujer,78,8,Ninguno
Sololá,Concepción,Mujer,79,1,Ninguno
Sololá,Concepción,Mujer,79,1,Preprimaria
Sololá,Concepción,Mujer,79,2,Primaria
Sololá,Concepción,Mujer,80,4,Ninguno
Sololá,Concepción,Mujer,81,1,Ninguno
Sololá,Concepción,Mujer,82,1,Ninguno
Sololá,Concepción,Mujer,83,1,Primaria
Sololá,Concepción,Mujer,84,1,Ninguno
Sololá,Concepción,Mujer,86,1,Ninguno
Sololá,Concepción,Mujer,86,1,Primaria
Sololá,Concepción,Mujer,87,1,Ninguno
Sololá,Concepción,Mujer,88,1,Ninguno
Sololá,Concepción,Mujer,89,1,Ninguno
Sololá,Concepción,Mujer,92,1,Primaria
Sololá,Concepción,Mujer,93,1,Primaria
Sololá,Concepción,Mujer,95,1,Ninguno
Sololá,Nahualá,Hombre,0,806,
Sololá,Nahualá,Hombre,1,872,
Sololá,Nahualá,Hombre,2,843,
Sololá,Nahualá,Hombre,3,881,
Sololá,Nahualá,Hombre,4,882,Ninguno
Sololá,Nahualá,Hombre,4,46,Preprimaria
Sololá,Nahualá,Hombre,5,738,Ninguno
Sololá,Nahualá,Hombre,5,189,Preprimaria
Sololá,Nahualá,Hombre,6,467,Ninguno
Sololá,Nahualá,Hombre,6,425,Preprimaria
Sololá,Nahualá,Hombre,6,36,Primaria
Sololá,Nahualá,Hombre,7,119,Ninguno
Sololá,Nahualá,Hombre,7,436,Preprimaria
Sololá,Nahualá,Hombre,7,307,Primaria
Sololá,Nahualá,Hombre,8,31,Ninguno
Sololá,Nahualá,Hombre,8,151,Preprimaria
Sololá,Nahualá,Hombre,8,630,Primaria
Sololá,Nahualá,Hombre,9,37,Ninguno
Sololá,Nahualá,Hombre,9,69,Preprimaria
Sololá,Nahualá,Hombre,9,736,Primaria
Sololá,Nahualá,Hombre,10,31,Ninguno
Sololá,Nahualá,Hombre,10,40,Preprimaria
Sololá,Nahualá,Hombre,10,781,Primaria
Sololá,Nahualá,Hombre,11,28,Ninguno
Sololá,Nahualá,Hombre,11,30,Preprimaria
Sololá,Nahualá,Hombre,11,841,Primaria
Sololá,Nahualá,Hombre,12,16,Ninguno
Sololá,Nahualá,Hombre,12,70,Nivel medio (básico y diversificado)
Sololá,Nahualá,Hombre,12,23,Preprimaria
Sololá,Nahualá,Hombre,12,838,Primaria
Sololá,Nahualá,Hombre,13,22,Ninguno
Sololá,Nahualá,Hombre,13,228,Nivel medio (básico y diversificado)
Sololá,Nahualá,Hombre,13,21,Preprimaria
Sololá,Nahualá,Hombre,13,672,Primaria
Sololá,Nahualá,Hombre,14,27,Ninguno
Sololá,Nahualá,Hombre,14,382,Nivel medio (básico y diversificado)
Sololá,Nahualá,Hombre,14,7,Preprimaria
Sololá,Nahualá,Hombre,14,483,Primaria
Sololá,Nahualá,Hombre,15,40,Ninguno
Sololá,Nahualá,Hombre,15,431,Nivel medio (básico y diversificado)
Sololá,Nahualá,Hombre,15,13,Preprimaria
Sololá,Nahualá,Hombre,15,451,Primaria
Sololá,Nahualá,Hombre,16,29,Ninguno
Sololá,Nahualá,Hombre,16,473,Nivel medio (básico y diversificado)
Sololá,Nahualá,Hombre,16,4,Preprimaria
Sololá,Nahualá,Hombre,16,325,Primaria
Sololá,Nahualá,Hombre,17,1,Licenciatura
Sololá,Nahualá,Hombre,17,29,Ninguno
Sololá,Nahualá,Hombre,17,509,Nivel medio (básico y diversificado)
Sololá,Nahualá,Hombre,17,9,Preprimaria
Sololá,Nahualá,Hombre,17,398,Primaria
Sololá,Nahualá,Hombre,18,12,Licenciatura
Sololá,Nahualá,Hombre,18,47,Ninguno
Sololá,Nahualá,Hombre,18,554,Nivel medio (básico y diversificado)
Sololá,Nahualá,Hombre,18,9,Preprimaria
Sololá,Nahualá,Hombre,18,352,Primaria
Sololá,Nahualá,Hombre,19,9,Licenciatura
Sololá,Nahualá,Hombre,19,35,Ninguno
Sololá,Nahualá,Hombre,19,418,Nivel medio (básico y diversificado)
Sololá,Nahualá,Hombre,19,14,Preprimaria
