NOMBRE DEPARTAMENTO,NOMBRE MUNICIPIO,PCP6||Sexo,PCP7,PCP16_A||Dificultad Vista,Recuento de PCP1
Sololá,Concepción,Hombre,34,"No, sin dificultad",30
Sololá,Concepción,Hombre,35,No declarado,1
Sololá,Concepción,Hombre,35,"No, sin dificultad",31
Sololá,Concepción,Hombre,36,"No, sin dificultad",22
Sololá,Concepción,Hombre,36,"Sí, con algo de dificultad",1
Sololá,Concepción,Hombre,37,"No, sin dificultad",31
Sololá,Concepción,Hombre,37,"Sí, con algo de dificultad",1
Sololá,Concepción,Hombre,38,"No, sin dificultad",33
Sololá,Concepción,Hombre,39,No declarado,1
Sololá,Concepción,Hombre,39,"No, sin dificultad",25
Sololá,Concepción,Hombre,40,No declarado,1
Sololá,Concepción,Hombre,40,"No, sin dificultad",33
Sololá,Concepción,Hombre,41,No declarado,1
Sololá,Concepción,Hombre,41,"No, sin dificultad",19
Sololá,Concepción,Hombre,41,"Sí, con algo de dificultad",1
Sololá,Concepción,Hombre,42,"No, sin dificultad",31
Sololá,Concepción,Hombre,42,"Sí, con algo de dificultad",2
Sololá,Concepción,Hombre,43,"No, sin dificultad",20
Sololá,Concepción,Hombre,44,"No, sin dificultad",17
Sololá,Concepción,Hombre,45,"No, sin dificultad",22
Sololá,Concepción,Hombre,46,No declarado,1
Sololá,Concepción,Hombre,46,"No, sin dificultad",16
Sololá,Concepción,Hombre,47,"No, sin dificultad",15
Sololá,Concepción,Hombre,48,"No, sin dificultad",22
Sololá,Concepción,Hombre,48,"Sí, con algo de dificultad",1
Sololá,Concepción,Hombre,49,"No, sin dificultad",22
Sololá,Concepción,Hombre,50,"No, sin dificultad",36
Sololá,Concepción,Hombre,51,"No, sin dificultad",6
Sololá,Concepción,Hombre,52,"No, sin dificultad",16
Sololá,Concepción,Hombre,53,"No, sin dificultad",14
Sololá,Concepción,Hombre,54,No declarado,1
Sololá,Concepción,Hombre,54,"No, sin dificultad",10
Sololá,Concepción,Hombre,55,No puede,1
Sololá,Concepción,Hombre,55,"No, sin dificultad",13
Sololá,Concepción,Hombre,56,"No, sin dificultad",10
Sololá,Concepción,Hombre,57,"No, sin dificultad",8
Sololá,Concepción,Hombre,57,"Sí, con algo de dificultad",1
Sololá,Concepción,Hombre,58,"No, sin dificultad",11
Sololá,Concepción,Hombre,59,"No, sin dificultad",6
Sololá,Concepción,Hombre,60,"No, sin dificultad",14
Sololá,Concepción,Hombre,61,"No, sin dificultad",3
Sololá,Concepción,Hombre,62,"No, sin dificultad",9
Sololá,Concepción,Hombre,63,"No, sin dificultad",10
Sololá,Concepción,Hombre,63,"Sí, con algo de dificultad",2
Sololá,Concepción,Hombre,64,"No, sin dificultad",7
Sololá,Concepción,Hombre,65,"No, sin dificultad",18
Sololá,Concepción,Hombre,66,"No, sin dificultad",8
Sololá,Concepción,Hombre,67,"No, sin dificultad",8
Sololá,Concepción,Hombre,68,"No, sin dificultad",11
Sololá,Concepción,Hombre,69,"No, sin dificultad",5
Sololá,Concepción,Hombre,69,"Sí, con algo de dificultad",1
Sololá,Concepción,Hombre,70,"No, sin dificultad",6
Sololá,Concepción,Hombre,70,"Sí, con algo de dificultad",2
Sololá,Concepción,Hombre,71,"No, sin dificultad",9
Sololá,Concepción,Hombre,71,"Sí, con algo de dificultad",1
Sololá,Concepción,Hombre,71,"Sí, con mucha dificultad",1
Sololá,Concepción,Hombre,72,No declarado,1
Sololá,Concepción,Hombre,72,"No, sin dificultad",3
Sololá,Concepción,Hombre,73,"No, sin dificultad",3
Sololá,Concepción,Hombre,74,"No, sin dificultad",1
Sololá,Concepción,Hombre,75,"No, sin dificultad",6
Sololá,Concepción,Hombre,76,"No, sin dificultad",5
Sololá,Concepción,Hombre,77,"No, sin dificultad",3
Sololá,Concepción,Hombre,78,"No, sin dificultad",5
Sololá,Concepción,Hombre,79,"No, sin dificultad",4
Sololá,Concepción,Hombre,80,"No, sin dificultad",4
Sololá,Concepción,Hombre,80,"Sí, con algo de dificultad",1
Sololá,Concepción,Hombre,81,"No, sin dificultad",1
Sololá,Concepción,Hombre,84,"No, sin dificultad",2
Sololá,Concepción,Hombre,84,"Sí, con algo de dificultad",1
Sololá,Concepción,Hombre,85,"No, sin dificultad",1
Sololá,Concepción,Hombre,88,"No, sin dificultad",2
Sololá,Concepción,Hombre,89,"Sí, con algo de dificultad",1
Sololá,Concepción,Mujer,0,,67
Sololá,Concepción,Mujer,1,,81
Sololá,Concepción,Mujer,2,,80
Sololá,Concepción,Mujer,3,,87
Sololá,Concepción,Mujer,4,No declarado,2
Sololá,Concepción,Mujer,4,"No, sin dificultad",92
Sololá,Concepción,Mujer,4,"Sí, con mucha dificultad",1
Sololá,Concepción,Mujer,5,No declarado,3
Sololá,Concepción,Mujer,5,"No, sin dificultad",93
Sololá,Concepción,Mujer,6,No declarado,3
Sololá,Concepción,Mujer,6,"No, sin dificultad",80
Sololá,Concepción,Mujer,7,"No, sin dificultad",96
Sololá,Concepción,Mujer,8,No declarado,1
Sololá,Concepción,Mujer,8,"No, sin dificultad",93
Sololá,Concepción,Mujer,9,"No, sin dificultad",78
Sololá,Concepción,Mujer,9,"Sí, con mucha dificultad",1
Sololá,Concepción,Mujer,10,"No, sin dificultad",119
Sololá,Concepción,Mujer,11,No declarado,3
Sololá,Concepción,Mujer,11,"No, sin dificultad",75
Sololá,Concepción,Mujer,12,"No, sin dificultad",102
Sololá,Concepción,Mujer,12,"Sí, con mucha dificultad",1
Sololá,Concepción,Mujer,13,No declarado,2
Sololá,Concepción,Mujer,13,"No, sin dificultad",77
Sololá,Concepción,Mujer,13,"Sí, con algo de dificultad",1
Sololá,Concepción,Mujer,14,"No, sin dificultad",94
Sololá,Concepción,Mujer,14,"Sí, con mucha dificultad",1
Sololá,Concepción,Mujer,15,"No, sin dificultad",100
Sololá,Concepción,Mujer,16,"No, sin dificultad",67
Sololá,Concepción,Mujer,17,No declarado,1
Sololá,Concepción,Mujer,17,"No, sin dificultad",92
Sololá,Concepción,Mujer,18,"No, sin dificultad",100
Sololá,Concepción,Mujer,19,No declarado,2
Sololá,Concepción,Mujer,19,"No, sin dificultad",49
Sololá,Concepción,Mujer,20,No declarado,1
Sololá,Concepción,Mujer,20,"No, sin dificultad",91
Sololá,Concepción,Mujer,20,"Sí, con algo de dificultad",1
Sololá,Concepción,Mujer,21,"No, sin dificultad",66
Sololá,Concepción,Mujer,21,"Sí, con algo de dificultad",1
Sololá,Concepción,Mujer,22,"No, sin dificultad",73
Sololá,Concepción,Mujer,23,No declarado,1
Sololá,Concepción,Mujer,23,"No, sin dificultad",69
Sololá,Concepción,Mujer,24,"No, sin dificultad",69
Sololá,Concepción,Mujer,24,"Sí, con algo de dificultad",1
Sololá,Concepción,Mujer,25,"No, sin dificultad",74
Sololá,Concepción,Mujer,26,"No, sin dificultad",57
Sololá,Concepción,Mujer,27,"No, sin dificultad",55
Sololá,Concepción,Mujer,28,"No, sin dificultad",69
Sololá,Concepción,Mujer,29,No declarado,1
Sololá,Concepción,Mujer,29,"No, sin dificultad",40
Sololá,Concepción,Mujer,29,"Sí, con algo de dificultad",1
Sololá,Concepción,Mujer,30,"No, sin dificultad",63
Sololá,Concepción,Mujer,30,"Sí, con algo de dificultad",1
Sololá,Concepción,Mujer,31,"No, sin dificultad",37
Sololá,Concepción,Mujer,32,"No, sin dificultad",53
Sololá,Concepción,Mujer,33,"No, sin dificultad",38
Sololá,Concepción,Mujer,34,"No, sin dificultad",33
Sololá,Concepción,Mujer,35,No declarado,1
Sololá,Concepción,Mujer,35,"No, sin dificultad",58
Sololá,Concepción,Mujer,36,No declarado,2
Sololá,Concepción,Mujer,36,"No, sin dificultad",36
Sololá,Concepción,Mujer,37,"No, sin dificultad",37
Sololá,Concepción,Mujer,37,"Sí, con algo de dificultad",1
Sololá,Concepción,Mujer,38,"No, sin dificultad",51
Sololá,Concepción,Mujer,39,"No, sin dificultad",27
Sololá,Concepción,Mujer,40,"No, sin dificultad",47
Sololá,Concepción,Mujer,41,"No, sin dificultad",16
Sololá,Concepción,Mujer,42,"No, sin dificultad",32
Sololá,Concepción,Mujer,42,"Sí, con algo de dificultad",1
Sololá,Concepción,Mujer,43,No declarado,1
Sololá,Concepción,Mujer,43,"No, sin dificultad",28
Sololá,Concepción,Mujer,44,"No, sin dificultad",26
Sololá,Concepción,Mujer,45,"No, sin dificultad",21
Sololá,Concepción,Mujer,46,No declarado,1
Sololá,Concepción,Mujer,46,"No, sin dificultad",18
Sololá,Concepción,Mujer,47,"No, sin dificultad",15
Sololá,Concepción,Mujer,48,No declarado,1
Sololá,Concepción,Mujer,48,"No, sin dificultad",28
Sololá,Concepción,Mujer,49,"No, sin dificultad",16
Sololá,Concepción,Mujer,49,"Sí, con algo de dificultad",1
Sololá,Concepción,Mujer,50,"No, sin dificultad",22
Sololá,Concepción,Mujer,51,"No, sin dificultad",16
Sololá,Concepción,Mujer,51,"Sí, con algo de dificultad",1
Sololá,Concepción,Mujer,52,"No, sin dificultad",18
Sololá,Concepción,Mujer,53,"No, sin dificultad",20
Sololá,Concepción,Mujer,54,"No, sin dificultad",11
Sololá,Concepción,Mujer,55,"No, sin dificultad",13
Sololá,Concepción,Mujer,56,"No, sin dificultad",8
Sololá,Concepción,Mujer,57,"No, sin dificultad",13
Sololá,Concepción,Mujer,58,"No, sin dificultad",14
Sololá,Concepción,Mujer,59,"No, sin dificultad",3
Sololá,Concepción,Mujer,59,"Sí, con algo de dificultad",1
Sololá,Concepción,Mujer,60,"No, sin dificultad",24
Sololá,Concepción,Mujer,61,"No, sin dificultad",6
Sololá,Concepción,Mujer,62,"No, sin dificultad",6
Sololá,Concepción,Mujer,63,"No, sin dificultad",14
Sololá,Concepción,Mujer,64,"No, sin dificultad",12
Sololá,Concepción,Mujer,65,No declarado,1
Sololá,Concepción,Mujer,65,"No, sin dificultad",8
Sololá,Concepción,Mujer,65,"Sí, con mucha dificultad",1
Sololá,Concepción,Mujer,66,"No, sin dificultad",10
Sololá,Concepción,Mujer,66,"Sí, con algo de dificultad",1
Sololá,Concepción,Mujer,67,"No, sin dificultad",8
Sololá,Concepción,Mujer,68,"No, sin dificultad",14
Sololá,Concepción,Mujer,68,"Sí, con algo de dificultad",1
Sololá,Concepción,Mujer,69,"No, sin dificultad",8
Sololá,Concepción,Mujer,70,"No, sin dificultad",9
Sololá,Concepción,Mujer,71,"No, sin dificultad",3
Sololá,Concepción,Mujer,72,"No, sin dificultad",7
Sololá,Concepción,Mujer,72,"Sí, con algo de dificultad",1
Sololá,Concepción,Mujer,73,"No, sin dificultad",4
Sololá,Concepción,Mujer,74,"No, sin dificultad",7
Sololá,Concepción,Mujer,75,"No, sin dificultad",5
Sololá,Concepción,Mujer,76,"No, sin dificultad",2
Sololá,Concepción,Mujer,77,"No, sin dificultad",5
Sololá,Concepción,Mujer,77,"Sí, con algo de dificultad",1
Sololá,Concepción,Mujer,78,"No, sin dificultad",7
Sololá,Concepción,Mujer,78,"Sí, con algo de dificultad",1
Sololá,Concepción,Mujer,79,"No, sin dificultad",3
Sololá,Concepción,Mujer,79,"Sí, con algo de dificultad",1
Sololá,Concepción,Mujer,80,"No, sin dificultad",4
Sololá,Concepción,Mujer,81,"No, sin dificultad",1
Sololá,Concepción,Mujer,82,"No, sin dificultad",1
Sololá,Concepción,Mujer,83,"No, sin dificultad",1
Sololá,Concepción,Mujer,84,"No, sin dificultad",1
Sololá,Concepción,Mujer,86,"No, sin dificultad",1
Sololá,Concepción,Mujer,86,"Sí, con algo de dificultad",1
Sololá,Concepción,Mujer,87,"Sí, con algo de dificultad",1
Sololá,Concepción,Mujer,88,"No, sin dificultad",1
Sololá,Concepción,Mujer,89,"Sí, con algo de dificultad",1
Sololá,Concepción,Mujer,92,"Sí, con algo de dificultad",1
Sololá,Concepción,Mujer,93,"No, sin dificultad",1
Sololá,Concepción,Mujer,95,"No, sin dificultad",1
Sololá,Nahualá,Hombre,0,,806
Sololá,Nahualá,Hombre,1,,872
Sololá,Nahualá,Hombre,2,,843
Sololá,Nahualá,Hombre,3,,881
Sololá,Nahualá,Hombre,4,No declarado,33
Sololá,Nahualá,Hombre,4,"No, sin dificultad",891
Sololá,Nahualá,Hombre,4,"Sí, con algo de dificultad",3
Sololá,Nahualá,Hombre,4,"Sí, con mucha dificultad",1
Sololá,Nahualá,Hombre,5,No declarado,8
Sololá,Nahualá,Hombre,5,No puede,2
Sololá,Nahualá,Hombre,5,"No, sin dificultad",912
Sololá,Nahualá,Hombre,5,"Sí, con algo de dificultad",5
Sololá,Nahualá,Hombre,6,No declarado,9
Sololá,Nahualá,Hombre,6,"No, sin dificultad",916
Sololá,Nahualá,Hombre,6,"Sí, con algo de dificultad",3
Sololá,Nahualá,Hombre,7,No declarado,7
Sololá,Nahualá,Hombre,7,"No, sin dificultad",848
Sololá,Nahualá,Hombre,7,"Sí, con algo de dificultad",7
Sololá,Nahualá,Hombre,8,No declarado,3
Sololá,Nahualá,Hombre,8,"No, sin dificultad",806
Sololá,Nahualá,Hombre,8,"Sí, con algo de dificultad",1
Sololá,Nahualá,Hombre,8,"Sí, con mucha dificultad",2
Sololá,Nahualá,Hombre,9,No declarado,6
Sololá,Nahualá,Hombre,9,"No, sin dificultad",825
Sololá,Nahualá,Hombre,9,"Sí, con algo de dificultad",8
Sololá,Nahualá,Hombre,9,"Sí, con mucha dificultad",3
Sololá,Nahualá,Hombre,10,No declarado,3
Sololá,Nahualá,Hombre,10,No puede,1
Sololá,Nahualá,Hombre,10,"No, sin dificultad",842
Sololá,Nahualá,Hombre,10,"Sí, con algo de dificultad",4
Sololá,Nahualá,Hombre,10,"Sí, con mucha dificultad",2
Sololá,Nahualá,Hombre,11,No declarado,10
Sololá,Nahualá,Hombre,11,"No, sin dificultad",879
Sololá,Nahualá,Hombre,11,"Sí, con algo de dificultad",8
Sololá,Nahualá,Hombre,11,"Sí, con mucha dificultad",2
Sololá,Nahualá,Hombre,12,No declarado,7
Sololá,Nahualá,Hombre,12,No puede,1
Sololá,Nahualá,Hombre,12,"No, sin dificultad",930
Sololá,Nahualá,Hombre,12,"Sí, con algo de dificultad",4
Sololá,Nahualá,Hombre,12,"Sí, con mucha dificultad",5
Sololá,Nahualá,Hombre,13,No declarado,14
Sololá,Nahualá,Hombre,13,No puede,1
Sololá,Nahualá,Hombre,13,"No, sin dificultad",913
Sololá,Nahualá,Hombre,13,"Sí, con algo de dificultad",11
Sololá,Nahualá,Hombre,13,"Sí, con mucha dificultad",4
Sololá,Nahualá,Hombre,14,No declarado,7
Sololá,Nahualá,Hombre,14,"No, sin dificultad",879
Sololá,Nahualá,Hombre,14,"Sí, con algo de dificultad",13
Sololá,Nahualá,Hombre,15,No declarado,7
Sololá,Nahualá,Hombre,15,No puede,2
Sololá,Nahualá,Hombre,15,"No, sin dificultad",911
Sololá,Nahualá,Hombre,15,"Sí, con algo de dificultad",10
Sololá,Nahualá,Hombre,15,"Sí, con mucha dificultad",5
Sololá,Nahualá,Hombre,16,No declarado,7
Sololá,Nahualá,Hombre,16,"No, sin dificultad",815
Sololá,Nahualá,Hombre,16,"Sí, con algo de dificultad",6
Sololá,Nahualá,Hombre,16,"Sí, con mucha dificultad",3
Sololá,Nahualá,Hombre,17,No declarado,7
Sololá,Nahualá,Hombre,17,"No, sin dificultad",926
Sololá,Nahualá,Hombre,17,"Sí, con algo de dificultad",10
Sololá,Nahualá,Hombre,17,"Sí, con mucha dificultad",3
Sololá,Nahualá,Hombre,18,No declarado,4
Sololá,Nahualá,Hombre,18,"No, sin dificultad",952
Sololá,Nahualá,Hombre,18,"Sí, con algo de dificultad",15
Sololá,Nahualá,Hombre,18,"Sí, con mucha dificultad",3
Sololá,Nahualá,Hombre,19,No declarado,2
Sololá,Nahualá,Hombre,19,No puede,1
Sololá,Nahualá,Hombre,19,"No, sin dificultad",747
Sololá,Nahualá,Hombre,19,"Sí, con algo de dificultad",13
Sololá,Nahualá,Hombre,19,"Sí, con mucha dificultad",1
Sololá,Nahualá,Hombre,20,No declarado,6
Sololá,Nahualá,Hombre,20,"No, sin dificultad",759
Sololá,Nahualá,Hombre,20,"Sí, con algo de dificultad",8
Sololá,Nahualá,Hombre,20,"Sí, con mucha dificultad",3
Sololá,Nahualá,Hombre,21,No declarado,9
Sololá,Nahualá,Hombre,21,"No, sin dificultad",619
Sololá,Nahualá,Hombre,21,"Sí, con algo de dificultad",15
Sololá,Nahualá,Hombre,21,"Sí, con mucha dificultad",2
Sololá,Nahualá,Hombre,22,No declarado,5
Sololá,Nahualá,Hombre,22,"No, sin dificultad",658
Sololá,Nahualá,Hombre,22,"Sí, con algo de dificultad",16
Sololá,Nahualá,Hombre,22,"Sí, con mucha dificultad",2
Sololá,Nahualá,Hombre,23,No declarado,4
Sololá,Nahualá,Hombre,23,No puede,1
Sololá,Nahualá,Hombre,23,"No, sin dificultad",628
Sololá,Nahualá,Hombre,23,"Sí, con algo de dificultad",5
Sololá,Nahualá,Hombre,23,"Sí, con mucha dificultad",4
Sololá,Nahualá,Hombre,24,No declarado,1
Sololá,Nahualá,Hombre,24,No puede,1
Sololá,Nahualá,Hombre,24,"No, sin dificultad",588
Sololá,Nahualá,Hombre,24,"Sí, con algo de dificultad",21
Sololá,Nahualá,Hombre,24,"Sí, con mucha dificultad",4
Sololá,Nahualá,Hombre,25,No declarado,11
Sololá,Nahualá,Hombre,25,No puede,1
Sololá,Nahualá,Hombre,25,"No, sin dificultad",608
Sololá,Nahualá,Hombre,25,"Sí, con algo de dificultad",14
Sololá,Nahualá,Hombre,25,"Sí, con mucha dificultad",1
Sololá,Nahualá,Hombre,26,No declarado,5
Sololá,Nahualá,Hombre,26,"No, sin dificultad",492
Sololá,Nahualá,Hombre,26,"Sí, con algo de dificultad",8
Sololá,Nahualá,Hombre,26,"Sí, con mucha dificultad",1
Sololá,Nahualá,Hombre,27,No declarado,5
Sololá,Nahualá,Hombre,27,No puede,2
Sololá,Nahualá,Hombre,27,"No, sin dificultad",477
Sololá,Nahualá,Hombre,27,"Sí, con algo de dificultad",13
Sololá,Nahualá,Hombre,27,"Sí, con mucha dificultad",1
Sololá,Nahualá,Hombre,28,No declarado,4
Sololá,Nahualá,Hombre,28,"No, sin dificultad",476
Sololá,Nahualá,Hombre,28,"Sí, con algo de dificultad",12
Sololá,Nahualá,Hombre,29,No declarado,1
Sololá,Nahualá,Hombre,29,"No, sin dificultad",409
Sololá,Nahualá,Hombre,29,"Sí, con algo de dificultad",8
Sololá,Nahualá,Hombre,29,"Sí, con mucha dificultad",2
Sololá,Nahualá,Hombre,30,No declarado,3
Sololá,Nahualá,Hombre,30,No puede,1
Sololá,Nahualá,Hombre,30,"No, sin dificultad",500
Sololá,Nahualá,Hombre,30,"Sí, con algo de dificultad",12
Sololá,Nahualá,Hombre,30,"Sí, con mucha dificultad",5
Sololá,Nahualá,Hombre,31,"No, sin dificultad",352
Sololá,Nahualá,Hombre,31,"Sí, con algo de dificultad",13
Sololá,Nahualá,Hombre,31,"Sí, con mucha dificultad",2
Sololá,Nahualá,Hombre,32,No declarado,1
Sololá,Nahualá,Hombre,32,No puede,1
Sololá,Nahualá,Hombre,32,"No, sin dificultad",416
Sololá,Nahualá,Hombre,32,"Sí, con algo de dificultad",15
Sololá,Nahualá,Hombre,32,"Sí, con mucha dificultad",2
Sololá,Nahualá,Hombre,33,No declarado,3
Sololá,Nahualá,Hombre,33,No puede,1
Sololá,Nahualá,Hombre,33,"No, sin dificultad",343
Sololá,Nahualá,Hombre,33,"Sí, con algo de dificultad",14
Sololá,Nahualá,Hombre,33,"Sí, con mucha dificultad",2
Sololá,Nahualá,Hombre,34,"No, sin dificultad",384
Sololá,Nahualá,Hombre,34,"Sí, con algo de dificultad",20
Sololá,Nahualá,Hombre,34,"Sí, con mucha dificultad",2
Sololá,Nahualá,Hombre,35,No declarado,4
Sololá,Nahualá,Hombre,35,"No, sin dificultad",428
Sololá,Nahualá,Hombre,35,"Sí, con algo de dificultad",18
Sololá,Nahualá,Hombre,35,"Sí, con mucha dificultad",4
Sololá,Nahualá,Hombre,36,No declarado,6
Sololá,Nahualá,Hombre,36,"No, sin dificultad",354
Sololá,Nahualá,Hombre,36,"Sí, con algo de dificultad",18
Sololá,Nahualá,Hombre,36,"Sí, con mucha dificultad",4
Sololá,Nahualá,Hombre,37,No declarado,5
Sololá,Nahualá,Hombre,37,"No, sin dificultad",376
Sololá,Nahualá,Hombre,37,"Sí, con algo de dificultad",10
Sololá,Nahualá,Hombre,37,"Sí, con mucha dificultad",1
Sololá,Nahualá,Hombre,38,No declarado,2
Sololá,Nahualá,Hombre,38,"No, sin dificultad",400
Sololá,Nahualá,Hombre,38,"Sí, con algo de dificultad",12
Sololá,Nahualá,Hombre,38,"Sí, con mucha dificultad",2
Sololá,Nahualá,Hombre,39,"No, sin dificultad",328
Sololá,Nahualá,Hombre,39,"Sí, con algo de dificultad",17
Sololá,Nahualá,Hombre,39,"Sí, con mucha dificultad",1
Sololá,Nahualá,Hombre,40,No declarado,4
Sololá,Nahualá,Hombre,40,"No, sin dificultad",413
Sololá,Nahualá,Hombre,40,"Sí, con algo de dificultad",25
Sololá,Nahualá,Hombre,40,"Sí, con mucha dificultad",3
Sololá,Nahualá,Hombre,41,No declarado,1
Sololá,Nahualá,Hombre,41,"No, sin dificultad",271
Sololá,Nahualá,Hombre,41,"Sí, con algo de dificultad",16
Sololá,Nahualá,Hombre,41,"Sí, con mucha dificultad",1
Sololá,Nahualá,Hombre,42,No declarado,3
Sololá,Nahualá,Hombre,42,"No, sin dificultad",282
Sololá,Nahualá,Hombre,42,"Sí, con algo de dificultad",18
Sololá,Nahualá,Hombre,42,"Sí, con mucha dificultad",2
Sololá,Nahualá,Hombre,43,"No, sin dificultad",300
Sololá,Nahualá,Hombre,43,"Sí, con algo de dificultad",21
Sololá,Nahualá,Hombre,43,"Sí, con mucha dificultad",1
Sololá,Nahualá,Hombre,44,"No, sin dificultad",241
Sololá,Nahualá,Hombre,44,"Sí, con algo de dificultad",26
Sololá,Nahualá,Hombre,44,"Sí, con mucha dificultad",3
Sololá,Nahualá,Hombre,45,No declarado,2
Sololá,Nahualá,Hombre,45,"No, sin dificultad",317
Sololá,Nahualá,Hombre,45,"Sí, con algo de dificultad",26
Sololá,Nahualá,Hombre,45,"Sí, con mucha dificultad",4
Sololá,Nahualá,Hombre,46,"No, sin dificultad",230
Sololá,Nahualá,Hombre,46,"Sí, con algo de dificultad",23
Sololá,Nahualá,Hombre,46,"Sí, con mucha dificultad",2
Sololá,Nahualá,Hombre,47,No declarado,2
Sololá,Nahualá,Hombre,47,No puede,1
Sololá,Nahualá,Hombre,47,"No, sin dificultad",228
Sololá,Nahualá,Hombre,47,"Sí, con algo de dificultad",23
Sololá,Nahualá,Hombre,48,No declarado,4
Sololá,Nahualá,Hombre,48,"No, sin dificultad",232
Sololá,Nahualá,Hombre,48,"Sí, con algo de dificultad",28
Sololá,Nahualá,Hombre,48,"Sí, con mucha dificultad",2
Sololá,Nahualá,Hombre,49,No declarado,1
Sololá,Nahualá,Hombre,49,"No, sin dificultad",196
Sololá,Nahualá,Hombre,49,"Sí, con algo de dificultad",39
Sololá,Nahualá,Hombre,49,"Sí, con mucha dificultad",6
Sololá,Nahualá,Hombre,50,No declarado,2
Sololá,Nahualá,Hombre,50,"No, sin dificultad",273
Sololá,Nahualá,Hombre,50,"Sí, con algo de dificultad",51
Sololá,Nahualá,Hombre,50,"Sí, con mucha dificultad",6
Sololá,Nahualá,Hombre,51,No declarado,3
Sololá,Nahualá,Hombre,51,"No, sin dificultad",144
Sololá,Nahualá,Hombre,51,"Sí, con algo de dificultad",33
Sololá,Nahualá,Hombre,51,"Sí, con mucha dificultad",1
Sololá,Nahualá,Hombre,52,No declarado,1
Sololá,Nahualá,Hombre,52,"No, sin dificultad",182
Sololá,Nahualá,Hombre,52,"Sí, con algo de dificultad",34
Sololá,Nahualá,Hombre,52,"Sí, con mucha dificultad",2
Sololá,Nahualá,Hombre,53,"No, sin dificultad",171
