NOMBRE DEPARTAMENTO,NOMBRE MUNICIPIO,PCP6||Sexo,PCP7,NIVGRADO||Nivel y grado de estudio,Recuento de PCP17_B
Petén,Dolores,Hombre,6,1ero Primaria,11
Petén,Dolores,Hombre,7,1ero Primaria,134
Petén,Dolores,Hombre,7,2do Primaria,12
Petén,Dolores,Hombre,8,1ero Primaria,165
Petén,Dolores,Hombre,8,2do Primaria,79
Petén,Dolores,Hombre,8,3ero Primaria,12
Petén,Dolores,Hombre,9,1ero Primaria,98
Petén,Dolores,Hombre,9,2do Primaria,133
Petén,Dolores,Hombre,9,3ero Primaria,73
Petén,Dolores,Hombre,9,4to Primaria,4
Petén,Dolores,Hombre,10,1ero Primaria,44
Petén,Dolores,Hombre,10,2do Primaria,94
Petén,Dolores,Hombre,10,3ero Primaria,109
Petén,Dolores,Hombre,10,4to Primaria,47
Petén,Dolores,Hombre,10,5to Primaria,6
Petén,Dolores,Hombre,11,1ero Primaria,28
Petén,Dolores,Hombre,11,2do Primaria,59
Petén,Dolores,Hombre,11,3ero Primaria,76
Petén,Dolores,Hombre,11,4to Primaria,89
Petén,Dolores,Hombre,11,5to Primaria,33
Petén,Dolores,Hombre,11,6to Primaria,10
Petén,Dolores,Hombre,12,1ero Basico,10
Petén,Dolores,Hombre,12,1ero Primaria,18
Petén,Dolores,Hombre,12,2do Primaria,34
Petén,Dolores,Hombre,12,3ero Primaria,58
Petén,Dolores,Hombre,12,4to Primaria,70
Petén,Dolores,Hombre,12,5to Primaria,79
Petén,Dolores,Hombre,12,6to Primaria,47
Petén,Dolores,Hombre,13,1ero Basico,45
Petén,Dolores,Hombre,13,1ero Primaria,7
Petén,Dolores,Hombre,13,2do  Basico,11
Petén,Dolores,Hombre,13,2do Primaria,28
Petén,Dolores,Hombre,13,3ero Primaria,34
Petén,Dolores,Hombre,13,4to Primaria,51
Petén,Dolores,Hombre,13,5to Primaria,44
Petén,Dolores,Hombre,13,6to Primaria,68
Petén,Dolores,Hombre,14,1ero Basico,48
Petén,Dolores,Hombre,14,1ero Primaria,5
Petén,Dolores,Hombre,14,2do  Basico,24
Petén,Dolores,Hombre,14,2do Primaria,16
Petén,Dolores,Hombre,14,3ero Basico,4
Petén,Dolores,Hombre,14,3ero Primaria,32
Petén,Dolores,Hombre,14,4to Primaria,26
Petén,Dolores,Hombre,14,5to Primaria,51
Petén,Dolores,Hombre,14,6to Primaria,66
Petén,Dolores,Hombre,15,1ero Basico,61
Petén,Dolores,Hombre,15,1ero Primaria,6
Petén,Dolores,Hombre,15,2do  Basico,58
Petén,Dolores,Hombre,15,2do Primaria,11
Petén,Dolores,Hombre,15,3ero Basico,31
Petén,Dolores,Hombre,15,3ero Primaria,16
Petén,Dolores,Hombre,15,4to Diversificado,6
Petén,Dolores,Hombre,15,4to Primaria,20
Petén,Dolores,Hombre,15,5to Primaria,44
Petén,Dolores,Hombre,15,6to Primaria,74
Petén,Dolores,Hombre,16,1ero Basico,36
Petén,Dolores,Hombre,16,1ero Primaria,5
Petén,Dolores,Hombre,16,2do  Basico,39
Petén,Dolores,Hombre,16,2do Primaria,11
Petén,Dolores,Hombre,16,3ero Basico,47
Petén,Dolores,Hombre,16,3ero Primaria,19
Petén,Dolores,Hombre,16,4to Diversificado,24
Petén,Dolores,Hombre,16,4to Primaria,16
Petén,Dolores,Hombre,16,5to Diversificado,7
Petén,Dolores,Hombre,16,5to Primaria,25
Petén,Dolores,Hombre,16,6to Primaria,68
Petén,Dolores,Hombre,17,1ero Basico,21
Petén,Dolores,Hombre,17,1ero Primaria,15
Petén,Dolores,Hombre,17,2do  Basico,42
Petén,Dolores,Hombre,17,2do Primaria,7
Petén,Dolores,Hombre,17,3ero Basico,56
Petén,Dolores,Hombre,17,3ero Primaria,23
Petén,Dolores,Hombre,17,4to Diversificado,36
Petén,Dolores,Hombre,17,4to Primaria,17
Petén,Dolores,Hombre,17,5to Diversificado,20
Petén,Dolores,Hombre,17,5to Primaria,15
Petén,Dolores,Hombre,17,6to Diversificado y 7mo Diversificado,3
Petén,Dolores,Hombre,17,6to Primaria,53
Petén,Dolores,Hombre,18,1ero Basico,15
Petén,Dolores,Hombre,18,1ero Primaria,3
Petén,Dolores,Hombre,18,2do  Basico,29
Petén,Dolores,Hombre,18,2do Primaria,12
Petén,Dolores,Hombre,18,3ero Basico,58
Petén,Dolores,Hombre,18,3ero Primaria,15
Petén,Dolores,Hombre,18,4to Diversificado,35
Petén,Dolores,Hombre,18,4to Primaria,18
Petén,Dolores,Hombre,18,5to Diversificado,55
Petén,Dolores,Hombre,18,5to Primaria,15
Petén,Dolores,Hombre,18,6to Diversificado y 7mo Diversificado,26
Petén,Dolores,Hombre,18,6to Primaria,65
Petén,Dolores,Hombre,19,1ero Basico,19
Petén,Dolores,Hombre,19,1ero Primaria,3
Petén,Dolores,Hombre,19,2do  Basico,13
