NOMBRE DEPARTAMENTO,NOMBRE MUNICIPIO,PCP6||Sexo,PCP7,Recuento de PCP1,PCP17_A||Nivel Estudio Aprobado
Sacatepéquez,Antigua Guatemala,Hombre,13,3,Preprimaria
Sacatepéquez,Antigua Guatemala,Hombre,13,302,Primaria
Sacatepéquez,Antigua Guatemala,Hombre,14,8,Ninguno
Sacatepéquez,Antigua Guatemala,Hombre,14,258,Nivel medio (básico y diversificado)
Sacatepéquez,Antigua Guatemala,Hombre,14,3,Preprimaria
Sacatepéquez,Antigua Guatemala,Hombre,14,163,Primaria
Sacatepéquez,Antigua Guatemala,Hombre,15,18,Ninguno
Sacatepéquez,Antigua Guatemala,Hombre,15,298,Nivel medio (básico y diversificado)
Sacatepéquez,Antigua Guatemala,Hombre,15,4,Preprimaria
Sacatepéquez,Antigua Guatemala,Hombre,15,119,Primaria
Sacatepéquez,Antigua Guatemala,Hombre,16,8,Ninguno
Sacatepéquez,Antigua Guatemala,Hombre,16,353,Nivel medio (básico y diversificado)
Sacatepéquez,Antigua Guatemala,Hombre,16,1,Preprimaria
Sacatepéquez,Antigua Guatemala,Hombre,16,87,Primaria
Sacatepéquez,Antigua Guatemala,Hombre,17,2,Licenciatura
Sacatepéquez,Antigua Guatemala,Hombre,17,15,Ninguno
Sacatepéquez,Antigua Guatemala,Hombre,17,399,Nivel medio (básico y diversificado)
Sacatepéquez,Antigua Guatemala,Hombre,17,2,Preprimaria
Sacatepéquez,Antigua Guatemala,Hombre,17,75,Primaria
Sacatepéquez,Antigua Guatemala,Hombre,18,17,Licenciatura
Sacatepéquez,Antigua Guatemala,Hombre,18,13,Ninguno
Sacatepéquez,Antigua Guatemala,Hombre,18,402,Nivel medio (básico y diversificado)
Sacatepéquez,Antigua Guatemala,Hombre,18,85,Primaria
Sacatepéquez,Antigua Guatemala,Hombre,19,22,Licenciatura
Sacatepéquez,Antigua Guatemala,Hombre,19,9,Ninguno
Sacatepéquez,Antigua Guatemala,Hombre,19,334,Nivel medio (básico y diversificado)
Sacatepéquez,Antigua Guatemala,Hombre,19,2,Preprimaria
Sacatepéquez,Antigua Guatemala,Hombre,19,66,Primaria
Sacatepéquez,Antigua Guatemala,Hombre,20,68,Licenciatura
Sacatepéquez,Antigua Guatemala,Hombre,20,16,Ninguno
Sacatepéquez,Antigua Guatemala,Hombre,20,338,Nivel medio (básico y diversificado)
Sacatepéquez,Antigua Guatemala,Hombre,20,3,Preprimaria
Sacatepéquez,Antigua Guatemala,Hombre,20,71,Primaria
Sacatepéquez,Antigua Guatemala,Hombre,21,74,Licenciatura
Sacatepéquez,Antigua Guatemala,Hombre,21,11,Ninguno
Sacatepéquez,Antigua Guatemala,Hombre,21,267,Nivel medio (básico y diversificado)
Sacatepéquez,Antigua Guatemala,Hombre,21,1,Preprimaria
Sacatepéquez,Antigua Guatemala,Hombre,21,59,Primaria
Sacatepéquez,Antigua Guatemala,Hombre,22,100,Licenciatura
Sacatepéquez,Antigua Guatemala,Hombre,22,2,Maestría
Sacatepéquez,Antigua Guatemala,Hombre,22,16,Ninguno
Sacatepéquez,Antigua Guatemala,Hombre,22,306,Nivel medio (básico y diversificado)
Sacatepéquez,Antigua Guatemala,Hombre,22,80,Primaria
Sacatepéquez,Antigua Guatemala,Hombre,23,92,Licenciatura
Sacatepéquez,Antigua Guatemala,Hombre,23,6,Maestría
Sacatepéquez,Antigua Guatemala,Hombre,23,10,Ninguno
Sacatepéquez,Antigua Guatemala,Hombre,23,319,Nivel medio (básico y diversificado)
Sacatepéquez,Antigua Guatemala,Hombre,23,2,Preprimaria
Sacatepéquez,Antigua Guatemala,Hombre,23,69,Primaria
Sacatepéquez,Antigua Guatemala,Hombre,24,90,Licenciatura
Sacatepéquez,Antigua Guatemala,Hombre,24,5,Maestría
Sacatepéquez,Antigua Guatemala,Hombre,24,12,Ninguno
Sacatepéquez,Antigua Guatemala,Hombre,24,272,Nivel medio (básico y diversificado)
Sacatepéquez,Antigua Guatemala,Hombre,24,1,Preprimaria
Sacatepéquez,Antigua Guatemala,Hombre,24,74,Primaria
Sacatepéquez,Antigua Guatemala,Hombre,25,89,Licenciatura
Sacatepéquez,Antigua Guatemala,Hombre,25,5,Maestría
Sacatepéquez,Antigua Guatemala,Hombre,25,17,Ninguno
Sacatepéquez,Antigua Guatemala,Hombre,25,287,Nivel medio (básico y diversificado)
Sacatepéquez,Antigua Guatemala,Hombre,25,2,Preprimaria
Sacatepéquez,Antigua Guatemala,Hombre,25,75,Primaria
Sacatepéquez,Antigua Guatemala,Hombre,26,84,Licenciatura
Sacatepéquez,Antigua Guatemala,Hombre,26,9,Maestría
Sacatepéquez,Antigua Guatemala,Hombre,26,10,Ninguno
Sacatepéquez,Antigua Guatemala,Hombre,26,237,Nivel medio (básico y diversificado)
Sacatepéquez,Antigua Guatemala,Hombre,26,4,Preprimaria
Sacatepéquez,Antigua Guatemala,Hombre,26,51,Primaria
Sacatepéquez,Antigua Guatemala,Hombre,27,92,Licenciatura
Sacatepéquez,Antigua Guatemala,Hombre,27,9,Maestría
Sacatepéquez,Antigua Guatemala,Hombre,27,15,Ninguno
Sacatepéquez,Antigua Guatemala,Hombre,27,221,Nivel medio (básico y diversificado)
Sacatepéquez,Antigua Guatemala,Hombre,27,1,Preprimaria
Sacatepéquez,Antigua Guatemala,Hombre,27,65,Primaria
Sacatepéquez,Antigua Guatemala,Hombre,28,2,Doctorado
Sacatepéquez,Antigua Guatemala,Hombre,28,91,Licenciatura
Sacatepéquez,Antigua Guatemala,Hombre,28,4,Maestría
Sacatepéquez,Antigua Guatemala,Hombre,28,23,Ninguno
Sacatepéquez,Antigua Guatemala,Hombre,28,207,Nivel medio (básico y diversificado)
Sacatepéquez,Antigua Guatemala,Hombre,28,4,Preprimaria
Sacatepéquez,Antigua Guatemala,Hombre,28,88,Primaria
Sacatepéquez,Antigua Guatemala,Hombre,29,58,Licenciatura
Sacatepéquez,Antigua Guatemala,Hombre,29,9,Maestría
Sacatepéquez,Antigua Guatemala,Hombre,29,10,Ninguno
Sacatepéquez,Antigua Guatemala,Hombre,29,199,Nivel medio (básico y diversificado)
Sacatepéquez,Antigua Guatemala,Hombre,29,66,Primaria
Sacatepéquez,Antigua Guatemala,Hombre,30,1,Doctorado
Sacatepéquez,Antigua Guatemala,Hombre,30,70,Licenciatura
Sacatepéquez,Antigua Guatemala,Hombre,30,5,Maestría
Sacatepéquez,Antigua Guatemala,Hombre,30,12,Ninguno
Sacatepéquez,Antigua Guatemala,Hombre,30,200,Nivel medio (básico y diversificado)
Sacatepéquez,Antigua Guatemala,Hombre,30,1,Preprimaria
Sacatepéquez,Antigua Guatemala,Hombre,30,93,Primaria
Sacatepéquez,Antigua Guatemala,Hombre,31,53,Licenciatura
Sacatepéquez,Antigua Guatemala,Hombre,31,7,Maestría
Sacatepéquez,Antigua Guatemala,Hombre,31,15,Ninguno
Sacatepéquez,Antigua Guatemala,Hombre,31,129,Nivel medio (básico y diversificado)
Sacatepéquez,Antigua Guatemala,Hombre,31,2,Preprimaria
Sacatepéquez,Antigua Guatemala,Hombre,31,59,Primaria
Sacatepéquez,Antigua Guatemala,Hombre,32,2,Doctorado
Sacatepéquez,Antigua Guatemala,Hombre,32,72,Licenciatura
Sacatepéquez,Antigua Guatemala,Hombre,32,6,Maestría
Sacatepéquez,Antigua Guatemala,Hombre,32,16,Ninguno
Sacatepéquez,Antigua Guatemala,Hombre,32,167,Nivel medio (básico y diversificado)
Sacatepéquez,Antigua Guatemala,Hombre,32,2,Preprimaria
Sacatepéquez,Antigua Guatemala,Hombre,32,75,Primaria
Sacatepéquez,Antigua Guatemala,Hombre,33,1,Doctorado
Sacatepéquez,Antigua Guatemala,Hombre,33,70,Licenciatura
Sacatepéquez,Antigua Guatemala,Hombre,33,8,Maestría
Sacatepéquez,Antigua Guatemala,Hombre,33,12,Ninguno
Sacatepéquez,Antigua Guatemala,Hombre,33,149,Nivel medio (básico y diversificado)
Sacatepéquez,Antigua Guatemala,Hombre,33,1,Preprimaria
Sacatepéquez,Antigua Guatemala,Hombre,33,74,Primaria
Sacatepéquez,Antigua Guatemala,Hombre,34,2,Doctorado
Sacatepéquez,Antigua Guatemala,Hombre,34,55,Licenciatura
Sacatepéquez,Antigua Guatemala,Hombre,34,3,Maestría
Sacatepéquez,Antigua Guatemala,Hombre,34,17,Ninguno
Sacatepéquez,Antigua Guatemala,Hombre,34,141,Nivel medio (básico y diversificado)
Sacatepéquez,Antigua Guatemala,Hombre,34,3,Preprimaria
Sacatepéquez,Antigua Guatemala,Hombre,34,94,Primaria
Sacatepéquez,Antigua Guatemala,Hombre,35,2,Doctorado
Sacatepéquez,Antigua Guatemala,Hombre,35,43,Licenciatura
Sacatepéquez,Antigua Guatemala,Hombre,35,7,Maestría
Sacatepéquez,Antigua Guatemala,Hombre,35,16,Ninguno
Sacatepéquez,Antigua Guatemala,Hombre,35,171,Nivel medio (básico y diversificado)
Sacatepéquez,Antigua Guatemala,Hombre,35,107,Primaria
Sacatepéquez,Antigua Guatemala,Hombre,36,57,Licenciatura
Sacatepéquez,Antigua Guatemala,Hombre,36,10,Maestría
Sacatepéquez,Antigua Guatemala,Hombre,36,12,Ninguno
Sacatepéquez,Antigua Guatemala,Hombre,36,134,Nivel medio (básico y diversificado)
Sacatepéquez,Antigua Guatemala,Hombre,36,2,Preprimaria
Sacatepéquez,Antigua Guatemala,Hombre,36,92,Primaria
Sacatepéquez,Antigua Guatemala,Hombre,37,42,Licenciatura
Sacatepéquez,Antigua Guatemala,Hombre,37,10,Maestría
Sacatepéquez,Antigua Guatemala,Hombre,37,12,Ninguno
Sacatepéquez,Antigua Guatemala,Hombre,37,128,Nivel medio (básico y diversificado)
Sacatepéquez,Antigua Guatemala,Hombre,37,1,Preprimaria
Sacatepéquez,Antigua Guatemala,Hombre,37,92,Primaria
Sacatepéquez,Antigua Guatemala,Hombre,38,2,Doctorado
Sacatepéquez,Antigua Guatemala,Hombre,38,56,Licenciatura
Sacatepéquez,Antigua Guatemala,Hombre,38,4,Maestría
Sacatepéquez,Antigua Guatemala,Hombre,38,26,Ninguno
Sacatepéquez,Antigua Guatemala,Hombre,38,168,Nivel medio (básico y diversificado)
Sacatepéquez,Antigua Guatemala,Hombre,38,1,Preprimaria
Sacatepéquez,Antigua Guatemala,Hombre,38,100,Primaria
Sacatepéquez,Antigua Guatemala,Hombre,39,50,Licenciatura
Sacatepéquez,Antigua Guatemala,Hombre,39,8,Maestría
Sacatepéquez,Antigua Guatemala,Hombre,39,10,Ninguno
Sacatepéquez,Antigua Guatemala,Hombre,39,128,Nivel medio (básico y diversificado)
Sacatepéquez,Antigua Guatemala,Hombre,39,5,Preprimaria
Sacatepéquez,Antigua Guatemala,Hombre,39,88,Primaria
Sacatepéquez,Antigua Guatemala,Hombre,40,2,Doctorado
Sacatepéquez,Antigua Guatemala,Hombre,40,61,Licenciatura
Sacatepéquez,Antigua Guatemala,Hombre,40,5,Maestría
Sacatepéquez,Antigua Guatemala,Hombre,40,13,Ninguno
Sacatepéquez,Antigua Guatemala,Hombre,40,137,Nivel medio (básico y diversificado)
Sacatepéquez,Antigua Guatemala,Hombre,40,2,Preprimaria
Sacatepéquez,Antigua Guatemala,Hombre,40,104,Primaria
Sacatepéquez,Antigua Guatemala,Hombre,41,40,Licenciatura
Sacatepéquez,Antigua Guatemala,Hombre,41,7,Maestría
Sacatepéquez,Antigua Guatemala,Hombre,41,11,Ninguno
Sacatepéquez,Antigua Guatemala,Hombre,41,98,Nivel medio (básico y diversificado)
Sacatepéquez,Antigua Guatemala,Hombre,41,66,Primaria
Sacatepéquez,Antigua Guatemala,Hombre,42,2,Doctorado
Sacatepéquez,Antigua Guatemala,Hombre,42,49,Licenciatura
Sacatepéquez,Antigua Guatemala,Hombre,42,10,Maestría
Sacatepéquez,Antigua Guatemala,Hombre,42,15,Ninguno
Sacatepéquez,Antigua Guatemala,Hombre,42,150,Nivel medio (básico y diversificado)
Sacatepéquez,Antigua Guatemala,Hombre,42,1,Preprimaria
Sacatepéquez,Antigua Guatemala,Hombre,42,103,Primaria
Sacatepéquez,Antigua Guatemala,Hombre,43,42,Licenciatura
Sacatepéquez,Antigua Guatemala,Hombre,43,5,Maestría
Sacatepéquez,Antigua Guatemala,Hombre,43,9,Ninguno
Sacatepéquez,Antigua Guatemala,Hombre,43,96,Nivel medio (básico y diversificado)
Sacatepéquez,Antigua Guatemala,Hombre,43,1,Preprimaria
Sacatepéquez,Antigua Guatemala,Hombre,43,77,Primaria
Sacatepéquez,Antigua Guatemala,Hombre,44,1,Doctorado
Sacatepéquez,Antigua Guatemala,Hombre,44,34,Licenciatura
Sacatepéquez,Antigua Guatemala,Hombre,44,2,Maestría
Sacatepéquez,Antigua Guatemala,Hombre,44,8,Ninguno
Sacatepéquez,Antigua Guatemala,Hombre,44,88,Nivel medio (básico y diversificado)
Sacatepéquez,Antigua Guatemala,Hombre,44,1,Preprimaria
Sacatepéquez,Antigua Guatemala,Hombre,44,71,Primaria
Sacatepéquez,Antigua Guatemala,Hombre,45,45,Licenciatura
Sacatepéquez,Antigua Guatemala,Hombre,45,8,Maestría
Sacatepéquez,Antigua Guatemala,Hombre,45,15,Ninguno
Sacatepéquez,Antigua Guatemala,Hombre,45,90,Nivel medio (básico y diversificado)
Sacatepéquez,Antigua Guatemala,Hombre,45,89,Primaria
Sacatepéquez,Antigua Guatemala,Hombre,46,40,Licenciatura
Sacatepéquez,Antigua Guatemala,Hombre,46,4,Maestría
Sacatepéquez,Antigua Guatemala,Hombre,46,11,Ninguno
Sacatepéquez,Antigua Guatemala,Hombre,46,84,Nivel medio (básico y diversificado)
Sacatepéquez,Antigua Guatemala,Hombre,46,1,Preprimaria
Sacatepéquez,Antigua Guatemala,Hombre,46,67,Primaria
Sacatepéquez,Antigua Guatemala,Hombre,47,2,Doctorado
Sacatepéquez,Antigua Guatemala,Hombre,47,30,Licenciatura
Sacatepéquez,Antigua Guatemala,Hombre,47,2,Maestría
Sacatepéquez,Antigua Guatemala,Hombre,47,10,Ninguno
Sacatepéquez,Antigua Guatemala,Hombre,47,77,Nivel medio (básico y diversificado)
Sacatepéquez,Antigua Guatemala,Hombre,47,1,Preprimaria
Sacatepéquez,Antigua Guatemala,Hombre,47,69,Primaria
Sacatepéquez,Antigua Guatemala,Hombre,48,1,Doctorado
Sacatepéquez,Antigua Guatemala,Hombre,48,32,Licenciatura
Sacatepéquez,Antigua Guatemala,Hombre,48,5,Maestría
Sacatepéquez,Antigua Guatemala,Hombre,48,16,Ninguno
Sacatepéquez,Antigua Guatemala,Hombre,48,85,Nivel medio (básico y diversificado)
Sacatepéquez,Antigua Guatemala,Hombre,48,2,Preprimaria
Sacatepéquez,Antigua Guatemala,Hombre,48,64,Primaria
Sacatepéquez,Antigua Guatemala,Hombre,49,25,Licenciatura
Sacatepéquez,Antigua Guatemala,Hombre,49,4,Maestría
Sacatepéquez,Antigua Guatemala,Hombre,49,6,Ninguno
Sacatepéquez,Antigua Guatemala,Hombre,49,74,Nivel medio (básico y diversificado)
Sacatepéquez,Antigua Guatemala,Hombre,49,2,Preprimaria
Sacatepéquez,Antigua Guatemala,Hombre,49,66,Primaria
Sacatepéquez,Antigua Guatemala,Hombre,50,2,Doctorado
Sacatepéquez,Antigua Guatemala,Hombre,50,35,Licenciatura
Sacatepéquez,Antigua Guatemala,Hombre,50,7,Maestría
Sacatepéquez,Antigua Guatemala,Hombre,50,18,Ninguno
Sacatepéquez,Antigua Guatemala,Hombre,50,91,Nivel medio (básico y diversificado)
Sacatepéquez,Antigua Guatemala,Hombre,50,2,Preprimaria
Sacatepéquez,Antigua Guatemala,Hombre,50,87,Primaria
Sacatepéquez,Antigua Guatemala,Hombre,51,25,Licenciatura
Sacatepéquez,Antigua Guatemala,Hombre,51,5,Maestría
Sacatepéquez,Antigua Guatemala,Hombre,51,15,Ninguno
Sacatepéquez,Antigua Guatemala,Hombre,51,55,Nivel medio (básico y diversificado)
Sacatepéquez,Antigua Guatemala,Hombre,51,2,Preprimaria
Sacatepéquez,Antigua Guatemala,Hombre,51,62,Primaria
Sacatepéquez,Antigua Guatemala,Hombre,52,1,Doctorado
Sacatepéquez,Antigua Guatemala,Hombre,52,37,Licenciatura
Sacatepéquez,Antigua Guatemala,Hombre,52,7,Maestría
Sacatepéquez,Antigua Guatemala,Hombre,52,10,Ninguno
Sacatepéquez,Antigua Guatemala,Hombre,52,84,Nivel medio (básico y diversificado)
Sacatepéquez,Antigua Guatemala,Hombre,52,2,Preprimaria
Sacatepéquez,Antigua Guatemala,Hombre,52,86,Primaria
Sacatepéquez,Antigua Guatemala,Hombre,53,33,Licenciatura
Sacatepéquez,Antigua Guatemala,Hombre,53,8,Maestría
Sacatepéquez,Antigua Guatemala,Hombre,53,13,Ninguno
Sacatepéquez,Antigua Guatemala,Hombre,53,67,Nivel medio (básico y diversificado)
Sacatepéquez,Antigua Guatemala,Hombre,53,3,Preprimaria
Sacatepéquez,Antigua Guatemala,Hombre,53,58,Primaria
Sacatepéquez,Antigua Guatemala,Hombre,54,25,Licenciatura
Sacatepéquez,Antigua Guatemala,Hombre,54,4,Maestría
Sacatepéquez,Antigua Guatemala,Hombre,54,12,Ninguno
Sacatepéquez,Antigua Guatemala,Hombre,54,65,Nivel medio (básico y diversificado)
Sacatepéquez,Antigua Guatemala,Hombre,54,3,Preprimaria
Sacatepéquez,Antigua Guatemala,Hombre,54,67,Primaria
Sacatepéquez,Antigua Guatemala,Hombre,55,39,Licenciatura
Sacatepéquez,Antigua Guatemala,Hombre,55,1,Maestría
Sacatepéquez,Antigua Guatemala,Hombre,55,13,Ninguno
Sacatepéquez,Antigua Guatemala,Hombre,55,57,Nivel medio (básico y diversificado)
Sacatepéquez,Antigua Guatemala,Hombre,55,1,Preprimaria
Sacatepéquez,Antigua Guatemala,Hombre,55,81,Primaria
Sacatepéquez,Antigua Guatemala,Hombre,56,2,Doctorado
Sacatepéquez,Antigua Guatemala,Hombre,56,29,Licenciatura
Sacatepéquez,Antigua Guatemala,Hombre,56,6,Maestría
Sacatepéquez,Antigua Guatemala,Hombre,56,15,Ninguno
Sacatepéquez,Antigua Guatemala,Hombre,56,70,Nivel medio (básico y diversificado)
Sacatepéquez,Antigua Guatemala,Hombre,56,2,Preprimaria
Sacatepéquez,Antigua Guatemala,Hombre,56,58,Primaria
Sacatepéquez,Antigua Guatemala,Hombre,57,1,Doctorado
Sacatepéquez,Antigua Guatemala,Hombre,57,31,Licenciatura
Sacatepéquez,Antigua Guatemala,Hombre,57,4,Maestría
Sacatepéquez,Antigua Guatemala,Hombre,57,15,Ninguno
Sacatepéquez,Antigua Guatemala,Hombre,57,45,Nivel medio (básico y diversificado)
Sacatepéquez,Antigua Guatemala,Hombre,57,1,Preprimaria
Sacatepéquez,Antigua Guatemala,Hombre,57,59,Primaria
Sacatepéquez,Antigua Guatemala,Hombre,58,1,Doctorado
Sacatepéquez,Antigua Guatemala,Hombre,58,33,Licenciatura
Sacatepéquez,Antigua Guatemala,Hombre,58,5,Maestría
Sacatepéquez,Antigua Guatemala,Hombre,58,14,Ninguno
Sacatepéquez,Antigua Guatemala,Hombre,58,44,Nivel medio (básico y diversificado)
Sacatepéquez,Antigua Guatemala,Hombre,58,2,Preprimaria
Sacatepéquez,Antigua Guatemala,Hombre,58,68,Primaria
Sacatepéquez,Antigua Guatemala,Hombre,59,31,Licenciatura
Sacatepéquez,Antigua Guatemala,Hombre,59,3,Maestría
Sacatepéquez,Antigua Guatemala,Hombre,59,9,Ninguno
Sacatepéquez,Antigua Guatemala,Hombre,59,59,Nivel medio (básico y diversificado)
Sacatepéquez,Antigua Guatemala,Hombre,59,57,Primaria
Sacatepéquez,Antigua Guatemala,Hombre,60,2,Doctorado
Sacatepéquez,Antigua Guatemala,Hombre,60,25,Licenciatura
Sacatepéquez,Antigua Guatemala,Hombre,60,2,Maestría
Sacatepéquez,Antigua Guatemala,Hombre,60,18,Ninguno
Sacatepéquez,Antigua Guatemala,Hombre,60,47,Nivel medio (básico y diversificado)
Sacatepéquez,Antigua Guatemala,Hombre,60,1,Preprimaria
Sacatepéquez,Antigua Guatemala,Hombre,60,69,Primaria
Sacatepéquez,Antigua Guatemala,Hombre,61,2,Doctorado
Sacatepéquez,Antigua Guatemala,Hombre,61,17,Licenciatura
Sacatepéquez,Antigua Guatemala,Hombre,61,2,Maestría
Sacatepéquez,Antigua Guatemala,Hombre,61,11,Ninguno
Sacatepéquez,Antigua Guatemala,Hombre,61,19,Nivel medio (básico y diversificado)
Sacatepéquez,Antigua Guatemala,Hombre,61,41,Primaria
Sacatepéquez,Antigua Guatemala,Hombre,62,5,Doctorado
Sacatepéquez,Antigua Guatemala,Hombre,62,26,Licenciatura
Sacatepéquez,Antigua Guatemala,Hombre,62,4,Maestría
Sacatepéquez,Antigua Guatemala,Hombre,62,12,Ninguno
Sacatepéquez,Antigua Guatemala,Hombre,62,48,Nivel medio (básico y diversificado)
Sacatepéquez,Antigua Guatemala,Hombre,62,2,Preprimaria
Sacatepéquez,Antigua Guatemala,Hombre,62,75,Primaria
Sacatepéquez,Antigua Guatemala,Hombre,63,1,Doctorado
Sacatepéquez,Antigua Guatemala,Hombre,63,27,Licenciatura
Sacatepéquez,Antigua Guatemala,Hombre,63,2,Maestría
Sacatepéquez,Antigua Guatemala,Hombre,63,6,Ninguno
Sacatepéquez,Antigua Guatemala,Hombre,63,39,Nivel medio (básico y diversificado)
Sacatepéquez,Antigua Guatemala,Hombre,63,68,Primaria
Sacatepéquez,Antigua Guatemala,Hombre,64,2,Doctorado
Sacatepéquez,Antigua Guatemala,Hombre,64,14,Licenciatura
Sacatepéquez,Antigua Guatemala,Hombre,64,3,Maestría
Sacatepéquez,Antigua Guatemala,Hombre,64,14,Ninguno
Sacatepéquez,Antigua Guatemala,Hombre,64,35,Nivel medio (básico y diversificado)
Sacatepéquez,Antigua Guatemala,Hombre,64,3,Preprimaria
Sacatepéquez,Antigua Guatemala,Hombre,64,52,Primaria
Sacatepéquez,Antigua Guatemala,Hombre,65,2,Doctorado
Sacatepéquez,Antigua Guatemala,Hombre,65,24,Licenciatura
Sacatepéquez,Antigua Guatemala,Hombre,65,6,Maestría
Sacatepéquez,Antigua Guatemala,Hombre,65,12,Ninguno
Sacatepéquez,Antigua Guatemala,Hombre,65,33,Nivel medio (básico y diversificado)
Sacatepéquez,Antigua Guatemala,Hombre,65,54,Primaria
Sacatepéquez,Antigua Guatemala,Hombre,66,1,Doctorado
Sacatepéquez,Antigua Guatemala,Hombre,66,24,Licenciatura
Sacatepéquez,Antigua Guatemala,Hombre,66,4,Maestría
Sacatepéquez,Antigua Guatemala,Hombre,66,11,Ninguno
Sacatepéquez,Antigua Guatemala,Hombre,66,21,Nivel medio (básico y diversificado)
Sacatepéquez,Antigua Guatemala,Hombre,66,2,Preprimaria
Sacatepéquez,Antigua Guatemala,Hombre,66,59,Primaria
Sacatepéquez,Antigua Guatemala,Hombre,67,3,Doctorado
Sacatepéquez,Antigua Guatemala,Hombre,67,18,Licenciatura
Sacatepéquez,Antigua Guatemala,Hombre,67,2,Maestría
Sacatepéquez,Antigua Guatemala,Hombre,67,6,Ninguno
Sacatepéquez,Antigua Guatemala,Hombre,67,26,Nivel medio (básico y diversificado)
Sacatepéquez,Antigua Guatemala,Hombre,67,56,Primaria
Sacatepéquez,Antigua Guatemala,Hombre,68,24,Licenciatura
Sacatepéquez,Antigua Guatemala,Hombre,68,4,Maestría
Sacatepéquez,Antigua Guatemala,Hombre,68,17,Ninguno
Sacatepéquez,Antigua Guatemala,Hombre,68,15,Nivel medio (básico y diversificado)
Sacatepéquez,Antigua Guatemala,Hombre,68,1,Preprimaria
Sacatepéquez,Antigua Guatemala,Hombre,68,64,Primaria
Sacatepéquez,Antigua Guatemala,Hombre,69,1,Doctorado
Sacatepéquez,Antigua Guatemala,Hombre,69,14,Licenciatura
Sacatepéquez,Antigua Guatemala,Hombre,69,6,Maestría
Sacatepéquez,Antigua Guatemala,Hombre,69,16,Ninguno
Sacatepéquez,Antigua Guatemala,Hombre,69,27,Nivel medio (básico y diversificado)
Sacatepéquez,Antigua Guatemala,Hombre,69,40,Primaria
Sacatepéquez,Antigua Guatemala,Hombre,70,3,Doctorado
Sacatepéquez,Antigua Guatemala,Hombre,70,19,Licenciatura
Sacatepéquez,Antigua Guatemala,Hombre,70,4,Maestría
Sacatepéquez,Antigua Guatemala,Hombre,70,25,Ninguno
Sacatepéquez,Antigua Guatemala,Hombre,70,32,Nivel medio (básico y diversificado)
Sacatepéquez,Antigua Guatemala,Hombre,70,45,Primaria
Sacatepéquez,Antigua Guatemala,Hombre,71,2,Doctorado
Sacatepéquez,Antigua Guatemala,Hombre,71,17,Licenciatura
Sacatepéquez,Antigua Guatemala,Hombre,71,1,Maestría
Sacatepéquez,Antigua Guatemala,Hombre,71,11,Ninguno
Sacatepéquez,Antigua Guatemala,Hombre,71,20,Nivel medio (básico y diversificado)
Sacatepéquez,Antigua Guatemala,Hombre,71,27,Primaria
Sacatepéquez,Antigua Guatemala,Hombre,72,1,Doctorado
Sacatepéquez,Antigua Guatemala,Hombre,72,15,Licenciatura
Sacatepéquez,Antigua Guatemala,Hombre,72,2,Maestría
Sacatepéquez,Antigua Guatemala,Hombre,72,14,Ninguno
Sacatepéquez,Antigua Guatemala,Hombre,72,21,Nivel medio (básico y diversificado)
