NOMBRE DEPARTAMENTO,NOMBRE MUNICIPIO,PCP6||Sexo,PCP7,Recuento de PCP1,AREA
Quiché,Canillá,Mujer,8,23,Urbano
Quiché,Canillá,Mujer,9,112,Rural
Quiché,Canillá,Mujer,9,25,Urbano
Quiché,Canillá,Mujer,10,117,Rural
Quiché,Canillá,Mujer,10,18,Urbano
Quiché,Canillá,Mujer,11,94,Rural
Quiché,Canillá,Mujer,11,21,Urbano
Quiché,Canillá,Mujer,12,102,Rural
Quiché,Canillá,Mujer,12,16,Urbano
Quiché,Canillá,Mujer,13,109,Rural
Quiché,Canillá,Mujer,13,23,Urbano
Quiché,Canillá,Mujer,14,119,Rural
Quiché,Canillá,Mujer,14,29,Urbano
Quiché,Canillá,Mujer,15,113,Rural
Quiché,Canillá,Mujer,15,26,Urbano
Quiché,Canillá,Mujer,16,116,Rural
Quiché,Canillá,Mujer,16,29,Urbano
Quiché,Canillá,Mujer,17,118,Rural
Quiché,Canillá,Mujer,17,26,Urbano
Quiché,Canillá,Mujer,18,96,Rural
Quiché,Canillá,Mujer,18,37,Urbano
Quiché,Canillá,Mujer,19,122,Rural
Quiché,Canillá,Mujer,19,40,Urbano
Quiché,Canillá,Mujer,20,112,Rural
Quiché,Canillá,Mujer,20,21,Urbano
Quiché,Canillá,Mujer,21,75,Rural
Quiché,Canillá,Mujer,21,24,Urbano
Quiché,Canillá,Mujer,22,106,Rural
Quiché,Canillá,Mujer,22,34,Urbano
Quiché,Canillá,Mujer,23,103,Rural
Quiché,Canillá,Mujer,23,20,Urbano
Quiché,Canillá,Mujer,24,90,Rural
Quiché,Canillá,Mujer,24,18,Urbano
Quiché,Canillá,Mujer,25,100,Rural
Quiché,Canillá,Mujer,25,22,Urbano
Quiché,Canillá,Mujer,26,79,Rural
Quiché,Canillá,Mujer,26,32,Urbano
Quiché,Canillá,Mujer,27,69,Rural
Quiché,Canillá,Mujer,27,18,Urbano
Quiché,Canillá,Mujer,28,81,Rural
Quiché,Canillá,Mujer,28,16,Urbano
Quiché,Canillá,Mujer,29,70,Rural
Quiché,Canillá,Mujer,29,25,Urbano
Quiché,Canillá,Mujer,30,84,Rural
Quiché,Canillá,Mujer,30,28,Urbano
Quiché,Canillá,Mujer,31,48,Rural
Quiché,Canillá,Mujer,31,16,Urbano
Quiché,Canillá,Mujer,32,64,Rural
Quiché,Canillá,Mujer,32,18,Urbano
Quiché,Canillá,Mujer,33,55,Rural
Quiché,Canillá,Mujer,33,24,Urbano
Quiché,Canillá,Mujer,34,50,Rural
Quiché,Canillá,Mujer,34,20,Urbano
Quiché,Canillá,Mujer,35,52,Rural
Quiché,Canillá,Mujer,35,18,Urbano
Quiché,Canillá,Mujer,36,55,Rural
Quiché,Canillá,Mujer,36,28,Urbano
Quiché,Canillá,Mujer,37,51,Rural
Quiché,Canillá,Mujer,37,16,Urbano
Quiché,Canillá,Mujer,38,56,Rural
Quiché,Canillá,Mujer,38,26,Urbano
Quiché,Canillá,Mujer,39,57,Rural
Quiché,Canillá,Mujer,39,22,Urbano
Quiché,Canillá,Mujer,40,74,Rural
Quiché,Canillá,Mujer,40,20,Urbano
Quiché,Canillá,Mujer,41,42,Rural
Quiché,Canillá,Mujer,41,12,Urbano
Quiché,Canillá,Mujer,42,50,Rural
Quiché,Canillá,Mujer,42,13,Urbano
Quiché,Canillá,Mujer,43,42,Rural
Quiché,Canillá,Mujer,43,11,Urbano
Quiché,Canillá,Mujer,44,42,Rural
Quiché,Canillá,Mujer,44,9,Urbano
Quiché,Canillá,Mujer,45,48,Rural
Quiché,Canillá,Mujer,45,12,Urbano
Quiché,Canillá,Mujer,46,45,Rural
Quiché,Canillá,Mujer,46,12,Urbano
Quiché,Canillá,Mujer,47,50,Rural
Quiché,Canillá,Mujer,47,12,Urbano
Quiché,Canillá,Mujer,48,49,Rural
Quiché,Canillá,Mujer,48,17,Urbano
Quiché,Canillá,Mujer,49,28,Rural
Quiché,Canillá,Mujer,49,12,Urbano
Quiché,Canillá,Mujer,50,45,Rural
Quiché,Canillá,Mujer,50,13,Urbano
Quiché,Canillá,Mujer,51,33,Rural
Quiché,Canillá,Mujer,51,10,Urbano
Quiché,Canillá,Mujer,52,35,Rural
Quiché,Canillá,Mujer,52,13,Urbano
Quiché,Canillá,Mujer,53,33,Rural
Quiché,Canillá,Mujer,53,7,Urbano
Quiché,Canillá,Mujer,54,43,Rural
Quiché,Canillá,Mujer,54,10,Urbano
Quiché,Canillá,Mujer,55,39,Rural
Quiché,Canillá,Mujer,55,10,Urbano
Quiché,Canillá,Mujer,56,39,Rural
Quiché,Canillá,Mujer,56,10,Urbano
Quiché,Canillá,Mujer,57,28,Rural
Quiché,Canillá,Mujer,57,10,Urbano
Quiché,Canillá,Mujer,58,39,Rural
Quiché,Canillá,Mujer,58,11,Urbano
Quiché,Canillá,Mujer,59,17,Rural
Quiché,Canillá,Mujer,59,7,Urbano
Quiché,Canillá,Mujer,60,27,Rural
Quiché,Canillá,Mujer,60,9,Urbano
Quiché,Canillá,Mujer,61,22,Rural
Quiché,Canillá,Mujer,61,11,Urbano
Quiché,Canillá,Mujer,62,30,Rural
Quiché,Canillá,Mujer,62,8,Urbano
Quiché,Canillá,Mujer,63,24,Rural
Quiché,Canillá,Mujer,63,5,Urbano
Quiché,Canillá,Mujer,64,19,Rural
Quiché,Canillá,Mujer,64,4,Urbano
Quiché,Canillá,Mujer,65,23,Rural
Quiché,Canillá,Mujer,65,10,Urbano
Quiché,Canillá,Mujer,66,17,Rural
Quiché,Canillá,Mujer,66,4,Urbano
Quiché,Canillá,Mujer,67,17,Rural
Quiché,Canillá,Mujer,67,3,Urbano
Quiché,Canillá,Mujer,68,15,Rural
Quiché,Canillá,Mujer,68,9,Urbano
Quiché,Canillá,Mujer,69,10,Rural
Quiché,Canillá,Mujer,69,4,Urbano
Quiché,Canillá,Mujer,70,29,Rural
Quiché,Canillá,Mujer,70,3,Urbano
Quiché,Canillá,Mujer,71,15,Rural
Quiché,Canillá,Mujer,71,2,Urbano
Quiché,Canillá,Mujer,72,24,Rural
Quiché,Canillá,Mujer,72,3,Urbano
Quiché,Canillá,Mujer,73,15,Rural
Quiché,Canillá,Mujer,73,7,Urbano
Quiché,Canillá,Mujer,74,13,Rural
Quiché,Canillá,Mujer,74,4,Urbano
Quiché,Canillá,Mujer,75,18,Rural
Quiché,Canillá,Mujer,75,7,Urbano
Quiché,Canillá,Mujer,76,10,Rural
Quiché,Canillá,Mujer,76,7,Urbano
Quiché,Canillá,Mujer,77,10,Rural
Quiché,Canillá,Mujer,77,4,Urbano
Quiché,Canillá,Mujer,78,13,Rural
Quiché,Canillá,Mujer,78,4,Urbano
Quiché,Canillá,Mujer,79,10,Rural
Quiché,Canillá,Mujer,80,8,Rural
Quiché,Canillá,Mujer,80,4,Urbano
Quiché,Canillá,Mujer,81,3,Rural
Quiché,Canillá,Mujer,82,10,Rural
Quiché,Canillá,Mujer,82,5,Urbano
Quiché,Canillá,Mujer,83,8,Rural
Quiché,Canillá,Mujer,83,4,Urbano
Quiché,Canillá,Mujer,84,5,Rural
Quiché,Canillá,Mujer,85,8,Rural
Quiché,Canillá,Mujer,85,6,Urbano
Quiché,Canillá,Mujer,86,3,Rural
Quiché,Canillá,Mujer,86,1,Urbano
Quiché,Canillá,Mujer,87,5,Rural
Quiché,Canillá,Mujer,87,1,Urbano
Quiché,Canillá,Mujer,88,7,Rural
Quiché,Canillá,Mujer,88,1,Urbano
Quiché,Canillá,Mujer,89,4,Rural
Quiché,Canillá,Mujer,89,2,Urbano
Quiché,Canillá,Mujer,90,2,Rural
Quiché,Canillá,Mujer,90,1,Urbano
Quiché,Canillá,Mujer,91,1,Rural
Quiché,Canillá,Mujer,91,1,Urbano
Quiché,Canillá,Mujer,93,2,Rural
Quiché,Canillá,Mujer,93,1,Urbano
Quiché,Canillá,Mujer,94,1,Rural
Quiché,Canillá,Mujer,95,1,Rural
Quiché,Canillá,Mujer,96,3,Rural
Quiché,Canillá,Mujer,97,1,Rural
Quiché,Canillá,Mujer,98,1,Rural
Quiché,Canillá,Mujer,99,1,Rural
Quiché,Canillá,Mujer,104,1,Rural
Quiché,Chajul,Hombre,0,358,Rural
Quiché,Chajul,Hombre,0,287,Urbano
Quiché,Chajul,Hombre,1,321,Rural
Quiché,Chajul,Hombre,1,329,Urbano
Quiché,Chajul,Hombre,2,345,Rural
Quiché,Chajul,Hombre,2,302,Urbano
Quiché,Chajul,Hombre,3,308,Rural
Quiché,Chajul,Hombre,3,328,Urbano
Quiché,Chajul,Hombre,4,325,Rural
Quiché,Chajul,Hombre,4,325,Urbano
Quiché,Chajul,Hombre,5,339,Rural
Quiché,Chajul,Hombre,5,286,Urbano
Quiché,Chajul,Hombre,6,325,Rural
Quiché,Chajul,Hombre,6,315,Urbano
Quiché,Chajul,Hombre,7,330,Rural
Quiché,Chajul,Hombre,7,329,Urbano
Quiché,Chajul,Hombre,8,298,Rural
Quiché,Chajul,Hombre,8,335,Urbano
Quiché,Chajul,Hombre,9,269,Rural
Quiché,Chajul,Hombre,9,306,Urbano
Quiché,Chajul,Hombre,10,309,Rural
Quiché,Chajul,Hombre,10,283,Urbano
Quiché,Chajul,Hombre,11,270,Rural
Quiché,Chajul,Hombre,11,290,Urbano
Quiché,Chajul,Hombre,12,310,Rural
Quiché,Chajul,Hombre,12,317,Urbano
Quiché,Chajul,Hombre,13,310,Rural
Quiché,Chajul,Hombre,13,303,Urbano
Quiché,Chajul,Hombre,14,292,Rural
Quiché,Chajul,Hombre,14,256,Urbano
Quiché,Chajul,Hombre,15,318,Rural
Quiché,Chajul,Hombre,15,288,Urbano
Quiché,Chajul,Hombre,16,315,Rural
Quiché,Chajul,Hombre,16,293,Urbano
Quiché,Chajul,Hombre,17,320,Rural
Quiché,Chajul,Hombre,17,300,Urbano
Quiché,Chajul,Hombre,18,286,Rural
Quiché,Chajul,Hombre,18,326,Urbano
Quiché,Chajul,Hombre,19,227,Rural
Quiché,Chajul,Hombre,19,270,Urbano
Quiché,Chajul,Hombre,20,229,Rural
Quiché,Chajul,Hombre,20,235,Urbano
Quiché,Chajul,Hombre,21,225,Rural
Quiché,Chajul,Hombre,21,210,Urbano
Quiché,Chajul,Hombre,22,223,Rural
Quiché,Chajul,Hombre,22,237,Urbano
Quiché,Chajul,Hombre,23,215,Rural
Quiché,Chajul,Hombre,23,243,Urbano
Quiché,Chajul,Hombre,24,195,Rural
Quiché,Chajul,Hombre,24,219,Urbano
Quiché,Chajul,Hombre,25,201,Rural
Quiché,Chajul,Hombre,25,217,Urbano
Quiché,Chajul,Hombre,26,174,Rural
Quiché,Chajul,Hombre,26,179,Urbano
Quiché,Chajul,Hombre,27,152,Rural
Quiché,Chajul,Hombre,27,183,Urbano
Quiché,Chajul,Hombre,28,151,Rural
Quiché,Chajul,Hombre,28,177,Urbano
Quiché,Chajul,Hombre,29,131,Rural
Quiché,Chajul,Hombre,29,163,Urbano
Quiché,Chajul,Hombre,30,126,Rural
Quiché,Chajul,Hombre,30,171,Urbano
Quiché,Chajul,Hombre,31,103,Rural
Quiché,Chajul,Hombre,31,106,Urbano
Quiché,Chajul,Hombre,32,118,Rural
Quiché,Chajul,Hombre,32,140,Urbano
Quiché,Chajul,Hombre,33,117,Rural
Quiché,Chajul,Hombre,33,112,Urbano
Quiché,Chajul,Hombre,34,99,Rural
Quiché,Chajul,Hombre,34,124,Urbano
Quiché,Chajul,Hombre,35,102,Rural
Quiché,Chajul,Hombre,35,157,Urbano
Quiché,Chajul,Hombre,36,70,Rural
Quiché,Chajul,Hombre,36,102,Urbano
Quiché,Chajul,Hombre,37,86,Rural
Quiché,Chajul,Hombre,37,89,Urbano
Quiché,Chajul,Hombre,38,100,Rural
Quiché,Chajul,Hombre,38,97,Urbano
Quiché,Chajul,Hombre,39,79,Rural
Quiché,Chajul,Hombre,39,87,Urbano
Quiché,Chajul,Hombre,40,96,Rural
Quiché,Chajul,Hombre,40,136,Urbano
Quiché,Chajul,Hombre,41,85,Rural
Quiché,Chajul,Hombre,41,76,Urbano
Quiché,Chajul,Hombre,42,73,Rural
Quiché,Chajul,Hombre,42,105,Urbano
Quiché,Chajul,Hombre,43,67,Rural
Quiché,Chajul,Hombre,43,93,Urbano
Quiché,Chajul,Hombre,44,83,Rural
Quiché,Chajul,Hombre,44,95,Urbano
Quiché,Chajul,Hombre,45,80,Rural
Quiché,Chajul,Hombre,45,126,Urbano
Quiché,Chajul,Hombre,46,73,Rural
Quiché,Chajul,Hombre,46,89,Urbano
Quiché,Chajul,Hombre,47,76,Rural
Quiché,Chajul,Hombre,47,82,Urbano
Quiché,Chajul,Hombre,48,82,Rural
Quiché,Chajul,Hombre,48,79,Urbano
Quiché,Chajul,Hombre,49,64,Rural
Quiché,Chajul,Hombre,49,58,Urbano
Quiché,Chajul,Hombre,50,96,Rural
Quiché,Chajul,Hombre,50,107,Urbano
Quiché,Chajul,Hombre,51,55,Rural
Quiché,Chajul,Hombre,51,59,Urbano
Quiché,Chajul,Hombre,52,47,Rural
Quiché,Chajul,Hombre,52,69,Urbano
Quiché,Chajul,Hombre,53,40,Rural
Quiché,Chajul,Hombre,53,62,Urbano
Quiché,Chajul,Hombre,54,57,Rural
Quiché,Chajul,Hombre,54,68,Urbano
Quiché,Chajul,Hombre,55,57,Rural
Quiché,Chajul,Hombre,55,86,Urbano
Quiché,Chajul,Hombre,56,43,Rural
Quiché,Chajul,Hombre,56,47,Urbano
Quiché,Chajul,Hombre,57,42,Rural
Quiché,Chajul,Hombre,57,46,Urbano
Quiché,Chajul,Hombre,58,52,Rural
Quiché,Chajul,Hombre,58,56,Urbano
Quiché,Chajul,Hombre,59,46,Rural
Quiché,Chajul,Hombre,59,50,Urbano
Quiché,Chajul,Hombre,60,45,Rural
Quiché,Chajul,Hombre,60,97,Urbano
Quiché,Chajul,Hombre,61,32,Rural
Quiché,Chajul,Hombre,61,39,Urbano
Quiché,Chajul,Hombre,62,42,Rural
Quiché,Chajul,Hombre,62,59,Urbano
Quiché,Chajul,Hombre,63,29,Rural
Quiché,Chajul,Hombre,63,29,Urbano
Quiché,Chajul,Hombre,64,35,Rural
Quiché,Chajul,Hombre,64,40,Urbano
Quiché,Chajul,Hombre,65,36,Rural
Quiché,Chajul,Hombre,65,70,Urbano
Quiché,Chajul,Hombre,66,20,Rural
Quiché,Chajul,Hombre,66,32,Urbano
Quiché,Chajul,Hombre,67,27,Rural
Quiché,Chajul,Hombre,67,33,Urbano
Quiché,Chajul,Hombre,68,21,Rural
Quiché,Chajul,Hombre,68,33,Urbano
Quiché,Chajul,Hombre,69,19,Rural
Quiché,Chajul,Hombre,69,30,Urbano
Quiché,Chajul,Hombre,70,37,Rural
Quiché,Chajul,Hombre,70,40,Urbano
Quiché,Chajul,Hombre,71,24,Rural
Quiché,Chajul,Hombre,71,25,Urbano
Quiché,Chajul,Hombre,72,25,Rural
Quiché,Chajul,Hombre,72,25,Urbano
Quiché,Chajul,Hombre,73,20,Rural
Quiché,Chajul,Hombre,73,20,Urbano
Quiché,Chajul,Hombre,74,15,Rural
Quiché,Chajul,Hombre,74,20,Urbano
Quiché,Chajul,Hombre,75,21,Rural
Quiché,Chajul,Hombre,75,29,Urbano
Quiché,Chajul,Hombre,76,17,Rural
Quiché,Chajul,Hombre,76,21,Urbano
Quiché,Chajul,Hombre,77,14,Rural
Quiché,Chajul,Hombre,77,20,Urbano
Quiché,Chajul,Hombre,78,15,Rural
Quiché,Chajul,Hombre,78,25,Urbano
Quiché,Chajul,Hombre,79,8,Rural
Quiché,Chajul,Hombre,79,19,Urbano
Quiché,Chajul,Hombre,80,15,Rural
Quiché,Chajul,Hombre,80,18,Urbano
Quiché,Chajul,Hombre,81,10,Rural
Quiché,Chajul,Hombre,81,9,Urbano
Quiché,Chajul,Hombre,82,3,Rural
Quiché,Chajul,Hombre,82,15,Urbano
Quiché,Chajul,Hombre,83,5,Rural
Quiché,Chajul,Hombre,83,15,Urbano
Quiché,Chajul,Hombre,84,1,Rural
Quiché,Chajul,Hombre,84,5,Urbano
Quiché,Chajul,Hombre,85,10,Rural
Quiché,Chajul,Hombre,85,7,Urbano
Quiché,Chajul,Hombre,86,4,Rural
Quiché,Chajul,Hombre,86,2,Urbano
Quiché,Chajul,Hombre,87,3,Rural
Quiché,Chajul,Hombre,87,5,Urbano
Quiché,Chajul,Hombre,88,1,Rural
Quiché,Chajul,Hombre,88,8,Urbano
Quiché,Chajul,Hombre,89,1,Rural
Quiché,Chajul,Hombre,89,3,Urbano
Quiché,Chajul,Hombre,90,5,Urbano
Quiché,Chajul,Hombre,91,1,Rural
Quiché,Chajul,Hombre,91,2,Urbano
Quiché,Chajul,Hombre,94,1,Rural
Quiché,Chajul,Hombre,95,1,Rural
Quiché,Chajul,Hombre,99,1,Rural
Quiché,Chajul,Hombre,99,1,Urbano
Quiché,Chajul,Mujer,0,311,Rural
Quiché,Chajul,Mujer,0,310,Urbano
Quiché,Chajul,Mujer,1,288,Rural
Quiché,Chajul,Mujer,1,307,Urbano
Quiché,Chajul,Mujer,2,343,Rural
Quiché,Chajul,Mujer,2,282,Urbano
Quiché,Chajul,Mujer,3,342,Rural
Quiché,Chajul,Mujer,3,279,Urbano
Quiché,Chajul,Mujer,4,324,Rural
Quiché,Chajul,Mujer,4,308,Urbano
Quiché,Chajul,Mujer,5,321,Rural
Quiché,Chajul,Mujer,5,298,Urbano
Quiché,Chajul,Mujer,6,312,Rural
Quiché,Chajul,Mujer,6,298,Urbano
Quiché,Chajul,Mujer,7,328,Rural
Quiché,Chajul,Mujer,7,302,Urbano
Quiché,Chajul,Mujer,8,325,Rural
Quiché,Chajul,Mujer,8,321,Urbano
Quiché,Chajul,Mujer,9,280,Rural
Quiché,Chajul,Mujer,9,284,Urbano
Quiché,Chajul,Mujer,10,303,Rural
Quiché,Chajul,Mujer,10,345,Urbano
