NOMBRE DEPARTAMENTO,NOMBRE MUNICIPIO,PCP6||Sexo,PCP7,Recuento de PCP1,AREA
Suchitepéquez,Chicacao,Hombre,36,159,Rural
Suchitepéquez,Chicacao,Hombre,36,136,Urbano
Suchitepéquez,Chicacao,Hombre,37,147,Rural
Suchitepéquez,Chicacao,Hombre,37,131,Urbano
Suchitepéquez,Chicacao,Hombre,38,194,Rural
Suchitepéquez,Chicacao,Hombre,38,140,Urbano
Suchitepéquez,Chicacao,Hombre,39,175,Rural
Suchitepéquez,Chicacao,Hombre,39,142,Urbano
Suchitepéquez,Chicacao,Hombre,40,182,Rural
Suchitepéquez,Chicacao,Hombre,40,143,Urbano
Suchitepéquez,Chicacao,Hombre,41,140,Rural
Suchitepéquez,Chicacao,Hombre,41,97,Urbano
Suchitepéquez,Chicacao,Hombre,42,140,Rural
Suchitepéquez,Chicacao,Hombre,42,118,Urbano
Suchitepéquez,Chicacao,Hombre,43,143,Rural
Suchitepéquez,Chicacao,Hombre,43,115,Urbano
Suchitepéquez,Chicacao,Hombre,44,112,Rural
Suchitepéquez,Chicacao,Hombre,44,103,Urbano
Suchitepéquez,Chicacao,Hombre,45,119,Rural
Suchitepéquez,Chicacao,Hombre,45,97,Urbano
Suchitepéquez,Chicacao,Hombre,46,117,Rural
Suchitepéquez,Chicacao,Hombre,46,70,Urbano
Suchitepéquez,Chicacao,Hombre,47,114,Rural
Suchitepéquez,Chicacao,Hombre,47,91,Urbano
Suchitepéquez,Chicacao,Hombre,48,115,Rural
Suchitepéquez,Chicacao,Hombre,48,86,Urbano
Suchitepéquez,Chicacao,Hombre,49,117,Rural
Suchitepéquez,Chicacao,Hombre,49,86,Urbano
Suchitepéquez,Chicacao,Hombre,50,129,Rural
Suchitepéquez,Chicacao,Hombre,50,97,Urbano
Suchitepéquez,Chicacao,Hombre,51,83,Rural
Suchitepéquez,Chicacao,Hombre,51,57,Urbano
Suchitepéquez,Chicacao,Hombre,52,109,Rural
Suchitepéquez,Chicacao,Hombre,52,85,Urbano
Suchitepéquez,Chicacao,Hombre,53,80,Rural
Suchitepéquez,Chicacao,Hombre,53,84,Urbano
Suchitepéquez,Chicacao,Hombre,54,91,Rural
Suchitepéquez,Chicacao,Hombre,54,64,Urbano
Suchitepéquez,Chicacao,Hombre,55,96,Rural
Suchitepéquez,Chicacao,Hombre,55,70,Urbano
Suchitepéquez,Chicacao,Hombre,56,70,Rural
Suchitepéquez,Chicacao,Hombre,56,56,Urbano
Suchitepéquez,Chicacao,Hombre,57,83,Rural
Suchitepéquez,Chicacao,Hombre,57,72,Urbano
Suchitepéquez,Chicacao,Hombre,58,115,Rural
Suchitepéquez,Chicacao,Hombre,58,88,Urbano
Suchitepéquez,Chicacao,Hombre,59,82,Rural
Suchitepéquez,Chicacao,Hombre,59,64,Urbano
Suchitepéquez,Chicacao,Hombre,60,84,Rural
Suchitepéquez,Chicacao,Hombre,60,84,Urbano
Suchitepéquez,Chicacao,Hombre,61,62,Rural
Suchitepéquez,Chicacao,Hombre,61,43,Urbano
Suchitepéquez,Chicacao,Hombre,62,74,Rural
Suchitepéquez,Chicacao,Hombre,62,74,Urbano
Suchitepéquez,Chicacao,Hombre,63,88,Rural
Suchitepéquez,Chicacao,Hombre,63,50,Urbano
Suchitepéquez,Chicacao,Hombre,64,77,Rural
Suchitepéquez,Chicacao,Hombre,64,41,Urbano
Suchitepéquez,Chicacao,Hombre,65,77,Rural
Suchitepéquez,Chicacao,Hombre,65,54,Urbano
Suchitepéquez,Chicacao,Hombre,66,59,Rural
Suchitepéquez,Chicacao,Hombre,66,39,Urbano
Suchitepéquez,Chicacao,Hombre,67,63,Rural
Suchitepéquez,Chicacao,Hombre,67,41,Urbano
Suchitepéquez,Chicacao,Hombre,68,52,Rural
Suchitepéquez,Chicacao,Hombre,68,53,Urbano
Suchitepéquez,Chicacao,Hombre,69,50,Rural
Suchitepéquez,Chicacao,Hombre,69,37,Urbano
Suchitepéquez,Chicacao,Hombre,70,59,Rural
Suchitepéquez,Chicacao,Hombre,70,48,Urbano
Suchitepéquez,Chicacao,Hombre,71,32,Rural
Suchitepéquez,Chicacao,Hombre,71,26,Urbano
Suchitepéquez,Chicacao,Hombre,72,46,Rural
Suchitepéquez,Chicacao,Hombre,72,24,Urbano
Suchitepéquez,Chicacao,Hombre,73,39,Rural
Suchitepéquez,Chicacao,Hombre,73,44,Urbano
Suchitepéquez,Chicacao,Hombre,74,44,Rural
Suchitepéquez,Chicacao,Hombre,74,28,Urbano
Suchitepéquez,Chicacao,Hombre,75,29,Rural
Suchitepéquez,Chicacao,Hombre,75,39,Urbano
Suchitepéquez,Chicacao,Hombre,76,34,Rural
Suchitepéquez,Chicacao,Hombre,76,24,Urbano
Suchitepéquez,Chicacao,Hombre,77,38,Rural
Suchitepéquez,Chicacao,Hombre,77,24,Urbano
Suchitepéquez,Chicacao,Hombre,78,37,Rural
Suchitepéquez,Chicacao,Hombre,78,22,Urbano
Suchitepéquez,Chicacao,Hombre,79,31,Rural
Suchitepéquez,Chicacao,Hombre,79,20,Urbano
Suchitepéquez,Chicacao,Hombre,80,26,Rural
Suchitepéquez,Chicacao,Hombre,80,23,Urbano
Suchitepéquez,Chicacao,Hombre,81,24,Rural
Suchitepéquez,Chicacao,Hombre,81,15,Urbano
Suchitepéquez,Chicacao,Hombre,82,26,Rural
Suchitepéquez,Chicacao,Hombre,82,27,Urbano
Suchitepéquez,Chicacao,Hombre,83,18,Rural
Suchitepéquez,Chicacao,Hombre,83,20,Urbano
Suchitepéquez,Chicacao,Hombre,84,10,Rural
Suchitepéquez,Chicacao,Hombre,84,8,Urbano
Suchitepéquez,Chicacao,Hombre,85,19,Rural
Suchitepéquez,Chicacao,Hombre,85,12,Urbano
Suchitepéquez,Chicacao,Hombre,86,11,Rural
Suchitepéquez,Chicacao,Hombre,86,10,Urbano
Suchitepéquez,Chicacao,Hombre,87,8,Rural
Suchitepéquez,Chicacao,Hombre,87,10,Urbano
Suchitepéquez,Chicacao,Hombre,88,4,Rural
Suchitepéquez,Chicacao,Hombre,88,8,Urbano
Suchitepéquez,Chicacao,Hombre,89,1,Rural
Suchitepéquez,Chicacao,Hombre,89,2,Urbano
Suchitepéquez,Chicacao,Hombre,90,7,Rural
Suchitepéquez,Chicacao,Hombre,90,4,Urbano
Suchitepéquez,Chicacao,Hombre,91,2,Rural
Suchitepéquez,Chicacao,Hombre,91,2,Urbano
Suchitepéquez,Chicacao,Hombre,92,4,Rural
Suchitepéquez,Chicacao,Hombre,92,3,Urbano
Suchitepéquez,Chicacao,Hombre,93,1,Rural
Suchitepéquez,Chicacao,Hombre,93,4,Urbano
Suchitepéquez,Chicacao,Hombre,94,1,Rural
Suchitepéquez,Chicacao,Hombre,94,1,Urbano
Suchitepéquez,Chicacao,Hombre,95,1,Rural
Suchitepéquez,Chicacao,Hombre,95,1,Urbano
Suchitepéquez,Chicacao,Hombre,96,1,Rural
Suchitepéquez,Chicacao,Hombre,96,1,Urbano
Suchitepéquez,Chicacao,Hombre,97,1,Rural
Suchitepéquez,Chicacao,Hombre,97,2,Urbano
Suchitepéquez,Chicacao,Hombre,98,2,Rural
Suchitepéquez,Chicacao,Hombre,99,1,Rural
Suchitepéquez,Chicacao,Hombre,100,1,Urbano
Suchitepéquez,Chicacao,Mujer,0,429,Rural
Suchitepéquez,Chicacao,Mujer,0,315,Urbano
Suchitepéquez,Chicacao,Mujer,1,480,Rural
Suchitepéquez,Chicacao,Mujer,1,297,Urbano
Suchitepéquez,Chicacao,Mujer,2,444,Rural
Suchitepéquez,Chicacao,Mujer,2,325,Urbano
Suchitepéquez,Chicacao,Mujer,3,450,Rural
Suchitepéquez,Chicacao,Mujer,3,358,Urbano
Suchitepéquez,Chicacao,Mujer,4,475,Rural
Suchitepéquez,Chicacao,Mujer,4,339,Urbano
Suchitepéquez,Chicacao,Mujer,5,462,Rural
Suchitepéquez,Chicacao,Mujer,5,324,Urbano
Suchitepéquez,Chicacao,Mujer,6,509,Rural
Suchitepéquez,Chicacao,Mujer,6,337,Urbano
Suchitepéquez,Chicacao,Mujer,7,482,Rural
Suchitepéquez,Chicacao,Mujer,7,327,Urbano
Suchitepéquez,Chicacao,Mujer,8,420,Rural
Suchitepéquez,Chicacao,Mujer,8,332,Urbano
Suchitepéquez,Chicacao,Mujer,9,436,Rural
Suchitepéquez,Chicacao,Mujer,9,307,Urbano
Suchitepéquez,Chicacao,Mujer,10,451,Rural
Suchitepéquez,Chicacao,Mujer,10,332,Urbano
Suchitepéquez,Chicacao,Mujer,11,474,Rural
Suchitepéquez,Chicacao,Mujer,11,309,Urbano
Suchitepéquez,Chicacao,Mujer,12,457,Rural
Suchitepéquez,Chicacao,Mujer,12,319,Urbano
Suchitepéquez,Chicacao,Mujer,13,453,Rural
Suchitepéquez,Chicacao,Mujer,13,299,Urbano
Suchitepéquez,Chicacao,Mujer,14,443,Rural
Suchitepéquez,Chicacao,Mujer,14,296,Urbano
Suchitepéquez,Chicacao,Mujer,15,434,Rural
Suchitepéquez,Chicacao,Mujer,15,289,Urbano
Suchitepéquez,Chicacao,Mujer,16,381,Rural
Suchitepéquez,Chicacao,Mujer,16,260,Urbano
Suchitepéquez,Chicacao,Mujer,17,421,Rural
Suchitepéquez,Chicacao,Mujer,17,293,Urbano
Suchitepéquez,Chicacao,Mujer,18,396,Rural
Suchitepéquez,Chicacao,Mujer,18,302,Urbano
Suchitepéquez,Chicacao,Mujer,19,365,Rural
Suchitepéquez,Chicacao,Mujer,19,306,Urbano
Suchitepéquez,Chicacao,Mujer,20,353,Rural
Suchitepéquez,Chicacao,Mujer,20,276,Urbano
Suchitepéquez,Chicacao,Mujer,21,320,Rural
Suchitepéquez,Chicacao,Mujer,21,250,Urbano
Suchitepéquez,Chicacao,Mujer,22,332,Rural
Suchitepéquez,Chicacao,Mujer,22,282,Urbano
Suchitepéquez,Chicacao,Mujer,23,312,Rural
Suchitepéquez,Chicacao,Mujer,23,247,Urbano
Suchitepéquez,Chicacao,Mujer,24,270,Rural
Suchitepéquez,Chicacao,Mujer,24,214,Urbano
Suchitepéquez,Chicacao,Mujer,25,263,Rural
Suchitepéquez,Chicacao,Mujer,25,239,Urbano
Suchitepéquez,Chicacao,Mujer,26,228,Rural
Suchitepéquez,Chicacao,Mujer,26,196,Urbano
Suchitepéquez,Chicacao,Mujer,27,213,Rural
Suchitepéquez,Chicacao,Mujer,27,220,Urbano
Suchitepéquez,Chicacao,Mujer,28,250,Rural
Suchitepéquez,Chicacao,Mujer,28,224,Urbano
Suchitepéquez,Chicacao,Mujer,29,211,Rural
Suchitepéquez,Chicacao,Mujer,29,189,Urbano
Suchitepéquez,Chicacao,Mujer,30,219,Rural
Suchitepéquez,Chicacao,Mujer,30,232,Urbano
Suchitepéquez,Chicacao,Mujer,31,181,Rural
Suchitepéquez,Chicacao,Mujer,31,128,Urbano
Suchitepéquez,Chicacao,Mujer,32,227,Rural
Suchitepéquez,Chicacao,Mujer,32,179,Urbano
Suchitepéquez,Chicacao,Mujer,33,246,Rural
Suchitepéquez,Chicacao,Mujer,33,187,Urbano
Suchitepéquez,Chicacao,Mujer,34,201,Rural
Suchitepéquez,Chicacao,Mujer,34,187,Urbano
Suchitepéquez,Chicacao,Mujer,35,219,Rural
Suchitepéquez,Chicacao,Mujer,35,170,Urbano
Suchitepéquez,Chicacao,Mujer,36,176,Rural
Suchitepéquez,Chicacao,Mujer,36,143,Urbano
Suchitepéquez,Chicacao,Mujer,37,195,Rural
Suchitepéquez,Chicacao,Mujer,37,157,Urbano
Suchitepéquez,Chicacao,Mujer,38,206,Rural
Suchitepéquez,Chicacao,Mujer,38,175,Urbano
Suchitepéquez,Chicacao,Mujer,39,179,Rural
Suchitepéquez,Chicacao,Mujer,39,154,Urbano
Suchitepéquez,Chicacao,Mujer,40,189,Rural
Suchitepéquez,Chicacao,Mujer,40,134,Urbano
Suchitepéquez,Chicacao,Mujer,41,138,Rural
Suchitepéquez,Chicacao,Mujer,41,130,Urbano
Suchitepéquez,Chicacao,Mujer,42,158,Rural
Suchitepéquez,Chicacao,Mujer,42,117,Urbano
Suchitepéquez,Chicacao,Mujer,43,147,Rural
Suchitepéquez,Chicacao,Mujer,43,135,Urbano
Suchitepéquez,Chicacao,Mujer,44,121,Rural
Suchitepéquez,Chicacao,Mujer,44,132,Urbano
Suchitepéquez,Chicacao,Mujer,45,140,Rural
Suchitepéquez,Chicacao,Mujer,45,104,Urbano
Suchitepéquez,Chicacao,Mujer,46,140,Rural
Suchitepéquez,Chicacao,Mujer,46,99,Urbano
Suchitepéquez,Chicacao,Mujer,47,126,Rural
Suchitepéquez,Chicacao,Mujer,47,120,Urbano
Suchitepéquez,Chicacao,Mujer,48,109,Rural
Suchitepéquez,Chicacao,Mujer,48,86,Urbano
Suchitepéquez,Chicacao,Mujer,49,112,Rural
Suchitepéquez,Chicacao,Mujer,49,97,Urbano
Suchitepéquez,Chicacao,Mujer,50,125,Rural
Suchitepéquez,Chicacao,Mujer,50,112,Urbano
Suchitepéquez,Chicacao,Mujer,51,120,Rural
Suchitepéquez,Chicacao,Mujer,51,94,Urbano
Suchitepéquez,Chicacao,Mujer,52,101,Rural
Suchitepéquez,Chicacao,Mujer,52,108,Urbano
Suchitepéquez,Chicacao,Mujer,53,106,Rural
Suchitepéquez,Chicacao,Mujer,53,91,Urbano
Suchitepéquez,Chicacao,Mujer,54,98,Rural
Suchitepéquez,Chicacao,Mujer,54,74,Urbano
Suchitepéquez,Chicacao,Mujer,55,104,Rural
Suchitepéquez,Chicacao,Mujer,55,108,Urbano
Suchitepéquez,Chicacao,Mujer,56,87,Rural
Suchitepéquez,Chicacao,Mujer,56,70,Urbano
Suchitepéquez,Chicacao,Mujer,57,105,Rural
Suchitepéquez,Chicacao,Mujer,57,74,Urbano
Suchitepéquez,Chicacao,Mujer,58,110,Rural
Suchitepéquez,Chicacao,Mujer,58,89,Urbano
Suchitepéquez,Chicacao,Mujer,59,88,Rural
Suchitepéquez,Chicacao,Mujer,59,65,Urbano
Suchitepéquez,Chicacao,Mujer,60,83,Rural
Suchitepéquez,Chicacao,Mujer,60,65,Urbano
Suchitepéquez,Chicacao,Mujer,61,73,Rural
Suchitepéquez,Chicacao,Mujer,61,41,Urbano
Suchitepéquez,Chicacao,Mujer,62,61,Rural
Suchitepéquez,Chicacao,Mujer,62,58,Urbano
Suchitepéquez,Chicacao,Mujer,63,72,Rural
Suchitepéquez,Chicacao,Mujer,63,61,Urbano
Suchitepéquez,Chicacao,Mujer,64,54,Rural
Suchitepéquez,Chicacao,Mujer,64,57,Urbano
Suchitepéquez,Chicacao,Mujer,65,70,Rural
Suchitepéquez,Chicacao,Mujer,65,57,Urbano
Suchitepéquez,Chicacao,Mujer,66,55,Rural
Suchitepéquez,Chicacao,Mujer,66,60,Urbano
Suchitepéquez,Chicacao,Mujer,67,53,Rural
Suchitepéquez,Chicacao,Mujer,67,59,Urbano
Suchitepéquez,Chicacao,Mujer,68,64,Rural
Suchitepéquez,Chicacao,Mujer,68,53,Urbano
Suchitepéquez,Chicacao,Mujer,69,55,Rural
Suchitepéquez,Chicacao,Mujer,69,34,Urbano
Suchitepéquez,Chicacao,Mujer,70,61,Rural
Suchitepéquez,Chicacao,Mujer,70,51,Urbano
Suchitepéquez,Chicacao,Mujer,71,35,Rural
Suchitepéquez,Chicacao,Mujer,71,28,Urbano
Suchitepéquez,Chicacao,Mujer,72,39,Rural
Suchitepéquez,Chicacao,Mujer,72,37,Urbano
Suchitepéquez,Chicacao,Mujer,73,42,Rural
Suchitepéquez,Chicacao,Mujer,73,33,Urbano
Suchitepéquez,Chicacao,Mujer,74,49,Rural
Suchitepéquez,Chicacao,Mujer,74,37,Urbano
Suchitepéquez,Chicacao,Mujer,75,28,Rural
Suchitepéquez,Chicacao,Mujer,75,40,Urbano
Suchitepéquez,Chicacao,Mujer,76,30,Rural
Suchitepéquez,Chicacao,Mujer,76,31,Urbano
Suchitepéquez,Chicacao,Mujer,77,33,Rural
Suchitepéquez,Chicacao,Mujer,77,25,Urbano
Suchitepéquez,Chicacao,Mujer,78,22,Rural
Suchitepéquez,Chicacao,Mujer,78,17,Urbano
Suchitepéquez,Chicacao,Mujer,79,28,Rural
Suchitepéquez,Chicacao,Mujer,79,18,Urbano
Suchitepéquez,Chicacao,Mujer,80,26,Rural
Suchitepéquez,Chicacao,Mujer,80,30,Urbano
Suchitepéquez,Chicacao,Mujer,81,12,Rural
Suchitepéquez,Chicacao,Mujer,81,14,Urbano
Suchitepéquez,Chicacao,Mujer,82,20,Rural
Suchitepéquez,Chicacao,Mujer,82,15,Urbano
Suchitepéquez,Chicacao,Mujer,83,15,Rural
Suchitepéquez,Chicacao,Mujer,83,15,Urbano
Suchitepéquez,Chicacao,Mujer,84,15,Rural
Suchitepéquez,Chicacao,Mujer,84,15,Urbano
Suchitepéquez,Chicacao,Mujer,85,9,Rural
Suchitepéquez,Chicacao,Mujer,85,8,Urbano
Suchitepéquez,Chicacao,Mujer,86,13,Rural
Suchitepéquez,Chicacao,Mujer,86,16,Urbano
Suchitepéquez,Chicacao,Mujer,87,11,Rural
Suchitepéquez,Chicacao,Mujer,87,13,Urbano
Suchitepéquez,Chicacao,Mujer,88,8,Rural
Suchitepéquez,Chicacao,Mujer,88,3,Urbano
Suchitepéquez,Chicacao,Mujer,89,5,Rural
Suchitepéquez,Chicacao,Mujer,89,6,Urbano
Suchitepéquez,Chicacao,Mujer,90,4,Rural
Suchitepéquez,Chicacao,Mujer,90,6,Urbano
Suchitepéquez,Chicacao,Mujer,91,3,Rural
Suchitepéquez,Chicacao,Mujer,91,4,Urbano
Suchitepéquez,Chicacao,Mujer,92,2,Rural
Suchitepéquez,Chicacao,Mujer,92,3,Urbano
Suchitepéquez,Chicacao,Mujer,93,2,Rural
Suchitepéquez,Chicacao,Mujer,93,5,Urbano
Suchitepéquez,Chicacao,Mujer,94,2,Rural
Suchitepéquez,Chicacao,Mujer,94,1,Urbano
Suchitepéquez,Chicacao,Mujer,95,1,Rural
Suchitepéquez,Chicacao,Mujer,95,1,Urbano
Suchitepéquez,Chicacao,Mujer,97,1,Rural
Suchitepéquez,Chicacao,Mujer,98,1,Rural
Suchitepéquez,Chicacao,Mujer,100,1,Rural
Suchitepéquez,Cuyotenango,Hombre,0,299,Rural
Suchitepéquez,Cuyotenango,Hombre,0,83,Urbano
Suchitepéquez,Cuyotenango,Hombre,1,254,Rural
Suchitepéquez,Cuyotenango,Hombre,1,77,Urbano
Suchitepéquez,Cuyotenango,Hombre,2,333,Rural
Suchitepéquez,Cuyotenango,Hombre,2,87,Urbano
Suchitepéquez,Cuyotenango,Hombre,3,314,Rural
Suchitepéquez,Cuyotenango,Hombre,3,85,Urbano
Suchitepéquez,Cuyotenango,Hombre,4,344,Rural
Suchitepéquez,Cuyotenango,Hombre,4,95,Urbano
Suchitepéquez,Cuyotenango,Hombre,5,286,Rural
Suchitepéquez,Cuyotenango,Hombre,5,87,Urbano
Suchitepéquez,Cuyotenango,Hombre,6,299,Rural
Suchitepéquez,Cuyotenango,Hombre,6,76,Urbano
Suchitepéquez,Cuyotenango,Hombre,7,321,Rural
Suchitepéquez,Cuyotenango,Hombre,7,75,Urbano
Suchitepéquez,Cuyotenango,Hombre,8,292,Rural
Suchitepéquez,Cuyotenango,Hombre,8,68,Urbano
Suchitepéquez,Cuyotenango,Hombre,9,286,Rural
Suchitepéquez,Cuyotenango,Hombre,9,98,Urbano
Suchitepéquez,Cuyotenango,Hombre,10,262,Rural
Suchitepéquez,Cuyotenango,Hombre,10,72,Urbano
Suchitepéquez,Cuyotenango,Hombre,11,254,Rural
Suchitepéquez,Cuyotenango,Hombre,11,71,Urbano
Suchitepéquez,Cuyotenango,Hombre,12,297,Rural
Suchitepéquez,Cuyotenango,Hombre,12,80,Urbano
Suchitepéquez,Cuyotenango,Hombre,13,258,Rural
Suchitepéquez,Cuyotenango,Hombre,13,76,Urbano
Suchitepéquez,Cuyotenango,Hombre,14,291,Rural
Suchitepéquez,Cuyotenango,Hombre,14,72,Urbano
Suchitepéquez,Cuyotenango,Hombre,15,283,Rural
Suchitepéquez,Cuyotenango,Hombre,15,62,Urbano
Suchitepéquez,Cuyotenango,Hombre,16,262,Rural
Suchitepéquez,Cuyotenango,Hombre,16,79,Urbano
Suchitepéquez,Cuyotenango,Hombre,17,312,Rural
Suchitepéquez,Cuyotenango,Hombre,17,100,Urbano
Suchitepéquez,Cuyotenango,Hombre,18,299,Rural
Suchitepéquez,Cuyotenango,Hombre,18,98,Urbano
Suchitepéquez,Cuyotenango,Hombre,19,288,Rural
Suchitepéquez,Cuyotenango,Hombre,19,89,Urbano
Suchitepéquez,Cuyotenango,Hombre,20,268,Rural
Suchitepéquez,Cuyotenango,Hombre,20,80,Urbano
Suchitepéquez,Cuyotenango,Hombre,21,237,Rural
Suchitepéquez,Cuyotenango,Hombre,21,69,Urbano
Suchitepéquez,Cuyotenango,Hombre,22,301,Rural
Suchitepéquez,Cuyotenango,Hombre,22,84,Urbano
Suchitepéquez,Cuyotenango,Hombre,23,275,Rural
Suchitepéquez,Cuyotenango,Hombre,23,79,Urbano
Suchitepéquez,Cuyotenango,Hombre,24,266,Rural
Suchitepéquez,Cuyotenango,Hombre,24,77,Urbano
Suchitepéquez,Cuyotenango,Hombre,25,235,Rural
Suchitepéquez,Cuyotenango,Hombre,25,68,Urbano
Suchitepéquez,Cuyotenango,Hombre,26,200,Rural
Suchitepéquez,Cuyotenango,Hombre,26,58,Urbano
Suchitepéquez,Cuyotenango,Hombre,27,234,Rural
Suchitepéquez,Cuyotenango,Hombre,27,62,Urbano
Suchitepéquez,Cuyotenango,Hombre,28,219,Rural
Suchitepéquez,Cuyotenango,Hombre,28,90,Urbano
Suchitepéquez,Cuyotenango,Hombre,29,199,Rural
Suchitepéquez,Cuyotenango,Hombre,29,65,Urbano
Suchitepéquez,Cuyotenango,Hombre,30,188,Rural
Suchitepéquez,Cuyotenango,Hombre,30,74,Urbano
Suchitepéquez,Cuyotenango,Hombre,31,148,Rural
Suchitepéquez,Cuyotenango,Hombre,31,58,Urbano
Suchitepéquez,Cuyotenango,Hombre,32,188,Rural
Suchitepéquez,Cuyotenango,Hombre,32,66,Urbano
Suchitepéquez,Cuyotenango,Hombre,33,154,Rural
Suchitepéquez,Cuyotenango,Hombre,33,58,Urbano
Suchitepéquez,Cuyotenango,Hombre,34,156,Rural
Suchitepéquez,Cuyotenango,Hombre,34,49,Urbano
Suchitepéquez,Cuyotenango,Hombre,35,165,Rural
Suchitepéquez,Cuyotenango,Hombre,35,55,Urbano
Suchitepéquez,Cuyotenango,Hombre,36,138,Rural
Suchitepéquez,Cuyotenango,Hombre,36,45,Urbano
Suchitepéquez,Cuyotenango,Hombre,37,148,Rural
Suchitepéquez,Cuyotenango,Hombre,37,52,Urbano
Suchitepéquez,Cuyotenango,Hombre,38,160,Rural
Suchitepéquez,Cuyotenango,Hombre,38,49,Urbano
Suchitepéquez,Cuyotenango,Hombre,39,126,Rural
Suchitepéquez,Cuyotenango,Hombre,39,41,Urbano
Suchitepéquez,Cuyotenango,Hombre,40,128,Rural
Suchitepéquez,Cuyotenango,Hombre,40,39,Urbano
Suchitepéquez,Cuyotenango,Hombre,41,99,Rural
Suchitepéquez,Cuyotenango,Hombre,41,34,Urbano
Suchitepéquez,Cuyotenango,Hombre,42,130,Rural
Suchitepéquez,Cuyotenango,Hombre,42,41,Urbano
