NOMBRE DEPARTAMENTO,NOMBRE MUNICIPIO,PCP6||Sexo,PCP7,NIVGRADO||Nivel y grado de estudio,Recuento de PCP17_B
Izabal,El Estor,Hombre,6,1ero Primaria,45
Izabal,El Estor,Hombre,7,1ero Primaria,368
Izabal,El Estor,Hombre,7,2do Primaria,24
Izabal,El Estor,Hombre,8,1ero Primaria,486
Izabal,El Estor,Hombre,8,2do Primaria,211
Izabal,El Estor,Hombre,8,3ero Primaria,13
Izabal,El Estor,Hombre,9,1ero Primaria,338
Izabal,El Estor,Hombre,9,2do Primaria,367
Izabal,El Estor,Hombre,9,3ero Primaria,139
Izabal,El Estor,Hombre,9,4to Primaria,12
Izabal,El Estor,Hombre,10,1ero Primaria,228
Izabal,El Estor,Hombre,10,2do Primaria,334
Izabal,El Estor,Hombre,10,3ero Primaria,275
Izabal,El Estor,Hombre,10,4to Primaria,115
Izabal,El Estor,Hombre,10,5to Primaria,10
Izabal,El Estor,Hombre,11,1ero Primaria,93
Izabal,El Estor,Hombre,11,2do Primaria,232
Izabal,El Estor,Hombre,11,3ero Primaria,260
Izabal,El Estor,Hombre,11,4to Primaria,203
Izabal,El Estor,Hombre,11,5to Primaria,118
Izabal,El Estor,Hombre,11,6to Primaria,8
Izabal,El Estor,Hombre,12,1ero Basico,17
Izabal,El Estor,Hombre,12,1ero Primaria,62
Izabal,El Estor,Hombre,12,2do Primaria,118
Izabal,El Estor,Hombre,12,3ero Primaria,194
Izabal,El Estor,Hombre,12,4to Primaria,217
Izabal,El Estor,Hombre,12,5to Primaria,189
Izabal,El Estor,Hombre,12,6to Primaria,84
Izabal,El Estor,Hombre,13,1ero Basico,86
Izabal,El Estor,Hombre,13,1ero Primaria,39
Izabal,El Estor,Hombre,13,2do  Basico,12
Izabal,El Estor,Hombre,13,2do Primaria,73
Izabal,El Estor,Hombre,13,3ero Primaria,133
Izabal,El Estor,Hombre,13,4to Primaria,162
Izabal,El Estor,Hombre,13,5to Primaria,208
Izabal,El Estor,Hombre,13,6to Primaria,195
Izabal,El Estor,Hombre,14,1ero Basico,148
Izabal,El Estor,Hombre,14,1ero Primaria,19
Izabal,El Estor,Hombre,14,2do  Basico,54
Izabal,El Estor,Hombre,14,2do Primaria,48
Izabal,El Estor,Hombre,14,3ero Basico,11
Izabal,El Estor,Hombre,14,3ero Primaria,100
Izabal,El Estor,Hombre,14,4to Primaria,114
Izabal,El Estor,Hombre,14,5to Primaria,144
Izabal,El Estor,Hombre,14,6to Primaria,230
Izabal,El Estor,Hombre,15,1ero Basico,145
Izabal,El Estor,Hombre,15,1ero Primaria,8
Izabal,El Estor,Hombre,15,2do  Basico,125
Izabal,El Estor,Hombre,15,2do Primaria,36
Izabal,El Estor,Hombre,15,3ero Basico,54
Izabal,El Estor,Hombre,15,3ero Primaria,57
Izabal,El Estor,Hombre,15,4to Diversificado,12
Izabal,El Estor,Hombre,15,4to Primaria,81
Izabal,El Estor,Hombre,15,5to Primaria,120
Izabal,El Estor,Hombre,15,6to Primaria,236
Izabal,El Estor,Hombre,16,1ero Basico,124
Izabal,El Estor,Hombre,16,1ero Primaria,14
Izabal,El Estor,Hombre,16,2do  Basico,147
Izabal,El Estor,Hombre,16,2do Primaria,37
Izabal,El Estor,Hombre,16,3ero Basico,122
Izabal,El Estor,Hombre,16,3ero Primaria,49
Izabal,El Estor,Hombre,16,4to Diversificado,44
Izabal,El Estor,Hombre,16,4to Primaria,45
Izabal,El Estor,Hombre,16,5to Diversificado,7
Izabal,El Estor,Hombre,16,5to Primaria,69
Izabal,El Estor,Hombre,16,6to Primaria,235
Izabal,El Estor,Hombre,17,1ero Basico,96
Izabal,El Estor,Hombre,17,1ero Primaria,8
Izabal,El Estor,Hombre,17,2do  Basico,124
Izabal,El Estor,Hombre,17,2do Primaria,30
Izabal,El Estor,Hombre,17,3ero Basico,164
Izabal,El Estor,Hombre,17,3ero Primaria,46
Izabal,El Estor,Hombre,17,4to Diversificado,65
Izabal,El Estor,Hombre,17,4to Primaria,54
Izabal,El Estor,Hombre,17,5to Diversificado,47
Izabal,El Estor,Hombre,17,5to Primaria,44
Izabal,El Estor,Hombre,17,6to Diversificado y 7mo Diversificado,12
Izabal,El Estor,Hombre,17,6to Primaria,261
Izabal,El Estor,Hombre,18,1ero Basico,53
Izabal,El Estor,Hombre,18,1ero Primaria,8
Izabal,El Estor,Hombre,18,2do  Basico,85
Izabal,El Estor,Hombre,18,2do Primaria,21
Izabal,El Estor,Hombre,18,3ero Basico,151
Izabal,El Estor,Hombre,18,3ero Primaria,47
Izabal,El Estor,Hombre,18,4to Diversificado,68
Izabal,El Estor,Hombre,18,4to Primaria,58
Izabal,El Estor,Hombre,18,5to Diversificado,73
Izabal,El Estor,Hombre,18,5to Primaria,52
