NOMBRE DEPARTAMENTO,NOMBRE MUNICIPIO,PCP6||Sexo,PCP7,PCP16_A||Dificultad Vista,Recuento de PCP1
Chiquimula,Camotán,Hombre,31,"Sí, con algo de dificultad",4
Chiquimula,Camotán,Hombre,31,"Sí, con mucha dificultad",2
Chiquimula,Camotán,Hombre,32,No declarado,1
Chiquimula,Camotán,Hombre,32,"No, sin dificultad",346
Chiquimula,Camotán,Hombre,32,"Sí, con algo de dificultad",4
Chiquimula,Camotán,Hombre,32,"Sí, con mucha dificultad",3
Chiquimula,Camotán,Hombre,33,No declarado,2
Chiquimula,Camotán,Hombre,33,No puede,1
Chiquimula,Camotán,Hombre,33,"No, sin dificultad",312
Chiquimula,Camotán,Hombre,33,"Sí, con algo de dificultad",11
Chiquimula,Camotán,Hombre,33,"Sí, con mucha dificultad",2
Chiquimula,Camotán,Hombre,34,No declarado,4
Chiquimula,Camotán,Hombre,34,"No, sin dificultad",261
Chiquimula,Camotán,Hombre,34,"Sí, con algo de dificultad",7
Chiquimula,Camotán,Hombre,35,No declarado,1
Chiquimula,Camotán,Hombre,35,"No, sin dificultad",280
Chiquimula,Camotán,Hombre,35,"Sí, con algo de dificultad",12
Chiquimula,Camotán,Hombre,35,"Sí, con mucha dificultad",1
Chiquimula,Camotán,Hombre,36,No declarado,2
Chiquimula,Camotán,Hombre,36,"No, sin dificultad",272
Chiquimula,Camotán,Hombre,36,"Sí, con algo de dificultad",10
Chiquimula,Camotán,Hombre,36,"Sí, con mucha dificultad",1
Chiquimula,Camotán,Hombre,37,No declarado,1
Chiquimula,Camotán,Hombre,37,No puede,1
Chiquimula,Camotán,Hombre,37,"No, sin dificultad",279
Chiquimula,Camotán,Hombre,37,"Sí, con algo de dificultad",5
Chiquimula,Camotán,Hombre,38,No declarado,3
Chiquimula,Camotán,Hombre,38,"No, sin dificultad",272
Chiquimula,Camotán,Hombre,38,"Sí, con algo de dificultad",8
Chiquimula,Camotán,Hombre,39,No declarado,3
Chiquimula,Camotán,Hombre,39,No puede,1
Chiquimula,Camotán,Hombre,39,"No, sin dificultad",227
Chiquimula,Camotán,Hombre,39,"Sí, con algo de dificultad",11
Chiquimula,Camotán,Hombre,40,No declarado,4
Chiquimula,Camotán,Hombre,40,No puede,1
Chiquimula,Camotán,Hombre,40,"No, sin dificultad",260
Chiquimula,Camotán,Hombre,40,"Sí, con algo de dificultad",10
Chiquimula,Camotán,Hombre,41,"No, sin dificultad",195
Chiquimula,Camotán,Hombre,41,"Sí, con algo de dificultad",9
Chiquimula,Camotán,Hombre,42,No declarado,1
Chiquimula,Camotán,Hombre,42,"No, sin dificultad",219
Chiquimula,Camotán,Hombre,42,"Sí, con algo de dificultad",11
Chiquimula,Camotán,Hombre,42,"Sí, con mucha dificultad",2
Chiquimula,Camotán,Hombre,43,No declarado,2
Chiquimula,Camotán,Hombre,43,"No, sin dificultad",207
Chiquimula,Camotán,Hombre,43,"Sí, con algo de dificultad",4
Chiquimula,Camotán,Hombre,43,"Sí, con mucha dificultad",1
Chiquimula,Camotán,Hombre,44,No puede,1
Chiquimula,Camotán,Hombre,44,"No, sin dificultad",188
Chiquimula,Camotán,Hombre,44,"Sí, con algo de dificultad",14
Chiquimula,Camotán,Hombre,44,"Sí, con mucha dificultad",3
Chiquimula,Camotán,Hombre,45,No declarado,1
Chiquimula,Camotán,Hombre,45,"No, sin dificultad",186
Chiquimula,Camotán,Hombre,45,"Sí, con algo de dificultad",12
Chiquimula,Camotán,Hombre,46,"No, sin dificultad",175
Chiquimula,Camotán,Hombre,46,"Sí, con algo de dificultad",3
Chiquimula,Camotán,Hombre,47,No declarado,2
Chiquimula,Camotán,Hombre,47,"No, sin dificultad",158
Chiquimula,Camotán,Hombre,47,"Sí, con algo de dificultad",11
Chiquimula,Camotán,Hombre,48,No declarado,1
Chiquimula,Camotán,Hombre,48,"No, sin dificultad",134
Chiquimula,Camotán,Hombre,48,"Sí, con algo de dificultad",5
Chiquimula,Camotán,Hombre,48,"Sí, con mucha dificultad",2
Chiquimula,Camotán,Hombre,49,No puede,2
Chiquimula,Camotán,Hombre,49,"No, sin dificultad",132
Chiquimula,Camotán,Hombre,49,"Sí, con algo de dificultad",15
Chiquimula,Camotán,Hombre,49,"Sí, con mucha dificultad",2
Chiquimula,Camotán,Hombre,50,"No, sin dificultad",128
Chiquimula,Camotán,Hombre,50,"Sí, con algo de dificultad",21
Chiquimula,Camotán,Hombre,50,"Sí, con mucha dificultad",2
Chiquimula,Camotán,Hombre,51,"No, sin dificultad",108
Chiquimula,Camotán,Hombre,51,"Sí, con algo de dificultad",15
Chiquimula,Camotán,Hombre,51,"Sí, con mucha dificultad",1
Chiquimula,Camotán,Hombre,52,"No, sin dificultad",119
Chiquimula,Camotán,Hombre,52,"Sí, con algo de dificultad",20
Chiquimula,Camotán,Hombre,52,"Sí, con mucha dificultad",1
Chiquimula,Camotán,Hombre,53,"No, sin dificultad",132
Chiquimula,Camotán,Hombre,53,"Sí, con algo de dificultad",6
Chiquimula,Camotán,Hombre,54,No puede,1
Chiquimula,Camotán,Hombre,54,"No, sin dificultad",113
Chiquimula,Camotán,Hombre,54,"Sí, con algo de dificultad",12
Chiquimula,Camotán,Hombre,54,"Sí, con mucha dificultad",1
Chiquimula,Camotán,Hombre,55,"No, sin dificultad",82
Chiquimula,Camotán,Hombre,55,"Sí, con algo de dificultad",17
Chiquimula,Camotán,Hombre,55,"Sí, con mucha dificultad",3
Chiquimula,Camotán,Hombre,56,"No, sin dificultad",106
Chiquimula,Camotán,Hombre,56,"Sí, con algo de dificultad",12
Chiquimula,Camotán,Hombre,56,"Sí, con mucha dificultad",3
Chiquimula,Camotán,Hombre,57,No declarado,1
Chiquimula,Camotán,Hombre,57,"No, sin dificultad",107
Chiquimula,Camotán,Hombre,57,"Sí, con algo de dificultad",7
Chiquimula,Camotán,Hombre,57,"Sí, con mucha dificultad",2
Chiquimula,Camotán,Hombre,58,"No, sin dificultad",129
Chiquimula,Camotán,Hombre,58,"Sí, con algo de dificultad",13
Chiquimula,Camotán,Hombre,59,No puede,1
Chiquimula,Camotán,Hombre,59,"No, sin dificultad",107
Chiquimula,Camotán,Hombre,59,"Sí, con algo de dificultad",19
Chiquimula,Camotán,Hombre,60,No puede,1
Chiquimula,Camotán,Hombre,60,"No, sin dificultad",112
Chiquimula,Camotán,Hombre,60,"Sí, con algo de dificultad",21
Chiquimula,Camotán,Hombre,60,"Sí, con mucha dificultad",3
Chiquimula,Camotán,Hombre,61,No puede,1
Chiquimula,Camotán,Hombre,61,"No, sin dificultad",73
Chiquimula,Camotán,Hombre,61,"Sí, con algo de dificultad",8
Chiquimula,Camotán,Hombre,62,"No, sin dificultad",74
Chiquimula,Camotán,Hombre,62,"Sí, con algo de dificultad",7
Chiquimula,Camotán,Hombre,62,"Sí, con mucha dificultad",2
Chiquimula,Camotán,Hombre,63,"No, sin dificultad",76
Chiquimula,Camotán,Hombre,63,"Sí, con algo de dificultad",16
Chiquimula,Camotán,Hombre,64,No declarado,1
Chiquimula,Camotán,Hombre,64,"No, sin dificultad",71
Chiquimula,Camotán,Hombre,64,"Sí, con algo de dificultad",16
Chiquimula,Camotán,Hombre,65,"No, sin dificultad",87
Chiquimula,Camotán,Hombre,65,"Sí, con algo de dificultad",15
Chiquimula,Camotán,Hombre,65,"Sí, con mucha dificultad",1
Chiquimula,Camotán,Hombre,66,No declarado,1
Chiquimula,Camotán,Hombre,66,No puede,1
Chiquimula,Camotán,Hombre,66,"No, sin dificultad",65
Chiquimula,Camotán,Hombre,66,"Sí, con algo de dificultad",16
Chiquimula,Camotán,Hombre,67,No puede,1
Chiquimula,Camotán,Hombre,67,"No, sin dificultad",56
Chiquimula,Camotán,Hombre,67,"Sí, con algo de dificultad",12
Chiquimula,Camotán,Hombre,67,"Sí, con mucha dificultad",1
Chiquimula,Camotán,Hombre,68,"No, sin dificultad",70
Chiquimula,Camotán,Hombre,68,"Sí, con algo de dificultad",9
Chiquimula,Camotán,Hombre,68,"Sí, con mucha dificultad",2
Chiquimula,Camotán,Hombre,69,"No, sin dificultad",64
Chiquimula,Camotán,Hombre,69,"Sí, con algo de dificultad",10
Chiquimula,Camotán,Hombre,69,"Sí, con mucha dificultad",1
Chiquimula,Camotán,Hombre,70,"No, sin dificultad",62
Chiquimula,Camotán,Hombre,70,"Sí, con algo de dificultad",14
Chiquimula,Camotán,Hombre,70,"Sí, con mucha dificultad",1
Chiquimula,Camotán,Hombre,71,"No, sin dificultad",52
Chiquimula,Camotán,Hombre,71,"Sí, con algo de dificultad",20
Chiquimula,Camotán,Hombre,71,"Sí, con mucha dificultad",3
Chiquimula,Camotán,Hombre,72,"No, sin dificultad",46
Chiquimula,Camotán,Hombre,72,"Sí, con algo de dificultad",9
Chiquimula,Camotán,Hombre,72,"Sí, con mucha dificultad",4
Chiquimula,Camotán,Hombre,73,"No, sin dificultad",45
Chiquimula,Camotán,Hombre,73,"Sí, con algo de dificultad",9
Chiquimula,Camotán,Hombre,73,"Sí, con mucha dificultad",3
Chiquimula,Camotán,Hombre,74,No puede,1
Chiquimula,Camotán,Hombre,74,"No, sin dificultad",29
Chiquimula,Camotán,Hombre,74,"Sí, con algo de dificultad",5
Chiquimula,Camotán,Hombre,74,"Sí, con mucha dificultad",2
Chiquimula,Camotán,Hombre,75,"No, sin dificultad",37
Chiquimula,Camotán,Hombre,75,"Sí, con algo de dificultad",11
Chiquimula,Camotán,Hombre,76,"No, sin dificultad",27
Chiquimula,Camotán,Hombre,76,"Sí, con algo de dificultad",4
Chiquimula,Camotán,Hombre,76,"Sí, con mucha dificultad",1
Chiquimula,Camotán,Hombre,77,"No, sin dificultad",27
Chiquimula,Camotán,Hombre,77,"Sí, con algo de dificultad",9
Chiquimula,Camotán,Hombre,78,No puede,2
Chiquimula,Camotán,Hombre,78,"No, sin dificultad",28
Chiquimula,Camotán,Hombre,78,"Sí, con algo de dificultad",6
Chiquimula,Camotán,Hombre,78,"Sí, con mucha dificultad",1
Chiquimula,Camotán,Hombre,79,No declarado,1
Chiquimula,Camotán,Hombre,79,"No, sin dificultad",18
Chiquimula,Camotán,Hombre,79,"Sí, con algo de dificultad",7
Chiquimula,Camotán,Hombre,80,No declarado,1
Chiquimula,Camotán,Hombre,80,"No, sin dificultad",24
Chiquimula,Camotán,Hombre,80,"Sí, con algo de dificultad",10
Chiquimula,Camotán,Hombre,80,"Sí, con mucha dificultad",2
Chiquimula,Camotán,Hombre,81,"No, sin dificultad",16
Chiquimula,Camotán,Hombre,81,"Sí, con algo de dificultad",2
Chiquimula,Camotán,Hombre,81,"Sí, con mucha dificultad",2
Chiquimula,Camotán,Hombre,82,"No, sin dificultad",17
Chiquimula,Camotán,Hombre,82,"Sí, con algo de dificultad",5
Chiquimula,Camotán,Hombre,82,"Sí, con mucha dificultad",1
Chiquimula,Camotán,Hombre,83,"No, sin dificultad",16
Chiquimula,Camotán,Hombre,83,"Sí, con algo de dificultad",2
Chiquimula,Camotán,Hombre,84,No declarado,1
Chiquimula,Camotán,Hombre,84,"No, sin dificultad",10
Chiquimula,Camotán,Hombre,84,"Sí, con algo de dificultad",5
Chiquimula,Camotán,Hombre,85,"No, sin dificultad",8
Chiquimula,Camotán,Hombre,85,"Sí, con algo de dificultad",4
Chiquimula,Camotán,Hombre,85,"Sí, con mucha dificultad",1
Chiquimula,Camotán,Hombre,86,No puede,1
Chiquimula,Camotán,Hombre,86,"No, sin dificultad",5
Chiquimula,Camotán,Hombre,86,"Sí, con algo de dificultad",4
Chiquimula,Camotán,Hombre,86,"Sí, con mucha dificultad",2
Chiquimula,Camotán,Hombre,87,"No, sin dificultad",13
Chiquimula,Camotán,Hombre,87,"Sí, con algo de dificultad",3
Chiquimula,Camotán,Hombre,88,"No, sin dificultad",11
Chiquimula,Camotán,Hombre,88,"Sí, con algo de dificultad",1
Chiquimula,Camotán,Hombre,88,"Sí, con mucha dificultad",1
Chiquimula,Camotán,Hombre,89,"No, sin dificultad",6
Chiquimula,Camotán,Hombre,89,"Sí, con algo de dificultad",2
Chiquimula,Camotán,Hombre,89,"Sí, con mucha dificultad",1
Chiquimula,Camotán,Hombre,90,"No, sin dificultad",5
Chiquimula,Camotán,Hombre,90,"Sí, con algo de dificultad",1
Chiquimula,Camotán,Hombre,91,"Sí, con algo de dificultad",1
Chiquimula,Camotán,Hombre,91,"Sí, con mucha dificultad",2
Chiquimula,Camotán,Hombre,92,"No, sin dificultad",2
Chiquimula,Camotán,Hombre,94,"No, sin dificultad",2
Chiquimula,Camotán,Hombre,94,"Sí, con algo de dificultad",1
Chiquimula,Camotán,Hombre,95,No puede,1
Chiquimula,Camotán,Hombre,95,"No, sin dificultad",1
Chiquimula,Camotán,Hombre,97,"No, sin dificultad",3
Chiquimula,Camotán,Hombre,98,"No, sin dificultad",1
Chiquimula,Camotán,Hombre,100,"Sí, con mucha dificultad",1
Chiquimula,Camotán,Hombre,106,"No, sin dificultad",1
Chiquimula,Camotán,Hombre,108,"No, sin dificultad",1
Chiquimula,Camotán,Mujer,0,,838
Chiquimula,Camotán,Mujer,1,,789
Chiquimula,Camotán,Mujer,2,,861
Chiquimula,Camotán,Mujer,3,,807
Chiquimula,Camotán,Mujer,4,No declarado,31
Chiquimula,Camotán,Mujer,4,No puede,1
Chiquimula,Camotán,Mujer,4,"No, sin dificultad",800
Chiquimula,Camotán,Mujer,4,"Sí, con algo de dificultad",2
Chiquimula,Camotán,Mujer,5,No declarado,10
Chiquimula,Camotán,Mujer,5,"No, sin dificultad",758
Chiquimula,Camotán,Mujer,5,"Sí, con algo de dificultad",1
Chiquimula,Camotán,Mujer,6,No declarado,11
Chiquimula,Camotán,Mujer,6,No puede,1
Chiquimula,Camotán,Mujer,6,"No, sin dificultad",774
Chiquimula,Camotán,Mujer,6,"Sí, con algo de dificultad",4
Chiquimula,Camotán,Mujer,6,"Sí, con mucha dificultad",2
Chiquimula,Camotán,Mujer,7,No declarado,7
Chiquimula,Camotán,Mujer,7,"No, sin dificultad",757
Chiquimula,Camotán,Mujer,7,"Sí, con algo de dificultad",5
Chiquimula,Camotán,Mujer,7,"Sí, con mucha dificultad",6
Chiquimula,Camotán,Mujer,8,No declarado,1
Chiquimula,Camotán,Mujer,8,"No, sin dificultad",693
Chiquimula,Camotán,Mujer,8,"Sí, con algo de dificultad",4
Chiquimula,Camotán,Mujer,8,"Sí, con mucha dificultad",1
Chiquimula,Camotán,Mujer,9,No declarado,1
Chiquimula,Camotán,Mujer,9,"No, sin dificultad",700
Chiquimula,Camotán,Mujer,9,"Sí, con algo de dificultad",4
Chiquimula,Camotán,Mujer,9,"Sí, con mucha dificultad",5
Chiquimula,Camotán,Mujer,10,No declarado,9
Chiquimula,Camotán,Mujer,10,"No, sin dificultad",710
Chiquimula,Camotán,Mujer,10,"Sí, con algo de dificultad",9
Chiquimula,Camotán,Mujer,10,"Sí, con mucha dificultad",2
Chiquimula,Camotán,Mujer,11,No declarado,9
Chiquimula,Camotán,Mujer,11,No puede,1
Chiquimula,Camotán,Mujer,11,"No, sin dificultad",728
Chiquimula,Camotán,Mujer,11,"Sí, con algo de dificultad",1
Chiquimula,Camotán,Mujer,11,"Sí, con mucha dificultad",3
Chiquimula,Camotán,Mujer,12,No declarado,5
Chiquimula,Camotán,Mujer,12,"No, sin dificultad",704
Chiquimula,Camotán,Mujer,12,"Sí, con algo de dificultad",3
Chiquimula,Camotán,Mujer,12,"Sí, con mucha dificultad",1
Chiquimula,Camotán,Mujer,13,No declarado,3
Chiquimula,Camotán,Mujer,13,"No, sin dificultad",711
Chiquimula,Camotán,Mujer,13,"Sí, con algo de dificultad",4
Chiquimula,Camotán,Mujer,14,No declarado,4
Chiquimula,Camotán,Mujer,14,No puede,1
Chiquimula,Camotán,Mujer,14,"No, sin dificultad",663
Chiquimula,Camotán,Mujer,14,"Sí, con algo de dificultad",2
Chiquimula,Camotán,Mujer,14,"Sí, con mucha dificultad",3
Chiquimula,Camotán,Mujer,15,No declarado,12
Chiquimula,Camotán,Mujer,15,No puede,1
Chiquimula,Camotán,Mujer,15,"No, sin dificultad",747
Chiquimula,Camotán,Mujer,15,"Sí, con algo de dificultad",12
Chiquimula,Camotán,Mujer,15,"Sí, con mucha dificultad",3
Chiquimula,Camotán,Mujer,16,No declarado,4
Chiquimula,Camotán,Mujer,16,"No, sin dificultad",711
Chiquimula,Camotán,Mujer,16,"Sí, con algo de dificultad",6
Chiquimula,Camotán,Mujer,16,"Sí, con mucha dificultad",1
Chiquimula,Camotán,Mujer,17,No declarado,7
Chiquimula,Camotán,Mujer,17,No puede,3
Chiquimula,Camotán,Mujer,17,"No, sin dificultad",728
Chiquimula,Camotán,Mujer,17,"Sí, con algo de dificultad",5
Chiquimula,Camotán,Mujer,17,"Sí, con mucha dificultad",3
Chiquimula,Camotán,Mujer,18,No declarado,5
Chiquimula,Camotán,Mujer,18,"No, sin dificultad",714
Chiquimula,Camotán,Mujer,18,"Sí, con algo de dificultad",9
Chiquimula,Camotán,Mujer,18,"Sí, con mucha dificultad",2
Chiquimula,Camotán,Mujer,19,No declarado,1
Chiquimula,Camotán,Mujer,19,No puede,1
Chiquimula,Camotán,Mujer,19,"No, sin dificultad",626
Chiquimula,Camotán,Mujer,19,"Sí, con algo de dificultad",3
Chiquimula,Camotán,Mujer,19,"Sí, con mucha dificultad",5
Chiquimula,Camotán,Mujer,20,No declarado,5
Chiquimula,Camotán,Mujer,20,"No, sin dificultad",598
Chiquimula,Camotán,Mujer,20,"Sí, con algo de dificultad",9
Chiquimula,Camotán,Mujer,20,"Sí, con mucha dificultad",1
Chiquimula,Camotán,Mujer,21,No declarado,5
Chiquimula,Camotán,Mujer,21,No puede,1
Chiquimula,Camotán,Mujer,21,"No, sin dificultad",517
Chiquimula,Camotán,Mujer,21,"Sí, con algo de dificultad",5
Chiquimula,Camotán,Mujer,22,No declarado,3
Chiquimula,Camotán,Mujer,22,"No, sin dificultad",511
Chiquimula,Camotán,Mujer,22,"Sí, con algo de dificultad",4
Chiquimula,Camotán,Mujer,23,"No, sin dificultad",520
Chiquimula,Camotán,Mujer,23,"Sí, con algo de dificultad",9
Chiquimula,Camotán,Mujer,24,No declarado,4
Chiquimula,Camotán,Mujer,24,No puede,1
Chiquimula,Camotán,Mujer,24,"No, sin dificultad",502
Chiquimula,Camotán,Mujer,24,"Sí, con algo de dificultad",4
Chiquimula,Camotán,Mujer,24,"Sí, con mucha dificultad",1
Chiquimula,Camotán,Mujer,25,No declarado,1
Chiquimula,Camotán,Mujer,25,No puede,2
Chiquimula,Camotán,Mujer,25,"No, sin dificultad",475
Chiquimula,Camotán,Mujer,25,"Sí, con algo de dificultad",2
Chiquimula,Camotán,Mujer,25,"Sí, con mucha dificultad",1
Chiquimula,Camotán,Mujer,26,"No, sin dificultad",427
Chiquimula,Camotán,Mujer,26,"Sí, con algo de dificultad",7
Chiquimula,Camotán,Mujer,26,"Sí, con mucha dificultad",3
Chiquimula,Camotán,Mujer,27,No declarado,3
Chiquimula,Camotán,Mujer,27,No puede,1
Chiquimula,Camotán,Mujer,27,"No, sin dificultad",397
Chiquimula,Camotán,Mujer,27,"Sí, con algo de dificultad",3
Chiquimula,Camotán,Mujer,27,"Sí, con mucha dificultad",1
Chiquimula,Camotán,Mujer,28,No declarado,2
Chiquimula,Camotán,Mujer,28,"No, sin dificultad",412
Chiquimula,Camotán,Mujer,28,"Sí, con algo de dificultad",5
Chiquimula,Camotán,Mujer,28,"Sí, con mucha dificultad",1
Chiquimula,Camotán,Mujer,29,No declarado,1
Chiquimula,Camotán,Mujer,29,"No, sin dificultad",392
Chiquimula,Camotán,Mujer,29,"Sí, con algo de dificultad",5
Chiquimula,Camotán,Mujer,30,No declarado,5
Chiquimula,Camotán,Mujer,30,"No, sin dificultad",385
Chiquimula,Camotán,Mujer,30,"Sí, con algo de dificultad",6
Chiquimula,Camotán,Mujer,30,"Sí, con mucha dificultad",1
Chiquimula,Camotán,Mujer,31,No declarado,2
Chiquimula,Camotán,Mujer,31,"No, sin dificultad",306
Chiquimula,Camotán,Mujer,31,"Sí, con algo de dificultad",4
Chiquimula,Camotán,Mujer,32,No declarado,2
Chiquimula,Camotán,Mujer,32,No puede,1
Chiquimula,Camotán,Mujer,32,"No, sin dificultad",373
Chiquimula,Camotán,Mujer,32,"Sí, con algo de dificultad",6
Chiquimula,Camotán,Mujer,32,"Sí, con mucha dificultad",2
Chiquimula,Camotán,Mujer,33,No declarado,1
Chiquimula,Camotán,Mujer,33,No puede,1
Chiquimula,Camotán,Mujer,33,"No, sin dificultad",345
Chiquimula,Camotán,Mujer,33,"Sí, con algo de dificultad",5
