NOMBRE DEPARTAMENTO,NOMBRE MUNICIPIO,PCP6||Sexo,PCP7,Recuento de PCP1,PCP16_F||Dificultad para comunicarse
Chiquimula,Camotán,Hombre,26,3,"Sí, con algo de dificultad"
Chiquimula,Camotán,Hombre,27,3,No declarado
Chiquimula,Camotán,Hombre,27,366,"No, sin dificultad"
Chiquimula,Camotán,Hombre,27,2,"Sí, con mucha dificultad"
Chiquimula,Camotán,Hombre,28,6,No declarado
Chiquimula,Camotán,Hombre,28,1,No puede
Chiquimula,Camotán,Hombre,28,364,"No, sin dificultad"
Chiquimula,Camotán,Hombre,28,3,"Sí, con algo de dificultad"
Chiquimula,Camotán,Hombre,28,1,"Sí, con mucha dificultad"
Chiquimula,Camotán,Hombre,29,6,No declarado
Chiquimula,Camotán,Hombre,29,1,No puede
Chiquimula,Camotán,Hombre,29,313,"No, sin dificultad"
Chiquimula,Camotán,Hombre,29,3,"Sí, con algo de dificultad"
Chiquimula,Camotán,Hombre,29,4,"Sí, con mucha dificultad"
Chiquimula,Camotán,Hombre,30,4,No declarado
Chiquimula,Camotán,Hombre,30,1,No puede
Chiquimula,Camotán,Hombre,30,377,"No, sin dificultad"
Chiquimula,Camotán,Hombre,30,1,"Sí, con algo de dificultad"
Chiquimula,Camotán,Hombre,30,1,"Sí, con mucha dificultad"
Chiquimula,Camotán,Hombre,31,3,No puede
Chiquimula,Camotán,Hombre,31,255,"No, sin dificultad"
Chiquimula,Camotán,Hombre,31,1,"Sí, con algo de dificultad"
Chiquimula,Camotán,Hombre,31,1,"Sí, con mucha dificultad"
Chiquimula,Camotán,Hombre,32,3,No declarado
Chiquimula,Camotán,Hombre,32,2,No puede
Chiquimula,Camotán,Hombre,32,343,"No, sin dificultad"
Chiquimula,Camotán,Hombre,32,2,"Sí, con algo de dificultad"
Chiquimula,Camotán,Hombre,32,4,"Sí, con mucha dificultad"
Chiquimula,Camotán,Hombre,33,4,No declarado
Chiquimula,Camotán,Hombre,33,320,"No, sin dificultad"
Chiquimula,Camotán,Hombre,33,2,"Sí, con algo de dificultad"
Chiquimula,Camotán,Hombre,33,2,"Sí, con mucha dificultad"
Chiquimula,Camotán,Hombre,34,3,No declarado
Chiquimula,Camotán,Hombre,34,267,"No, sin dificultad"
Chiquimula,Camotán,Hombre,34,1,"Sí, con algo de dificultad"
Chiquimula,Camotán,Hombre,34,1,"Sí, con mucha dificultad"
Chiquimula,Camotán,Hombre,35,2,No declarado
Chiquimula,Camotán,Hombre,35,2,No puede
Chiquimula,Camotán,Hombre,35,284,"No, sin dificultad"
Chiquimula,Camotán,Hombre,35,3,"Sí, con algo de dificultad"
Chiquimula,Camotán,Hombre,35,3,"Sí, con mucha dificultad"
Chiquimula,Camotán,Hombre,36,1,No declarado
Chiquimula,Camotán,Hombre,36,1,No puede
Chiquimula,Camotán,Hombre,36,281,"No, sin dificultad"
Chiquimula,Camotán,Hombre,36,2,"Sí, con mucha dificultad"
Chiquimula,Camotán,Hombre,37,1,No declarado
Chiquimula,Camotán,Hombre,37,283,"No, sin dificultad"
Chiquimula,Camotán,Hombre,37,2,"Sí, con algo de dificultad"
Chiquimula,Camotán,Hombre,38,5,No declarado
Chiquimula,Camotán,Hombre,38,276,"No, sin dificultad"
Chiquimula,Camotán,Hombre,38,2,"Sí, con mucha dificultad"
Chiquimula,Camotán,Hombre,39,4,No declarado
Chiquimula,Camotán,Hombre,39,237,"No, sin dificultad"
Chiquimula,Camotán,Hombre,39,1,"Sí, con mucha dificultad"
Chiquimula,Camotán,Hombre,40,5,No declarado
Chiquimula,Camotán,Hombre,40,270,"No, sin dificultad"
Chiquimula,Camotán,Hombre,41,1,No declarado
Chiquimula,Camotán,Hombre,41,198,"No, sin dificultad"
Chiquimula,Camotán,Hombre,41,4,"Sí, con algo de dificultad"
Chiquimula,Camotán,Hombre,41,1,"Sí, con mucha dificultad"
Chiquimula,Camotán,Hombre,42,1,No declarado
Chiquimula,Camotán,Hombre,42,1,No puede
Chiquimula,Camotán,Hombre,42,229,"No, sin dificultad"
Chiquimula,Camotán,Hombre,42,1,"Sí, con algo de dificultad"
Chiquimula,Camotán,Hombre,42,1,"Sí, con mucha dificultad"
Chiquimula,Camotán,Hombre,43,4,No declarado
Chiquimula,Camotán,Hombre,43,207,"No, sin dificultad"
Chiquimula,Camotán,Hombre,43,1,"Sí, con algo de dificultad"
Chiquimula,Camotán,Hombre,43,2,"Sí, con mucha dificultad"
Chiquimula,Camotán,Hombre,44,1,No declarado
Chiquimula,Camotán,Hombre,44,1,No puede
Chiquimula,Camotán,Hombre,44,198,"No, sin dificultad"
Chiquimula,Camotán,Hombre,44,6,"Sí, con algo de dificultad"
Chiquimula,Camotán,Hombre,45,3,No declarado
Chiquimula,Camotán,Hombre,45,193,"No, sin dificultad"
Chiquimula,Camotán,Hombre,45,3,"Sí, con mucha dificultad"
Chiquimula,Camotán,Hombre,46,174,"No, sin dificultad"
Chiquimula,Camotán,Hombre,46,3,"Sí, con algo de dificultad"
Chiquimula,Camotán,Hombre,46,1,"Sí, con mucha dificultad"
Chiquimula,Camotán,Hombre,47,2,No declarado
Chiquimula,Camotán,Hombre,47,168,"No, sin dificultad"
Chiquimula,Camotán,Hombre,47,1,"Sí, con algo de dificultad"
Chiquimula,Camotán,Hombre,48,2,No declarado
Chiquimula,Camotán,Hombre,48,140,"No, sin dificultad"
Chiquimula,Camotán,Hombre,49,1,No declarado
Chiquimula,Camotán,Hombre,49,2,No puede
Chiquimula,Camotán,Hombre,49,145,"No, sin dificultad"
Chiquimula,Camotán,Hombre,49,2,"Sí, con algo de dificultad"
Chiquimula,Camotán,Hombre,49,1,"Sí, con mucha dificultad"
Chiquimula,Camotán,Hombre,50,147,"No, sin dificultad"
Chiquimula,Camotán,Hombre,50,4,"Sí, con algo de dificultad"
Chiquimula,Camotán,Hombre,51,2,No declarado
Chiquimula,Camotán,Hombre,51,122,"No, sin dificultad"
Chiquimula,Camotán,Hombre,52,138,"No, sin dificultad"
Chiquimula,Camotán,Hombre,52,2,"Sí, con algo de dificultad"
Chiquimula,Camotán,Hombre,53,1,No declarado
Chiquimula,Camotán,Hombre,53,134,"No, sin dificultad"
Chiquimula,Camotán,Hombre,53,3,"Sí, con algo de dificultad"
Chiquimula,Camotán,Hombre,54,1,No puede
Chiquimula,Camotán,Hombre,54,123,"No, sin dificultad"
Chiquimula,Camotán,Hombre,54,2,"Sí, con algo de dificultad"
Chiquimula,Camotán,Hombre,54,1,"Sí, con mucha dificultad"
Chiquimula,Camotán,Hombre,55,100,"No, sin dificultad"
Chiquimula,Camotán,Hombre,55,2,"Sí, con algo de dificultad"
Chiquimula,Camotán,Hombre,56,2,No declarado
Chiquimula,Camotán,Hombre,56,119,"No, sin dificultad"
Chiquimula,Camotán,Hombre,57,2,No declarado
Chiquimula,Camotán,Hombre,57,114,"No, sin dificultad"
Chiquimula,Camotán,Hombre,57,1,"Sí, con algo de dificultad"
Chiquimula,Camotán,Hombre,58,138,"No, sin dificultad"
Chiquimula,Camotán,Hombre,58,4,"Sí, con algo de dificultad"
Chiquimula,Camotán,Hombre,59,3,No declarado
Chiquimula,Camotán,Hombre,59,124,"No, sin dificultad"
Chiquimula,Camotán,Hombre,60,1,No puede
Chiquimula,Camotán,Hombre,60,135,"No, sin dificultad"
Chiquimula,Camotán,Hombre,60,1,"Sí, con algo de dificultad"
Chiquimula,Camotán,Hombre,61,1,No declarado
Chiquimula,Camotán,Hombre,61,1,No puede
Chiquimula,Camotán,Hombre,61,78,"No, sin dificultad"
Chiquimula,Camotán,Hombre,61,2,"Sí, con algo de dificultad"
Chiquimula,Camotán,Hombre,62,81,"No, sin dificultad"
Chiquimula,Camotán,Hombre,62,1,"Sí, con algo de dificultad"
Chiquimula,Camotán,Hombre,62,1,"Sí, con mucha dificultad"
Chiquimula,Camotán,Hombre,63,89,"No, sin dificultad"
Chiquimula,Camotán,Hombre,63,3,"Sí, con algo de dificultad"
Chiquimula,Camotán,Hombre,64,2,No declarado
Chiquimula,Camotán,Hombre,64,85,"No, sin dificultad"
Chiquimula,Camotán,Hombre,64,1,"Sí, con algo de dificultad"
Chiquimula,Camotán,Hombre,65,3,No declarado
Chiquimula,Camotán,Hombre,65,97,"No, sin dificultad"
Chiquimula,Camotán,Hombre,65,3,"Sí, con algo de dificultad"
Chiquimula,Camotán,Hombre,66,3,No declarado
Chiquimula,Camotán,Hombre,66,78,"No, sin dificultad"
Chiquimula,Camotán,Hombre,66,2,"Sí, con algo de dificultad"
Chiquimula,Camotán,Hombre,67,68,"No, sin dificultad"
Chiquimula,Camotán,Hombre,67,2,"Sí, con algo de dificultad"
Chiquimula,Camotán,Hombre,68,79,"No, sin dificultad"
Chiquimula,Camotán,Hombre,68,2,"Sí, con algo de dificultad"
Chiquimula,Camotán,Hombre,69,74,"No, sin dificultad"
Chiquimula,Camotán,Hombre,69,1,"Sí, con algo de dificultad"
Chiquimula,Camotán,Hombre,70,1,No declarado
Chiquimula,Camotán,Hombre,70,1,No puede
Chiquimula,Camotán,Hombre,70,72,"No, sin dificultad"
Chiquimula,Camotán,Hombre,70,2,"Sí, con algo de dificultad"
Chiquimula,Camotán,Hombre,70,1,"Sí, con mucha dificultad"
Chiquimula,Camotán,Hombre,71,1,No puede
Chiquimula,Camotán,Hombre,71,66,"No, sin dificultad"
Chiquimula,Camotán,Hombre,71,7,"Sí, con algo de dificultad"
Chiquimula,Camotán,Hombre,71,1,"Sí, con mucha dificultad"
Chiquimula,Camotán,Hombre,72,53,"No, sin dificultad"
Chiquimula,Camotán,Hombre,72,5,"Sí, con algo de dificultad"
Chiquimula,Camotán,Hombre,72,1,"Sí, con mucha dificultad"
Chiquimula,Camotán,Hombre,73,53,"No, sin dificultad"
Chiquimula,Camotán,Hombre,73,3,"Sí, con algo de dificultad"
Chiquimula,Camotán,Hombre,73,1,"Sí, con mucha dificultad"
Chiquimula,Camotán,Hombre,74,1,No puede
Chiquimula,Camotán,Hombre,74,32,"No, sin dificultad"
Chiquimula,Camotán,Hombre,74,2,"Sí, con algo de dificultad"
Chiquimula,Camotán,Hombre,74,2,"Sí, con mucha dificultad"
Chiquimula,Camotán,Hombre,75,43,"No, sin dificultad"
Chiquimula,Camotán,Hombre,75,5,"Sí, con algo de dificultad"
Chiquimula,Camotán,Hombre,76,32,"No, sin dificultad"
Chiquimula,Camotán,Hombre,77,33,"No, sin dificultad"
Chiquimula,Camotán,Hombre,77,2,"Sí, con algo de dificultad"
Chiquimula,Camotán,Hombre,77,1,"Sí, con mucha dificultad"
Chiquimula,Camotán,Hombre,78,2,No puede
Chiquimula,Camotán,Hombre,78,32,"No, sin dificultad"
Chiquimula,Camotán,Hombre,78,2,"Sí, con algo de dificultad"
Chiquimula,Camotán,Hombre,78,1,"Sí, con mucha dificultad"
Chiquimula,Camotán,Hombre,79,1,No declarado
Chiquimula,Camotán,Hombre,79,22,"No, sin dificultad"
Chiquimula,Camotán,Hombre,79,3,"Sí, con algo de dificultad"
Chiquimula,Camotán,Hombre,80,1,No declarado
Chiquimula,Camotán,Hombre,80,31,"No, sin dificultad"
Chiquimula,Camotán,Hombre,80,5,"Sí, con algo de dificultad"
Chiquimula,Camotán,Hombre,81,19,"No, sin dificultad"
Chiquimula,Camotán,Hombre,81,1,"Sí, con algo de dificultad"
Chiquimula,Camotán,Hombre,82,19,"No, sin dificultad"
Chiquimula,Camotán,Hombre,82,3,"Sí, con algo de dificultad"
Chiquimula,Camotán,Hombre,82,1,"Sí, con mucha dificultad"
Chiquimula,Camotán,Hombre,83,17,"No, sin dificultad"
Chiquimula,Camotán,Hombre,83,1,"Sí, con algo de dificultad"
Chiquimula,Camotán,Hombre,84,15,"No, sin dificultad"
Chiquimula,Camotán,Hombre,84,1,"Sí, con mucha dificultad"
Chiquimula,Camotán,Hombre,85,1,No puede
Chiquimula,Camotán,Hombre,85,10,"No, sin dificultad"
Chiquimula,Camotán,Hombre,85,2,"Sí, con algo de dificultad"
Chiquimula,Camotán,Hombre,86,8,"No, sin dificultad"
Chiquimula,Camotán,Hombre,86,2,"Sí, con algo de dificultad"
Chiquimula,Camotán,Hombre,86,2,"Sí, con mucha dificultad"
Chiquimula,Camotán,Hombre,87,15,"No, sin dificultad"
Chiquimula,Camotán,Hombre,87,1,"Sí, con algo de dificultad"
Chiquimula,Camotán,Hombre,88,12,"No, sin dificultad"
Chiquimula,Camotán,Hombre,88,1,"Sí, con algo de dificultad"
Chiquimula,Camotán,Hombre,89,1,No declarado
Chiquimula,Camotán,Hombre,89,8,"No, sin dificultad"
Chiquimula,Camotán,Hombre,90,6,"No, sin dificultad"
Chiquimula,Camotán,Hombre,91,2,"No, sin dificultad"
Chiquimula,Camotán,Hombre,91,1,"Sí, con mucha dificultad"
Chiquimula,Camotán,Hombre,92,2,"No, sin dificultad"
Chiquimula,Camotán,Hombre,94,3,"No, sin dificultad"
Chiquimula,Camotán,Hombre,95,2,"No, sin dificultad"
Chiquimula,Camotán,Hombre,97,3,"No, sin dificultad"
Chiquimula,Camotán,Hombre,98,1,"Sí, con mucha dificultad"
Chiquimula,Camotán,Hombre,100,1,"No, sin dificultad"
Chiquimula,Camotán,Hombre,106,1,"Sí, con mucha dificultad"
Chiquimula,Camotán,Hombre,108,1,"No, sin dificultad"
Chiquimula,Camotán,Mujer,0,838,
Chiquimula,Camotán,Mujer,1,789,
Chiquimula,Camotán,Mujer,2,861,
Chiquimula,Camotán,Mujer,3,807,
Chiquimula,Camotán,Mujer,4,36,No declarado
Chiquimula,Camotán,Mujer,4,794,"No, sin dificultad"
Chiquimula,Camotán,Mujer,4,3,"Sí, con algo de dificultad"
Chiquimula,Camotán,Mujer,4,1,"Sí, con mucha dificultad"
Chiquimula,Camotán,Mujer,5,13,No declarado
Chiquimula,Camotán,Mujer,5,2,No puede
Chiquimula,Camotán,Mujer,5,752,"No, sin dificultad"
Chiquimula,Camotán,Mujer,5,2,"Sí, con algo de dificultad"
Chiquimula,Camotán,Mujer,6,17,No declarado
Chiquimula,Camotán,Mujer,6,3,No puede
Chiquimula,Camotán,Mujer,6,767,"No, sin dificultad"
Chiquimula,Camotán,Mujer,6,2,"Sí, con algo de dificultad"
Chiquimula,Camotán,Mujer,6,3,"Sí, con mucha dificultad"
Chiquimula,Camotán,Mujer,7,9,No declarado
Chiquimula,Camotán,Mujer,7,2,No puede
Chiquimula,Camotán,Mujer,7,756,"No, sin dificultad"
Chiquimula,Camotán,Mujer,7,7,"Sí, con algo de dificultad"
Chiquimula,Camotán,Mujer,7,1,"Sí, con mucha dificultad"
Chiquimula,Camotán,Mujer,8,3,No declarado
Chiquimula,Camotán,Mujer,8,3,No puede
Chiquimula,Camotán,Mujer,8,689,"No, sin dificultad"
Chiquimula,Camotán,Mujer,8,2,"Sí, con algo de dificultad"
Chiquimula,Camotán,Mujer,8,2,"Sí, con mucha dificultad"
Chiquimula,Camotán,Mujer,9,4,No declarado
Chiquimula,Camotán,Mujer,9,1,No puede
Chiquimula,Camotán,Mujer,9,695,"No, sin dificultad"
Chiquimula,Camotán,Mujer,9,3,"Sí, con algo de dificultad"
Chiquimula,Camotán,Mujer,9,7,"Sí, con mucha dificultad"
Chiquimula,Camotán,Mujer,10,9,No declarado
Chiquimula,Camotán,Mujer,10,2,No puede
Chiquimula,Camotán,Mujer,10,713,"No, sin dificultad"
Chiquimula,Camotán,Mujer,10,2,"Sí, con algo de dificultad"
Chiquimula,Camotán,Mujer,10,4,"Sí, con mucha dificultad"
Chiquimula,Camotán,Mujer,11,18,No declarado
Chiquimula,Camotán,Mujer,11,1,No puede
Chiquimula,Camotán,Mujer,11,714,"No, sin dificultad"
Chiquimula,Camotán,Mujer,11,4,"Sí, con algo de dificultad"
Chiquimula,Camotán,Mujer,11,5,"Sí, con mucha dificultad"
Chiquimula,Camotán,Mujer,12,10,No declarado
Chiquimula,Camotán,Mujer,12,700,"No, sin dificultad"
Chiquimula,Camotán,Mujer,12,2,"Sí, con algo de dificultad"
Chiquimula,Camotán,Mujer,12,1,"Sí, con mucha dificultad"
Chiquimula,Camotán,Mujer,13,6,No declarado
Chiquimula,Camotán,Mujer,13,705,"No, sin dificultad"
Chiquimula,Camotán,Mujer,13,2,"Sí, con algo de dificultad"
Chiquimula,Camotán,Mujer,13,5,"Sí, con mucha dificultad"
Chiquimula,Camotán,Mujer,14,8,No declarado
Chiquimula,Camotán,Mujer,14,656,"No, sin dificultad"
Chiquimula,Camotán,Mujer,14,4,"Sí, con algo de dificultad"
Chiquimula,Camotán,Mujer,14,5,"Sí, con mucha dificultad"
Chiquimula,Camotán,Mujer,15,14,No declarado
Chiquimula,Camotán,Mujer,15,2,No puede
Chiquimula,Camotán,Mujer,15,751,"No, sin dificultad"
Chiquimula,Camotán,Mujer,15,4,"Sí, con algo de dificultad"
Chiquimula,Camotán,Mujer,15,4,"Sí, con mucha dificultad"
Chiquimula,Camotán,Mujer,16,6,No declarado
Chiquimula,Camotán,Mujer,16,1,No puede
Chiquimula,Camotán,Mujer,16,709,"No, sin dificultad"
Chiquimula,Camotán,Mujer,16,4,"Sí, con algo de dificultad"
Chiquimula,Camotán,Mujer,16,2,"Sí, con mucha dificultad"
Chiquimula,Camotán,Mujer,17,11,No declarado
Chiquimula,Camotán,Mujer,17,3,No puede
Chiquimula,Camotán,Mujer,17,727,"No, sin dificultad"
Chiquimula,Camotán,Mujer,17,2,"Sí, con algo de dificultad"
Chiquimula,Camotán,Mujer,17,3,"Sí, con mucha dificultad"
Chiquimula,Camotán,Mujer,18,8,No declarado
Chiquimula,Camotán,Mujer,18,717,"No, sin dificultad"
Chiquimula,Camotán,Mujer,18,1,"Sí, con algo de dificultad"
Chiquimula,Camotán,Mujer,18,4,"Sí, con mucha dificultad"
Chiquimula,Camotán,Mujer,19,4,No declarado
Chiquimula,Camotán,Mujer,19,1,No puede
Chiquimula,Camotán,Mujer,19,627,"No, sin dificultad"
Chiquimula,Camotán,Mujer,19,1,"Sí, con algo de dificultad"
Chiquimula,Camotán,Mujer,19,3,"Sí, con mucha dificultad"
Chiquimula,Camotán,Mujer,20,9,No declarado
Chiquimula,Camotán,Mujer,20,1,No puede
Chiquimula,Camotán,Mujer,20,597,"No, sin dificultad"
Chiquimula,Camotán,Mujer,20,1,"Sí, con algo de dificultad"
Chiquimula,Camotán,Mujer,20,5,"Sí, con mucha dificultad"
Chiquimula,Camotán,Mujer,21,8,No declarado
Chiquimula,Camotán,Mujer,21,2,No puede
Chiquimula,Camotán,Mujer,21,511,"No, sin dificultad"
Chiquimula,Camotán,Mujer,21,2,"Sí, con algo de dificultad"
Chiquimula,Camotán,Mujer,21,5,"Sí, con mucha dificultad"
Chiquimula,Camotán,Mujer,22,4,No declarado
Chiquimula,Camotán,Mujer,22,2,No puede
Chiquimula,Camotán,Mujer,22,508,"No, sin dificultad"
Chiquimula,Camotán,Mujer,22,1,"Sí, con algo de dificultad"
Chiquimula,Camotán,Mujer,22,3,"Sí, con mucha dificultad"
Chiquimula,Camotán,Mujer,23,3,No declarado
Chiquimula,Camotán,Mujer,23,6,No puede
Chiquimula,Camotán,Mujer,23,520,"No, sin dificultad"
Chiquimula,Camotán,Mujer,24,4,No declarado
Chiquimula,Camotán,Mujer,24,3,No puede
Chiquimula,Camotán,Mujer,24,500,"No, sin dificultad"
Chiquimula,Camotán,Mujer,24,4,"Sí, con algo de dificultad"
Chiquimula,Camotán,Mujer,24,1,"Sí, con mucha dificultad"
Chiquimula,Camotán,Mujer,25,8,No declarado
Chiquimula,Camotán,Mujer,25,4,No puede
Chiquimula,Camotán,Mujer,25,464,"No, sin dificultad"
Chiquimula,Camotán,Mujer,25,3,"Sí, con algo de dificultad"
Chiquimula,Camotán,Mujer,25,2,"Sí, con mucha dificultad"
Chiquimula,Camotán,Mujer,26,1,No puede
Chiquimula,Camotán,Mujer,26,431,"No, sin dificultad"
Chiquimula,Camotán,Mujer,26,2,"Sí, con algo de dificultad"
Chiquimula,Camotán,Mujer,26,3,"Sí, con mucha dificultad"
Chiquimula,Camotán,Mujer,27,3,No declarado
Chiquimula,Camotán,Mujer,27,1,No puede
Chiquimula,Camotán,Mujer,27,399,"No, sin dificultad"
Chiquimula,Camotán,Mujer,27,2,"Sí, con algo de dificultad"
Chiquimula,Camotán,Mujer,28,4,No declarado
Chiquimula,Camotán,Mujer,28,1,No puede
Chiquimula,Camotán,Mujer,28,410,"No, sin dificultad"
Chiquimula,Camotán,Mujer,28,2,"Sí, con algo de dificultad"
Chiquimula,Camotán,Mujer,28,3,"Sí, con mucha dificultad"
Chiquimula,Camotán,Mujer,29,1,No declarado
Chiquimula,Camotán,Mujer,29,1,No puede
