NOMBRE DEPARTAMENTO,NOMBRE MUNICIPIO,PCP6||Sexo,PCP7,PCH9_I||Tiene Servicio de Internet,Recuento de PCH9_I
Chiquimula,Camotán,Hombre,40,No,10480
Chiquimula,Camotán,Hombre,40,Sí,283
Chiquimula,Camotán,Hombre,41,No,10480
Chiquimula,Camotán,Hombre,41,Sí,283
Chiquimula,Camotán,Hombre,42,No,10480
Chiquimula,Camotán,Hombre,42,Sí,283
Chiquimula,Camotán,Hombre,43,No,10480
Chiquimula,Camotán,Hombre,43,Sí,283
Chiquimula,Camotán,Hombre,44,No,10480
Chiquimula,Camotán,Hombre,44,Sí,283
Chiquimula,Camotán,Hombre,45,No,10480
Chiquimula,Camotán,Hombre,45,Sí,283
Chiquimula,Camotán,Hombre,46,No,10480
Chiquimula,Camotán,Hombre,46,Sí,283
Chiquimula,Camotán,Hombre,47,No,10480
Chiquimula,Camotán,Hombre,47,Sí,283
Chiquimula,Camotán,Hombre,48,No,10480
Chiquimula,Camotán,Hombre,48,Sí,283
Chiquimula,Camotán,Hombre,49,No,10480
Chiquimula,Camotán,Hombre,49,Sí,283
Chiquimula,Camotán,Hombre,50,No,10480
Chiquimula,Camotán,Hombre,50,Sí,283
Chiquimula,Camotán,Hombre,51,No,10480
Chiquimula,Camotán,Hombre,51,Sí,283
Chiquimula,Camotán,Hombre,52,No,10480
Chiquimula,Camotán,Hombre,52,Sí,283
Chiquimula,Camotán,Hombre,53,No,10480
Chiquimula,Camotán,Hombre,53,Sí,283
Chiquimula,Camotán,Hombre,54,No,10480
Chiquimula,Camotán,Hombre,54,Sí,283
Chiquimula,Camotán,Hombre,55,No,10480
Chiquimula,Camotán,Hombre,55,Sí,283
Chiquimula,Camotán,Hombre,56,No,10480
Chiquimula,Camotán,Hombre,56,Sí,283
Chiquimula,Camotán,Hombre,57,No,10480
Chiquimula,Camotán,Hombre,57,Sí,283
Chiquimula,Camotán,Hombre,58,No,10480
Chiquimula,Camotán,Hombre,58,Sí,283
Chiquimula,Camotán,Hombre,59,No,10480
Chiquimula,Camotán,Hombre,59,Sí,283
Chiquimula,Camotán,Hombre,60,No,10480
Chiquimula,Camotán,Hombre,60,Sí,283
Chiquimula,Camotán,Hombre,61,No,10480
Chiquimula,Camotán,Hombre,61,Sí,283
Chiquimula,Camotán,Hombre,62,No,10480
Chiquimula,Camotán,Hombre,62,Sí,283
Chiquimula,Camotán,Hombre,63,No,10480
Chiquimula,Camotán,Hombre,63,Sí,283
Chiquimula,Camotán,Hombre,64,No,10480
Chiquimula,Camotán,Hombre,64,Sí,283
Chiquimula,Camotán,Hombre,65,No,10480
Chiquimula,Camotán,Hombre,65,Sí,283
Chiquimula,Camotán,Hombre,66,No,10480
Chiquimula,Camotán,Hombre,66,Sí,283
Chiquimula,Camotán,Hombre,67,No,10480
Chiquimula,Camotán,Hombre,67,Sí,283
Chiquimula,Camotán,Hombre,68,No,10480
Chiquimula,Camotán,Hombre,68,Sí,283
Chiquimula,Camotán,Hombre,69,No,10480
Chiquimula,Camotán,Hombre,69,Sí,283
Chiquimula,Camotán,Hombre,70,No,10480
Chiquimula,Camotán,Hombre,70,Sí,283
Chiquimula,Camotán,Hombre,71,No,10480
Chiquimula,Camotán,Hombre,71,Sí,283
Chiquimula,Camotán,Hombre,72,No,10480
Chiquimula,Camotán,Hombre,72,Sí,283
Chiquimula,Camotán,Hombre,73,No,10480
Chiquimula,Camotán,Hombre,73,Sí,283
Chiquimula,Camotán,Hombre,74,No,10480
Chiquimula,Camotán,Hombre,74,Sí,283
Chiquimula,Camotán,Hombre,75,No,10480
Chiquimula,Camotán,Hombre,75,Sí,283
Chiquimula,Camotán,Hombre,76,No,10480
Chiquimula,Camotán,Hombre,76,Sí,283
Chiquimula,Camotán,Hombre,77,No,10480
Chiquimula,Camotán,Hombre,77,Sí,283
Chiquimula,Camotán,Hombre,78,No,10480
Chiquimula,Camotán,Hombre,78,Sí,283
Chiquimula,Camotán,Hombre,79,No,10480
Chiquimula,Camotán,Hombre,79,Sí,283
Chiquimula,Camotán,Hombre,80,No,10480
Chiquimula,Camotán,Hombre,80,Sí,283
Chiquimula,Camotán,Hombre,81,No,10480
Chiquimula,Camotán,Hombre,81,Sí,283
Chiquimula,Camotán,Hombre,82,No,10480
Chiquimula,Camotán,Hombre,82,Sí,283
Chiquimula,Camotán,Hombre,83,No,10480
Chiquimula,Camotán,Hombre,83,Sí,283
Chiquimula,Camotán,Hombre,84,No,10480
Chiquimula,Camotán,Hombre,84,Sí,283
Chiquimula,Camotán,Hombre,85,No,10480
Chiquimula,Camotán,Hombre,85,Sí,283
Chiquimula,Camotán,Hombre,86,No,10480
Chiquimula,Camotán,Hombre,86,Sí,283
Chiquimula,Camotán,Hombre,87,No,10480
Chiquimula,Camotán,Hombre,87,Sí,283
Chiquimula,Camotán,Hombre,88,No,10480
Chiquimula,Camotán,Hombre,88,Sí,283
Chiquimula,Camotán,Hombre,89,No,10480
Chiquimula,Camotán,Hombre,89,Sí,283
Chiquimula,Camotán,Hombre,90,No,10480
Chiquimula,Camotán,Hombre,90,Sí,283
Chiquimula,Camotán,Hombre,91,No,10480
Chiquimula,Camotán,Hombre,91,Sí,283
Chiquimula,Camotán,Hombre,92,No,10480
Chiquimula,Camotán,Hombre,92,Sí,283
Chiquimula,Camotán,Hombre,94,No,10480
Chiquimula,Camotán,Hombre,94,Sí,283
Chiquimula,Camotán,Hombre,95,No,10480
Chiquimula,Camotán,Hombre,95,Sí,283
Chiquimula,Camotán,Hombre,97,No,10480
Chiquimula,Camotán,Hombre,97,Sí,283
Chiquimula,Camotán,Hombre,98,No,10480
Chiquimula,Camotán,Hombre,98,Sí,283
Chiquimula,Camotán,Hombre,100,No,10480
Chiquimula,Camotán,Hombre,100,Sí,283
Chiquimula,Camotán,Hombre,106,No,10480
Chiquimula,Camotán,Hombre,106,Sí,283
Chiquimula,Camotán,Hombre,108,No,10480
Chiquimula,Camotán,Hombre,108,Sí,283
Chiquimula,Camotán,Mujer,0,No,10480
Chiquimula,Camotán,Mujer,0,Sí,283
Chiquimula,Camotán,Mujer,1,No,10480
Chiquimula,Camotán,Mujer,1,Sí,283
Chiquimula,Camotán,Mujer,2,No,10480
Chiquimula,Camotán,Mujer,2,Sí,283
Chiquimula,Camotán,Mujer,3,No,10480
Chiquimula,Camotán,Mujer,3,Sí,283
Chiquimula,Camotán,Mujer,4,No,10480
Chiquimula,Camotán,Mujer,4,Sí,283
Chiquimula,Camotán,Mujer,5,No,10480
Chiquimula,Camotán,Mujer,5,Sí,283
Chiquimula,Camotán,Mujer,6,No,10480
Chiquimula,Camotán,Mujer,6,Sí,283
Chiquimula,Camotán,Mujer,7,No,10480
Chiquimula,Camotán,Mujer,7,Sí,283
Chiquimula,Camotán,Mujer,8,No,10480
Chiquimula,Camotán,Mujer,8,Sí,283
Chiquimula,Camotán,Mujer,9,No,10480
Chiquimula,Camotán,Mujer,9,Sí,283
Chiquimula,Camotán,Mujer,10,No,10480
Chiquimula,Camotán,Mujer,10,Sí,283
Chiquimula,Camotán,Mujer,11,No,10480
Chiquimula,Camotán,Mujer,11,Sí,283
Chiquimula,Camotán,Mujer,12,No,10480
Chiquimula,Camotán,Mujer,12,Sí,283
Chiquimula,Camotán,Mujer,13,No,10480
Chiquimula,Camotán,Mujer,13,Sí,283
Chiquimula,Camotán,Mujer,14,No,10480
Chiquimula,Camotán,Mujer,14,Sí,283
Chiquimula,Camotán,Mujer,15,No,10480
Chiquimula,Camotán,Mujer,15,Sí,283
Chiquimula,Camotán,Mujer,16,No,10480
Chiquimula,Camotán,Mujer,16,Sí,283
Chiquimula,Camotán,Mujer,17,No,10480
Chiquimula,Camotán,Mujer,17,Sí,283
Chiquimula,Camotán,Mujer,18,No,10480
Chiquimula,Camotán,Mujer,18,Sí,283
Chiquimula,Camotán,Mujer,19,No,10480
Chiquimula,Camotán,Mujer,19,Sí,283
Chiquimula,Camotán,Mujer,20,No,10480
Chiquimula,Camotán,Mujer,20,Sí,283
Chiquimula,Camotán,Mujer,21,No,10480
Chiquimula,Camotán,Mujer,21,Sí,283
Chiquimula,Camotán,Mujer,22,No,10480
Chiquimula,Camotán,Mujer,22,Sí,283
Chiquimula,Camotán,Mujer,23,No,10480
Chiquimula,Camotán,Mujer,23,Sí,283
Chiquimula,Camotán,Mujer,24,No,10480
Chiquimula,Camotán,Mujer,24,Sí,283
Chiquimula,Camotán,Mujer,25,No,10480
Chiquimula,Camotán,Mujer,25,Sí,283
Chiquimula,Camotán,Mujer,26,No,10480
Chiquimula,Camotán,Mujer,26,Sí,283
Chiquimula,Camotán,Mujer,27,No,10480
Chiquimula,Camotán,Mujer,27,Sí,283
Chiquimula,Camotán,Mujer,28,No,10480
Chiquimula,Camotán,Mujer,28,Sí,283
Chiquimula,Camotán,Mujer,29,No,10480
Chiquimula,Camotán,Mujer,29,Sí,283
Chiquimula,Camotán,Mujer,30,No,10480
Chiquimula,Camotán,Mujer,30,Sí,283
Chiquimula,Camotán,Mujer,31,No,10480
Chiquimula,Camotán,Mujer,31,Sí,283
Chiquimula,Camotán,Mujer,32,No,10480
Chiquimula,Camotán,Mujer,32,Sí,283
Chiquimula,Camotán,Mujer,33,No,10480
Chiquimula,Camotán,Mujer,33,Sí,283
Chiquimula,Camotán,Mujer,34,No,10480
Chiquimula,Camotán,Mujer,34,Sí,283
Chiquimula,Camotán,Mujer,35,No,10480
Chiquimula,Camotán,Mujer,35,Sí,283
Chiquimula,Camotán,Mujer,36,No,10480
Chiquimula,Camotán,Mujer,36,Sí,283
Chiquimula,Camotán,Mujer,37,No,10480
Chiquimula,Camotán,Mujer,37,Sí,283
Chiquimula,Camotán,Mujer,38,No,10480
Chiquimula,Camotán,Mujer,38,Sí,283
Chiquimula,Camotán,Mujer,39,No,10480
Chiquimula,Camotán,Mujer,39,Sí,283
Chiquimula,Camotán,Mujer,40,No,10480
Chiquimula,Camotán,Mujer,40,Sí,283
Chiquimula,Camotán,Mujer,41,No,10480
Chiquimula,Camotán,Mujer,41,Sí,283
Chiquimula,Camotán,Mujer,42,No,10480
Chiquimula,Camotán,Mujer,42,Sí,283
Chiquimula,Camotán,Mujer,43,No,10480
Chiquimula,Camotán,Mujer,43,Sí,283
Chiquimula,Camotán,Mujer,44,No,10480
Chiquimula,Camotán,Mujer,44,Sí,283
Chiquimula,Camotán,Mujer,45,No,10480
Chiquimula,Camotán,Mujer,45,Sí,283
Chiquimula,Camotán,Mujer,46,No,10480
Chiquimula,Camotán,Mujer,46,Sí,283
Chiquimula,Camotán,Mujer,47,No,10480
Chiquimula,Camotán,Mujer,47,Sí,283
Chiquimula,Camotán,Mujer,48,No,10480
Chiquimula,Camotán,Mujer,48,Sí,283
Chiquimula,Camotán,Mujer,49,No,10480
Chiquimula,Camotán,Mujer,49,Sí,283
Chiquimula,Camotán,Mujer,50,No,10480
Chiquimula,Camotán,Mujer,50,Sí,283
Chiquimula,Camotán,Mujer,51,No,10480
Chiquimula,Camotán,Mujer,51,Sí,283
Chiquimula,Camotán,Mujer,52,No,10480
Chiquimula,Camotán,Mujer,52,Sí,283
Chiquimula,Camotán,Mujer,53,No,10480
Chiquimula,Camotán,Mujer,53,Sí,283
Chiquimula,Camotán,Mujer,54,No,10480
Chiquimula,Camotán,Mujer,54,Sí,283
Chiquimula,Camotán,Mujer,55,No,10480
Chiquimula,Camotán,Mujer,55,Sí,283
Chiquimula,Camotán,Mujer,56,No,10480
Chiquimula,Camotán,Mujer,56,Sí,283
Chiquimula,Camotán,Mujer,57,No,10480
Chiquimula,Camotán,Mujer,57,Sí,283
Chiquimula,Camotán,Mujer,58,No,10480
Chiquimula,Camotán,Mujer,58,Sí,283
Chiquimula,Camotán,Mujer,59,No,10480
Chiquimula,Camotán,Mujer,59,Sí,283
Chiquimula,Camotán,Mujer,60,No,10480
Chiquimula,Camotán,Mujer,60,Sí,283
Chiquimula,Camotán,Mujer,61,No,10480
Chiquimula,Camotán,Mujer,61,Sí,283
Chiquimula,Camotán,Mujer,62,No,10480
Chiquimula,Camotán,Mujer,62,Sí,283
Chiquimula,Camotán,Mujer,63,No,10480
Chiquimula,Camotán,Mujer,63,Sí,283
Chiquimula,Camotán,Mujer,64,No,10480
Chiquimula,Camotán,Mujer,64,Sí,283
Chiquimula,Camotán,Mujer,65,No,10480
Chiquimula,Camotán,Mujer,65,Sí,283
Chiquimula,Camotán,Mujer,66,No,10480
Chiquimula,Camotán,Mujer,66,Sí,283
Chiquimula,Camotán,Mujer,67,No,10480
Chiquimula,Camotán,Mujer,67,Sí,283
Chiquimula,Camotán,Mujer,68,No,10480
Chiquimula,Camotán,Mujer,68,Sí,283
Chiquimula,Camotán,Mujer,69,No,10480
Chiquimula,Camotán,Mujer,69,Sí,283
Chiquimula,Camotán,Mujer,70,No,10480
Chiquimula,Camotán,Mujer,70,Sí,283
Chiquimula,Camotán,Mujer,71,No,10480
Chiquimula,Camotán,Mujer,71,Sí,283
Chiquimula,Camotán,Mujer,72,No,10480
Chiquimula,Camotán,Mujer,72,Sí,283
Chiquimula,Camotán,Mujer,73,No,10480
Chiquimula,Camotán,Mujer,73,Sí,283
Chiquimula,Camotán,Mujer,74,No,10480
Chiquimula,Camotán,Mujer,74,Sí,283
Chiquimula,Camotán,Mujer,75,No,10480
Chiquimula,Camotán,Mujer,75,Sí,283
Chiquimula,Camotán,Mujer,76,No,10480
Chiquimula,Camotán,Mujer,76,Sí,283
Chiquimula,Camotán,Mujer,77,No,10480
Chiquimula,Camotán,Mujer,77,Sí,283
Chiquimula,Camotán,Mujer,78,No,10480
Chiquimula,Camotán,Mujer,78,Sí,283
Chiquimula,Camotán,Mujer,79,No,10480
Chiquimula,Camotán,Mujer,79,Sí,283
Chiquimula,Camotán,Mujer,80,No,10480
Chiquimula,Camotán,Mujer,80,Sí,283
Chiquimula,Camotán,Mujer,81,No,10480
Chiquimula,Camotán,Mujer,81,Sí,283
Chiquimula,Camotán,Mujer,82,No,10480
Chiquimula,Camotán,Mujer,82,Sí,283
Chiquimula,Camotán,Mujer,83,No,10480
Chiquimula,Camotán,Mujer,83,Sí,283
Chiquimula,Camotán,Mujer,84,No,10480
Chiquimula,Camotán,Mujer,84,Sí,283
Chiquimula,Camotán,Mujer,85,No,10480
Chiquimula,Camotán,Mujer,85,Sí,283
Chiquimula,Camotán,Mujer,86,No,10480
Chiquimula,Camotán,Mujer,86,Sí,283
Chiquimula,Camotán,Mujer,87,No,10480
Chiquimula,Camotán,Mujer,87,Sí,283
Chiquimula,Camotán,Mujer,88,No,10480
Chiquimula,Camotán,Mujer,88,Sí,283
Chiquimula,Camotán,Mujer,89,No,10480
Chiquimula,Camotán,Mujer,89,Sí,283
Chiquimula,Camotán,Mujer,90,No,10480
Chiquimula,Camotán,Mujer,90,Sí,283
Chiquimula,Camotán,Mujer,91,No,10480
Chiquimula,Camotán,Mujer,91,Sí,283
Chiquimula,Camotán,Mujer,92,No,10480
Chiquimula,Camotán,Mujer,92,Sí,283
Chiquimula,Camotán,Mujer,93,No,10480
Chiquimula,Camotán,Mujer,93,Sí,283
Chiquimula,Camotán,Mujer,94,No,10480
Chiquimula,Camotán,Mujer,94,Sí,283
Chiquimula,Camotán,Mujer,95,No,10480
Chiquimula,Camotán,Mujer,95,Sí,283
Chiquimula,Camotán,Mujer,96,No,10480
Chiquimula,Camotán,Mujer,96,Sí,283
Chiquimula,Camotán,Mujer,97,No,10480
Chiquimula,Camotán,Mujer,97,Sí,283
Chiquimula,Camotán,Mujer,98,No,10480
Chiquimula,Camotán,Mujer,98,Sí,283
Chiquimula,Camotán,Mujer,99,No,10480
Chiquimula,Camotán,Mujer,99,Sí,283
Chiquimula,Camotán,Mujer,101,No,10480
Chiquimula,Camotán,Mujer,101,Sí,283
Chiquimula,Camotán,Mujer,110,No,10480
Chiquimula,Camotán,Mujer,110,Sí,283
Chiquimula,Chiquimula,Hombre,0,No,19436
Chiquimula,Chiquimula,Hombre,0,Sí,5602
Chiquimula,Chiquimula,Hombre,1,No,19436
Chiquimula,Chiquimula,Hombre,1,Sí,5602
Chiquimula,Chiquimula,Hombre,2,No,19436
Chiquimula,Chiquimula,Hombre,2,Sí,5602
Chiquimula,Chiquimula,Hombre,3,No,19436
Chiquimula,Chiquimula,Hombre,3,Sí,5602
Chiquimula,Chiquimula,Hombre,4,No,19436
Chiquimula,Chiquimula,Hombre,4,Sí,5602
Chiquimula,Chiquimula,Hombre,5,No,19436
Chiquimula,Chiquimula,Hombre,5,Sí,5602
Chiquimula,Chiquimula,Hombre,6,No,19436
Chiquimula,Chiquimula,Hombre,6,Sí,5602
Chiquimula,Chiquimula,Hombre,7,No,19436
Chiquimula,Chiquimula,Hombre,7,Sí,5602
Chiquimula,Chiquimula,Hombre,8,No,19436
Chiquimula,Chiquimula,Hombre,8,Sí,5602
Chiquimula,Chiquimula,Hombre,9,No,19436
Chiquimula,Chiquimula,Hombre,9,Sí,5602
Chiquimula,Chiquimula,Hombre,10,No,19436
Chiquimula,Chiquimula,Hombre,10,Sí,5602
Chiquimula,Chiquimula,Hombre,11,No,19436
Chiquimula,Chiquimula,Hombre,11,Sí,5602
Chiquimula,Chiquimula,Hombre,12,No,19436
Chiquimula,Chiquimula,Hombre,12,Sí,5602
Chiquimula,Chiquimula,Hombre,13,No,19436
Chiquimula,Chiquimula,Hombre,13,Sí,5602
Chiquimula,Chiquimula,Hombre,14,No,19436
Chiquimula,Chiquimula,Hombre,14,Sí,5602
Chiquimula,Chiquimula,Hombre,15,No,19436
Chiquimula,Chiquimula,Hombre,15,Sí,5602
Chiquimula,Chiquimula,Hombre,16,No,19436
Chiquimula,Chiquimula,Hombre,16,Sí,5602
Chiquimula,Chiquimula,Hombre,17,No,19436
Chiquimula,Chiquimula,Hombre,17,Sí,5602
Chiquimula,Chiquimula,Hombre,18,No,19436
Chiquimula,Chiquimula,Hombre,18,Sí,5602
Chiquimula,Chiquimula,Hombre,19,No,19436
Chiquimula,Chiquimula,Hombre,19,Sí,5602
Chiquimula,Chiquimula,Hombre,20,No,19436
Chiquimula,Chiquimula,Hombre,20,Sí,5602
Chiquimula,Chiquimula,Hombre,21,No,19436
Chiquimula,Chiquimula,Hombre,21,Sí,5602
Chiquimula,Chiquimula,Hombre,22,No,19436
Chiquimula,Chiquimula,Hombre,22,Sí,5602
Chiquimula,Chiquimula,Hombre,23,No,19436
Chiquimula,Chiquimula,Hombre,23,Sí,5602
Chiquimula,Chiquimula,Hombre,24,No,19436
Chiquimula,Chiquimula,Hombre,24,Sí,5602
Chiquimula,Chiquimula,Hombre,25,No,19436
Chiquimula,Chiquimula,Hombre,25,Sí,5602
Chiquimula,Chiquimula,Hombre,26,No,19436
Chiquimula,Chiquimula,Hombre,26,Sí,5602
Chiquimula,Chiquimula,Hombre,27,No,19436
Chiquimula,Chiquimula,Hombre,27,Sí,5602
Chiquimula,Chiquimula,Hombre,28,No,19436
Chiquimula,Chiquimula,Hombre,28,Sí,5602
Chiquimula,Chiquimula,Hombre,29,No,19436
Chiquimula,Chiquimula,Hombre,29,Sí,5602
Chiquimula,Chiquimula,Hombre,30,No,19436
Chiquimula,Chiquimula,Hombre,30,Sí,5602
Chiquimula,Chiquimula,Hombre,31,No,19436
Chiquimula,Chiquimula,Hombre,31,Sí,5602
Chiquimula,Chiquimula,Hombre,32,No,19436
Chiquimula,Chiquimula,Hombre,32,Sí,5602
Chiquimula,Chiquimula,Hombre,33,No,19436
Chiquimula,Chiquimula,Hombre,33,Sí,5602
Chiquimula,Chiquimula,Hombre,34,No,19436
Chiquimula,Chiquimula,Hombre,34,Sí,5602
Chiquimula,Chiquimula,Hombre,35,No,19436
Chiquimula,Chiquimula,Hombre,35,Sí,5602
Chiquimula,Chiquimula,Hombre,36,No,19436
Chiquimula,Chiquimula,Hombre,36,Sí,5602
Chiquimula,Chiquimula,Hombre,37,No,19436
Chiquimula,Chiquimula,Hombre,37,Sí,5602
Chiquimula,Chiquimula,Hombre,38,No,19436
Chiquimula,Chiquimula,Hombre,38,Sí,5602
Chiquimula,Chiquimula,Hombre,39,No,19436
Chiquimula,Chiquimula,Hombre,39,Sí,5602
Chiquimula,Chiquimula,Hombre,40,No,19436
Chiquimula,Chiquimula,Hombre,40,Sí,5602
Chiquimula,Chiquimula,Hombre,41,No,19436
Chiquimula,Chiquimula,Hombre,41,Sí,5602
Chiquimula,Chiquimula,Hombre,42,No,19436
Chiquimula,Chiquimula,Hombre,42,Sí,5602
Chiquimula,Chiquimula,Hombre,43,No,19436
Chiquimula,Chiquimula,Hombre,43,Sí,5602
Chiquimula,Chiquimula,Hombre,44,No,19436
Chiquimula,Chiquimula,Hombre,44,Sí,5602
Chiquimula,Chiquimula,Hombre,45,No,19436
Chiquimula,Chiquimula,Hombre,45,Sí,5602
Chiquimula,Chiquimula,Hombre,46,No,19436
Chiquimula,Chiquimula,Hombre,46,Sí,5602
Chiquimula,Chiquimula,Hombre,47,No,19436
Chiquimula,Chiquimula,Hombre,47,Sí,5602
Chiquimula,Chiquimula,Hombre,48,No,19436
Chiquimula,Chiquimula,Hombre,48,Sí,5602
Chiquimula,Chiquimula,Hombre,49,No,19436
Chiquimula,Chiquimula,Hombre,49,Sí,5602
Chiquimula,Chiquimula,Hombre,50,No,19436
Chiquimula,Chiquimula,Hombre,50,Sí,5602
Chiquimula,Chiquimula,Hombre,51,No,19436
Chiquimula,Chiquimula,Hombre,51,Sí,5602
Chiquimula,Chiquimula,Hombre,52,No,19436
Chiquimula,Chiquimula,Hombre,52,Sí,5602
Chiquimula,Chiquimula,Hombre,53,No,19436
Chiquimula,Chiquimula,Hombre,53,Sí,5602
Chiquimula,Chiquimula,Hombre,54,No,19436
Chiquimula,Chiquimula,Hombre,54,Sí,5602
Chiquimula,Chiquimula,Hombre,55,No,19436
Chiquimula,Chiquimula,Hombre,55,Sí,5602
Chiquimula,Chiquimula,Hombre,56,No,19436
Chiquimula,Chiquimula,Hombre,56,Sí,5602
Chiquimula,Chiquimula,Hombre,57,No,19436
Chiquimula,Chiquimula,Hombre,57,Sí,5602
Chiquimula,Chiquimula,Hombre,58,No,19436
Chiquimula,Chiquimula,Hombre,58,Sí,5602
Chiquimula,Chiquimula,Hombre,59,No,19436
Chiquimula,Chiquimula,Hombre,59,Sí,5602
Chiquimula,Chiquimula,Hombre,60,No,19436
Chiquimula,Chiquimula,Hombre,60,Sí,5602
Chiquimula,Chiquimula,Hombre,61,No,19436
Chiquimula,Chiquimula,Hombre,61,Sí,5602
Chiquimula,Chiquimula,Hombre,62,No,19436
Chiquimula,Chiquimula,Hombre,62,Sí,5602
Chiquimula,Chiquimula,Hombre,63,No,19436
Chiquimula,Chiquimula,Hombre,63,Sí,5602
Chiquimula,Chiquimula,Hombre,64,No,19436
Chiquimula,Chiquimula,Hombre,64,Sí,5602
Chiquimula,Chiquimula,Hombre,65,No,19436
Chiquimula,Chiquimula,Hombre,65,Sí,5602
Chiquimula,Chiquimula,Hombre,66,No,19436
Chiquimula,Chiquimula,Hombre,66,Sí,5602
Chiquimula,Chiquimula,Hombre,67,No,19436
Chiquimula,Chiquimula,Hombre,67,Sí,5602
Chiquimula,Chiquimula,Hombre,68,No,19436
Chiquimula,Chiquimula,Hombre,68,Sí,5602
Chiquimula,Chiquimula,Hombre,69,No,19436
Chiquimula,Chiquimula,Hombre,69,Sí,5602
Chiquimula,Chiquimula,Hombre,70,No,19436
Chiquimula,Chiquimula,Hombre,70,Sí,5602
Chiquimula,Chiquimula,Hombre,71,No,19436
Chiquimula,Chiquimula,Hombre,71,Sí,5602
Chiquimula,Chiquimula,Hombre,72,No,19436
Chiquimula,Chiquimula,Hombre,72,Sí,5602
