NOMBRE DEPARTAMENTO,NOMBRE MUNICIPIO,PCP6||Sexo,PCP7,Recuento de PCP1,PCP16_C||Dificulta caminar o subir escaleras
San Marcos,Ayutla,Hombre,21,1,No puede
San Marcos,Ayutla,Hombre,21,352,"No, sin dificultad"
San Marcos,Ayutla,Hombre,21,3,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,21,1,"Sí, con mucha dificultad"
San Marcos,Ayutla,Hombre,22,5,No declarado
San Marcos,Ayutla,Hombre,22,366,"No, sin dificultad"
San Marcos,Ayutla,Hombre,22,2,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,22,2,"Sí, con mucha dificultad"
San Marcos,Ayutla,Hombre,23,1,No declarado
San Marcos,Ayutla,Hombre,23,4,No puede
San Marcos,Ayutla,Hombre,23,357,"No, sin dificultad"
San Marcos,Ayutla,Hombre,23,3,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,24,3,No declarado
San Marcos,Ayutla,Hombre,24,343,"No, sin dificultad"
San Marcos,Ayutla,Hombre,24,3,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,25,4,No declarado
San Marcos,Ayutla,Hombre,25,338,"No, sin dificultad"
San Marcos,Ayutla,Hombre,25,1,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,26,2,No declarado
San Marcos,Ayutla,Hombre,26,281,"No, sin dificultad"
San Marcos,Ayutla,Hombre,27,3,No declarado
San Marcos,Ayutla,Hombre,27,300,"No, sin dificultad"
San Marcos,Ayutla,Hombre,27,1,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,27,1,"Sí, con mucha dificultad"
San Marcos,Ayutla,Hombre,28,5,No declarado
San Marcos,Ayutla,Hombre,28,339,"No, sin dificultad"
San Marcos,Ayutla,Hombre,28,1,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,28,1,"Sí, con mucha dificultad"
San Marcos,Ayutla,Hombre,29,1,No declarado
San Marcos,Ayutla,Hombre,29,236,"No, sin dificultad"
San Marcos,Ayutla,Hombre,30,4,No declarado
San Marcos,Ayutla,Hombre,30,340,"No, sin dificultad"
San Marcos,Ayutla,Hombre,30,1,"Sí, con mucha dificultad"
San Marcos,Ayutla,Hombre,31,1,No declarado
San Marcos,Ayutla,Hombre,31,1,No puede
San Marcos,Ayutla,Hombre,31,216,"No, sin dificultad"
San Marcos,Ayutla,Hombre,31,1,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,32,1,No declarado
San Marcos,Ayutla,Hombre,32,1,No puede
San Marcos,Ayutla,Hombre,32,280,"No, sin dificultad"
San Marcos,Ayutla,Hombre,32,1,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,32,1,"Sí, con mucha dificultad"
San Marcos,Ayutla,Hombre,33,1,No declarado
San Marcos,Ayutla,Hombre,33,223,"No, sin dificultad"
San Marcos,Ayutla,Hombre,33,2,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,34,4,No declarado
San Marcos,Ayutla,Hombre,34,228,"No, sin dificultad"
San Marcos,Ayutla,Hombre,34,1,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,35,3,No declarado
San Marcos,Ayutla,Hombre,35,253,"No, sin dificultad"
San Marcos,Ayutla,Hombre,35,3,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,35,2,"Sí, con mucha dificultad"
San Marcos,Ayutla,Hombre,36,2,No declarado
San Marcos,Ayutla,Hombre,36,1,No puede
San Marcos,Ayutla,Hombre,36,189,"No, sin dificultad"
San Marcos,Ayutla,Hombre,36,2,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,36,1,"Sí, con mucha dificultad"
San Marcos,Ayutla,Hombre,37,2,No declarado
San Marcos,Ayutla,Hombre,37,1,No puede
San Marcos,Ayutla,Hombre,37,194,"No, sin dificultad"
San Marcos,Ayutla,Hombre,37,2,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,38,2,No declarado
San Marcos,Ayutla,Hombre,38,2,No puede
San Marcos,Ayutla,Hombre,38,223,"No, sin dificultad"
San Marcos,Ayutla,Hombre,39,1,No declarado
San Marcos,Ayutla,Hombre,39,198,"No, sin dificultad"
San Marcos,Ayutla,Hombre,39,2,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,39,1,"Sí, con mucha dificultad"
San Marcos,Ayutla,Hombre,40,3,No declarado
San Marcos,Ayutla,Hombre,40,202,"No, sin dificultad"
San Marcos,Ayutla,Hombre,40,4,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,40,2,"Sí, con mucha dificultad"
San Marcos,Ayutla,Hombre,41,4,No declarado
San Marcos,Ayutla,Hombre,41,153,"No, sin dificultad"
San Marcos,Ayutla,Hombre,41,1,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,42,2,No declarado
San Marcos,Ayutla,Hombre,42,182,"No, sin dificultad"
San Marcos,Ayutla,Hombre,42,1,"Sí, con mucha dificultad"
San Marcos,Ayutla,Hombre,43,2,No declarado
San Marcos,Ayutla,Hombre,43,159,"No, sin dificultad"
San Marcos,Ayutla,Hombre,43,1,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,44,1,No declarado
San Marcos,Ayutla,Hombre,44,152,"No, sin dificultad"
San Marcos,Ayutla,Hombre,44,1,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,44,1,"Sí, con mucha dificultad"
San Marcos,Ayutla,Hombre,45,1,No declarado
San Marcos,Ayutla,Hombre,45,141,"No, sin dificultad"
San Marcos,Ayutla,Hombre,45,1,"Sí, con mucha dificultad"
San Marcos,Ayutla,Hombre,46,2,No declarado
San Marcos,Ayutla,Hombre,46,132,"No, sin dificultad"
San Marcos,Ayutla,Hombre,46,7,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,47,2,No declarado
San Marcos,Ayutla,Hombre,47,124,"No, sin dificultad"
San Marcos,Ayutla,Hombre,47,4,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,47,1,"Sí, con mucha dificultad"
San Marcos,Ayutla,Hombre,48,167,"No, sin dificultad"
San Marcos,Ayutla,Hombre,48,3,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,49,2,No declarado
San Marcos,Ayutla,Hombre,49,109,"No, sin dificultad"
San Marcos,Ayutla,Hombre,49,2,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,50,2,No declarado
San Marcos,Ayutla,Hombre,50,136,"No, sin dificultad"
San Marcos,Ayutla,Hombre,50,3,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,50,3,"Sí, con mucha dificultad"
San Marcos,Ayutla,Hombre,51,1,No puede
San Marcos,Ayutla,Hombre,51,76,"No, sin dificultad"
San Marcos,Ayutla,Hombre,51,2,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,51,1,"Sí, con mucha dificultad"
San Marcos,Ayutla,Hombre,52,1,No declarado
San Marcos,Ayutla,Hombre,52,1,No puede
San Marcos,Ayutla,Hombre,52,112,"No, sin dificultad"
San Marcos,Ayutla,Hombre,52,1,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,52,2,"Sí, con mucha dificultad"
San Marcos,Ayutla,Hombre,53,115,"No, sin dificultad"
San Marcos,Ayutla,Hombre,53,4,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,53,1,"Sí, con mucha dificultad"
San Marcos,Ayutla,Hombre,54,3,No declarado
San Marcos,Ayutla,Hombre,54,118,"No, sin dificultad"
San Marcos,Ayutla,Hombre,54,6,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,54,1,"Sí, con mucha dificultad"
San Marcos,Ayutla,Hombre,55,1,No declarado
San Marcos,Ayutla,Hombre,55,121,"No, sin dificultad"
San Marcos,Ayutla,Hombre,55,5,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,55,1,"Sí, con mucha dificultad"
San Marcos,Ayutla,Hombre,56,1,No declarado
San Marcos,Ayutla,Hombre,56,92,"No, sin dificultad"
San Marcos,Ayutla,Hombre,56,6,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,57,1,No declarado
San Marcos,Ayutla,Hombre,57,88,"No, sin dificultad"
San Marcos,Ayutla,Hombre,57,4,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,57,2,"Sí, con mucha dificultad"
San Marcos,Ayutla,Hombre,58,1,No puede
San Marcos,Ayutla,Hombre,58,109,"No, sin dificultad"
San Marcos,Ayutla,Hombre,58,4,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,58,2,"Sí, con mucha dificultad"
San Marcos,Ayutla,Hombre,59,2,No declarado
San Marcos,Ayutla,Hombre,59,60,"No, sin dificultad"
San Marcos,Ayutla,Hombre,59,5,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,59,1,"Sí, con mucha dificultad"
San Marcos,Ayutla,Hombre,60,1,No declarado
San Marcos,Ayutla,Hombre,60,2,No puede
San Marcos,Ayutla,Hombre,60,108,"No, sin dificultad"
San Marcos,Ayutla,Hombre,60,1,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,60,3,"Sí, con mucha dificultad"
San Marcos,Ayutla,Hombre,61,2,No declarado
San Marcos,Ayutla,Hombre,61,72,"No, sin dificultad"
San Marcos,Ayutla,Hombre,61,2,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,61,1,"Sí, con mucha dificultad"
San Marcos,Ayutla,Hombre,62,77,"No, sin dificultad"
San Marcos,Ayutla,Hombre,62,2,"Sí, con mucha dificultad"
San Marcos,Ayutla,Hombre,63,1,No declarado
San Marcos,Ayutla,Hombre,63,1,No puede
San Marcos,Ayutla,Hombre,63,81,"No, sin dificultad"
San Marcos,Ayutla,Hombre,63,3,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,63,2,"Sí, con mucha dificultad"
San Marcos,Ayutla,Hombre,64,1,No declarado
San Marcos,Ayutla,Hombre,64,69,"No, sin dificultad"
San Marcos,Ayutla,Hombre,64,4,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,64,3,"Sí, con mucha dificultad"
San Marcos,Ayutla,Hombre,65,1,No puede
San Marcos,Ayutla,Hombre,65,68,"No, sin dificultad"
San Marcos,Ayutla,Hombre,65,3,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,65,4,"Sí, con mucha dificultad"
San Marcos,Ayutla,Hombre,66,2,No declarado
San Marcos,Ayutla,Hombre,66,57,"No, sin dificultad"
San Marcos,Ayutla,Hombre,66,9,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,66,2,"Sí, con mucha dificultad"
San Marcos,Ayutla,Hombre,67,59,"No, sin dificultad"
San Marcos,Ayutla,Hombre,67,4,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,67,1,"Sí, con mucha dificultad"
San Marcos,Ayutla,Hombre,68,2,No declarado
San Marcos,Ayutla,Hombre,68,1,No puede
San Marcos,Ayutla,Hombre,68,54,"No, sin dificultad"
San Marcos,Ayutla,Hombre,68,6,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,68,1,"Sí, con mucha dificultad"
San Marcos,Ayutla,Hombre,69,44,"No, sin dificultad"
San Marcos,Ayutla,Hombre,69,5,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,69,1,"Sí, con mucha dificultad"
San Marcos,Ayutla,Hombre,70,1,No declarado
San Marcos,Ayutla,Hombre,70,1,No puede
San Marcos,Ayutla,Hombre,70,51,"No, sin dificultad"
San Marcos,Ayutla,Hombre,70,8,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,71,1,No puede
San Marcos,Ayutla,Hombre,71,37,"No, sin dificultad"
San Marcos,Ayutla,Hombre,71,1,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,72,1,No declarado
San Marcos,Ayutla,Hombre,72,42,"No, sin dificultad"
San Marcos,Ayutla,Hombre,72,4,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,73,24,"No, sin dificultad"
San Marcos,Ayutla,Hombre,73,2,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,73,4,"Sí, con mucha dificultad"
San Marcos,Ayutla,Hombre,74,1,No puede
San Marcos,Ayutla,Hombre,74,27,"No, sin dificultad"
San Marcos,Ayutla,Hombre,74,4,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,74,5,"Sí, con mucha dificultad"
San Marcos,Ayutla,Hombre,75,30,"No, sin dificultad"
San Marcos,Ayutla,Hombre,75,3,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,75,1,"Sí, con mucha dificultad"
San Marcos,Ayutla,Hombre,76,20,"No, sin dificultad"
San Marcos,Ayutla,Hombre,76,5,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,76,2,"Sí, con mucha dificultad"
San Marcos,Ayutla,Hombre,77,1,No declarado
San Marcos,Ayutla,Hombre,77,10,"No, sin dificultad"
San Marcos,Ayutla,Hombre,77,2,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,77,4,"Sí, con mucha dificultad"
San Marcos,Ayutla,Hombre,78,1,No declarado
San Marcos,Ayutla,Hombre,78,25,"No, sin dificultad"
San Marcos,Ayutla,Hombre,78,6,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,78,2,"Sí, con mucha dificultad"
San Marcos,Ayutla,Hombre,79,1,No declarado
San Marcos,Ayutla,Hombre,79,16,"No, sin dificultad"
San Marcos,Ayutla,Hombre,79,5,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,79,3,"Sí, con mucha dificultad"
San Marcos,Ayutla,Hombre,80,2,No puede
San Marcos,Ayutla,Hombre,80,16,"No, sin dificultad"
San Marcos,Ayutla,Hombre,80,6,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,80,5,"Sí, con mucha dificultad"
San Marcos,Ayutla,Hombre,81,9,"No, sin dificultad"
San Marcos,Ayutla,Hombre,81,3,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,81,1,"Sí, con mucha dificultad"
San Marcos,Ayutla,Hombre,82,1,No puede
San Marcos,Ayutla,Hombre,82,5,"No, sin dificultad"
San Marcos,Ayutla,Hombre,82,2,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,82,1,"Sí, con mucha dificultad"
San Marcos,Ayutla,Hombre,83,11,"No, sin dificultad"
San Marcos,Ayutla,Hombre,83,1,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,83,1,"Sí, con mucha dificultad"
San Marcos,Ayutla,Hombre,84,4,"No, sin dificultad"
San Marcos,Ayutla,Hombre,84,3,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,84,2,"Sí, con mucha dificultad"
San Marcos,Ayutla,Hombre,85,3,"No, sin dificultad"
San Marcos,Ayutla,Hombre,85,4,"Sí, con mucha dificultad"
San Marcos,Ayutla,Hombre,86,2,No puede
San Marcos,Ayutla,Hombre,86,3,"No, sin dificultad"
San Marcos,Ayutla,Hombre,86,3,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,86,3,"Sí, con mucha dificultad"
San Marcos,Ayutla,Hombre,87,4,"No, sin dificultad"
San Marcos,Ayutla,Hombre,87,2,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,88,2,No puede
San Marcos,Ayutla,Hombre,88,4,"No, sin dificultad"
San Marcos,Ayutla,Hombre,88,5,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,89,3,"No, sin dificultad"
San Marcos,Ayutla,Hombre,89,2,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,89,1,"Sí, con mucha dificultad"
San Marcos,Ayutla,Hombre,90,6,"No, sin dificultad"
San Marcos,Ayutla,Hombre,90,1,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,90,1,"Sí, con mucha dificultad"
San Marcos,Ayutla,Hombre,91,3,"No, sin dificultad"
San Marcos,Ayutla,Hombre,92,1,No puede
San Marcos,Ayutla,Hombre,92,1,"No, sin dificultad"
San Marcos,Ayutla,Hombre,92,2,"Sí, con mucha dificultad"
San Marcos,Ayutla,Hombre,93,1,No declarado
San Marcos,Ayutla,Hombre,93,1,No puede
San Marcos,Ayutla,Hombre,93,3,"No, sin dificultad"
San Marcos,Ayutla,Hombre,94,1,No puede
San Marcos,Ayutla,Hombre,94,2,"No, sin dificultad"
San Marcos,Ayutla,Hombre,94,1,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,95,1,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,95,1,"Sí, con mucha dificultad"
San Marcos,Ayutla,Hombre,96,1,"No, sin dificultad"
San Marcos,Ayutla,Hombre,96,1,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,97,1,"No, sin dificultad"
San Marcos,Ayutla,Hombre,98,2,No puede
San Marcos,Ayutla,Hombre,98,1,"No, sin dificultad"
San Marcos,Ayutla,Hombre,99,1,"Sí, con mucha dificultad"
San Marcos,Ayutla,Hombre,108,1,"Sí, con algo de dificultad"
San Marcos,Ayutla,Mujer,0,388,
San Marcos,Ayutla,Mujer,1,465,
San Marcos,Ayutla,Mujer,2,423,
San Marcos,Ayutla,Mujer,3,420,
San Marcos,Ayutla,Mujer,4,45,No declarado
San Marcos,Ayutla,Mujer,4,386,"No, sin dificultad"
San Marcos,Ayutla,Mujer,4,2,"Sí, con algo de dificultad"
San Marcos,Ayutla,Mujer,4,1,"Sí, con mucha dificultad"
San Marcos,Ayutla,Mujer,5,12,No declarado
San Marcos,Ayutla,Mujer,5,1,No puede
San Marcos,Ayutla,Mujer,5,429,"No, sin dificultad"
San Marcos,Ayutla,Mujer,6,7,No declarado
San Marcos,Ayutla,Mujer,6,404,"No, sin dificultad"
San Marcos,Ayutla,Mujer,7,4,No declarado
San Marcos,Ayutla,Mujer,7,1,No puede
San Marcos,Ayutla,Mujer,7,412,"No, sin dificultad"
San Marcos,Ayutla,Mujer,7,2,"Sí, con algo de dificultad"
San Marcos,Ayutla,Mujer,8,6,No declarado
San Marcos,Ayutla,Mujer,8,393,"No, sin dificultad"
San Marcos,Ayutla,Mujer,8,1,"Sí, con algo de dificultad"
San Marcos,Ayutla,Mujer,8,1,"Sí, con mucha dificultad"
San Marcos,Ayutla,Mujer,9,6,No declarado
San Marcos,Ayutla,Mujer,9,362,"No, sin dificultad"
San Marcos,Ayutla,Mujer,9,1,"Sí, con algo de dificultad"
San Marcos,Ayutla,Mujer,9,3,"Sí, con mucha dificultad"
San Marcos,Ayutla,Mujer,10,7,No declarado
San Marcos,Ayutla,Mujer,10,1,No puede
San Marcos,Ayutla,Mujer,10,377,"No, sin dificultad"
San Marcos,Ayutla,Mujer,10,2,"Sí, con mucha dificultad"
San Marcos,Ayutla,Mujer,11,5,No declarado
San Marcos,Ayutla,Mujer,11,340,"No, sin dificultad"
San Marcos,Ayutla,Mujer,11,1,"Sí, con algo de dificultad"
San Marcos,Ayutla,Mujer,12,5,No declarado
San Marcos,Ayutla,Mujer,12,399,"No, sin dificultad"
San Marcos,Ayutla,Mujer,12,1,"Sí, con algo de dificultad"
San Marcos,Ayutla,Mujer,12,2,"Sí, con mucha dificultad"
San Marcos,Ayutla,Mujer,13,4,No declarado
San Marcos,Ayutla,Mujer,13,1,No puede
San Marcos,Ayutla,Mujer,13,347,"No, sin dificultad"
San Marcos,Ayutla,Mujer,14,6,No declarado
San Marcos,Ayutla,Mujer,14,331,"No, sin dificultad"
San Marcos,Ayutla,Mujer,14,1,"Sí, con algo de dificultad"
San Marcos,Ayutla,Mujer,15,5,No declarado
San Marcos,Ayutla,Mujer,15,1,No puede
San Marcos,Ayutla,Mujer,15,377,"No, sin dificultad"
San Marcos,Ayutla,Mujer,15,1,"Sí, con algo de dificultad"
San Marcos,Ayutla,Mujer,15,1,"Sí, con mucha dificultad"
San Marcos,Ayutla,Mujer,16,3,No declarado
San Marcos,Ayutla,Mujer,16,1,No puede
San Marcos,Ayutla,Mujer,16,377,"No, sin dificultad"
San Marcos,Ayutla,Mujer,16,1,"Sí, con algo de dificultad"
San Marcos,Ayutla,Mujer,17,5,No declarado
San Marcos,Ayutla,Mujer,17,440,"No, sin dificultad"
San Marcos,Ayutla,Mujer,17,1,"Sí, con algo de dificultad"
San Marcos,Ayutla,Mujer,18,7,No declarado
San Marcos,Ayutla,Mujer,18,1,No puede
San Marcos,Ayutla,Mujer,18,434,"No, sin dificultad"
San Marcos,Ayutla,Mujer,18,1,"Sí, con algo de dificultad"
San Marcos,Ayutla,Mujer,18,1,"Sí, con mucha dificultad"
San Marcos,Ayutla,Mujer,19,1,No declarado
San Marcos,Ayutla,Mujer,19,388,"No, sin dificultad"
San Marcos,Ayutla,Mujer,19,1,"Sí, con algo de dificultad"
San Marcos,Ayutla,Mujer,20,11,No declarado
San Marcos,Ayutla,Mujer,20,1,No puede
San Marcos,Ayutla,Mujer,20,399,"No, sin dificultad"
San Marcos,Ayutla,Mujer,20,2,"Sí, con algo de dificultad"
San Marcos,Ayutla,Mujer,21,8,No declarado
San Marcos,Ayutla,Mujer,21,392,"No, sin dificultad"
San Marcos,Ayutla,Mujer,21,1,"Sí, con mucha dificultad"
San Marcos,Ayutla,Mujer,22,8,No declarado
San Marcos,Ayutla,Mujer,22,391,"No, sin dificultad"
San Marcos,Ayutla,Mujer,22,3,"Sí, con algo de dificultad"
San Marcos,Ayutla,Mujer,23,2,No declarado
San Marcos,Ayutla,Mujer,23,2,No puede
San Marcos,Ayutla,Mujer,23,394,"No, sin dificultad"
San Marcos,Ayutla,Mujer,23,1,"Sí, con algo de dificultad"
San Marcos,Ayutla,Mujer,24,3,No declarado
San Marcos,Ayutla,Mujer,24,1,No puede
San Marcos,Ayutla,Mujer,24,384,"No, sin dificultad"
San Marcos,Ayutla,Mujer,25,3,No declarado
San Marcos,Ayutla,Mujer,25,1,No puede
San Marcos,Ayutla,Mujer,25,378,"No, sin dificultad"
San Marcos,Ayutla,Mujer,25,2,"Sí, con algo de dificultad"
San Marcos,Ayutla,Mujer,26,3,No declarado
San Marcos,Ayutla,Mujer,26,352,"No, sin dificultad"
San Marcos,Ayutla,Mujer,26,3,"Sí, con algo de dificultad"
San Marcos,Ayutla,Mujer,26,1,"Sí, con mucha dificultad"
San Marcos,Ayutla,Mujer,27,2,No declarado
San Marcos,Ayutla,Mujer,27,327,"No, sin dificultad"
San Marcos,Ayutla,Mujer,27,2,"Sí, con algo de dificultad"
San Marcos,Ayutla,Mujer,27,1,"Sí, con mucha dificultad"
San Marcos,Ayutla,Mujer,28,1,No declarado
San Marcos,Ayutla,Mujer,28,343,"No, sin dificultad"
San Marcos,Ayutla,Mujer,28,3,"Sí, con algo de dificultad"
San Marcos,Ayutla,Mujer,29,2,No declarado
San Marcos,Ayutla,Mujer,29,319,"No, sin dificultad"
San Marcos,Ayutla,Mujer,29,1,"Sí, con mucha dificultad"
San Marcos,Ayutla,Mujer,30,1,No declarado
San Marcos,Ayutla,Mujer,30,322,"No, sin dificultad"
San Marcos,Ayutla,Mujer,30,1,"Sí, con algo de dificultad"
San Marcos,Ayutla,Mujer,30,2,"Sí, con mucha dificultad"
San Marcos,Ayutla,Mujer,31,5,No declarado
San Marcos,Ayutla,Mujer,31,258,"No, sin dificultad"
San Marcos,Ayutla,Mujer,31,2,"Sí, con algo de dificultad"
San Marcos,Ayutla,Mujer,32,1,No declarado
San Marcos,Ayutla,Mujer,32,1,No puede
San Marcos,Ayutla,Mujer,32,274,"No, sin dificultad"
San Marcos,Ayutla,Mujer,32,1,"Sí, con algo de dificultad"
San Marcos,Ayutla,Mujer,33,7,No declarado
San Marcos,Ayutla,Mujer,33,262,"No, sin dificultad"
San Marcos,Ayutla,Mujer,33,1,"Sí, con algo de dificultad"
San Marcos,Ayutla,Mujer,34,2,No declarado
