NOMBRE DEPARTAMENTO,NOMBRE MUNICIPIO,PCP6||Sexo,PCP7,Recuento de PCP1,PCP17_A||Nivel Estudio Aprobado
Quiché,Canillá,Hombre,0,143,
Quiché,Canillá,Hombre,1,151,
Quiché,Canillá,Hombre,2,166,
Quiché,Canillá,Hombre,3,164,
Quiché,Canillá,Hombre,4,130,Ninguno
Quiché,Canillá,Hombre,4,17,Preprimaria
Quiché,Canillá,Hombre,5,116,Ninguno
Quiché,Canillá,Hombre,5,60,Preprimaria
Quiché,Canillá,Hombre,6,73,Ninguno
Quiché,Canillá,Hombre,6,65,Preprimaria
Quiché,Canillá,Hombre,6,6,Primaria
Quiché,Canillá,Hombre,7,40,Ninguno
Quiché,Canillá,Hombre,7,19,Preprimaria
Quiché,Canillá,Hombre,7,103,Primaria
Quiché,Canillá,Hombre,8,15,Ninguno
Quiché,Canillá,Hombre,8,9,Preprimaria
Quiché,Canillá,Hombre,8,121,Primaria
Quiché,Canillá,Hombre,9,11,Ninguno
Quiché,Canillá,Hombre,9,1,Preprimaria
Quiché,Canillá,Hombre,9,120,Primaria
Quiché,Canillá,Hombre,10,9,Ninguno
Quiché,Canillá,Hombre,10,1,Preprimaria
Quiché,Canillá,Hombre,10,150,Primaria
Quiché,Canillá,Hombre,11,2,Ninguno
Quiché,Canillá,Hombre,11,1,Preprimaria
Quiché,Canillá,Hombre,11,116,Primaria
Quiché,Canillá,Hombre,12,9,Ninguno
Quiché,Canillá,Hombre,12,7,Nivel medio (básico y diversificado)
Quiché,Canillá,Hombre,12,1,Preprimaria
Quiché,Canillá,Hombre,12,119,Primaria
Quiché,Canillá,Hombre,13,3,Ninguno
Quiché,Canillá,Hombre,13,29,Nivel medio (básico y diversificado)
Quiché,Canillá,Hombre,13,117,Primaria
Quiché,Canillá,Hombre,14,5,Ninguno
Quiché,Canillá,Hombre,14,45,Nivel medio (básico y diversificado)
Quiché,Canillá,Hombre,14,82,Primaria
Quiché,Canillá,Hombre,15,5,Ninguno
Quiché,Canillá,Hombre,15,47,Nivel medio (básico y diversificado)
Quiché,Canillá,Hombre,15,1,Preprimaria
Quiché,Canillá,Hombre,15,78,Primaria
Quiché,Canillá,Hombre,16,5,Ninguno
Quiché,Canillá,Hombre,16,41,Nivel medio (básico y diversificado)
Quiché,Canillá,Hombre,16,84,Primaria
Quiché,Canillá,Hombre,17,12,Ninguno
Quiché,Canillá,Hombre,17,37,Nivel medio (básico y diversificado)
Quiché,Canillá,Hombre,17,66,Primaria
Quiché,Canillá,Hombre,18,2,Licenciatura
Quiché,Canillá,Hombre,18,12,Ninguno
Quiché,Canillá,Hombre,18,50,Nivel medio (básico y diversificado)
Quiché,Canillá,Hombre,18,65,Primaria
Quiché,Canillá,Hombre,19,1,Licenciatura
Quiché,Canillá,Hombre,19,6,Ninguno
Quiché,Canillá,Hombre,19,38,Nivel medio (básico y diversificado)
Quiché,Canillá,Hombre,19,61,Primaria
Quiché,Canillá,Hombre,20,9,Ninguno
Quiché,Canillá,Hombre,20,37,Nivel medio (básico y diversificado)
Quiché,Canillá,Hombre,20,45,Primaria
Quiché,Canillá,Hombre,21,2,Licenciatura
Quiché,Canillá,Hombre,21,8,Ninguno
Quiché,Canillá,Hombre,21,44,Nivel medio (básico y diversificado)
Quiché,Canillá,Hombre,21,54,Primaria
Quiché,Canillá,Hombre,22,3,Licenciatura
Quiché,Canillá,Hombre,22,4,Maestría
Quiché,Canillá,Hombre,22,16,Ninguno
Quiché,Canillá,Hombre,22,37,Nivel medio (básico y diversificado)
Quiché,Canillá,Hombre,22,56,Primaria
Quiché,Canillá,Hombre,23,1,Maestría
Quiché,Canillá,Hombre,23,14,Ninguno
Quiché,Canillá,Hombre,23,44,Nivel medio (básico y diversificado)
Quiché,Canillá,Hombre,23,1,Preprimaria
Quiché,Canillá,Hombre,23,50,Primaria
Quiché,Canillá,Hombre,24,3,Licenciatura
Quiché,Canillá,Hombre,24,3,Maestría
Quiché,Canillá,Hombre,24,10,Ninguno
Quiché,Canillá,Hombre,24,28,Nivel medio (básico y diversificado)
Quiché,Canillá,Hombre,24,60,Primaria
Quiché,Canillá,Hombre,25,1,Licenciatura
Quiché,Canillá,Hombre,25,2,Maestría
Quiché,Canillá,Hombre,25,27,Ninguno
Quiché,Canillá,Hombre,25,27,Nivel medio (básico y diversificado)
Quiché,Canillá,Hombre,25,54,Primaria
Quiché,Canillá,Hombre,26,2,Maestría
Quiché,Canillá,Hombre,26,15,Ninguno
Quiché,Canillá,Hombre,26,29,Nivel medio (básico y diversificado)
Quiché,Canillá,Hombre,26,42,Primaria
Quiché,Canillá,Hombre,27,1,Licenciatura
Quiché,Canillá,Hombre,27,3,Maestría
Quiché,Canillá,Hombre,27,13,Ninguno
Quiché,Canillá,Hombre,27,21,Nivel medio (básico y diversificado)
Quiché,Canillá,Hombre,27,39,Primaria
Quiché,Canillá,Hombre,28,2,Licenciatura
Quiché,Canillá,Hombre,28,3,Maestría
Quiché,Canillá,Hombre,28,16,Ninguno
Quiché,Canillá,Hombre,28,25,Nivel medio (básico y diversificado)
Quiché,Canillá,Hombre,28,34,Primaria
Quiché,Canillá,Hombre,29,1,Licenciatura
Quiché,Canillá,Hombre,29,2,Maestría
Quiché,Canillá,Hombre,29,12,Ninguno
Quiché,Canillá,Hombre,29,18,Nivel medio (básico y diversificado)
Quiché,Canillá,Hombre,29,28,Primaria
Quiché,Canillá,Hombre,30,1,Licenciatura
Quiché,Canillá,Hombre,30,1,Maestría
Quiché,Canillá,Hombre,30,26,Ninguno
Quiché,Canillá,Hombre,30,18,Nivel medio (básico y diversificado)
Quiché,Canillá,Hombre,30,44,Primaria
Quiché,Canillá,Hombre,31,1,Licenciatura
Quiché,Canillá,Hombre,31,3,Maestría
