NOMBRE DEPARTAMENTO,NOMBRE MUNICIPIO,PCP6||Sexo,PCP7,Recuento de PCP1,PCP17_A||Nivel Estudio Aprobado
Guatemala,Amatitlán,Hombre,20,230,Primaria
Guatemala,Amatitlán,Hombre,21,126,Licenciatura
Guatemala,Amatitlán,Hombre,21,20,Ninguno
Guatemala,Amatitlán,Hombre,21,805,Nivel medio (básico y diversificado)
Guatemala,Amatitlán,Hombre,21,1,Preprimaria
Guatemala,Amatitlán,Hombre,21,174,Primaria
Guatemala,Amatitlán,Hombre,22,123,Licenciatura
Guatemala,Amatitlán,Hombre,22,26,Ninguno
Guatemala,Amatitlán,Hombre,22,893,Nivel medio (básico y diversificado)
Guatemala,Amatitlán,Hombre,22,3,Preprimaria
Guatemala,Amatitlán,Hombre,22,271,Primaria
Guatemala,Amatitlán,Hombre,23,124,Licenciatura
Guatemala,Amatitlán,Hombre,23,2,Maestría
Guatemala,Amatitlán,Hombre,23,33,Ninguno
Guatemala,Amatitlán,Hombre,23,824,Nivel medio (básico y diversificado)
Guatemala,Amatitlán,Hombre,23,5,Preprimaria
Guatemala,Amatitlán,Hombre,23,251,Primaria
Guatemala,Amatitlán,Hombre,24,133,Licenciatura
Guatemala,Amatitlán,Hombre,24,3,Maestría
Guatemala,Amatitlán,Hombre,24,34,Ninguno
Guatemala,Amatitlán,Hombre,24,736,Nivel medio (básico y diversificado)
Guatemala,Amatitlán,Hombre,24,1,Preprimaria
Guatemala,Amatitlán,Hombre,24,220,Primaria
Guatemala,Amatitlán,Hombre,25,128,Licenciatura
Guatemala,Amatitlán,Hombre,25,4,Maestría
Guatemala,Amatitlán,Hombre,25,29,Ninguno
Guatemala,Amatitlán,Hombre,25,793,Nivel medio (básico y diversificado)
Guatemala,Amatitlán,Hombre,25,5,Preprimaria
Guatemala,Amatitlán,Hombre,25,218,Primaria
Guatemala,Amatitlán,Hombre,26,135,Licenciatura
Guatemala,Amatitlán,Hombre,26,6,Maestría
Guatemala,Amatitlán,Hombre,26,27,Ninguno
Guatemala,Amatitlán,Hombre,26,646,Nivel medio (básico y diversificado)
Guatemala,Amatitlán,Hombre,26,8,Preprimaria
Guatemala,Amatitlán,Hombre,26,218,Primaria
Guatemala,Amatitlán,Hombre,27,1,Doctorado
Guatemala,Amatitlán,Hombre,27,123,Licenciatura
Guatemala,Amatitlán,Hombre,27,2,Maestría
Guatemala,Amatitlán,Hombre,27,33,Ninguno
Guatemala,Amatitlán,Hombre,27,658,Nivel medio (básico y diversificado)
Guatemala,Amatitlán,Hombre,27,2,Preprimaria
Guatemala,Amatitlán,Hombre,27,234,Primaria
Guatemala,Amatitlán,Hombre,28,125,Licenciatura
Guatemala,Amatitlán,Hombre,28,7,Maestría
Guatemala,Amatitlán,Hombre,28,43,Ninguno
Guatemala,Amatitlán,Hombre,28,650,Nivel medio (básico y diversificado)
Guatemala,Amatitlán,Hombre,28,4,Preprimaria
Guatemala,Amatitlán,Hombre,28,244,Primaria
Guatemala,Amatitlán,Hombre,29,1,Doctorado
Guatemala,Amatitlán,Hombre,29,129,Licenciatura
Guatemala,Amatitlán,Hombre,29,8,Maestría
Guatemala,Amatitlán,Hombre,29,25,Ninguno
Guatemala,Amatitlán,Hombre,29,553,Nivel medio (básico y diversificado)
Guatemala,Amatitlán,Hombre,29,3,Preprimaria
Guatemala,Amatitlán,Hombre,29,242,Primaria
Guatemala,Amatitlán,Hombre,30,1,Doctorado
Guatemala,Amatitlán,Hombre,30,126,Licenciatura
Guatemala,Amatitlán,Hombre,30,1,Maestría
Guatemala,Amatitlán,Hombre,30,47,Ninguno
Guatemala,Amatitlán,Hombre,30,580,Nivel medio (básico y diversificado)
Guatemala,Amatitlán,Hombre,30,2,Preprimaria
Guatemala,Amatitlán,Hombre,30,284,Primaria
Guatemala,Amatitlán,Hombre,31,99,Licenciatura
Guatemala,Amatitlán,Hombre,31,5,Maestría
Guatemala,Amatitlán,Hombre,31,24,Ninguno
Guatemala,Amatitlán,Hombre,31,386,Nivel medio (básico y diversificado)
Guatemala,Amatitlán,Hombre,31,3,Preprimaria
Guatemala,Amatitlán,Hombre,31,194,Primaria
Guatemala,Amatitlán,Hombre,32,97,Licenciatura
Guatemala,Amatitlán,Hombre,32,3,Maestría
Guatemala,Amatitlán,Hombre,32,33,Ninguno
Guatemala,Amatitlán,Hombre,32,440,Nivel medio (básico y diversificado)
Guatemala,Amatitlán,Hombre,32,3,Preprimaria
Guatemala,Amatitlán,Hombre,32,283,Primaria
Guatemala,Amatitlán,Hombre,33,85,Licenciatura
Guatemala,Amatitlán,Hombre,33,8,Maestría
Guatemala,Amatitlán,Hombre,33,28,Ninguno
Guatemala,Amatitlán,Hombre,33,442,Nivel medio (básico y diversificado)
Guatemala,Amatitlán,Hombre,33,1,Preprimaria
Guatemala,Amatitlán,Hombre,33,298,Primaria
Guatemala,Amatitlán,Hombre,34,3,Doctorado
Guatemala,Amatitlán,Hombre,34,86,Licenciatura
Guatemala,Amatitlán,Hombre,34,4,Maestría
Guatemala,Amatitlán,Hombre,34,29,Ninguno
Guatemala,Amatitlán,Hombre,34,356,Nivel medio (básico y diversificado)
Guatemala,Amatitlán,Hombre,34,2,Preprimaria
Guatemala,Amatitlán,Hombre,34,278,Primaria
Guatemala,Amatitlán,Hombre,35,1,Doctorado
Guatemala,Amatitlán,Hombre,35,83,Licenciatura
Guatemala,Amatitlán,Hombre,35,4,Maestría
Guatemala,Amatitlán,Hombre,35,29,Ninguno
Guatemala,Amatitlán,Hombre,35,423,Nivel medio (básico y diversificado)
Guatemala,Amatitlán,Hombre,35,3,Preprimaria
Guatemala,Amatitlán,Hombre,35,293,Primaria
Guatemala,Amatitlán,Hombre,36,78,Licenciatura
Guatemala,Amatitlán,Hombre,36,2,Maestría
Guatemala,Amatitlán,Hombre,36,36,Ninguno
Guatemala,Amatitlán,Hombre,36,379,Nivel medio (básico y diversificado)
Guatemala,Amatitlán,Hombre,36,1,Preprimaria
Guatemala,Amatitlán,Hombre,36,289,Primaria
Guatemala,Amatitlán,Hombre,37,75,Licenciatura
Guatemala,Amatitlán,Hombre,37,2,Maestría
Guatemala,Amatitlán,Hombre,37,30,Ninguno
Guatemala,Amatitlán,Hombre,37,388,Nivel medio (básico y diversificado)
Guatemala,Amatitlán,Hombre,37,2,Preprimaria
Guatemala,Amatitlán,Hombre,37,253,Primaria
Guatemala,Amatitlán,Hombre,38,96,Licenciatura
Guatemala,Amatitlán,Hombre,38,3,Maestría
Guatemala,Amatitlán,Hombre,38,42,Ninguno
Guatemala,Amatitlán,Hombre,38,420,Nivel medio (básico y diversificado)
Guatemala,Amatitlán,Hombre,38,3,Preprimaria
Guatemala,Amatitlán,Hombre,38,341,Primaria
Guatemala,Amatitlán,Hombre,39,57,Licenciatura
Guatemala,Amatitlán,Hombre,39,4,Maestría
Guatemala,Amatitlán,Hombre,39,37,Ninguno
Guatemala,Amatitlán,Hombre,39,310,Nivel medio (básico y diversificado)
Guatemala,Amatitlán,Hombre,39,3,Preprimaria
Guatemala,Amatitlán,Hombre,39,266,Primaria
Guatemala,Amatitlán,Hombre,40,82,Licenciatura
Guatemala,Amatitlán,Hombre,40,3,Maestría
Guatemala,Amatitlán,Hombre,40,51,Ninguno
Guatemala,Amatitlán,Hombre,40,354,Nivel medio (básico y diversificado)
Guatemala,Amatitlán,Hombre,40,2,Preprimaria
Guatemala,Amatitlán,Hombre,40,302,Primaria
Guatemala,Amatitlán,Hombre,41,59,Licenciatura
Guatemala,Amatitlán,Hombre,41,4,Maestría
Guatemala,Amatitlán,Hombre,41,27,Ninguno
Guatemala,Amatitlán,Hombre,41,264,Nivel medio (básico y diversificado)
Guatemala,Amatitlán,Hombre,41,2,Preprimaria
Guatemala,Amatitlán,Hombre,41,186,Primaria
Guatemala,Amatitlán,Hombre,42,78,Licenciatura
Guatemala,Amatitlán,Hombre,42,7,Maestría
Guatemala,Amatitlán,Hombre,42,42,Ninguno
Guatemala,Amatitlán,Hombre,42,323,Nivel medio (básico y diversificado)
Guatemala,Amatitlán,Hombre,42,2,Preprimaria
Guatemala,Amatitlán,Hombre,42,298,Primaria
Guatemala,Amatitlán,Hombre,43,3,Doctorado
Guatemala,Amatitlán,Hombre,43,68,Licenciatura
Guatemala,Amatitlán,Hombre,43,5,Maestría
Guatemala,Amatitlán,Hombre,43,39,Ninguno
Guatemala,Amatitlán,Hombre,43,273,Nivel medio (básico y diversificado)
Guatemala,Amatitlán,Hombre,43,3,Preprimaria
Guatemala,Amatitlán,Hombre,43,236,Primaria
Guatemala,Amatitlán,Hombre,44,45,Licenciatura
Guatemala,Amatitlán,Hombre,44,5,Maestría
Guatemala,Amatitlán,Hombre,44,29,Ninguno
Guatemala,Amatitlán,Hombre,44,240,Nivel medio (básico y diversificado)
Guatemala,Amatitlán,Hombre,44,3,Preprimaria
Guatemala,Amatitlán,Hombre,44,210,Primaria
Guatemala,Amatitlán,Hombre,45,48,Licenciatura
Guatemala,Amatitlán,Hombre,45,7,Maestría
Guatemala,Amatitlán,Hombre,45,38,Ninguno
Guatemala,Amatitlán,Hombre,45,226,Nivel medio (básico y diversificado)
Guatemala,Amatitlán,Hombre,45,1,Preprimaria
Guatemala,Amatitlán,Hombre,45,244,Primaria
Guatemala,Amatitlán,Hombre,46,65,Licenciatura
Guatemala,Amatitlán,Hombre,46,1,Maestría
Guatemala,Amatitlán,Hombre,46,40,Ninguno
Guatemala,Amatitlán,Hombre,46,193,Nivel medio (básico y diversificado)
Guatemala,Amatitlán,Hombre,46,3,Preprimaria
Guatemala,Amatitlán,Hombre,46,192,Primaria
Guatemala,Amatitlán,Hombre,47,1,Doctorado
Guatemala,Amatitlán,Hombre,47,41,Licenciatura
Guatemala,Amatitlán,Hombre,47,6,Maestría
Guatemala,Amatitlán,Hombre,47,38,Ninguno
Guatemala,Amatitlán,Hombre,47,210,Nivel medio (básico y diversificado)
Guatemala,Amatitlán,Hombre,47,1,Preprimaria
Guatemala,Amatitlán,Hombre,47,203,Primaria
Guatemala,Amatitlán,Hombre,48,42,Licenciatura
Guatemala,Amatitlán,Hombre,48,5,Maestría
Guatemala,Amatitlán,Hombre,48,45,Ninguno
Guatemala,Amatitlán,Hombre,48,218,Nivel medio (básico y diversificado)
Guatemala,Amatitlán,Hombre,48,4,Preprimaria
Guatemala,Amatitlán,Hombre,48,215,Primaria
Guatemala,Amatitlán,Hombre,49,55,Licenciatura
Guatemala,Amatitlán,Hombre,49,7,Maestría
Guatemala,Amatitlán,Hombre,49,43,Ninguno
Guatemala,Amatitlán,Hombre,49,194,Nivel medio (básico y diversificado)
Guatemala,Amatitlán,Hombre,49,1,Preprimaria
Guatemala,Amatitlán,Hombre,49,193,Primaria
Guatemala,Amatitlán,Hombre,50,66,Licenciatura
Guatemala,Amatitlán,Hombre,50,2,Maestría
Guatemala,Amatitlán,Hombre,50,51,Ninguno
Guatemala,Amatitlán,Hombre,50,229,Nivel medio (básico y diversificado)
Guatemala,Amatitlán,Hombre,50,245,Primaria
Guatemala,Amatitlán,Hombre,51,2,Doctorado
Guatemala,Amatitlán,Hombre,51,52,Licenciatura
Guatemala,Amatitlán,Hombre,51,30,Ninguno
Guatemala,Amatitlán,Hombre,51,150,Nivel medio (básico y diversificado)
Guatemala,Amatitlán,Hombre,51,1,Preprimaria
Guatemala,Amatitlán,Hombre,51,142,Primaria
Guatemala,Amatitlán,Hombre,52,1,Doctorado
Guatemala,Amatitlán,Hombre,52,33,Licenciatura
Guatemala,Amatitlán,Hombre,52,3,Maestría
Guatemala,Amatitlán,Hombre,52,52,Ninguno
Guatemala,Amatitlán,Hombre,52,166,Nivel medio (básico y diversificado)
Guatemala,Amatitlán,Hombre,52,4,Preprimaria
Guatemala,Amatitlán,Hombre,52,213,Primaria
Guatemala,Amatitlán,Hombre,53,40,Licenciatura
Guatemala,Amatitlán,Hombre,53,2,Maestría
Guatemala,Amatitlán,Hombre,53,38,Ninguno
Guatemala,Amatitlán,Hombre,53,151,Nivel medio (básico y diversificado)
Guatemala,Amatitlán,Hombre,53,2,Preprimaria
Guatemala,Amatitlán,Hombre,53,177,Primaria
Guatemala,Amatitlán,Hombre,54,49,Licenciatura
Guatemala,Amatitlán,Hombre,54,1,Maestría
Guatemala,Amatitlán,Hombre,54,33,Ninguno
Guatemala,Amatitlán,Hombre,54,123,Nivel medio (básico y diversificado)
Guatemala,Amatitlán,Hombre,54,1,Preprimaria
Guatemala,Amatitlán,Hombre,54,178,Primaria
Guatemala,Amatitlán,Hombre,55,40,Licenciatura
Guatemala,Amatitlán,Hombre,55,1,Maestría
Guatemala,Amatitlán,Hombre,55,45,Ninguno
Guatemala,Amatitlán,Hombre,55,122,Nivel medio (básico y diversificado)
Guatemala,Amatitlán,Hombre,55,2,Preprimaria
Guatemala,Amatitlán,Hombre,55,193,Primaria
Guatemala,Amatitlán,Hombre,56,28,Licenciatura
Guatemala,Amatitlán,Hombre,56,2,Maestría
Guatemala,Amatitlán,Hombre,56,38,Ninguno
Guatemala,Amatitlán,Hombre,56,107,Nivel medio (básico y diversificado)
Guatemala,Amatitlán,Hombre,56,2,Preprimaria
Guatemala,Amatitlán,Hombre,56,172,Primaria
Guatemala,Amatitlán,Hombre,57,32,Licenciatura
Guatemala,Amatitlán,Hombre,57,3,Maestría
Guatemala,Amatitlán,Hombre,57,42,Ninguno
Guatemala,Amatitlán,Hombre,57,83,Nivel medio (básico y diversificado)
Guatemala,Amatitlán,Hombre,57,1,Preprimaria
Guatemala,Amatitlán,Hombre,57,170,Primaria
Guatemala,Amatitlán,Hombre,58,31,Licenciatura
Guatemala,Amatitlán,Hombre,58,3,Maestría
Guatemala,Amatitlán,Hombre,58,55,Ninguno
Guatemala,Amatitlán,Hombre,58,103,Nivel medio (básico y diversificado)
Guatemala,Amatitlán,Hombre,58,153,Primaria
Guatemala,Amatitlán,Hombre,59,26,Licenciatura
Guatemala,Amatitlán,Hombre,59,1,Maestría
Guatemala,Amatitlán,Hombre,59,42,Ninguno
Guatemala,Amatitlán,Hombre,59,88,Nivel medio (básico y diversificado)
Guatemala,Amatitlán,Hombre,59,3,Preprimaria
Guatemala,Amatitlán,Hombre,59,145,Primaria
Guatemala,Amatitlán,Hombre,60,23,Licenciatura
Guatemala,Amatitlán,Hombre,60,5,Maestría
Guatemala,Amatitlán,Hombre,60,62,Ninguno
Guatemala,Amatitlán,Hombre,60,76,Nivel medio (básico y diversificado)
Guatemala,Amatitlán,Hombre,60,178,Primaria
Guatemala,Amatitlán,Hombre,61,17,Licenciatura
Guatemala,Amatitlán,Hombre,61,1,Maestría
Guatemala,Amatitlán,Hombre,61,34,Ninguno
Guatemala,Amatitlán,Hombre,61,60,Nivel medio (básico y diversificado)
Guatemala,Amatitlán,Hombre,61,3,Preprimaria
Guatemala,Amatitlán,Hombre,61,108,Primaria
Guatemala,Amatitlán,Hombre,62,1,Doctorado
Guatemala,Amatitlán,Hombre,62,16,Licenciatura
Guatemala,Amatitlán,Hombre,62,1,Maestría
Guatemala,Amatitlán,Hombre,62,53,Ninguno
Guatemala,Amatitlán,Hombre,62,70,Nivel medio (básico y diversificado)
Guatemala,Amatitlán,Hombre,62,1,Preprimaria
Guatemala,Amatitlán,Hombre,62,144,Primaria
Guatemala,Amatitlán,Hombre,63,1,Doctorado
Guatemala,Amatitlán,Hombre,63,19,Licenciatura
Guatemala,Amatitlán,Hombre,63,2,Maestría
Guatemala,Amatitlán,Hombre,63,51,Ninguno
Guatemala,Amatitlán,Hombre,63,61,Nivel medio (básico y diversificado)
Guatemala,Amatitlán,Hombre,63,3,Preprimaria
Guatemala,Amatitlán,Hombre,63,142,Primaria
Guatemala,Amatitlán,Hombre,64,1,Doctorado
Guatemala,Amatitlán,Hombre,64,26,Licenciatura
Guatemala,Amatitlán,Hombre,64,38,Ninguno
Guatemala,Amatitlán,Hombre,64,56,Nivel medio (básico y diversificado)
Guatemala,Amatitlán,Hombre,64,1,Preprimaria
Guatemala,Amatitlán,Hombre,64,128,Primaria
Guatemala,Amatitlán,Hombre,65,10,Licenciatura
Guatemala,Amatitlán,Hombre,65,1,Maestría
Guatemala,Amatitlán,Hombre,65,50,Ninguno
Guatemala,Amatitlán,Hombre,65,59,Nivel medio (básico y diversificado)
Guatemala,Amatitlán,Hombre,65,1,Preprimaria
Guatemala,Amatitlán,Hombre,65,118,Primaria
Guatemala,Amatitlán,Hombre,66,2,Doctorado
Guatemala,Amatitlán,Hombre,66,13,Licenciatura
Guatemala,Amatitlán,Hombre,66,3,Maestría
Guatemala,Amatitlán,Hombre,66,31,Ninguno
Guatemala,Amatitlán,Hombre,66,48,Nivel medio (básico y diversificado)
Guatemala,Amatitlán,Hombre,66,1,Preprimaria
Guatemala,Amatitlán,Hombre,66,109,Primaria
Guatemala,Amatitlán,Hombre,67,13,Licenciatura
Guatemala,Amatitlán,Hombre,67,46,Ninguno
Guatemala,Amatitlán,Hombre,67,57,Nivel medio (básico y diversificado)
Guatemala,Amatitlán,Hombre,67,2,Preprimaria
Guatemala,Amatitlán,Hombre,67,93,Primaria
Guatemala,Amatitlán,Hombre,68,1,Doctorado
Guatemala,Amatitlán,Hombre,68,12,Licenciatura
Guatemala,Amatitlán,Hombre,68,1,Maestría
Guatemala,Amatitlán,Hombre,68,29,Ninguno
Guatemala,Amatitlán,Hombre,68,49,Nivel medio (básico y diversificado)
Guatemala,Amatitlán,Hombre,68,1,Preprimaria
Guatemala,Amatitlán,Hombre,68,126,Primaria
Guatemala,Amatitlán,Hombre,69,1,Doctorado
Guatemala,Amatitlán,Hombre,69,7,Licenciatura
Guatemala,Amatitlán,Hombre,69,2,Maestría
Guatemala,Amatitlán,Hombre,69,26,Ninguno
Guatemala,Amatitlán,Hombre,69,36,Nivel medio (básico y diversificado)
Guatemala,Amatitlán,Hombre,69,90,Primaria
Guatemala,Amatitlán,Hombre,70,8,Licenciatura
Guatemala,Amatitlán,Hombre,70,34,Ninguno
Guatemala,Amatitlán,Hombre,70,31,Nivel medio (básico y diversificado)
Guatemala,Amatitlán,Hombre,70,93,Primaria
Guatemala,Amatitlán,Hombre,71,1,Licenciatura
Guatemala,Amatitlán,Hombre,71,23,Ninguno
Guatemala,Amatitlán,Hombre,71,26,Nivel medio (básico y diversificado)
Guatemala,Amatitlán,Hombre,71,1,Preprimaria
Guatemala,Amatitlán,Hombre,71,59,Primaria
Guatemala,Amatitlán,Hombre,72,7,Licenciatura
Guatemala,Amatitlán,Hombre,72,1,Maestría
Guatemala,Amatitlán,Hombre,72,39,Ninguno
Guatemala,Amatitlán,Hombre,72,38,Nivel medio (básico y diversificado)
Guatemala,Amatitlán,Hombre,72,2,Preprimaria
Guatemala,Amatitlán,Hombre,72,96,Primaria
Guatemala,Amatitlán,Hombre,73,4,Licenciatura
Guatemala,Amatitlán,Hombre,73,41,Ninguno
Guatemala,Amatitlán,Hombre,73,26,Nivel medio (básico y diversificado)
Guatemala,Amatitlán,Hombre,73,68,Primaria
Guatemala,Amatitlán,Hombre,74,3,Licenciatura
Guatemala,Amatitlán,Hombre,74,28,Ninguno
Guatemala,Amatitlán,Hombre,74,17,Nivel medio (básico y diversificado)
Guatemala,Amatitlán,Hombre,74,1,Preprimaria
Guatemala,Amatitlán,Hombre,74,65,Primaria
Guatemala,Amatitlán,Hombre,75,1,Doctorado
Guatemala,Amatitlán,Hombre,75,5,Licenciatura
Guatemala,Amatitlán,Hombre,75,45,Ninguno
Guatemala,Amatitlán,Hombre,75,13,Nivel medio (básico y diversificado)
Guatemala,Amatitlán,Hombre,75,58,Primaria
Guatemala,Amatitlán,Hombre,76,3,Licenciatura
Guatemala,Amatitlán,Hombre,76,2,Maestría
Guatemala,Amatitlán,Hombre,76,31,Ninguno
Guatemala,Amatitlán,Hombre,76,10,Nivel medio (básico y diversificado)
Guatemala,Amatitlán,Hombre,76,1,Preprimaria
Guatemala,Amatitlán,Hombre,76,42,Primaria
Guatemala,Amatitlán,Hombre,77,1,Maestría
Guatemala,Amatitlán,Hombre,77,24,Ninguno
Guatemala,Amatitlán,Hombre,77,16,Nivel medio (básico y diversificado)
Guatemala,Amatitlán,Hombre,77,1,Preprimaria
Guatemala,Amatitlán,Hombre,77,52,Primaria
Guatemala,Amatitlán,Hombre,78,3,Licenciatura
Guatemala,Amatitlán,Hombre,78,27,Ninguno
Guatemala,Amatitlán,Hombre,78,17,Nivel medio (básico y diversificado)
Guatemala,Amatitlán,Hombre,78,2,Preprimaria
Guatemala,Amatitlán,Hombre,78,64,Primaria
Guatemala,Amatitlán,Hombre,79,3,Licenciatura
Guatemala,Amatitlán,Hombre,79,1,Maestría
Guatemala,Amatitlán,Hombre,79,14,Ninguno
Guatemala,Amatitlán,Hombre,79,8,Nivel medio (básico y diversificado)
Guatemala,Amatitlán,Hombre,79,1,Preprimaria
Guatemala,Amatitlán,Hombre,79,41,Primaria
Guatemala,Amatitlán,Hombre,80,3,Licenciatura
Guatemala,Amatitlán,Hombre,80,25,Ninguno
Guatemala,Amatitlán,Hombre,80,13,Nivel medio (básico y diversificado)
Guatemala,Amatitlán,Hombre,80,31,Primaria
Guatemala,Amatitlán,Hombre,81,5,Licenciatura
Guatemala,Amatitlán,Hombre,81,12,Ninguno
Guatemala,Amatitlán,Hombre,81,6,Nivel medio (básico y diversificado)
Guatemala,Amatitlán,Hombre,81,23,Primaria
Guatemala,Amatitlán,Hombre,82,1,Doctorado
Guatemala,Amatitlán,Hombre,82,2,Licenciatura
Guatemala,Amatitlán,Hombre,82,26,Ninguno
Guatemala,Amatitlán,Hombre,82,7,Nivel medio (básico y diversificado)
Guatemala,Amatitlán,Hombre,82,29,Primaria
Guatemala,Amatitlán,Hombre,83,3,Licenciatura
Guatemala,Amatitlán,Hombre,83,15,Ninguno
Guatemala,Amatitlán,Hombre,83,6,Nivel medio (básico y diversificado)
Guatemala,Amatitlán,Hombre,83,38,Primaria
Guatemala,Amatitlán,Hombre,84,16,Ninguno
Guatemala,Amatitlán,Hombre,84,5,Nivel medio (básico y diversificado)
Guatemala,Amatitlán,Hombre,84,1,Preprimaria
Guatemala,Amatitlán,Hombre,84,20,Primaria
Guatemala,Amatitlán,Hombre,85,1,Licenciatura
Guatemala,Amatitlán,Hombre,85,13,Ninguno
Guatemala,Amatitlán,Hombre,85,3,Nivel medio (básico y diversificado)
Guatemala,Amatitlán,Hombre,85,23,Primaria
Guatemala,Amatitlán,Hombre,86,1,Doctorado
Guatemala,Amatitlán,Hombre,86,13,Ninguno
Guatemala,Amatitlán,Hombre,86,1,Nivel medio (básico y diversificado)
Guatemala,Amatitlán,Hombre,86,1,Preprimaria
Guatemala,Amatitlán,Hombre,86,17,Primaria
Guatemala,Amatitlán,Hombre,87,15,Ninguno
Guatemala,Amatitlán,Hombre,87,17,Primaria
Guatemala,Amatitlán,Hombre,88,16,Ninguno
Guatemala,Amatitlán,Hombre,88,1,Nivel medio (básico y diversificado)
Guatemala,Amatitlán,Hombre,88,19,Primaria
Guatemala,Amatitlán,Hombre,89,2,Licenciatura
Guatemala,Amatitlán,Hombre,89,15,Ninguno
Guatemala,Amatitlán,Hombre,89,3,Nivel medio (básico y diversificado)
Guatemala,Amatitlán,Hombre,89,7,Primaria
Guatemala,Amatitlán,Hombre,90,9,Ninguno
Guatemala,Amatitlán,Hombre,90,4,Nivel medio (básico y diversificado)
Guatemala,Amatitlán,Hombre,90,1,Preprimaria
Guatemala,Amatitlán,Hombre,90,5,Primaria
Guatemala,Amatitlán,Hombre,91,3,Ninguno
Guatemala,Amatitlán,Hombre,91,7,Primaria
Guatemala,Amatitlán,Hombre,92,3,Ninguno
Guatemala,Amatitlán,Hombre,92,1,Nivel medio (básico y diversificado)
Guatemala,Amatitlán,Hombre,92,12,Primaria
Guatemala,Amatitlán,Hombre,93,4,Ninguno
