NOMBRE DEPARTAMENTO,NOMBRE MUNICIPIO,PCP6||Sexo,PCP7,NIVGRADO||Nivel y grado de estudio,Recuento de PCP17_B
Totonicapán,Momostenango,Hombre,6,1ero Primaria,80
Totonicapán,Momostenango,Hombre,7,1ero Primaria,450
Totonicapán,Momostenango,Hombre,7,2do Primaria,100
Totonicapán,Momostenango,Hombre,8,1ero Primaria,621
Totonicapán,Momostenango,Hombre,8,2do Primaria,379
Totonicapán,Momostenango,Hombre,8,3ero Primaria,88
Totonicapán,Momostenango,Hombre,9,1ero Primaria,264
Totonicapán,Momostenango,Hombre,9,2do Primaria,528
Totonicapán,Momostenango,Hombre,9,3ero Primaria,317
Totonicapán,Momostenango,Hombre,9,4to Primaria,50
Totonicapán,Momostenango,Hombre,10,1ero Primaria,133
Totonicapán,Momostenango,Hombre,10,2do Primaria,350
Totonicapán,Momostenango,Hombre,10,3ero Primaria,545
Totonicapán,Momostenango,Hombre,10,4to Primaria,308
Totonicapán,Momostenango,Hombre,10,5to Primaria,63
Totonicapán,Momostenango,Hombre,11,1ero Primaria,49
Totonicapán,Momostenango,Hombre,11,2do Primaria,145
Totonicapán,Momostenango,Hombre,11,3ero Primaria,273
Totonicapán,Momostenango,Hombre,11,4to Primaria,424
Totonicapán,Momostenango,Hombre,11,5to Primaria,300
Totonicapán,Momostenango,Hombre,11,6to Primaria,51
Totonicapán,Momostenango,Hombre,12,1ero Basico,73
Totonicapán,Momostenango,Hombre,12,1ero Primaria,26
Totonicapán,Momostenango,Hombre,12,2do Primaria,83
Totonicapán,Momostenango,Hombre,12,3ero Primaria,182
Totonicapán,Momostenango,Hombre,12,4to Primaria,313
Totonicapán,Momostenango,Hombre,12,5to Primaria,459
Totonicapán,Momostenango,Hombre,12,6to Primaria,293
Totonicapán,Momostenango,Hombre,13,1ero Basico,172
Totonicapán,Momostenango,Hombre,13,1ero Primaria,18
Totonicapán,Momostenango,Hombre,13,2do  Basico,59
Totonicapán,Momostenango,Hombre,13,2do Primaria,33
Totonicapán,Momostenango,Hombre,13,3ero Primaria,75
Totonicapán,Momostenango,Hombre,13,4to Primaria,140
Totonicapán,Momostenango,Hombre,13,5to Primaria,320
Totonicapán,Momostenango,Hombre,13,6to Primaria,495
Totonicapán,Momostenango,Hombre,14,1ero Basico,182
