NOMBRE DEPARTAMENTO,NOMBRE MUNICIPIO,PCP6||Sexo,PCP7,Recuento de PCP1,AREA
Alta Verapaz,Chahal,Hombre,35,47,Urbano
Alta Verapaz,Chahal,Hombre,36,114,Rural
Alta Verapaz,Chahal,Hombre,36,26,Urbano
Alta Verapaz,Chahal,Hombre,37,105,Rural
Alta Verapaz,Chahal,Hombre,37,14,Urbano
Alta Verapaz,Chahal,Hombre,38,122,Rural
Alta Verapaz,Chahal,Hombre,38,20,Urbano
Alta Verapaz,Chahal,Hombre,39,117,Rural
Alta Verapaz,Chahal,Hombre,39,28,Urbano
Alta Verapaz,Chahal,Hombre,40,101,Rural
Alta Verapaz,Chahal,Hombre,40,28,Urbano
Alta Verapaz,Chahal,Hombre,41,100,Rural
Alta Verapaz,Chahal,Hombre,41,14,Urbano
Alta Verapaz,Chahal,Hombre,42,81,Rural
Alta Verapaz,Chahal,Hombre,42,19,Urbano
Alta Verapaz,Chahal,Hombre,43,97,Rural
Alta Verapaz,Chahal,Hombre,43,13,Urbano
Alta Verapaz,Chahal,Hombre,44,99,Rural
Alta Verapaz,Chahal,Hombre,44,23,Urbano
Alta Verapaz,Chahal,Hombre,45,82,Rural
Alta Verapaz,Chahal,Hombre,45,19,Urbano
Alta Verapaz,Chahal,Hombre,46,84,Rural
Alta Verapaz,Chahal,Hombre,46,15,Urbano
Alta Verapaz,Chahal,Hombre,47,72,Rural
Alta Verapaz,Chahal,Hombre,47,15,Urbano
Alta Verapaz,Chahal,Hombre,48,75,Rural
Alta Verapaz,Chahal,Hombre,48,11,Urbano
Alta Verapaz,Chahal,Hombre,49,61,Rural
Alta Verapaz,Chahal,Hombre,49,9,Urbano
Alta Verapaz,Chahal,Hombre,50,57,Rural
Alta Verapaz,Chahal,Hombre,50,21,Urbano
Alta Verapaz,Chahal,Hombre,51,76,Rural
Alta Verapaz,Chahal,Hombre,51,7,Urbano
Alta Verapaz,Chahal,Hombre,52,59,Rural
Alta Verapaz,Chahal,Hombre,52,14,Urbano
Alta Verapaz,Chahal,Hombre,53,57,Rural
Alta Verapaz,Chahal,Hombre,53,4,Urbano
Alta Verapaz,Chahal,Hombre,54,66,Rural
Alta Verapaz,Chahal,Hombre,54,14,Urbano
Alta Verapaz,Chahal,Hombre,55,52,Rural
Alta Verapaz,Chahal,Hombre,55,16,Urbano
Alta Verapaz,Chahal,Hombre,56,48,Rural
Alta Verapaz,Chahal,Hombre,56,13,Urbano
Alta Verapaz,Chahal,Hombre,57,53,Rural
Alta Verapaz,Chahal,Hombre,57,8,Urbano
Alta Verapaz,Chahal,Hombre,58,61,Rural
Alta Verapaz,Chahal,Hombre,58,13,Urbano
Alta Verapaz,Chahal,Hombre,59,59,Rural
Alta Verapaz,Chahal,Hombre,59,11,Urbano
Alta Verapaz,Chahal,Hombre,60,38,Rural
Alta Verapaz,Chahal,Hombre,60,11,Urbano
Alta Verapaz,Chahal,Hombre,61,43,Rural
Alta Verapaz,Chahal,Hombre,61,7,Urbano
Alta Verapaz,Chahal,Hombre,62,30,Rural
Alta Verapaz,Chahal,Hombre,62,7,Urbano
Alta Verapaz,Chahal,Hombre,63,45,Rural
Alta Verapaz,Chahal,Hombre,63,10,Urbano
Alta Verapaz,Chahal,Hombre,64,37,Rural
Alta Verapaz,Chahal,Hombre,64,14,Urbano
Alta Verapaz,Chahal,Hombre,65,43,Rural
Alta Verapaz,Chahal,Hombre,65,7,Urbano
Alta Verapaz,Chahal,Hombre,66,35,Rural
Alta Verapaz,Chahal,Hombre,66,9,Urbano
Alta Verapaz,Chahal,Hombre,67,24,Rural
Alta Verapaz,Chahal,Hombre,67,11,Urbano
Alta Verapaz,Chahal,Hombre,68,32,Rural
Alta Verapaz,Chahal,Hombre,68,5,Urbano
Alta Verapaz,Chahal,Hombre,69,17,Rural
Alta Verapaz,Chahal,Hombre,69,3,Urbano
Alta Verapaz,Chahal,Hombre,70,28,Rural
Alta Verapaz,Chahal,Hombre,70,4,Urbano
Alta Verapaz,Chahal,Hombre,71,30,Rural
Alta Verapaz,Chahal,Hombre,71,5,Urbano
Alta Verapaz,Chahal,Hombre,72,16,Rural
Alta Verapaz,Chahal,Hombre,72,4,Urbano
Alta Verapaz,Chahal,Hombre,73,20,Rural
Alta Verapaz,Chahal,Hombre,73,5,Urbano
Alta Verapaz,Chahal,Hombre,74,20,Rural
Alta Verapaz,Chahal,Hombre,74,3,Urbano
Alta Verapaz,Chahal,Hombre,75,23,Rural
Alta Verapaz,Chahal,Hombre,75,2,Urbano
Alta Verapaz,Chahal,Hombre,76,17,Rural
Alta Verapaz,Chahal,Hombre,76,4,Urbano
Alta Verapaz,Chahal,Hombre,77,14,Rural
Alta Verapaz,Chahal,Hombre,77,2,Urbano
Alta Verapaz,Chahal,Hombre,78,19,Rural
Alta Verapaz,Chahal,Hombre,78,3,Urbano
Alta Verapaz,Chahal,Hombre,79,13,Rural
Alta Verapaz,Chahal,Hombre,79,5,Urbano
Alta Verapaz,Chahal,Hombre,80,16,Rural
Alta Verapaz,Chahal,Hombre,81,16,Rural
Alta Verapaz,Chahal,Hombre,82,8,Rural
Alta Verapaz,Chahal,Hombre,82,2,Urbano
Alta Verapaz,Chahal,Hombre,83,5,Rural
Alta Verapaz,Chahal,Hombre,83,1,Urbano
Alta Verapaz,Chahal,Hombre,84,5,Rural
Alta Verapaz,Chahal,Hombre,84,2,Urbano
Alta Verapaz,Chahal,Hombre,85,9,Rural
Alta Verapaz,Chahal,Hombre,85,2,Urbano
Alta Verapaz,Chahal,Hombre,86,6,Rural
Alta Verapaz,Chahal,Hombre,86,2,Urbano
Alta Verapaz,Chahal,Hombre,87,5,Rural
Alta Verapaz,Chahal,Hombre,88,6,Rural
Alta Verapaz,Chahal,Hombre,88,1,Urbano
Alta Verapaz,Chahal,Hombre,89,2,Rural
Alta Verapaz,Chahal,Hombre,90,2,Rural
Alta Verapaz,Chahal,Hombre,91,1,Urbano
Alta Verapaz,Chahal,Hombre,92,2,Rural
Alta Verapaz,Chahal,Hombre,98,2,Rural
Alta Verapaz,Chahal,Hombre,99,1,Rural
Alta Verapaz,Chahal,Mujer,0,268,Rural
Alta Verapaz,Chahal,Mujer,0,51,Urbano
Alta Verapaz,Chahal,Mujer,1,336,Rural
Alta Verapaz,Chahal,Mujer,1,52,Urbano
Alta Verapaz,Chahal,Mujer,2,353,Rural
Alta Verapaz,Chahal,Mujer,2,55,Urbano
Alta Verapaz,Chahal,Mujer,3,345,Rural
Alta Verapaz,Chahal,Mujer,3,62,Urbano
Alta Verapaz,Chahal,Mujer,4,304,Rural
Alta Verapaz,Chahal,Mujer,4,56,Urbano
Alta Verapaz,Chahal,Mujer,5,303,Rural
Alta Verapaz,Chahal,Mujer,5,47,Urbano
Alta Verapaz,Chahal,Mujer,6,311,Rural
Alta Verapaz,Chahal,Mujer,6,57,Urbano
Alta Verapaz,Chahal,Mujer,7,291,Rural
Alta Verapaz,Chahal,Mujer,7,67,Urbano
Alta Verapaz,Chahal,Mujer,8,278,Rural
Alta Verapaz,Chahal,Mujer,8,54,Urbano
Alta Verapaz,Chahal,Mujer,9,258,Rural
Alta Verapaz,Chahal,Mujer,9,58,Urbano
Alta Verapaz,Chahal,Mujer,10,295,Rural
Alta Verapaz,Chahal,Mujer,10,58,Urbano
Alta Verapaz,Chahal,Mujer,11,265,Rural
Alta Verapaz,Chahal,Mujer,11,50,Urbano
Alta Verapaz,Chahal,Mujer,12,219,Rural
Alta Verapaz,Chahal,Mujer,12,43,Urbano
Alta Verapaz,Chahal,Mujer,13,239,Rural
Alta Verapaz,Chahal,Mujer,13,48,Urbano
Alta Verapaz,Chahal,Mujer,14,245,Rural
Alta Verapaz,Chahal,Mujer,14,47,Urbano
Alta Verapaz,Chahal,Mujer,15,266,Rural
Alta Verapaz,Chahal,Mujer,15,53,Urbano
Alta Verapaz,Chahal,Mujer,16,275,Rural
Alta Verapaz,Chahal,Mujer,16,42,Urbano
Alta Verapaz,Chahal,Mujer,17,302,Rural
Alta Verapaz,Chahal,Mujer,17,56,Urbano
Alta Verapaz,Chahal,Mujer,18,288,Rural
Alta Verapaz,Chahal,Mujer,18,53,Urbano
Alta Verapaz,Chahal,Mujer,19,257,Rural
Alta Verapaz,Chahal,Mujer,19,48,Urbano
Alta Verapaz,Chahal,Mujer,20,290,Rural
Alta Verapaz,Chahal,Mujer,20,54,Urbano
Alta Verapaz,Chahal,Mujer,21,249,Rural
Alta Verapaz,Chahal,Mujer,21,44,Urbano
Alta Verapaz,Chahal,Mujer,22,249,Rural
Alta Verapaz,Chahal,Mujer,22,46,Urbano
Alta Verapaz,Chahal,Mujer,23,227,Rural
Alta Verapaz,Chahal,Mujer,23,42,Urbano
Alta Verapaz,Chahal,Mujer,24,241,Rural
Alta Verapaz,Chahal,Mujer,24,36,Urbano
Alta Verapaz,Chahal,Mujer,25,192,Rural
Alta Verapaz,Chahal,Mujer,25,43,Urbano
Alta Verapaz,Chahal,Mujer,26,169,Rural
Alta Verapaz,Chahal,Mujer,26,42,Urbano
Alta Verapaz,Chahal,Mujer,27,174,Rural
Alta Verapaz,Chahal,Mujer,27,42,Urbano
Alta Verapaz,Chahal,Mujer,28,157,Rural
Alta Verapaz,Chahal,Mujer,28,45,Urbano
Alta Verapaz,Chahal,Mujer,29,178,Rural
Alta Verapaz,Chahal,Mujer,29,38,Urbano
Alta Verapaz,Chahal,Mujer,30,135,Rural
Alta Verapaz,Chahal,Mujer,30,48,Urbano
Alta Verapaz,Chahal,Mujer,31,147,Rural
Alta Verapaz,Chahal,Mujer,31,36,Urbano
Alta Verapaz,Chahal,Mujer,32,157,Rural
Alta Verapaz,Chahal,Mujer,32,25,Urbano
Alta Verapaz,Chahal,Mujer,33,142,Rural
Alta Verapaz,Chahal,Mujer,33,26,Urbano
Alta Verapaz,Chahal,Mujer,34,140,Rural
Alta Verapaz,Chahal,Mujer,34,27,Urbano
Alta Verapaz,Chahal,Mujer,35,129,Rural
Alta Verapaz,Chahal,Mujer,35,39,Urbano
Alta Verapaz,Chahal,Mujer,36,157,Rural
Alta Verapaz,Chahal,Mujer,36,29,Urbano
Alta Verapaz,Chahal,Mujer,37,124,Rural
Alta Verapaz,Chahal,Mujer,37,25,Urbano
Alta Verapaz,Chahal,Mujer,38,121,Rural
Alta Verapaz,Chahal,Mujer,38,31,Urbano
Alta Verapaz,Chahal,Mujer,39,134,Rural
Alta Verapaz,Chahal,Mujer,39,20,Urbano
Alta Verapaz,Chahal,Mujer,40,118,Rural
Alta Verapaz,Chahal,Mujer,40,17,Urbano
Alta Verapaz,Chahal,Mujer,41,84,Rural
Alta Verapaz,Chahal,Mujer,41,19,Urbano
Alta Verapaz,Chahal,Mujer,42,106,Rural
Alta Verapaz,Chahal,Mujer,42,23,Urbano
Alta Verapaz,Chahal,Mujer,43,96,Rural
Alta Verapaz,Chahal,Mujer,43,18,Urbano
Alta Verapaz,Chahal,Mujer,44,82,Rural
Alta Verapaz,Chahal,Mujer,44,16,Urbano
Alta Verapaz,Chahal,Mujer,45,96,Rural
Alta Verapaz,Chahal,Mujer,45,31,Urbano
Alta Verapaz,Chahal,Mujer,46,67,Rural
Alta Verapaz,Chahal,Mujer,46,13,Urbano
Alta Verapaz,Chahal,Mujer,47,74,Rural
Alta Verapaz,Chahal,Mujer,47,10,Urbano
Alta Verapaz,Chahal,Mujer,48,67,Rural
Alta Verapaz,Chahal,Mujer,48,10,Urbano
Alta Verapaz,Chahal,Mujer,49,59,Rural
Alta Verapaz,Chahal,Mujer,49,16,Urbano
Alta Verapaz,Chahal,Mujer,50,76,Rural
Alta Verapaz,Chahal,Mujer,50,10,Urbano
Alta Verapaz,Chahal,Mujer,51,63,Rural
Alta Verapaz,Chahal,Mujer,51,11,Urbano
Alta Verapaz,Chahal,Mujer,52,54,Rural
Alta Verapaz,Chahal,Mujer,52,14,Urbano
Alta Verapaz,Chahal,Mujer,53,64,Rural
Alta Verapaz,Chahal,Mujer,53,8,Urbano
Alta Verapaz,Chahal,Mujer,54,73,Rural
Alta Verapaz,Chahal,Mujer,54,13,Urbano
Alta Verapaz,Chahal,Mujer,55,49,Rural
Alta Verapaz,Chahal,Mujer,55,14,Urbano
Alta Verapaz,Chahal,Mujer,56,53,Rural
Alta Verapaz,Chahal,Mujer,56,9,Urbano
Alta Verapaz,Chahal,Mujer,57,53,Rural
Alta Verapaz,Chahal,Mujer,57,9,Urbano
Alta Verapaz,Chahal,Mujer,58,64,Rural
Alta Verapaz,Chahal,Mujer,58,8,Urbano
Alta Verapaz,Chahal,Mujer,59,35,Rural
Alta Verapaz,Chahal,Mujer,59,12,Urbano
Alta Verapaz,Chahal,Mujer,60,41,Rural
Alta Verapaz,Chahal,Mujer,60,11,Urbano
Alta Verapaz,Chahal,Mujer,61,34,Rural
Alta Verapaz,Chahal,Mujer,61,7,Urbano
Alta Verapaz,Chahal,Mujer,62,31,Rural
Alta Verapaz,Chahal,Mujer,62,13,Urbano
Alta Verapaz,Chahal,Mujer,63,39,Rural
Alta Verapaz,Chahal,Mujer,63,13,Urbano
Alta Verapaz,Chahal,Mujer,64,34,Rural
Alta Verapaz,Chahal,Mujer,64,5,Urbano
Alta Verapaz,Chahal,Mujer,65,24,Rural
Alta Verapaz,Chahal,Mujer,65,7,Urbano
Alta Verapaz,Chahal,Mujer,66,31,Rural
Alta Verapaz,Chahal,Mujer,66,5,Urbano
Alta Verapaz,Chahal,Mujer,67,37,Rural
Alta Verapaz,Chahal,Mujer,67,7,Urbano
Alta Verapaz,Chahal,Mujer,68,16,Rural
Alta Verapaz,Chahal,Mujer,68,6,Urbano
Alta Verapaz,Chahal,Mujer,69,17,Rural
Alta Verapaz,Chahal,Mujer,69,8,Urbano
Alta Verapaz,Chahal,Mujer,70,22,Rural
Alta Verapaz,Chahal,Mujer,70,2,Urbano
Alta Verapaz,Chahal,Mujer,71,29,Rural
Alta Verapaz,Chahal,Mujer,71,1,Urbano
Alta Verapaz,Chahal,Mujer,72,15,Rural
Alta Verapaz,Chahal,Mujer,72,2,Urbano
Alta Verapaz,Chahal,Mujer,73,21,Rural
Alta Verapaz,Chahal,Mujer,73,2,Urbano
Alta Verapaz,Chahal,Mujer,74,20,Rural
Alta Verapaz,Chahal,Mujer,74,2,Urbano
Alta Verapaz,Chahal,Mujer,75,12,Rural
Alta Verapaz,Chahal,Mujer,75,5,Urbano
Alta Verapaz,Chahal,Mujer,76,8,Rural
Alta Verapaz,Chahal,Mujer,76,2,Urbano
Alta Verapaz,Chahal,Mujer,77,12,Rural
Alta Verapaz,Chahal,Mujer,77,2,Urbano
Alta Verapaz,Chahal,Mujer,78,14,Rural
Alta Verapaz,Chahal,Mujer,78,1,Urbano
Alta Verapaz,Chahal,Mujer,79,13,Rural
Alta Verapaz,Chahal,Mujer,79,4,Urbano
Alta Verapaz,Chahal,Mujer,80,12,Rural
Alta Verapaz,Chahal,Mujer,80,2,Urbano
Alta Verapaz,Chahal,Mujer,81,12,Rural
Alta Verapaz,Chahal,Mujer,81,1,Urbano
Alta Verapaz,Chahal,Mujer,82,5,Rural
Alta Verapaz,Chahal,Mujer,82,3,Urbano
Alta Verapaz,Chahal,Mujer,83,3,Rural
Alta Verapaz,Chahal,Mujer,83,2,Urbano
Alta Verapaz,Chahal,Mujer,84,4,Rural
Alta Verapaz,Chahal,Mujer,84,3,Urbano
Alta Verapaz,Chahal,Mujer,85,7,Rural
Alta Verapaz,Chahal,Mujer,85,1,Urbano
Alta Verapaz,Chahal,Mujer,86,5,Rural
Alta Verapaz,Chahal,Mujer,86,2,Urbano
Alta Verapaz,Chahal,Mujer,87,4,Rural
Alta Verapaz,Chahal,Mujer,87,1,Urbano
Alta Verapaz,Chahal,Mujer,88,4,Rural
Alta Verapaz,Chahal,Mujer,89,3,Rural
Alta Verapaz,Chahal,Mujer,90,1,Rural
Alta Verapaz,Chahal,Mujer,92,3,Rural
Alta Verapaz,Chahal,Mujer,95,1,Rural
Alta Verapaz,Chahal,Mujer,97,1,Rural
Alta Verapaz,Chisec,Hombre,0,1096,Rural
Alta Verapaz,Chisec,Hombre,0,145,Urbano
Alta Verapaz,Chisec,Hombre,1,1105,Rural
Alta Verapaz,Chisec,Hombre,1,137,Urbano
Alta Verapaz,Chisec,Hombre,2,1174,Rural
Alta Verapaz,Chisec,Hombre,2,119,Urbano
Alta Verapaz,Chisec,Hombre,3,1152,Rural
Alta Verapaz,Chisec,Hombre,3,151,Urbano
Alta Verapaz,Chisec,Hombre,4,1114,Rural
Alta Verapaz,Chisec,Hombre,4,157,Urbano
Alta Verapaz,Chisec,Hombre,5,1156,Rural
Alta Verapaz,Chisec,Hombre,5,137,Urbano
Alta Verapaz,Chisec,Hombre,6,1139,Rural
Alta Verapaz,Chisec,Hombre,6,146,Urbano
Alta Verapaz,Chisec,Hombre,7,1120,Rural
Alta Verapaz,Chisec,Hombre,7,149,Urbano
Alta Verapaz,Chisec,Hombre,8,1055,Rural
Alta Verapaz,Chisec,Hombre,8,154,Urbano
Alta Verapaz,Chisec,Hombre,9,1027,Rural
Alta Verapaz,Chisec,Hombre,9,152,Urbano
Alta Verapaz,Chisec,Hombre,10,1107,Rural
Alta Verapaz,Chisec,Hombre,10,135,Urbano
Alta Verapaz,Chisec,Hombre,11,1001,Rural
Alta Verapaz,Chisec,Hombre,11,136,Urbano
Alta Verapaz,Chisec,Hombre,12,967,Rural
Alta Verapaz,Chisec,Hombre,12,129,Urbano
Alta Verapaz,Chisec,Hombre,13,1027,Rural
Alta Verapaz,Chisec,Hombre,13,120,Urbano
Alta Verapaz,Chisec,Hombre,14,954,Rural
Alta Verapaz,Chisec,Hombre,14,117,Urbano
Alta Verapaz,Chisec,Hombre,15,958,Rural
Alta Verapaz,Chisec,Hombre,15,123,Urbano
Alta Verapaz,Chisec,Hombre,16,1001,Rural
Alta Verapaz,Chisec,Hombre,16,120,Urbano
Alta Verapaz,Chisec,Hombre,17,973,Rural
Alta Verapaz,Chisec,Hombre,17,141,Urbano
Alta Verapaz,Chisec,Hombre,18,999,Rural
Alta Verapaz,Chisec,Hombre,18,123,Urbano
Alta Verapaz,Chisec,Hombre,19,809,Rural
Alta Verapaz,Chisec,Hombre,19,115,Urbano
Alta Verapaz,Chisec,Hombre,20,802,Rural
Alta Verapaz,Chisec,Hombre,20,104,Urbano
Alta Verapaz,Chisec,Hombre,21,811,Rural
Alta Verapaz,Chisec,Hombre,21,84,Urbano
Alta Verapaz,Chisec,Hombre,22,744,Rural
Alta Verapaz,Chisec,Hombre,22,80,Urbano
Alta Verapaz,Chisec,Hombre,23,762,Rural
Alta Verapaz,Chisec,Hombre,23,94,Urbano
Alta Verapaz,Chisec,Hombre,24,700,Rural
Alta Verapaz,Chisec,Hombre,24,92,Urbano
Alta Verapaz,Chisec,Hombre,25,703,Rural
Alta Verapaz,Chisec,Hombre,25,70,Urbano
Alta Verapaz,Chisec,Hombre,26,517,Rural
Alta Verapaz,Chisec,Hombre,26,76,Urbano
Alta Verapaz,Chisec,Hombre,27,612,Rural
Alta Verapaz,Chisec,Hombre,27,61,Urbano
Alta Verapaz,Chisec,Hombre,28,574,Rural
Alta Verapaz,Chisec,Hombre,28,73,Urbano
Alta Verapaz,Chisec,Hombre,29,521,Rural
Alta Verapaz,Chisec,Hombre,29,66,Urbano
Alta Verapaz,Chisec,Hombre,30,487,Rural
Alta Verapaz,Chisec,Hombre,30,75,Urbano
Alta Verapaz,Chisec,Hombre,31,472,Rural
Alta Verapaz,Chisec,Hombre,31,63,Urbano
Alta Verapaz,Chisec,Hombre,32,453,Rural
Alta Verapaz,Chisec,Hombre,32,63,Urbano
Alta Verapaz,Chisec,Hombre,33,477,Rural
Alta Verapaz,Chisec,Hombre,33,66,Urbano
Alta Verapaz,Chisec,Hombre,34,477,Rural
Alta Verapaz,Chisec,Hombre,34,54,Urbano
Alta Verapaz,Chisec,Hombre,35,413,Rural
Alta Verapaz,Chisec,Hombre,35,73,Urbano
Alta Verapaz,Chisec,Hombre,36,419,Rural
Alta Verapaz,Chisec,Hombre,36,70,Urbano
Alta Verapaz,Chisec,Hombre,37,391,Rural
Alta Verapaz,Chisec,Hombre,37,61,Urbano
Alta Verapaz,Chisec,Hombre,38,362,Rural
Alta Verapaz,Chisec,Hombre,38,46,Urbano
Alta Verapaz,Chisec,Hombre,39,366,Rural
Alta Verapaz,Chisec,Hombre,39,48,Urbano
Alta Verapaz,Chisec,Hombre,40,351,Rural
Alta Verapaz,Chisec,Hombre,40,56,Urbano
Alta Verapaz,Chisec,Hombre,41,301,Rural
Alta Verapaz,Chisec,Hombre,41,39,Urbano
Alta Verapaz,Chisec,Hombre,42,295,Rural
Alta Verapaz,Chisec,Hombre,42,48,Urbano
Alta Verapaz,Chisec,Hombre,43,290,Rural
Alta Verapaz,Chisec,Hombre,43,35,Urbano
Alta Verapaz,Chisec,Hombre,44,244,Rural
Alta Verapaz,Chisec,Hombre,44,34,Urbano
Alta Verapaz,Chisec,Hombre,45,237,Rural
Alta Verapaz,Chisec,Hombre,45,41,Urbano
Alta Verapaz,Chisec,Hombre,46,232,Rural
Alta Verapaz,Chisec,Hombre,46,22,Urbano
Alta Verapaz,Chisec,Hombre,47,224,Rural
Alta Verapaz,Chisec,Hombre,47,29,Urbano
Alta Verapaz,Chisec,Hombre,48,181,Rural
Alta Verapaz,Chisec,Hombre,48,28,Urbano
Alta Verapaz,Chisec,Hombre,49,251,Rural
Alta Verapaz,Chisec,Hombre,49,28,Urbano
Alta Verapaz,Chisec,Hombre,50,190,Rural
Alta Verapaz,Chisec,Hombre,50,28,Urbano
Alta Verapaz,Chisec,Hombre,51,161,Rural
Alta Verapaz,Chisec,Hombre,51,25,Urbano
Alta Verapaz,Chisec,Hombre,52,162,Rural
Alta Verapaz,Chisec,Hombre,52,18,Urbano
Alta Verapaz,Chisec,Hombre,53,151,Rural
Alta Verapaz,Chisec,Hombre,53,20,Urbano
Alta Verapaz,Chisec,Hombre,54,149,Rural
Alta Verapaz,Chisec,Hombre,54,24,Urbano
Alta Verapaz,Chisec,Hombre,55,171,Rural
Alta Verapaz,Chisec,Hombre,55,12,Urbano
Alta Verapaz,Chisec,Hombre,56,143,Rural
Alta Verapaz,Chisec,Hombre,56,24,Urbano
Alta Verapaz,Chisec,Hombre,57,143,Rural
Alta Verapaz,Chisec,Hombre,57,22,Urbano
Alta Verapaz,Chisec,Hombre,58,153,Rural
Alta Verapaz,Chisec,Hombre,58,15,Urbano
Alta Verapaz,Chisec,Hombre,59,157,Rural
Alta Verapaz,Chisec,Hombre,59,27,Urbano
Alta Verapaz,Chisec,Hombre,60,143,Rural
Alta Verapaz,Chisec,Hombre,60,24,Urbano
Alta Verapaz,Chisec,Hombre,61,127,Rural
Alta Verapaz,Chisec,Hombre,61,17,Urbano
Alta Verapaz,Chisec,Hombre,62,145,Rural
Alta Verapaz,Chisec,Hombre,62,16,Urbano
Alta Verapaz,Chisec,Hombre,63,142,Rural
Alta Verapaz,Chisec,Hombre,63,19,Urbano
Alta Verapaz,Chisec,Hombre,64,114,Rural
Alta Verapaz,Chisec,Hombre,64,10,Urbano
Alta Verapaz,Chisec,Hombre,65,127,Rural
Alta Verapaz,Chisec,Hombre,65,16,Urbano
Alta Verapaz,Chisec,Hombre,66,108,Rural
Alta Verapaz,Chisec,Hombre,66,13,Urbano
Alta Verapaz,Chisec,Hombre,67,112,Rural
Alta Verapaz,Chisec,Hombre,67,12,Urbano
Alta Verapaz,Chisec,Hombre,68,99,Rural
Alta Verapaz,Chisec,Hombre,68,12,Urbano
Alta Verapaz,Chisec,Hombre,69,94,Rural
Alta Verapaz,Chisec,Hombre,69,5,Urbano
Alta Verapaz,Chisec,Hombre,70,86,Rural
