NOMBRE DEPARTAMENTO,NOMBRE MUNICIPIO,PCP6||Sexo,PCP7,Recuento de PCP1,PDESOC||Personas Desocupadas
Jalapa,Jalapa,Mujer,11,2,Cesante
Jalapa,Jalapa,Mujer,12,1885,
Jalapa,Jalapa,Mujer,12,1,Cesante
Jalapa,Jalapa,Mujer,13,1831,
Jalapa,Jalapa,Mujer,13,1,Cesante
Jalapa,Jalapa,Mujer,14,1879,
Jalapa,Jalapa,Mujer,14,3,Cesante
Jalapa,Jalapa,Mujer,15,1977,
Jalapa,Jalapa,Mujer,15,1,Aspirante
Jalapa,Jalapa,Mujer,15,4,Cesante
Jalapa,Jalapa,Mujer,16,1942,
Jalapa,Jalapa,Mujer,16,1,Aspirante
Jalapa,Jalapa,Mujer,16,5,Cesante
Jalapa,Jalapa,Mujer,17,2092,
Jalapa,Jalapa,Mujer,17,3,Aspirante
Jalapa,Jalapa,Mujer,17,6,Cesante
Jalapa,Jalapa,Mujer,18,2118,
Jalapa,Jalapa,Mujer,18,4,Aspirante
Jalapa,Jalapa,Mujer,18,5,Cesante
Jalapa,Jalapa,Mujer,19,1802,
Jalapa,Jalapa,Mujer,19,4,Aspirante
Jalapa,Jalapa,Mujer,19,11,Cesante
Jalapa,Jalapa,Mujer,20,1748,
Jalapa,Jalapa,Mujer,20,2,Aspirante
Jalapa,Jalapa,Mujer,20,9,Cesante
Jalapa,Jalapa,Mujer,21,1549,
Jalapa,Jalapa,Mujer,21,3,Aspirante
Jalapa,Jalapa,Mujer,21,8,Cesante
Jalapa,Jalapa,Mujer,22,1769,
Jalapa,Jalapa,Mujer,22,2,Aspirante
Jalapa,Jalapa,Mujer,22,10,Cesante
Jalapa,Jalapa,Mujer,23,1650,
Jalapa,Jalapa,Mujer,23,2,Aspirante
Jalapa,Jalapa,Mujer,23,6,Cesante
Jalapa,Jalapa,Mujer,24,1533,
Jalapa,Jalapa,Mujer,24,12,Aspirante
Jalapa,Jalapa,Mujer,24,4,Cesante
Jalapa,Jalapa,Mujer,25,1454,
Jalapa,Jalapa,Mujer,25,2,Aspirante
Jalapa,Jalapa,Mujer,25,4,Cesante
Jalapa,Jalapa,Mujer,26,1357,
Jalapa,Jalapa,Mujer,26,1,Aspirante
Jalapa,Jalapa,Mujer,26,7,Cesante
Jalapa,Jalapa,Mujer,27,1339,
Jalapa,Jalapa,Mujer,27,2,Aspirante
Jalapa,Jalapa,Mujer,27,8,Cesante
Jalapa,Jalapa,Mujer,28,1288,
Jalapa,Jalapa,Mujer,28,4,Cesante
Jalapa,Jalapa,Mujer,29,1188,
Jalapa,Jalapa,Mujer,29,4,Aspirante
Jalapa,Jalapa,Mujer,29,2,Cesante
Jalapa,Jalapa,Mujer,30,1264,
Jalapa,Jalapa,Mujer,30,3,Aspirante
Jalapa,Jalapa,Mujer,30,2,Cesante
Jalapa,Jalapa,Mujer,31,957,
Jalapa,Jalapa,Mujer,31,4,Aspirante
Jalapa,Jalapa,Mujer,31,3,Cesante
Jalapa,Jalapa,Mujer,32,1163,
Jalapa,Jalapa,Mujer,32,2,Aspirante
Jalapa,Jalapa,Mujer,32,2,Cesante
Jalapa,Jalapa,Mujer,33,1113,
Jalapa,Jalapa,Mujer,33,3,Aspirante
Jalapa,Jalapa,Mujer,34,984,
Jalapa,Jalapa,Mujer,34,6,Aspirante
Jalapa,Jalapa,Mujer,35,1085,
Jalapa,Jalapa,Mujer,35,4,Aspirante
Jalapa,Jalapa,Mujer,35,1,Cesante
Jalapa,Jalapa,Mujer,36,1018,
Jalapa,Jalapa,Mujer,36,1,Aspirante
Jalapa,Jalapa,Mujer,36,1,Cesante
Jalapa,Jalapa,Mujer,37,1031,
Jalapa,Jalapa,Mujer,37,3,Aspirante
Jalapa,Jalapa,Mujer,38,1063,
Jalapa,Jalapa,Mujer,38,1,Aspirante
Jalapa,Jalapa,Mujer,38,1,Cesante
Jalapa,Jalapa,Mujer,39,823,
Jalapa,Jalapa,Mujer,39,1,Aspirante
Jalapa,Jalapa,Mujer,40,958,
Jalapa,Jalapa,Mujer,40,1,Aspirante
Jalapa,Jalapa,Mujer,40,1,Cesante
Jalapa,Jalapa,Mujer,41,685,
Jalapa,Jalapa,Mujer,42,835,
Jalapa,Jalapa,Mujer,43,769,
Jalapa,Jalapa,Mujer,43,1,Aspirante
Jalapa,Jalapa,Mujer,44,676,
Jalapa,Jalapa,Mujer,45,754,
Jalapa,Jalapa,Mujer,45,1,Aspirante
Jalapa,Jalapa,Mujer,46,633,
Jalapa,Jalapa,Mujer,47,629,
Jalapa,Jalapa,Mujer,48,661,
Jalapa,Jalapa,Mujer,49,538,
Jalapa,Jalapa,Mujer,50,619,
Jalapa,Jalapa,Mujer,51,456,
Jalapa,Jalapa,Mujer,52,593,
Jalapa,Jalapa,Mujer,52,1,Aspirante
Jalapa,Jalapa,Mujer,52,1,Cesante
Jalapa,Jalapa,Mujer,53,519,
Jalapa,Jalapa,Mujer,53,2,Aspirante
Jalapa,Jalapa,Mujer,54,504,
Jalapa,Jalapa,Mujer,55,472,
Jalapa,Jalapa,Mujer,56,503,
Jalapa,Jalapa,Mujer,56,1,Aspirante
Jalapa,Jalapa,Mujer,57,425,
Jalapa,Jalapa,Mujer,57,1,Aspirante
Jalapa,Jalapa,Mujer,57,1,Cesante
Jalapa,Jalapa,Mujer,58,463,
Jalapa,Jalapa,Mujer,59,381,
Jalapa,Jalapa,Mujer,60,455,
Jalapa,Jalapa,Mujer,61,301,
Jalapa,Jalapa,Mujer,62,364,
Jalapa,Jalapa,Mujer,62,1,Aspirante
Jalapa,Jalapa,Mujer,63,375,
Jalapa,Jalapa,Mujer,64,290,
Jalapa,Jalapa,Mujer,64,1,Aspirante
Jalapa,Jalapa,Mujer,65,288,
Jalapa,Jalapa,Mujer,66,291,
Jalapa,Jalapa,Mujer,67,284,
Jalapa,Jalapa,Mujer,68,265,
Jalapa,Jalapa,Mujer,69,223,
Jalapa,Jalapa,Mujer,70,227,
Jalapa,Jalapa,Mujer,70,1,Cesante
Jalapa,Jalapa,Mujer,71,200,
Jalapa,Jalapa,Mujer,72,188,
Jalapa,Jalapa,Mujer,73,214,
Jalapa,Jalapa,Mujer,74,174,
Jalapa,Jalapa,Mujer,75,171,
Jalapa,Jalapa,Mujer,76,139,
Jalapa,Jalapa,Mujer,77,142,
Jalapa,Jalapa,Mujer,78,141,
Jalapa,Jalapa,Mujer,79,103,
Jalapa,Jalapa,Mujer,80,90,
Jalapa,Jalapa,Mujer,81,54,
Jalapa,Jalapa,Mujer,82,96,
Jalapa,Jalapa,Mujer,83,85,
Jalapa,Jalapa,Mujer,84,62,
Jalapa,Jalapa,Mujer,85,59,
Jalapa,Jalapa,Mujer,86,44,
Jalapa,Jalapa,Mujer,87,65,
Jalapa,Jalapa,Mujer,88,51,
Jalapa,Jalapa,Mujer,89,37,
Jalapa,Jalapa,Mujer,90,30,
Jalapa,Jalapa,Mujer,91,22,
Jalapa,Jalapa,Mujer,92,22,
Jalapa,Jalapa,Mujer,93,9,
Jalapa,Jalapa,Mujer,94,9,
Jalapa,Jalapa,Mujer,95,10,
Jalapa,Jalapa,Mujer,96,9,
Jalapa,Jalapa,Mujer,97,6,
Jalapa,Jalapa,Mujer,98,10,
Jalapa,Jalapa,Mujer,99,1,
Jalapa,Jalapa,Mujer,100,2,
Jalapa,Jalapa,Mujer,101,2,
Jalapa,Mataquescuintla,Hombre,0,433,
Jalapa,Mataquescuintla,Hombre,1,488,
Jalapa,Mataquescuintla,Hombre,2,501,
Jalapa,Mataquescuintla,Hombre,3,484,
Jalapa,Mataquescuintla,Hombre,4,520,
Jalapa,Mataquescuintla,Hombre,5,488,
Jalapa,Mataquescuintla,Hombre,6,501,
Jalapa,Mataquescuintla,Hombre,7,454,
Jalapa,Mataquescuintla,Hombre,7,2,Cesante
Jalapa,Mataquescuintla,Hombre,8,465,
Jalapa,Mataquescuintla,Hombre,9,487,
Jalapa,Mataquescuintla,Hombre,10,469,
Jalapa,Mataquescuintla,Hombre,10,1,Aspirante
Jalapa,Mataquescuintla,Hombre,11,470,
Jalapa,Mataquescuintla,Hombre,11,2,Aspirante
Jalapa,Mataquescuintla,Hombre,12,467,
Jalapa,Mataquescuintla,Hombre,12,5,Aspirante
Jalapa,Mataquescuintla,Hombre,12,1,Cesante
Jalapa,Mataquescuintla,Hombre,13,497,
Jalapa,Mataquescuintla,Hombre,13,2,Aspirante
Jalapa,Mataquescuintla,Hombre,13,2,Cesante
Jalapa,Mataquescuintla,Hombre,14,474,
Jalapa,Mataquescuintla,Hombre,14,8,Aspirante
Jalapa,Mataquescuintla,Hombre,14,4,Cesante
Jalapa,Mataquescuintla,Hombre,15,514,
Jalapa,Mataquescuintla,Hombre,15,11,Aspirante
Jalapa,Mataquescuintla,Hombre,15,3,Cesante
Jalapa,Mataquescuintla,Hombre,16,440,
Jalapa,Mataquescuintla,Hombre,16,5,Aspirante
Jalapa,Mataquescuintla,Hombre,16,8,Cesante
Jalapa,Mataquescuintla,Hombre,17,479,
Jalapa,Mataquescuintla,Hombre,17,9,Aspirante
Jalapa,Mataquescuintla,Hombre,17,7,Cesante
Jalapa,Mataquescuintla,Hombre,18,494,
Jalapa,Mataquescuintla,Hombre,18,11,Aspirante
Jalapa,Mataquescuintla,Hombre,18,7,Cesante
Jalapa,Mataquescuintla,Hombre,19,454,
Jalapa,Mataquescuintla,Hombre,19,8,Aspirante
Jalapa,Mataquescuintla,Hombre,19,8,Cesante
Jalapa,Mataquescuintla,Hombre,20,407,
Jalapa,Mataquescuintla,Hombre,20,10,Aspirante
Jalapa,Mataquescuintla,Hombre,20,11,Cesante
Jalapa,Mataquescuintla,Hombre,21,419,
Jalapa,Mataquescuintla,Hombre,21,10,Aspirante
Jalapa,Mataquescuintla,Hombre,21,2,Cesante
Jalapa,Mataquescuintla,Hombre,22,416,
Jalapa,Mataquescuintla,Hombre,22,5,Aspirante
Jalapa,Mataquescuintla,Hombre,22,7,Cesante
Jalapa,Mataquescuintla,Hombre,23,381,
Jalapa,Mataquescuintla,Hombre,23,8,Aspirante
Jalapa,Mataquescuintla,Hombre,23,1,Cesante
Jalapa,Mataquescuintla,Hombre,24,390,
Jalapa,Mataquescuintla,Hombre,24,5,Aspirante
Jalapa,Mataquescuintla,Hombre,24,5,Cesante
Jalapa,Mataquescuintla,Hombre,25,352,
Jalapa,Mataquescuintla,Hombre,25,6,Aspirante
Jalapa,Mataquescuintla,Hombre,25,2,Cesante
Jalapa,Mataquescuintla,Hombre,26,329,
Jalapa,Mataquescuintla,Hombre,26,11,Aspirante
Jalapa,Mataquescuintla,Hombre,26,4,Cesante
Jalapa,Mataquescuintla,Hombre,27,298,
Jalapa,Mataquescuintla,Hombre,27,6,Aspirante
Jalapa,Mataquescuintla,Hombre,27,1,Cesante
Jalapa,Mataquescuintla,Hombre,28,315,
Jalapa,Mataquescuintla,Hombre,28,11,Aspirante
Jalapa,Mataquescuintla,Hombre,28,2,Cesante
Jalapa,Mataquescuintla,Hombre,29,264,
Jalapa,Mataquescuintla,Hombre,29,5,Aspirante
Jalapa,Mataquescuintla,Hombre,29,4,Cesante
Jalapa,Mataquescuintla,Hombre,30,299,
Jalapa,Mataquescuintla,Hombre,30,4,Aspirante
Jalapa,Mataquescuintla,Hombre,30,1,Cesante
Jalapa,Mataquescuintla,Hombre,31,235,
Jalapa,Mataquescuintla,Hombre,31,1,Aspirante
Jalapa,Mataquescuintla,Hombre,32,288,
Jalapa,Mataquescuintla,Hombre,32,7,Aspirante
Jalapa,Mataquescuintla,Hombre,32,3,Cesante
Jalapa,Mataquescuintla,Hombre,33,190,
Jalapa,Mataquescuintla,Hombre,33,5,Aspirante
Jalapa,Mataquescuintla,Hombre,33,3,Cesante
Jalapa,Mataquescuintla,Hombre,34,232,
Jalapa,Mataquescuintla,Hombre,34,2,Aspirante
Jalapa,Mataquescuintla,Hombre,35,240,
Jalapa,Mataquescuintla,Hombre,35,11,Aspirante
Jalapa,Mataquescuintla,Hombre,36,199,
Jalapa,Mataquescuintla,Hombre,36,5,Aspirante
Jalapa,Mataquescuintla,Hombre,37,221,
Jalapa,Mataquescuintla,Hombre,37,9,Aspirante
Jalapa,Mataquescuintla,Hombre,37,1,Cesante
Jalapa,Mataquescuintla,Hombre,38,225,
Jalapa,Mataquescuintla,Hombre,38,5,Aspirante
Jalapa,Mataquescuintla,Hombre,38,1,Cesante
Jalapa,Mataquescuintla,Hombre,39,208,
Jalapa,Mataquescuintla,Hombre,39,5,Aspirante
Jalapa,Mataquescuintla,Hombre,39,1,Cesante
Jalapa,Mataquescuintla,Hombre,40,205,
Jalapa,Mataquescuintla,Hombre,40,2,Aspirante
Jalapa,Mataquescuintla,Hombre,41,160,
Jalapa,Mataquescuintla,Hombre,41,5,Aspirante
Jalapa,Mataquescuintla,Hombre,42,187,
Jalapa,Mataquescuintla,Hombre,42,1,Aspirante
Jalapa,Mataquescuintla,Hombre,42,1,Cesante
Jalapa,Mataquescuintla,Hombre,43,191,
Jalapa,Mataquescuintla,Hombre,43,4,Aspirante
Jalapa,Mataquescuintla,Hombre,44,166,
Jalapa,Mataquescuintla,Hombre,44,2,Aspirante
Jalapa,Mataquescuintla,Hombre,45,198,
Jalapa,Mataquescuintla,Hombre,45,3,Aspirante
Jalapa,Mataquescuintla,Hombre,45,1,Cesante
Jalapa,Mataquescuintla,Hombre,46,150,
Jalapa,Mataquescuintla,Hombre,46,4,Aspirante
Jalapa,Mataquescuintla,Hombre,47,169,
Jalapa,Mataquescuintla,Hombre,47,4,Aspirante
Jalapa,Mataquescuintla,Hombre,47,1,Cesante
Jalapa,Mataquescuintla,Hombre,48,169,
Jalapa,Mataquescuintla,Hombre,48,2,Aspirante
Jalapa,Mataquescuintla,Hombre,49,142,
Jalapa,Mataquescuintla,Hombre,49,5,Aspirante
Jalapa,Mataquescuintla,Hombre,49,1,Cesante
Jalapa,Mataquescuintla,Hombre,50,175,
Jalapa,Mataquescuintla,Hombre,50,5,Aspirante
Jalapa,Mataquescuintla,Hombre,50,1,Cesante
Jalapa,Mataquescuintla,Hombre,51,147,
Jalapa,Mataquescuintla,Hombre,51,4,Aspirante
Jalapa,Mataquescuintla,Hombre,52,141,
Jalapa,Mataquescuintla,Hombre,52,3,Aspirante
Jalapa,Mataquescuintla,Hombre,53,128,
Jalapa,Mataquescuintla,Hombre,53,2,Aspirante
Jalapa,Mataquescuintla,Hombre,54,124,
Jalapa,Mataquescuintla,Hombre,54,2,Aspirante
Jalapa,Mataquescuintla,Hombre,55,136,
Jalapa,Mataquescuintla,Hombre,55,7,Aspirante
Jalapa,Mataquescuintla,Hombre,56,109,
Jalapa,Mataquescuintla,Hombre,56,1,Aspirante
Jalapa,Mataquescuintla,Hombre,57,123,
Jalapa,Mataquescuintla,Hombre,57,1,Aspirante
Jalapa,Mataquescuintla,Hombre,58,136,
Jalapa,Mataquescuintla,Hombre,59,91,
Jalapa,Mataquescuintla,Hombre,59,4,Aspirante
Jalapa,Mataquescuintla,Hombre,60,104,
Jalapa,Mataquescuintla,Hombre,60,4,Aspirante
Jalapa,Mataquescuintla,Hombre,61,82,
Jalapa,Mataquescuintla,Hombre,61,1,Cesante
Jalapa,Mataquescuintla,Hombre,62,89,
Jalapa,Mataquescuintla,Hombre,63,92,
Jalapa,Mataquescuintla,Hombre,63,5,Aspirante
Jalapa,Mataquescuintla,Hombre,64,88,
Jalapa,Mataquescuintla,Hombre,64,2,Aspirante
Jalapa,Mataquescuintla,Hombre,65,71,
Jalapa,Mataquescuintla,Hombre,65,1,Aspirante
Jalapa,Mataquescuintla,Hombre,66,71,
Jalapa,Mataquescuintla,Hombre,66,1,Aspirante
Jalapa,Mataquescuintla,Hombre,67,58,
Jalapa,Mataquescuintla,Hombre,68,75,
Jalapa,Mataquescuintla,Hombre,68,2,Aspirante
Jalapa,Mataquescuintla,Hombre,69,56,
Jalapa,Mataquescuintla,Hombre,69,1,Aspirante
Jalapa,Mataquescuintla,Hombre,70,55,
Jalapa,Mataquescuintla,Hombre,71,56,
Jalapa,Mataquescuintla,Hombre,71,2,Aspirante
Jalapa,Mataquescuintla,Hombre,72,55,
Jalapa,Mataquescuintla,Hombre,72,2,Aspirante
Jalapa,Mataquescuintla,Hombre,73,57,
Jalapa,Mataquescuintla,Hombre,73,1,Aspirante
Jalapa,Mataquescuintla,Hombre,74,63,
Jalapa,Mataquescuintla,Hombre,74,1,Aspirante
Jalapa,Mataquescuintla,Hombre,75,64,
Jalapa,Mataquescuintla,Hombre,76,38,
Jalapa,Mataquescuintla,Hombre,77,43,
Jalapa,Mataquescuintla,Hombre,78,38,
Jalapa,Mataquescuintla,Hombre,79,31,
Jalapa,Mataquescuintla,Hombre,80,39,
Jalapa,Mataquescuintla,Hombre,80,1,Aspirante
Jalapa,Mataquescuintla,Hombre,81,23,
Jalapa,Mataquescuintla,Hombre,82,22,
Jalapa,Mataquescuintla,Hombre,83,34,
Jalapa,Mataquescuintla,Hombre,84,21,
Jalapa,Mataquescuintla,Hombre,85,24,
Jalapa,Mataquescuintla,Hombre,86,15,
Jalapa,Mataquescuintla,Hombre,87,15,
Jalapa,Mataquescuintla,Hombre,88,19,
