NOMBRE DEPARTAMENTO,NOMBRE MUNICIPIO,PCP6||Sexo,PCP7,NIVGRADO||Nivel y grado de estudio,Recuento de PCP17_B
Chiquimula,Camotán,Hombre,6,1ero Primaria,12
Chiquimula,Camotán,Hombre,7,1ero Primaria,150
Chiquimula,Camotán,Hombre,7,2do Primaria,9
Chiquimula,Camotán,Hombre,8,1ero Primaria,397
Chiquimula,Camotán,Hombre,8,2do Primaria,81
Chiquimula,Camotán,Hombre,8,3ero Primaria,8
Chiquimula,Camotán,Hombre,9,1ero Primaria,253
Chiquimula,Camotán,Hombre,9,2do Primaria,327
Chiquimula,Camotán,Hombre,9,3ero Primaria,74
Chiquimula,Camotán,Hombre,9,4to Primaria,3
Chiquimula,Camotán,Hombre,10,1ero Primaria,125
Chiquimula,Camotán,Hombre,10,2do Primaria,260
Chiquimula,Camotán,Hombre,10,3ero Primaria,266
Chiquimula,Camotán,Hombre,10,4to Primaria,81
Chiquimula,Camotán,Hombre,10,5to Primaria,9
Chiquimula,Camotán,Hombre,11,1ero Primaria,63
Chiquimula,Camotán,Hombre,11,2do Primaria,147
Chiquimula,Camotán,Hombre,11,3ero Primaria,223
Chiquimula,Camotán,Hombre,11,4to Primaria,209
Chiquimula,Camotán,Hombre,11,5to Primaria,57
Chiquimula,Camotán,Hombre,11,6to Primaria,3
Chiquimula,Camotán,Hombre,12,1ero Basico,8
Chiquimula,Camotán,Hombre,12,1ero Primaria,26
Chiquimula,Camotán,Hombre,12,2do Primaria,93
Chiquimula,Camotán,Hombre,12,3ero Primaria,123
Chiquimula,Camotán,Hombre,12,4to Primaria,190
Chiquimula,Camotán,Hombre,12,5to Primaria,207
Chiquimula,Camotán,Hombre,12,6to Primaria,42
Chiquimula,Camotán,Hombre,13,1ero Basico,37
Chiquimula,Camotán,Hombre,13,1ero Primaria,25
Chiquimula,Camotán,Hombre,13,2do  Basico,6
Chiquimula,Camotán,Hombre,13,2do Primaria,49
Chiquimula,Camotán,Hombre,13,3ero Primaria,82
Chiquimula,Camotán,Hombre,13,4to Primaria,114
Chiquimula,Camotán,Hombre,13,5to Primaria,206
Chiquimula,Camotán,Hombre,13,6to Primaria,206
Chiquimula,Camotán,Hombre,14,1ero Basico,123
Chiquimula,Camotán,Hombre,14,1ero Primaria,8
Chiquimula,Camotán,Hombre,14,2do  Basico,38
Chiquimula,Camotán,Hombre,14,2do Primaria,37
Chiquimula,Camotán,Hombre,14,3ero Basico,5
Chiquimula,Camotán,Hombre,14,3ero Primaria,39
Chiquimula,Camotán,Hombre,14,4to Primaria,74
Chiquimula,Camotán,Hombre,14,5to Primaria,94
Chiquimula,Camotán,Hombre,14,6to Primaria,239
Chiquimula,Camotán,Hombre,15,1ero Basico,74
Chiquimula,Camotán,Hombre,15,1ero Primaria,8
Chiquimula,Camotán,Hombre,15,2do  Basico,111
