NOMBRE DEPARTAMENTO,NOMBRE MUNICIPIO,PCP6||Sexo,PCP7,NIVGRADO||Nivel y grado de estudio,Recuento de PCP17_B
Santa Rosa,Barberena,Hombre,20,6to Primaria,90
Santa Rosa,Barberena,Hombre,21,1er Licenciatura,6
Santa Rosa,Barberena,Hombre,21,1ero Basico,34
Santa Rosa,Barberena,Hombre,21,1ero Primaria,5
Santa Rosa,Barberena,Hombre,21,2do  Basico,35
Santa Rosa,Barberena,Hombre,21,2do Licenciatura,10
Santa Rosa,Barberena,Hombre,21,2do Primaria,7
Santa Rosa,Barberena,Hombre,21,3ero Basico,101
Santa Rosa,Barberena,Hombre,21,3ero Licenciatura,13
Santa Rosa,Barberena,Hombre,21,3ero Primaria,13
Santa Rosa,Barberena,Hombre,21,4to Diversificado,22
Santa Rosa,Barberena,Hombre,21,4to Licenciatura,4
Santa Rosa,Barberena,Hombre,21,4to Primaria,15
Santa Rosa,Barberena,Hombre,21,5to Diversificado,82
Santa Rosa,Barberena,Hombre,21,5to Licenciatura y 6to Licenciatura,3
Santa Rosa,Barberena,Hombre,21,5to Primaria,18
Santa Rosa,Barberena,Hombre,21,6to Diversificado y 7mo Diversificado,73
Santa Rosa,Barberena,Hombre,21,6to Primaria,81
Santa Rosa,Barberena,Hombre,22,1er Licenciatura,10
Santa Rosa,Barberena,Hombre,22,1er Maestria,1
Santa Rosa,Barberena,Hombre,22,1ero Basico,17
Santa Rosa,Barberena,Hombre,22,1ero Primaria,8
Santa Rosa,Barberena,Hombre,22,2do  Basico,36
Santa Rosa,Barberena,Hombre,22,2do Licenciatura,11
Santa Rosa,Barberena,Hombre,22,2do Primaria,4
Santa Rosa,Barberena,Hombre,22,3ero Basico,121
Santa Rosa,Barberena,Hombre,22,3ero Licenciatura,8
Santa Rosa,Barberena,Hombre,22,3ero Primaria,19
Santa Rosa,Barberena,Hombre,22,4to Diversificado,20
Santa Rosa,Barberena,Hombre,22,4to Licenciatura,9
Santa Rosa,Barberena,Hombre,22,4to Primaria,14
Santa Rosa,Barberena,Hombre,22,5to Diversificado,82
Santa Rosa,Barberena,Hombre,22,5to Licenciatura y 6to Licenciatura,4
Santa Rosa,Barberena,Hombre,22,5to Primaria,9
Santa Rosa,Barberena,Hombre,22,6to Diversificado y 7mo Diversificado,79
Santa Rosa,Barberena,Hombre,22,6to Primaria,107
Santa Rosa,Barberena,Hombre,23,1er Licenciatura,4
Santa Rosa,Barberena,Hombre,23,1ero Basico,28
Santa Rosa,Barberena,Hombre,23,1ero Primaria,8
Santa Rosa,Barberena,Hombre,23,2do  Basico,49
Santa Rosa,Barberena,Hombre,23,2do Licenciatura,10
Santa Rosa,Barberena,Hombre,23,2do Maestria,1
Santa Rosa,Barberena,Hombre,23,2do Primaria,17
Santa Rosa,Barberena,Hombre,23,3ero Basico,122
Santa Rosa,Barberena,Hombre,23,3ero Licenciatura,9
Santa Rosa,Barberena,Hombre,23,3ero Primaria,25
Santa Rosa,Barberena,Hombre,23,4to Diversificado,17
Santa Rosa,Barberena,Hombre,23,4to Licenciatura,8
Santa Rosa,Barberena,Hombre,23,4to Primaria,14
Santa Rosa,Barberena,Hombre,23,5to Diversificado,84
Santa Rosa,Barberena,Hombre,23,5to Licenciatura y 6to Licenciatura,8
Santa Rosa,Barberena,Hombre,23,5to Primaria,9
Santa Rosa,Barberena,Hombre,23,6to Diversificado y 7mo Diversificado,81
Santa Rosa,Barberena,Hombre,23,6to Primaria,93
Santa Rosa,Barberena,Hombre,24,1er Licenciatura,4
Santa Rosa,Barberena,Hombre,24,1er Maestria,1
Santa Rosa,Barberena,Hombre,24,1ero Basico,19
Santa Rosa,Barberena,Hombre,24,1ero Primaria,7
Santa Rosa,Barberena,Hombre,24,2do  Basico,36
Santa Rosa,Barberena,Hombre,24,2do Licenciatura,6
Santa Rosa,Barberena,Hombre,24,2do Primaria,14
Santa Rosa,Barberena,Hombre,24,3ero Basico,110
Santa Rosa,Barberena,Hombre,24,3ero Licenciatura,11
Santa Rosa,Barberena,Hombre,24,3ero Primaria,31
Santa Rosa,Barberena,Hombre,24,4to Diversificado,16
Santa Rosa,Barberena,Hombre,24,4to Licenciatura,11
Santa Rosa,Barberena,Hombre,24,4to Primaria,20
Santa Rosa,Barberena,Hombre,24,5to Diversificado,78
Santa Rosa,Barberena,Hombre,24,5to Licenciatura y 6to Licenciatura,12
Santa Rosa,Barberena,Hombre,24,5to Primaria,19
Santa Rosa,Barberena,Hombre,24,6to Diversificado y 7mo Diversificado,77
Santa Rosa,Barberena,Hombre,24,6to Primaria,88
Santa Rosa,Barberena,Hombre,25,1er Licenciatura,8
Santa Rosa,Barberena,Hombre,25,1er Maestria,1
Santa Rosa,Barberena,Hombre,25,1ero Basico,14
Santa Rosa,Barberena,Hombre,25,1ero Primaria,9
Santa Rosa,Barberena,Hombre,25,2do  Basico,25
Santa Rosa,Barberena,Hombre,25,2do Licenciatura,11
Santa Rosa,Barberena,Hombre,25,2do Maestria,2
Santa Rosa,Barberena,Hombre,25,2do Primaria,12
Santa Rosa,Barberena,Hombre,25,3ero Basico,93
Santa Rosa,Barberena,Hombre,25,3ero Licenciatura,8
Santa Rosa,Barberena,Hombre,25,3ero Primaria,33
Santa Rosa,Barberena,Hombre,25,4to Diversificado,10
Santa Rosa,Barberena,Hombre,25,4to Licenciatura,9
Santa Rosa,Barberena,Hombre,25,4to Primaria,10
Santa Rosa,Barberena,Hombre,25,5to Diversificado,75
Santa Rosa,Barberena,Hombre,25,5to Licenciatura y 6to Licenciatura,13
Santa Rosa,Barberena,Hombre,25,5to Primaria,18
Santa Rosa,Barberena,Hombre,25,6to Diversificado y 7mo Diversificado,76
Santa Rosa,Barberena,Hombre,25,6to Primaria,95
Santa Rosa,Barberena,Hombre,26,1er Licenciatura,10
Santa Rosa,Barberena,Hombre,26,1er Maestria,2
Santa Rosa,Barberena,Hombre,26,1ero Basico,12
Santa Rosa,Barberena,Hombre,26,1ero Primaria,7
Santa Rosa,Barberena,Hombre,26,2do  Basico,25
Santa Rosa,Barberena,Hombre,26,2do Licenciatura,3
Santa Rosa,Barberena,Hombre,26,2do Maestria,4
Santa Rosa,Barberena,Hombre,26,2do Primaria,11
Santa Rosa,Barberena,Hombre,26,3ero Basico,92
Santa Rosa,Barberena,Hombre,26,3ero Licenciatura,3
Santa Rosa,Barberena,Hombre,26,3ero Primaria,10
Santa Rosa,Barberena,Hombre,26,4to Diversificado,10
Santa Rosa,Barberena,Hombre,26,4to Licenciatura,9
Santa Rosa,Barberena,Hombre,26,4to Primaria,10
Santa Rosa,Barberena,Hombre,26,5to Diversificado,64
Santa Rosa,Barberena,Hombre,26,5to Licenciatura y 6to Licenciatura,7
Santa Rosa,Barberena,Hombre,26,5to Primaria,5
Santa Rosa,Barberena,Hombre,26,6to Diversificado y 7mo Diversificado,67
Santa Rosa,Barberena,Hombre,26,6to Primaria,95
Santa Rosa,Barberena,Hombre,27,1er Licenciatura,2
Santa Rosa,Barberena,Hombre,27,1ero Basico,9
Santa Rosa,Barberena,Hombre,27,1ero Primaria,6
Santa Rosa,Barberena,Hombre,27,2do  Basico,24
Santa Rosa,Barberena,Hombre,27,2do Licenciatura,7
Santa Rosa,Barberena,Hombre,27,2do Primaria,12
Santa Rosa,Barberena,Hombre,27,3ero Basico,64
Santa Rosa,Barberena,Hombre,27,3ero Licenciatura,3
Santa Rosa,Barberena,Hombre,27,3ero Primaria,26
Santa Rosa,Barberena,Hombre,27,4to Diversificado,5
Santa Rosa,Barberena,Hombre,27,4to Licenciatura,4
Santa Rosa,Barberena,Hombre,27,4to Primaria,14
Santa Rosa,Barberena,Hombre,27,5to Diversificado,59
Santa Rosa,Barberena,Hombre,27,5to Licenciatura y 6to Licenciatura,12
Santa Rosa,Barberena,Hombre,27,5to Primaria,15
Santa Rosa,Barberena,Hombre,27,6to Diversificado y 7mo Diversificado,66
Santa Rosa,Barberena,Hombre,27,6to Primaria,117
Santa Rosa,Barberena,Hombre,28,1er Licenciatura,5
Santa Rosa,Barberena,Hombre,28,1ero Basico,16
Santa Rosa,Barberena,Hombre,28,1ero Primaria,10
Santa Rosa,Barberena,Hombre,28,2do  Basico,24
Santa Rosa,Barberena,Hombre,28,2do Licenciatura,7
Santa Rosa,Barberena,Hombre,28,2do Maestria,2
Santa Rosa,Barberena,Hombre,28,2do Primaria,15
Santa Rosa,Barberena,Hombre,28,3ero Basico,95
Santa Rosa,Barberena,Hombre,28,3ero Licenciatura,5
Santa Rosa,Barberena,Hombre,28,3ero Primaria,33
Santa Rosa,Barberena,Hombre,28,4to Diversificado,9
Santa Rosa,Barberena,Hombre,28,4to Licenciatura,3
Santa Rosa,Barberena,Hombre,28,4to Primaria,14
Santa Rosa,Barberena,Hombre,28,5to Diversificado,63
Santa Rosa,Barberena,Hombre,28,5to Licenciatura y 6to Licenciatura,20
Santa Rosa,Barberena,Hombre,28,5to Primaria,10
Santa Rosa,Barberena,Hombre,28,6to Diversificado y 7mo Diversificado,56
Santa Rosa,Barberena,Hombre,28,6to Primaria,101
Santa Rosa,Barberena,Hombre,29,1er Licenciatura,8
Santa Rosa,Barberena,Hombre,29,1ero Basico,8
Santa Rosa,Barberena,Hombre,29,1ero Primaria,4
Santa Rosa,Barberena,Hombre,29,2do  Basico,17
Santa Rosa,Barberena,Hombre,29,2do Licenciatura,4
Santa Rosa,Barberena,Hombre,29,2do Maestria,2
Santa Rosa,Barberena,Hombre,29,2do Primaria,17
Santa Rosa,Barberena,Hombre,29,3ero Basico,66
Santa Rosa,Barberena,Hombre,29,3ero Licenciatura,3
Santa Rosa,Barberena,Hombre,29,3ero Primaria,19
Santa Rosa,Barberena,Hombre,29,4to Diversificado,7
Santa Rosa,Barberena,Hombre,29,4to Licenciatura,4
Santa Rosa,Barberena,Hombre,29,4to Primaria,10
Santa Rosa,Barberena,Hombre,29,5to Diversificado,54
Santa Rosa,Barberena,Hombre,29,5to Licenciatura y 6to Licenciatura,19
Santa Rosa,Barberena,Hombre,29,5to Primaria,11
Santa Rosa,Barberena,Hombre,29,6to Diversificado y 7mo Diversificado,69
Santa Rosa,Barberena,Hombre,29,6to Primaria,100
Santa Rosa,Barberena,Hombre,30,1er Licenciatura,3
Santa Rosa,Barberena,Hombre,30,1ero Basico,5
Santa Rosa,Barberena,Hombre,30,1ero Primaria,13
Santa Rosa,Barberena,Hombre,30,2do  Basico,14
Santa Rosa,Barberena,Hombre,30,2do Licenciatura,6
Santa Rosa,Barberena,Hombre,30,2do Maestria,6
Santa Rosa,Barberena,Hombre,30,2do Primaria,12
Santa Rosa,Barberena,Hombre,30,3ero Basico,71
Santa Rosa,Barberena,Hombre,30,3ero Licenciatura,4
Santa Rosa,Barberena,Hombre,30,3ero Primaria,30
Santa Rosa,Barberena,Hombre,30,4to Diversificado,9
Santa Rosa,Barberena,Hombre,30,4to Licenciatura,2
Santa Rosa,Barberena,Hombre,30,4to Primaria,14
Santa Rosa,Barberena,Hombre,30,5to Diversificado,43
Santa Rosa,Barberena,Hombre,30,5to Licenciatura y 6to Licenciatura,17
Santa Rosa,Barberena,Hombre,30,5to Primaria,8
Santa Rosa,Barberena,Hombre,30,6to Diversificado y 7mo Diversificado,59
Santa Rosa,Barberena,Hombre,30,6to Primaria,120
Santa Rosa,Barberena,Hombre,31,1er Licenciatura,1
Santa Rosa,Barberena,Hombre,31,1ero Basico,3
Santa Rosa,Barberena,Hombre,31,1ero Primaria,10
Santa Rosa,Barberena,Hombre,31,2do  Basico,11
Santa Rosa,Barberena,Hombre,31,2do Licenciatura,1
Santa Rosa,Barberena,Hombre,31,2do Maestria,4
Santa Rosa,Barberena,Hombre,31,2do Primaria,6
Santa Rosa,Barberena,Hombre,31,3ero Basico,57
Santa Rosa,Barberena,Hombre,31,3ero Licenciatura,5
Santa Rosa,Barberena,Hombre,31,3ero Primaria,22
Santa Rosa,Barberena,Hombre,31,4to Diversificado,6
Santa Rosa,Barberena,Hombre,31,4to Licenciatura,1
Santa Rosa,Barberena,Hombre,31,4to Primaria,11
Santa Rosa,Barberena,Hombre,31,5to Diversificado,29
Santa Rosa,Barberena,Hombre,31,5to Licenciatura y 6to Licenciatura,15
Santa Rosa,Barberena,Hombre,31,5to Primaria,9
Santa Rosa,Barberena,Hombre,31,6to Diversificado y 7mo Diversificado,53
Santa Rosa,Barberena,Hombre,31,6to Primaria,84
Santa Rosa,Barberena,Hombre,32,1er Licenciatura,5
Santa Rosa,Barberena,Hombre,32,1ero Basico,3
Santa Rosa,Barberena,Hombre,32,1ero Primaria,6
Santa Rosa,Barberena,Hombre,32,2do  Basico,12
Santa Rosa,Barberena,Hombre,32,2do  Doctorado,1
Santa Rosa,Barberena,Hombre,32,2do Licenciatura,2
Santa Rosa,Barberena,Hombre,32,2do Maestria,2
Santa Rosa,Barberena,Hombre,32,2do Primaria,14
Santa Rosa,Barberena,Hombre,32,3ero Basico,44
Santa Rosa,Barberena,Hombre,32,3ero Licenciatura,4
Santa Rosa,Barberena,Hombre,32,3ero Primaria,29
Santa Rosa,Barberena,Hombre,32,4to Diversificado,8
Santa Rosa,Barberena,Hombre,32,4to Licenciatura,4
Santa Rosa,Barberena,Hombre,32,4to Primaria,17
Santa Rosa,Barberena,Hombre,32,5to Diversificado,34
Santa Rosa,Barberena,Hombre,32,5to Licenciatura y 6to Licenciatura,23
Santa Rosa,Barberena,Hombre,32,5to Primaria,9
Santa Rosa,Barberena,Hombre,32,6to Diversificado y 7mo Diversificado,62
Santa Rosa,Barberena,Hombre,32,6to Primaria,105
Santa Rosa,Barberena,Hombre,33,1er Licenciatura,3
Santa Rosa,Barberena,Hombre,33,1ero Basico,8
Santa Rosa,Barberena,Hombre,33,1ero Primaria,6
Santa Rosa,Barberena,Hombre,33,2do  Basico,17
Santa Rosa,Barberena,Hombre,33,2do  Doctorado,1
Santa Rosa,Barberena,Hombre,33,2do Licenciatura,4
Santa Rosa,Barberena,Hombre,33,2do Maestria,2
Santa Rosa,Barberena,Hombre,33,2do Primaria,13
Santa Rosa,Barberena,Hombre,33,3ero Basico,53
Santa Rosa,Barberena,Hombre,33,3ero Licenciatura,2
Santa Rosa,Barberena,Hombre,33,3ero Primaria,27
Santa Rosa,Barberena,Hombre,33,4to Diversificado,5
Santa Rosa,Barberena,Hombre,33,4to Licenciatura,4
Santa Rosa,Barberena,Hombre,33,4to Primaria,18
Santa Rosa,Barberena,Hombre,33,5to Diversificado,35
Santa Rosa,Barberena,Hombre,33,5to Licenciatura y 6to Licenciatura,16
Santa Rosa,Barberena,Hombre,33,5to Primaria,9
Santa Rosa,Barberena,Hombre,33,6to Diversificado y 7mo Diversificado,39
Santa Rosa,Barberena,Hombre,33,6to Primaria,111
Santa Rosa,Barberena,Hombre,34,1er Licenciatura,2
Santa Rosa,Barberena,Hombre,34,1er Maestria,1
Santa Rosa,Barberena,Hombre,34,1ero Basico,7
Santa Rosa,Barberena,Hombre,34,1ero Primaria,6
Santa Rosa,Barberena,Hombre,34,2do  Basico,10
Santa Rosa,Barberena,Hombre,34,2do Licenciatura,4
Santa Rosa,Barberena,Hombre,34,2do Maestria,3
Santa Rosa,Barberena,Hombre,34,2do Primaria,16
Santa Rosa,Barberena,Hombre,34,3ero Basico,33
Santa Rosa,Barberena,Hombre,34,3ero Licenciatura,2
Santa Rosa,Barberena,Hombre,34,3ero Primaria,16
Santa Rosa,Barberena,Hombre,34,4to Diversificado,4
Santa Rosa,Barberena,Hombre,34,4to Licenciatura,3
Santa Rosa,Barberena,Hombre,34,4to Primaria,10
Santa Rosa,Barberena,Hombre,34,5to Diversificado,30
Santa Rosa,Barberena,Hombre,34,5to Licenciatura y 6to Licenciatura,15
Santa Rosa,Barberena,Hombre,34,5to Primaria,8
Santa Rosa,Barberena,Hombre,34,6to Diversificado y 7mo Diversificado,36
Santa Rosa,Barberena,Hombre,34,6to Primaria,103
Santa Rosa,Barberena,Hombre,35,1er Licenciatura,3
Santa Rosa,Barberena,Hombre,35,1ero Basico,9
Santa Rosa,Barberena,Hombre,35,1ero Primaria,10
Santa Rosa,Barberena,Hombre,35,2do  Basico,7
Santa Rosa,Barberena,Hombre,35,2do Licenciatura,4
Santa Rosa,Barberena,Hombre,35,2do Maestria,1
Santa Rosa,Barberena,Hombre,35,2do Primaria,25
Santa Rosa,Barberena,Hombre,35,3ero Basico,34
Santa Rosa,Barberena,Hombre,35,3ero Licenciatura,6
Santa Rosa,Barberena,Hombre,35,3ero Primaria,26
Santa Rosa,Barberena,Hombre,35,4to Diversificado,2
Santa Rosa,Barberena,Hombre,35,4to Licenciatura,1
Santa Rosa,Barberena,Hombre,35,4to Primaria,14
Santa Rosa,Barberena,Hombre,35,5to Diversificado,28
Santa Rosa,Barberena,Hombre,35,5to Licenciatura y 6to Licenciatura,20
Santa Rosa,Barberena,Hombre,35,5to Primaria,12
Santa Rosa,Barberena,Hombre,35,6to Diversificado y 7mo Diversificado,31
Santa Rosa,Barberena,Hombre,35,6to Primaria,104
Santa Rosa,Barberena,Hombre,36,1er Licenciatura,2
Santa Rosa,Barberena,Hombre,36,1er Maestria,1
Santa Rosa,Barberena,Hombre,36,1ero Basico,8
Santa Rosa,Barberena,Hombre,36,1ero Primaria,12
Santa Rosa,Barberena,Hombre,36,2do  Basico,7
Santa Rosa,Barberena,Hombre,36,2do  Doctorado,1
Santa Rosa,Barberena,Hombre,36,2do Maestria,2
Santa Rosa,Barberena,Hombre,36,2do Primaria,10
Santa Rosa,Barberena,Hombre,36,3ero Basico,42
Santa Rosa,Barberena,Hombre,36,3ero Primaria,25
Santa Rosa,Barberena,Hombre,36,4to Diversificado,1
Santa Rosa,Barberena,Hombre,36,4to Licenciatura,2
Santa Rosa,Barberena,Hombre,36,4to Primaria,12
Santa Rosa,Barberena,Hombre,36,5to Diversificado,24
Santa Rosa,Barberena,Hombre,36,5to Licenciatura y 6to Licenciatura,11
Santa Rosa,Barberena,Hombre,36,5to Primaria,8
Santa Rosa,Barberena,Hombre,36,6to Diversificado y 7mo Diversificado,28
Santa Rosa,Barberena,Hombre,36,6to Primaria,79
Santa Rosa,Barberena,Hombre,37,1er Licenciatura,1
Santa Rosa,Barberena,Hombre,37,1er Maestria,1
Santa Rosa,Barberena,Hombre,37,1ero Basico,1
Santa Rosa,Barberena,Hombre,37,1ero Primaria,10
Santa Rosa,Barberena,Hombre,37,2do  Basico,8
Santa Rosa,Barberena,Hombre,37,2do Primaria,12
Santa Rosa,Barberena,Hombre,37,3ero Basico,41
Santa Rosa,Barberena,Hombre,37,3ero Licenciatura,3
Santa Rosa,Barberena,Hombre,37,3ero Primaria,23
Santa Rosa,Barberena,Hombre,37,4to Diversificado,5
Santa Rosa,Barberena,Hombre,37,4to Licenciatura,1
Santa Rosa,Barberena,Hombre,37,4to Primaria,12
Santa Rosa,Barberena,Hombre,37,5to Diversificado,26
Santa Rosa,Barberena,Hombre,37,5to Licenciatura y 6to Licenciatura,15
Santa Rosa,Barberena,Hombre,37,5to Primaria,8
Santa Rosa,Barberena,Hombre,37,6to Diversificado y 7mo Diversificado,28
Santa Rosa,Barberena,Hombre,37,6to Primaria,101
Santa Rosa,Barberena,Hombre,38,1er Licenciatura,3
Santa Rosa,Barberena,Hombre,38,1er Maestria,2
Santa Rosa,Barberena,Hombre,38,1ero Basico,7
Santa Rosa,Barberena,Hombre,38,1ero Primaria,9
Santa Rosa,Barberena,Hombre,38,2do  Basico,7
Santa Rosa,Barberena,Hombre,38,2do  Doctorado,1
Santa Rosa,Barberena,Hombre,38,2do Maestria,1
Santa Rosa,Barberena,Hombre,38,2do Primaria,24
Santa Rosa,Barberena,Hombre,38,3ero Basico,41
Santa Rosa,Barberena,Hombre,38,3ero Licenciatura,5
Santa Rosa,Barberena,Hombre,38,3ero Primaria,36
Santa Rosa,Barberena,Hombre,38,4to Diversificado,4
Santa Rosa,Barberena,Hombre,38,4to Primaria,22
Santa Rosa,Barberena,Hombre,38,5to Diversificado,28
Santa Rosa,Barberena,Hombre,38,5to Licenciatura y 6to Licenciatura,9
Santa Rosa,Barberena,Hombre,38,5to Primaria,14
Santa Rosa,Barberena,Hombre,38,6to Diversificado y 7mo Diversificado,43
Santa Rosa,Barberena,Hombre,38,6to Primaria,122
Santa Rosa,Barberena,Hombre,39,1er Licenciatura,1
