NOMBRE DEPARTAMENTO,NOMBRE MUNICIPIO,PCP6||Sexo,PCP7,NIVGRADO||Nivel y grado de estudio,Recuento de PCP17_B
Zacapa,Cabañas,Hombre,6,1ero Primaria,6
Zacapa,Cabañas,Hombre,7,1ero Primaria,38
Zacapa,Cabañas,Hombre,7,2do Primaria,2
Zacapa,Cabañas,Hombre,8,1ero Primaria,90
Zacapa,Cabañas,Hombre,8,2do Primaria,27
Zacapa,Cabañas,Hombre,8,3ero Primaria,2
Zacapa,Cabañas,Hombre,9,1ero Primaria,39
Zacapa,Cabañas,Hombre,9,2do Primaria,67
Zacapa,Cabañas,Hombre,9,3ero Primaria,24
Zacapa,Cabañas,Hombre,9,4to Primaria,1
Zacapa,Cabañas,Hombre,10,1ero Primaria,13
Zacapa,Cabañas,Hombre,10,2do Primaria,40
Zacapa,Cabañas,Hombre,10,3ero Primaria,49
Zacapa,Cabañas,Hombre,10,4to Primaria,21
Zacapa,Cabañas,Hombre,10,5to Primaria,1
Zacapa,Cabañas,Hombre,11,1ero Primaria,9
Zacapa,Cabañas,Hombre,11,2do Primaria,25
Zacapa,Cabañas,Hombre,11,3ero Primaria,28
Zacapa,Cabañas,Hombre,11,4to Primaria,48
Zacapa,Cabañas,Hombre,11,5to Primaria,22
Zacapa,Cabañas,Hombre,11,6to Primaria,2
Zacapa,Cabañas,Hombre,12,1ero Basico,4
Zacapa,Cabañas,Hombre,12,1ero Primaria,6
Zacapa,Cabañas,Hombre,12,2do Primaria,16
Zacapa,Cabañas,Hombre,12,3ero Primaria,23
Zacapa,Cabañas,Hombre,12,4to Primaria,38
Zacapa,Cabañas,Hombre,12,5to Primaria,36
Zacapa,Cabañas,Hombre,12,6to Primaria,18
Zacapa,Cabañas,Hombre,13,1ero Basico,10
Zacapa,Cabañas,Hombre,13,1ero Primaria,2
Zacapa,Cabañas,Hombre,13,2do  Basico,3
Zacapa,Cabañas,Hombre,13,2do Primaria,7
Zacapa,Cabañas,Hombre,13,3ero Primaria,14
Zacapa,Cabañas,Hombre,13,4to Primaria,22
Zacapa,Cabañas,Hombre,13,5to Primaria,32
Zacapa,Cabañas,Hombre,13,6to Primaria,45
Zacapa,Cabañas,Hombre,14,1ero Basico,34
Zacapa,Cabañas,Hombre,14,1ero Primaria,2
Zacapa,Cabañas,Hombre,14,2do  Basico,14
Zacapa,Cabañas,Hombre,14,2do Primaria,6
Zacapa,Cabañas,Hombre,14,3ero Basico,2
Zacapa,Cabañas,Hombre,14,3ero Primaria,10
Zacapa,Cabañas,Hombre,14,4to Primaria,20
Zacapa,Cabañas,Hombre,14,5to Primaria,17
Zacapa,Cabañas,Hombre,14,6to Primaria,44
Zacapa,Cabañas,Hombre,15,1ero Basico,21
Zacapa,Cabañas,Hombre,15,1ero Primaria,1
Zacapa,Cabañas,Hombre,15,2do  Basico,37
Zacapa,Cabañas,Hombre,15,2do Primaria,4
Zacapa,Cabañas,Hombre,15,3ero Basico,6
Zacapa,Cabañas,Hombre,15,3ero Primaria,9
Zacapa,Cabañas,Hombre,15,4to Diversificado,2
Zacapa,Cabañas,Hombre,15,4to Primaria,15
Zacapa,Cabañas,Hombre,15,5to Primaria,8
Zacapa,Cabañas,Hombre,15,6to Primaria,37
Zacapa,Cabañas,Hombre,16,1ero Basico,14
Zacapa,Cabañas,Hombre,16,1ero Primaria,3
Zacapa,Cabañas,Hombre,16,2do  Basico,28
Zacapa,Cabañas,Hombre,16,2do Primaria,8
Zacapa,Cabañas,Hombre,16,3ero Basico,29
Zacapa,Cabañas,Hombre,16,3ero Primaria,14
Zacapa,Cabañas,Hombre,16,4to Diversificado,15
Zacapa,Cabañas,Hombre,16,4to Primaria,8
Zacapa,Cabañas,Hombre,16,5to Primaria,10
Zacapa,Cabañas,Hombre,16,6to Primaria,22
Zacapa,Cabañas,Hombre,17,1ero Basico,10
Zacapa,Cabañas,Hombre,17,1ero Primaria,1
Zacapa,Cabañas,Hombre,17,2do  Basico,23
Zacapa,Cabañas,Hombre,17,2do Primaria,5
Zacapa,Cabañas,Hombre,17,3ero Basico,25
Zacapa,Cabañas,Hombre,17,3ero Primaria,8
Zacapa,Cabañas,Hombre,17,4to Diversificado,23
Zacapa,Cabañas,Hombre,17,4to Primaria,12
Zacapa,Cabañas,Hombre,17,5to Diversificado,8
Zacapa,Cabañas,Hombre,17,5to Primaria,13
Zacapa,Cabañas,Hombre,17,6to Diversificado y 7mo Diversificado,1
Zacapa,Cabañas,Hombre,17,6to Primaria,34
Zacapa,Cabañas,Hombre,18,1er Licenciatura,1
Zacapa,Cabañas,Hombre,18,1ero Basico,13
Zacapa,Cabañas,Hombre,18,1ero Primaria,2
Zacapa,Cabañas,Hombre,18,2do  Basico,15
Zacapa,Cabañas,Hombre,18,2do Primaria,10
Zacapa,Cabañas,Hombre,18,3ero Basico,27
Zacapa,Cabañas,Hombre,18,3ero Primaria,9
Zacapa,Cabañas,Hombre,18,4to Diversificado,19
Zacapa,Cabañas,Hombre,18,4to Primaria,13
Zacapa,Cabañas,Hombre,18,5to Diversificado,17
Zacapa,Cabañas,Hombre,18,5to Primaria,7
Zacapa,Cabañas,Hombre,18,6to Diversificado y 7mo Diversificado,9
Zacapa,Cabañas,Hombre,18,6to Primaria,28
Zacapa,Cabañas,Hombre,19,1er Licenciatura,1
Zacapa,Cabañas,Hombre,19,1ero Basico,6
Zacapa,Cabañas,Hombre,19,1ero Primaria,1
Zacapa,Cabañas,Hombre,19,2do  Basico,10
Zacapa,Cabañas,Hombre,19,2do Primaria,7
Zacapa,Cabañas,Hombre,19,3ero Basico,21
Zacapa,Cabañas,Hombre,19,3ero Primaria,11
Zacapa,Cabañas,Hombre,19,4to Diversificado,9
Zacapa,Cabañas,Hombre,19,4to Primaria,11
Zacapa,Cabañas,Hombre,19,5to Diversificado,20
Zacapa,Cabañas,Hombre,19,5to Primaria,4
Zacapa,Cabañas,Hombre,19,6to Diversificado y 7mo Diversificado,19
