NOMBRE DEPARTAMENTO,NOMBRE MUNICIPIO,PCP6||Sexo,PCP7,Recuento de PCP1,PDESOC||Personas Desocupadas
Quetzaltenango,Almolonga,Mujer,23,156,
Quetzaltenango,Almolonga,Mujer,24,141,
Quetzaltenango,Almolonga,Mujer,25,236,
Quetzaltenango,Almolonga,Mujer,25,1,Cesante
Quetzaltenango,Almolonga,Mujer,26,155,
Quetzaltenango,Almolonga,Mujer,26,1,Cesante
Quetzaltenango,Almolonga,Mujer,27,151,
Quetzaltenango,Almolonga,Mujer,28,228,
Quetzaltenango,Almolonga,Mujer,28,2,Cesante
Quetzaltenango,Almolonga,Mujer,29,110,
Quetzaltenango,Almolonga,Mujer,30,255,
Quetzaltenango,Almolonga,Mujer,30,1,Cesante
Quetzaltenango,Almolonga,Mujer,31,78,
Quetzaltenango,Almolonga,Mujer,31,1,Cesante
Quetzaltenango,Almolonga,Mujer,32,156,
Quetzaltenango,Almolonga,Mujer,33,124,
Quetzaltenango,Almolonga,Mujer,33,1,Cesante
Quetzaltenango,Almolonga,Mujer,34,130,
Quetzaltenango,Almolonga,Mujer,35,227,
Quetzaltenango,Almolonga,Mujer,35,1,Aspirante
Quetzaltenango,Almolonga,Mujer,36,112,
Quetzaltenango,Almolonga,Mujer,37,96,
Quetzaltenango,Almolonga,Mujer,38,151,
Quetzaltenango,Almolonga,Mujer,39,110,
Quetzaltenango,Almolonga,Mujer,40,203,
Quetzaltenango,Almolonga,Mujer,41,59,
Quetzaltenango,Almolonga,Mujer,42,125,
Quetzaltenango,Almolonga,Mujer,43,94,
Quetzaltenango,Almolonga,Mujer,44,75,
Quetzaltenango,Almolonga,Mujer,45,182,
Quetzaltenango,Almolonga,Mujer,46,81,
Quetzaltenango,Almolonga,Mujer,47,78,
Quetzaltenango,Almolonga,Mujer,48,128,
Quetzaltenango,Almolonga,Mujer,49,62,
Quetzaltenango,Almolonga,Mujer,50,198,
Quetzaltenango,Almolonga,Mujer,51,67,
Quetzaltenango,Almolonga,Mujer,52,105,
Quetzaltenango,Almolonga,Mujer,53,67,
Quetzaltenango,Almolonga,Mujer,54,75,
Quetzaltenango,Almolonga,Mujer,55,122,
Quetzaltenango,Almolonga,Mujer,56,67,
Quetzaltenango,Almolonga,Mujer,57,57,
Quetzaltenango,Almolonga,Mujer,58,76,
Quetzaltenango,Almolonga,Mujer,59,28,
Quetzaltenango,Almolonga,Mujer,60,93,
Quetzaltenango,Almolonga,Mujer,61,32,
Quetzaltenango,Almolonga,Mujer,62,51,
Quetzaltenango,Almolonga,Mujer,63,53,
Quetzaltenango,Almolonga,Mujer,64,34,
Quetzaltenango,Almolonga,Mujer,65,73,
Quetzaltenango,Almolonga,Mujer,66,30,
Quetzaltenango,Almolonga,Mujer,67,31,
Quetzaltenango,Almolonga,Mujer,68,45,
Quetzaltenango,Almolonga,Mujer,69,23,
Quetzaltenango,Almolonga,Mujer,70,56,
Quetzaltenango,Almolonga,Mujer,71,15,
Quetzaltenango,Almolonga,Mujer,72,31,
Quetzaltenango,Almolonga,Mujer,73,23,
Quetzaltenango,Almolonga,Mujer,74,22,
Quetzaltenango,Almolonga,Mujer,75,40,
Quetzaltenango,Almolonga,Mujer,76,18,
Quetzaltenango,Almolonga,Mujer,77,16,
Quetzaltenango,Almolonga,Mujer,78,11,
Quetzaltenango,Almolonga,Mujer,79,10,
Quetzaltenango,Almolonga,Mujer,80,29,
Quetzaltenango,Almolonga,Mujer,81,5,
Quetzaltenango,Almolonga,Mujer,82,6,
Quetzaltenango,Almolonga,Mujer,83,11,
Quetzaltenango,Almolonga,Mujer,84,11,
Quetzaltenango,Almolonga,Mujer,85,14,
Quetzaltenango,Almolonga,Mujer,86,6,
Quetzaltenango,Almolonga,Mujer,87,6,
Quetzaltenango,Almolonga,Mujer,88,9,
Quetzaltenango,Almolonga,Mujer,89,2,
Quetzaltenango,Almolonga,Mujer,90,5,
Quetzaltenango,Almolonga,Mujer,91,2,
Quetzaltenango,Almolonga,Mujer,92,2,
Quetzaltenango,Almolonga,Mujer,93,3,
Quetzaltenango,Almolonga,Mujer,94,1,
Quetzaltenango,Almolonga,Mujer,95,2,
Quetzaltenango,Cabricán,Hombre,0,209,
Quetzaltenango,Cabricán,Hombre,1,252,
Quetzaltenango,Cabricán,Hombre,2,263,
Quetzaltenango,Cabricán,Hombre,3,260,
Quetzaltenango,Cabricán,Hombre,4,259,
Quetzaltenango,Cabricán,Hombre,5,284,
Quetzaltenango,Cabricán,Hombre,6,271,
Quetzaltenango,Cabricán,Hombre,7,296,
Quetzaltenango,Cabricán,Hombre,7,1,Cesante
Quetzaltenango,Cabricán,Hombre,8,271,
Quetzaltenango,Cabricán,Hombre,9,265,
Quetzaltenango,Cabricán,Hombre,10,291,
Quetzaltenango,Cabricán,Hombre,10,1,Aspirante
Quetzaltenango,Cabricán,Hombre,10,1,Cesante
Quetzaltenango,Cabricán,Hombre,11,283,
Quetzaltenango,Cabricán,Hombre,12,310,
Quetzaltenango,Cabricán,Hombre,12,3,Cesante
Quetzaltenango,Cabricán,Hombre,13,294,
Quetzaltenango,Cabricán,Hombre,13,2,Cesante
Quetzaltenango,Cabricán,Hombre,14,326,
Quetzaltenango,Cabricán,Hombre,14,1,Cesante
Quetzaltenango,Cabricán,Hombre,15,313,
Quetzaltenango,Cabricán,Hombre,15,3,Cesante
Quetzaltenango,Cabricán,Hombre,16,322,
Quetzaltenango,Cabricán,Hombre,16,1,Aspirante
Quetzaltenango,Cabricán,Hombre,17,270,
Quetzaltenango,Cabricán,Hombre,17,2,Aspirante
Quetzaltenango,Cabricán,Hombre,17,5,Cesante
Quetzaltenango,Cabricán,Hombre,18,264,
Quetzaltenango,Cabricán,Hombre,18,1,Cesante
Quetzaltenango,Cabricán,Hombre,19,174,
Quetzaltenango,Cabricán,Hombre,19,3,Cesante
Quetzaltenango,Cabricán,Hombre,20,178,
Quetzaltenango,Cabricán,Hombre,21,152,
Quetzaltenango,Cabricán,Hombre,22,197,
Quetzaltenango,Cabricán,Hombre,23,183,
Quetzaltenango,Cabricán,Hombre,23,1,Cesante
Quetzaltenango,Cabricán,Hombre,24,165,
Quetzaltenango,Cabricán,Hombre,25,138,
Quetzaltenango,Cabricán,Hombre,26,97,
Quetzaltenango,Cabricán,Hombre,26,1,Cesante
Quetzaltenango,Cabricán,Hombre,27,114,
Quetzaltenango,Cabricán,Hombre,28,121,
Quetzaltenango,Cabricán,Hombre,29,96,
Quetzaltenango,Cabricán,Hombre,30,123,
Quetzaltenango,Cabricán,Hombre,31,61,
Quetzaltenango,Cabricán,Hombre,31,1,Cesante
Quetzaltenango,Cabricán,Hombre,32,96,
Quetzaltenango,Cabricán,Hombre,33,91,
Quetzaltenango,Cabricán,Hombre,33,1,Cesante
Quetzaltenango,Cabricán,Hombre,34,109,
Quetzaltenango,Cabricán,Hombre,35,118,
Quetzaltenango,Cabricán,Hombre,36,102,
Quetzaltenango,Cabricán,Hombre,37,101,
Quetzaltenango,Cabricán,Hombre,38,126,
Quetzaltenango,Cabricán,Hombre,39,101,
Quetzaltenango,Cabricán,Hombre,40,127,
Quetzaltenango,Cabricán,Hombre,41,78,
Quetzaltenango,Cabricán,Hombre,42,103,
Quetzaltenango,Cabricán,Hombre,43,83,
Quetzaltenango,Cabricán,Hombre,44,93,
Quetzaltenango,Cabricán,Hombre,45,112,
Quetzaltenango,Cabricán,Hombre,46,91,
Quetzaltenango,Cabricán,Hombre,47,78,
Quetzaltenango,Cabricán,Hombre,48,78,
Quetzaltenango,Cabricán,Hombre,49,92,
Quetzaltenango,Cabricán,Hombre,50,82,
Quetzaltenango,Cabricán,Hombre,51,52,
Quetzaltenango,Cabricán,Hombre,52,76,
Quetzaltenango,Cabricán,Hombre,53,70,
Quetzaltenango,Cabricán,Hombre,54,43,
Quetzaltenango,Cabricán,Hombre,55,72,
Quetzaltenango,Cabricán,Hombre,56,41,
Quetzaltenango,Cabricán,Hombre,57,50,
Quetzaltenango,Cabricán,Hombre,58,72,
Quetzaltenango,Cabricán,Hombre,59,40,
Quetzaltenango,Cabricán,Hombre,60,65,
Quetzaltenango,Cabricán,Hombre,61,39,
Quetzaltenango,Cabricán,Hombre,62,59,
Quetzaltenango,Cabricán,Hombre,62,1,Aspirante
Quetzaltenango,Cabricán,Hombre,63,61,
Quetzaltenango,Cabricán,Hombre,64,37,
Quetzaltenango,Cabricán,Hombre,65,60,
Quetzaltenango,Cabricán,Hombre,66,30,
Quetzaltenango,Cabricán,Hombre,67,40,
Quetzaltenango,Cabricán,Hombre,68,46,
Quetzaltenango,Cabricán,Hombre,69,35,
Quetzaltenango,Cabricán,Hombre,70,42,
Quetzaltenango,Cabricán,Hombre,71,33,
Quetzaltenango,Cabricán,Hombre,72,35,
Quetzaltenango,Cabricán,Hombre,73,38,
Quetzaltenango,Cabricán,Hombre,74,39,
Quetzaltenango,Cabricán,Hombre,75,21,
Quetzaltenango,Cabricán,Hombre,76,22,
Quetzaltenango,Cabricán,Hombre,77,22,
Quetzaltenango,Cabricán,Hombre,78,22,
Quetzaltenango,Cabricán,Hombre,79,21,
Quetzaltenango,Cabricán,Hombre,80,18,
Quetzaltenango,Cabricán,Hombre,81,11,
Quetzaltenango,Cabricán,Hombre,82,12,
Quetzaltenango,Cabricán,Hombre,83,19,
Quetzaltenango,Cabricán,Hombre,84,15,
Quetzaltenango,Cabricán,Hombre,85,14,
Quetzaltenango,Cabricán,Hombre,86,9,
Quetzaltenango,Cabricán,Hombre,87,10,
Quetzaltenango,Cabricán,Hombre,88,10,
Quetzaltenango,Cabricán,Hombre,89,6,
Quetzaltenango,Cabricán,Hombre,90,5,
Quetzaltenango,Cabricán,Hombre,91,7,
Quetzaltenango,Cabricán,Hombre,92,4,
Quetzaltenango,Cabricán,Hombre,93,4,
Quetzaltenango,Cabricán,Hombre,94,1,
Quetzaltenango,Cabricán,Hombre,95,5,
Quetzaltenango,Cabricán,Hombre,96,2,
Quetzaltenango,Cabricán,Mujer,0,245,
Quetzaltenango,Cabricán,Mujer,1,244,
Quetzaltenango,Cabricán,Mujer,2,247,
Quetzaltenango,Cabricán,Mujer,3,253,
Quetzaltenango,Cabricán,Mujer,4,266,
Quetzaltenango,Cabricán,Mujer,5,256,
Quetzaltenango,Cabricán,Mujer,6,262,
Quetzaltenango,Cabricán,Mujer,7,270,
Quetzaltenango,Cabricán,Mujer,8,257,
Quetzaltenango,Cabricán,Mujer,8,1,Cesante
Quetzaltenango,Cabricán,Mujer,9,255,
Quetzaltenango,Cabricán,Mujer,10,304,
Quetzaltenango,Cabricán,Mujer,10,1,Cesante
Quetzaltenango,Cabricán,Mujer,11,272,
Quetzaltenango,Cabricán,Mujer,12,295,
Quetzaltenango,Cabricán,Mujer,13,325,
Quetzaltenango,Cabricán,Mujer,13,2,Cesante
Quetzaltenango,Cabricán,Mujer,14,363,
Quetzaltenango,Cabricán,Mujer,14,2,Cesante
Quetzaltenango,Cabricán,Mujer,15,357,
Quetzaltenango,Cabricán,Mujer,15,1,Cesante
Quetzaltenango,Cabricán,Mujer,16,347,
Quetzaltenango,Cabricán,Mujer,17,362,
Quetzaltenango,Cabricán,Mujer,18,333,
Quetzaltenango,Cabricán,Mujer,18,1,Cesante
Quetzaltenango,Cabricán,Mujer,19,252,
Quetzaltenango,Cabricán,Mujer,20,298,
Quetzaltenango,Cabricán,Mujer,20,1,Cesante
Quetzaltenango,Cabricán,Mujer,21,235,
Quetzaltenango,Cabricán,Mujer,22,297,
Quetzaltenango,Cabricán,Mujer,23,276,
Quetzaltenango,Cabricán,Mujer,24,238,
Quetzaltenango,Cabricán,Mujer,25,262,
Quetzaltenango,Cabricán,Mujer,26,230,
Quetzaltenango,Cabricán,Mujer,27,173,
Quetzaltenango,Cabricán,Mujer,28,202,
Quetzaltenango,Cabricán,Mujer,29,158,
Quetzaltenango,Cabricán,Mujer,30,189,
Quetzaltenango,Cabricán,Mujer,31,133,
Quetzaltenango,Cabricán,Mujer,32,137,
Quetzaltenango,Cabricán,Mujer,33,182,
Quetzaltenango,Cabricán,Mujer,33,1,Cesante
Quetzaltenango,Cabricán,Mujer,34,156,
Quetzaltenango,Cabricán,Mujer,35,193,
Quetzaltenango,Cabricán,Mujer,36,137,
Quetzaltenango,Cabricán,Mujer,37,134,
Quetzaltenango,Cabricán,Mujer,38,157,
Quetzaltenango,Cabricán,Mujer,39,149,
Quetzaltenango,Cabricán,Mujer,40,165,
Quetzaltenango,Cabricán,Mujer,41,94,
Quetzaltenango,Cabricán,Mujer,42,130,
Quetzaltenango,Cabricán,Mujer,43,121,
Quetzaltenango,Cabricán,Mujer,44,119,
Quetzaltenango,Cabricán,Mujer,45,123,
Quetzaltenango,Cabricán,Mujer,46,101,
Quetzaltenango,Cabricán,Mujer,47,103,
Quetzaltenango,Cabricán,Mujer,48,93,
Quetzaltenango,Cabricán,Mujer,49,99,
Quetzaltenango,Cabricán,Mujer,50,88,
Quetzaltenango,Cabricán,Mujer,51,57,
Quetzaltenango,Cabricán,Mujer,52,90,
Quetzaltenango,Cabricán,Mujer,53,89,
Quetzaltenango,Cabricán,Mujer,54,88,
Quetzaltenango,Cabricán,Mujer,55,52,
Quetzaltenango,Cabricán,Mujer,56,58,
Quetzaltenango,Cabricán,Mujer,57,66,
Quetzaltenango,Cabricán,Mujer,58,79,
Quetzaltenango,Cabricán,Mujer,59,68,
Quetzaltenango,Cabricán,Mujer,60,75,
Quetzaltenango,Cabricán,Mujer,61,49,
Quetzaltenango,Cabricán,Mujer,62,53,
Quetzaltenango,Cabricán,Mujer,63,55,
Quetzaltenango,Cabricán,Mujer,64,61,
Quetzaltenango,Cabricán,Mujer,65,49,
Quetzaltenango,Cabricán,Mujer,66,44,
Quetzaltenango,Cabricán,Mujer,67,36,
Quetzaltenango,Cabricán,Mujer,68,62,
Quetzaltenango,Cabricán,Mujer,69,40,
Quetzaltenango,Cabricán,Mujer,70,43,
Quetzaltenango,Cabricán,Mujer,71,37,
Quetzaltenango,Cabricán,Mujer,72,33,
Quetzaltenango,Cabricán,Mujer,73,36,
Quetzaltenango,Cabricán,Mujer,74,28,
Quetzaltenango,Cabricán,Mujer,75,30,
Quetzaltenango,Cabricán,Mujer,76,23,
Quetzaltenango,Cabricán,Mujer,77,16,
Quetzaltenango,Cabricán,Mujer,78,22,
Quetzaltenango,Cabricán,Mujer,79,19,
Quetzaltenango,Cabricán,Mujer,80,32,
Quetzaltenango,Cabricán,Mujer,80,1,Cesante
Quetzaltenango,Cabricán,Mujer,81,20,
Quetzaltenango,Cabricán,Mujer,82,27,
Quetzaltenango,Cabricán,Mujer,83,14,
Quetzaltenango,Cabricán,Mujer,84,10,
Quetzaltenango,Cabricán,Mujer,85,12,
Quetzaltenango,Cabricán,Mujer,86,11,
Quetzaltenango,Cabricán,Mujer,87,12,
Quetzaltenango,Cabricán,Mujer,88,16,
Quetzaltenango,Cabricán,Mujer,89,15,
Quetzaltenango,Cabricán,Mujer,90,8,
Quetzaltenango,Cabricán,Mujer,91,3,
Quetzaltenango,Cabricán,Mujer,92,7,
Quetzaltenango,Cabricán,Mujer,94,5,
Quetzaltenango,Cabricán,Mujer,95,3,
Quetzaltenango,Cabricán,Mujer,96,2,
Quetzaltenango,Cabricán,Mujer,97,1,
Quetzaltenango,Cabricán,Mujer,98,2,
Quetzaltenango,Cajolá,Hombre,0,167,
Quetzaltenango,Cajolá,Hombre,1,253,
Quetzaltenango,Cajolá,Hombre,2,220,
Quetzaltenango,Cajolá,Hombre,3,210,
Quetzaltenango,Cajolá,Hombre,4,247,
Quetzaltenango,Cajolá,Hombre,5,198,
Quetzaltenango,Cajolá,Hombre,6,261,
Quetzaltenango,Cajolá,Hombre,7,209,
Quetzaltenango,Cajolá,Hombre,8,245,
Quetzaltenango,Cajolá,Hombre,9,203,
Quetzaltenango,Cajolá,Hombre,10,207,
Quetzaltenango,Cajolá,Hombre,11,167,
Quetzaltenango,Cajolá,Hombre,12,212,
Quetzaltenango,Cajolá,Hombre,12,1,Aspirante
Quetzaltenango,Cajolá,Hombre,12,1,Cesante
Quetzaltenango,Cajolá,Hombre,13,171,
Quetzaltenango,Cajolá,Hombre,13,1,Aspirante
Quetzaltenango,Cajolá,Hombre,13,1,Cesante
Quetzaltenango,Cajolá,Hombre,14,194,
Quetzaltenango,Cajolá,Hombre,14,1,Cesante
Quetzaltenango,Cajolá,Hombre,15,198,
Quetzaltenango,Cajolá,Hombre,15,4,Aspirante
Quetzaltenango,Cajolá,Hombre,16,141,
Quetzaltenango,Cajolá,Hombre,16,1,Aspirante
Quetzaltenango,Cajolá,Hombre,17,134,
Quetzaltenango,Cajolá,Hombre,17,3,Aspirante
Quetzaltenango,Cajolá,Hombre,17,1,Cesante
Quetzaltenango,Cajolá,Hombre,18,147,
Quetzaltenango,Cajolá,Hombre,18,2,Aspirante
Quetzaltenango,Cajolá,Hombre,19,106,
Quetzaltenango,Cajolá,Hombre,19,3,Aspirante
Quetzaltenango,Cajolá,Hombre,20,91,
Quetzaltenango,Cajolá,Hombre,20,2,Aspirante
Quetzaltenango,Cajolá,Hombre,21,72,
Quetzaltenango,Cajolá,Hombre,22,79,
Quetzaltenango,Cajolá,Hombre,22,2,Aspirante
Quetzaltenango,Cajolá,Hombre,23,70,
Quetzaltenango,Cajolá,Hombre,23,2,Aspirante
Quetzaltenango,Cajolá,Hombre,24,62,
Quetzaltenango,Cajolá,Hombre,24,2,Aspirante
Quetzaltenango,Cajolá,Hombre,25,66,
Quetzaltenango,Cajolá,Hombre,25,2,Aspirante
Quetzaltenango,Cajolá,Hombre,25,1,Cesante
Quetzaltenango,Cajolá,Hombre,26,42,
Quetzaltenango,Cajolá,Hombre,27,56,
Quetzaltenango,Cajolá,Hombre,27,2,Aspirante
Quetzaltenango,Cajolá,Hombre,28,49,
Quetzaltenango,Cajolá,Hombre,28,2,Aspirante
Quetzaltenango,Cajolá,Hombre,29,42,
Quetzaltenango,Cajolá,Hombre,30,74,
Quetzaltenango,Cajolá,Hombre,31,38,
Quetzaltenango,Cajolá,Hombre,32,38,
Quetzaltenango,Cajolá,Hombre,32,2,Aspirante
Quetzaltenango,Cajolá,Hombre,33,53,
Quetzaltenango,Cajolá,Hombre,34,43,
Quetzaltenango,Cajolá,Hombre,34,1,Aspirante
Quetzaltenango,Cajolá,Hombre,35,59,
Quetzaltenango,Cajolá,Hombre,35,1,Aspirante
Quetzaltenango,Cajolá,Hombre,36,46,
Quetzaltenango,Cajolá,Hombre,36,2,Aspirante
Quetzaltenango,Cajolá,Hombre,37,48,
Quetzaltenango,Cajolá,Hombre,38,54,
Quetzaltenango,Cajolá,Hombre,38,1,Aspirante
Quetzaltenango,Cajolá,Hombre,39,44,
Quetzaltenango,Cajolá,Hombre,40,59,
Quetzaltenango,Cajolá,Hombre,40,1,Aspirante
Quetzaltenango,Cajolá,Hombre,41,21,
Quetzaltenango,Cajolá,Hombre,42,47,
Quetzaltenango,Cajolá,Hombre,43,47,
Quetzaltenango,Cajolá,Hombre,44,35,
Quetzaltenango,Cajolá,Hombre,45,45,
Quetzaltenango,Cajolá,Hombre,45,2,Aspirante
Quetzaltenango,Cajolá,Hombre,46,37,
Quetzaltenango,Cajolá,Hombre,47,57,
Quetzaltenango,Cajolá,Hombre,48,39,
Quetzaltenango,Cajolá,Hombre,49,42,
Quetzaltenango,Cajolá,Hombre,49,3,Aspirante
