NOMBRE DEPARTAMENTO,NOMBRE MUNICIPIO,PCP6||Sexo,PCP7,Recuento de PCP1,PCP16_F||Dificultad para comunicarse
Zacapa,Cabañas,Hombre,0,135,
Zacapa,Cabañas,Hombre,1,142,
Zacapa,Cabañas,Hombre,2,131,
Zacapa,Cabañas,Hombre,3,154,
Zacapa,Cabañas,Hombre,4,21,No declarado
Zacapa,Cabañas,Hombre,4,136,"No, sin dificultad"
Zacapa,Cabañas,Hombre,5,4,No declarado
Zacapa,Cabañas,Hombre,5,2,No puede
Zacapa,Cabañas,Hombre,5,167,"No, sin dificultad"
Zacapa,Cabañas,Hombre,5,2,"Sí, con algo de dificultad"
Zacapa,Cabañas,Hombre,6,1,No declarado
Zacapa,Cabañas,Hombre,6,2,No puede
Zacapa,Cabañas,Hombre,6,171,"No, sin dificultad"
Zacapa,Cabañas,Hombre,6,1,"Sí, con algo de dificultad"
Zacapa,Cabañas,Hombre,7,130,"No, sin dificultad"
Zacapa,Cabañas,Hombre,7,1,"Sí, con algo de dificultad"
Zacapa,Cabañas,Hombre,7,1,"Sí, con mucha dificultad"
Zacapa,Cabañas,Hombre,8,2,No declarado
Zacapa,Cabañas,Hombre,8,156,"No, sin dificultad"
Zacapa,Cabañas,Hombre,8,1,"Sí, con algo de dificultad"
Zacapa,Cabañas,Hombre,8,1,"Sí, con mucha dificultad"
Zacapa,Cabañas,Hombre,9,144,"No, sin dificultad"
Zacapa,Cabañas,Hombre,10,1,No puede
Zacapa,Cabañas,Hombre,10,132,"No, sin dificultad"
Zacapa,Cabañas,Hombre,10,1,"Sí, con algo de dificultad"
Zacapa,Cabañas,Hombre,10,1,"Sí, con mucha dificultad"
Zacapa,Cabañas,Hombre,11,1,No declarado
Zacapa,Cabañas,Hombre,11,145,"No, sin dificultad"
Zacapa,Cabañas,Hombre,11,1,"Sí, con algo de dificultad"
Zacapa,Cabañas,Hombre,12,1,No declarado
Zacapa,Cabañas,Hombre,12,139,"No, sin dificultad"
Zacapa,Cabañas,Hombre,12,1,"Sí, con algo de dificultad"
Zacapa,Cabañas,Hombre,12,2,"Sí, con mucha dificultad"
Zacapa,Cabañas,Hombre,13,2,No declarado
Zacapa,Cabañas,Hombre,13,135,"No, sin dificultad"
Zacapa,Cabañas,Hombre,13,2,"Sí, con algo de dificultad"
Zacapa,Cabañas,Hombre,14,154,"No, sin dificultad"
Zacapa,Cabañas,Hombre,15,3,No declarado
Zacapa,Cabañas,Hombre,15,2,No puede
Zacapa,Cabañas,Hombre,15,137,"No, sin dificultad"
Zacapa,Cabañas,Hombre,15,1,"Sí, con mucha dificultad"
Zacapa,Cabañas,Hombre,16,2,No declarado
Zacapa,Cabañas,Hombre,16,1,No puede
Zacapa,Cabañas,Hombre,16,152,"No, sin dificultad"
Zacapa,Cabañas,Hombre,16,1,"Sí, con algo de dificultad"
Zacapa,Cabañas,Hombre,17,2,No declarado
Zacapa,Cabañas,Hombre,17,2,No puede
Zacapa,Cabañas,Hombre,17,169,"No, sin dificultad"
Zacapa,Cabañas,Hombre,18,176,"No, sin dificultad"
Zacapa,Cabañas,Hombre,18,1,"Sí, con algo de dificultad"
Zacapa,Cabañas,Hombre,18,1,"Sí, con mucha dificultad"
Zacapa,Cabañas,Hombre,19,1,No declarado
Zacapa,Cabañas,Hombre,19,150,"No, sin dificultad"
Zacapa,Cabañas,Hombre,19,2,"Sí, con algo de dificultad"
Zacapa,Cabañas,Hombre,20,140,"No, sin dificultad"
Zacapa,Cabañas,Hombre,20,1,"Sí, con algo de dificultad"
Zacapa,Cabañas,Hombre,21,2,No declarado
Zacapa,Cabañas,Hombre,21,135,"No, sin dificultad"
Zacapa,Cabañas,Hombre,22,1,No declarado
Zacapa,Cabañas,Hombre,22,131,"No, sin dificultad"
Zacapa,Cabañas,Hombre,22,1,"Sí, con algo de dificultad"
Zacapa,Cabañas,Hombre,22,1,"Sí, con mucha dificultad"
Zacapa,Cabañas,Hombre,23,1,No declarado
Zacapa,Cabañas,Hombre,23,113,"No, sin dificultad"
Zacapa,Cabañas,Hombre,23,1,"Sí, con mucha dificultad"
Zacapa,Cabañas,Hombre,24,1,No declarado
Zacapa,Cabañas,Hombre,24,1,No puede
Zacapa,Cabañas,Hombre,24,111,"No, sin dificultad"
Zacapa,Cabañas,Hombre,24,1,"Sí, con algo de dificultad"
Zacapa,Cabañas,Hombre,25,112,"No, sin dificultad"
Zacapa,Cabañas,Hombre,25,1,"Sí, con algo de dificultad"
Zacapa,Cabañas,Hombre,25,1,"Sí, con mucha dificultad"
Zacapa,Cabañas,Hombre,26,104,"No, sin dificultad"
Zacapa,Cabañas,Hombre,26,2,"Sí, con mucha dificultad"
Zacapa,Cabañas,Hombre,27,115,"No, sin dificultad"
Zacapa,Cabañas,Hombre,27,1,"Sí, con mucha dificultad"
Zacapa,Cabañas,Hombre,28,101,"No, sin dificultad"
Zacapa,Cabañas,Hombre,28,1,"Sí, con algo de dificultad"
Zacapa,Cabañas,Hombre,28,1,"Sí, con mucha dificultad"
Zacapa,Cabañas,Hombre,29,107,"No, sin dificultad"
Zacapa,Cabañas,Hombre,30,2,No declarado
Zacapa,Cabañas,Hombre,30,98,"No, sin dificultad"
Zacapa,Cabañas,Hombre,31,1,No puede
Zacapa,Cabañas,Hombre,31,68,"No, sin dificultad"
Zacapa,Cabañas,Hombre,31,1,"Sí, con algo de dificultad"
Zacapa,Cabañas,Hombre,31,1,"Sí, con mucha dificultad"
Zacapa,Cabañas,Hombre,32,1,No puede
Zacapa,Cabañas,Hombre,32,81,"No, sin dificultad"
Zacapa,Cabañas,Hombre,33,83,"No, sin dificultad"
Zacapa,Cabañas,Hombre,33,2,"Sí, con mucha dificultad"
Zacapa,Cabañas,Hombre,34,1,No puede
Zacapa,Cabañas,Hombre,34,87,"No, sin dificultad"
Zacapa,Cabañas,Hombre,34,2,"Sí, con mucha dificultad"
Zacapa,Cabañas,Hombre,35,74,"No, sin dificultad"
Zacapa,Cabañas,Hombre,35,1,"Sí, con mucha dificultad"
Zacapa,Cabañas,Hombre,36,76,"No, sin dificultad"
Zacapa,Cabañas,Hombre,37,72,"No, sin dificultad"
Zacapa,Cabañas,Hombre,37,1,"Sí, con mucha dificultad"
Zacapa,Cabañas,Hombre,38,80,"No, sin dificultad"
Zacapa,Cabañas,Hombre,39,1,No puede
Zacapa,Cabañas,Hombre,39,60,"No, sin dificultad"
Zacapa,Cabañas,Hombre,39,1,"Sí, con mucha dificultad"
Zacapa,Cabañas,Hombre,40,67,"No, sin dificultad"
Zacapa,Cabañas,Hombre,40,1,"Sí, con algo de dificultad"
Zacapa,Cabañas,Hombre,41,1,No declarado
Zacapa,Cabañas,Hombre,41,60,"No, sin dificultad"
Zacapa,Cabañas,Hombre,42,1,No puede
Zacapa,Cabañas,Hombre,42,71,"No, sin dificultad"
Zacapa,Cabañas,Hombre,42,1,"Sí, con mucha dificultad"
Zacapa,Cabañas,Hombre,43,1,No declarado
Zacapa,Cabañas,Hombre,43,63,"No, sin dificultad"
Zacapa,Cabañas,Hombre,43,1,"Sí, con mucha dificultad"
Zacapa,Cabañas,Hombre,44,62,"No, sin dificultad"
Zacapa,Cabañas,Hombre,45,54,"No, sin dificultad"
Zacapa,Cabañas,Hombre,46,1,No declarado
Zacapa,Cabañas,Hombre,46,44,"No, sin dificultad"
Zacapa,Cabañas,Hombre,47,56,"No, sin dificultad"
Zacapa,Cabañas,Hombre,48,53,"No, sin dificultad"
Zacapa,Cabañas,Hombre,48,1,"Sí, con mucha dificultad"
Zacapa,Cabañas,Hombre,49,43,"No, sin dificultad"
Zacapa,Cabañas,Hombre,49,1,"Sí, con mucha dificultad"
Zacapa,Cabañas,Hombre,50,63,"No, sin dificultad"
Zacapa,Cabañas,Hombre,51,35,"No, sin dificultad"
Zacapa,Cabañas,Hombre,51,2,"Sí, con algo de dificultad"
Zacapa,Cabañas,Hombre,52,1,No declarado
Zacapa,Cabañas,Hombre,52,49,"No, sin dificultad"
Zacapa,Cabañas,Hombre,52,2,"Sí, con algo de dificultad"
Zacapa,Cabañas,Hombre,52,1,"Sí, con mucha dificultad"
Zacapa,Cabañas,Hombre,53,43,"No, sin dificultad"
Zacapa,Cabañas,Hombre,54,45,"No, sin dificultad"
Zacapa,Cabañas,Hombre,54,1,"Sí, con algo de dificultad"
Zacapa,Cabañas,Hombre,55,54,"No, sin dificultad"
Zacapa,Cabañas,Hombre,56,1,No declarado
Zacapa,Cabañas,Hombre,56,43,"No, sin dificultad"
Zacapa,Cabañas,Hombre,57,48,"No, sin dificultad"
Zacapa,Cabañas,Hombre,58,41,"No, sin dificultad"
Zacapa,Cabañas,Hombre,58,1,"Sí, con algo de dificultad"
Zacapa,Cabañas,Hombre,59,38,"No, sin dificultad"
Zacapa,Cabañas,Hombre,59,2,"Sí, con algo de dificultad"
Zacapa,Cabañas,Hombre,60,40,"No, sin dificultad"
Zacapa,Cabañas,Hombre,60,1,"Sí, con algo de dificultad"
Zacapa,Cabañas,Hombre,61,2,No declarado
Zacapa,Cabañas,Hombre,61,24,"No, sin dificultad"
Zacapa,Cabañas,Hombre,61,1,"Sí, con mucha dificultad"
Zacapa,Cabañas,Hombre,62,1,No declarado
Zacapa,Cabañas,Hombre,62,45,"No, sin dificultad"
Zacapa,Cabañas,Hombre,62,1,"Sí, con algo de dificultad"
Zacapa,Cabañas,Hombre,62,1,"Sí, con mucha dificultad"
Zacapa,Cabañas,Hombre,63,1,No declarado
Zacapa,Cabañas,Hombre,63,33,"No, sin dificultad"
Zacapa,Cabañas,Hombre,63,2,"Sí, con mucha dificultad"
Zacapa,Cabañas,Hombre,64,43,"No, sin dificultad"
Zacapa,Cabañas,Hombre,64,1,"Sí, con algo de dificultad"
Zacapa,Cabañas,Hombre,65,48,"No, sin dificultad"
Zacapa,Cabañas,Hombre,65,1,"Sí, con mucha dificultad"
Zacapa,Cabañas,Hombre,66,37,"No, sin dificultad"
Zacapa,Cabañas,Hombre,67,32,"No, sin dificultad"
Zacapa,Cabañas,Hombre,67,2,"Sí, con algo de dificultad"
Zacapa,Cabañas,Hombre,67,1,"Sí, con mucha dificultad"
Zacapa,Cabañas,Hombre,68,33,"No, sin dificultad"
Zacapa,Cabañas,Hombre,68,2,"Sí, con algo de dificultad"
Zacapa,Cabañas,Hombre,68,1,"Sí, con mucha dificultad"
Zacapa,Cabañas,Hombre,69,36,"No, sin dificultad"
Zacapa,Cabañas,Hombre,69,2,"Sí, con algo de dificultad"
Zacapa,Cabañas,Hombre,70,27,"No, sin dificultad"
Zacapa,Cabañas,Hombre,70,1,"Sí, con algo de dificultad"
Zacapa,Cabañas,Hombre,71,23,"No, sin dificultad"
Zacapa,Cabañas,Hombre,72,26,"No, sin dificultad"
Zacapa,Cabañas,Hombre,73,1,No declarado
Zacapa,Cabañas,Hombre,73,15,"No, sin dificultad"
Zacapa,Cabañas,Hombre,73,1,"Sí, con mucha dificultad"
Zacapa,Cabañas,Hombre,74,23,"No, sin dificultad"
Zacapa,Cabañas,Hombre,74,1,"Sí, con algo de dificultad"
Zacapa,Cabañas,Hombre,75,1,No puede
Zacapa,Cabañas,Hombre,75,27,"No, sin dificultad"
Zacapa,Cabañas,Hombre,75,2,"Sí, con algo de dificultad"
Zacapa,Cabañas,Hombre,76,11,"No, sin dificultad"
Zacapa,Cabañas,Hombre,76,2,"Sí, con algo de dificultad"
Zacapa,Cabañas,Hombre,77,25,"No, sin dificultad"
Zacapa,Cabañas,Hombre,77,1,"Sí, con mucha dificultad"
Zacapa,Cabañas,Hombre,78,24,"No, sin dificultad"
Zacapa,Cabañas,Hombre,78,2,"Sí, con algo de dificultad"
Zacapa,Cabañas,Hombre,79,14,"No, sin dificultad"
Zacapa,Cabañas,Hombre,79,2,"Sí, con algo de dificultad"
Zacapa,Cabañas,Hombre,79,2,"Sí, con mucha dificultad"
Zacapa,Cabañas,Hombre,80,1,No puede
Zacapa,Cabañas,Hombre,80,11,"No, sin dificultad"
Zacapa,Cabañas,Hombre,81,12,"No, sin dificultad"
Zacapa,Cabañas,Hombre,81,3,"Sí, con algo de dificultad"
Zacapa,Cabañas,Hombre,82,12,"No, sin dificultad"
Zacapa,Cabañas,Hombre,83,1,No puede
Zacapa,Cabañas,Hombre,83,8,"No, sin dificultad"
Zacapa,Cabañas,Hombre,84,9,"No, sin dificultad"
Zacapa,Cabañas,Hombre,85,11,"No, sin dificultad"
Zacapa,Cabañas,Hombre,85,2,"Sí, con algo de dificultad"
Zacapa,Cabañas,Hombre,86,1,No puede
Zacapa,Cabañas,Hombre,86,9,"No, sin dificultad"
Zacapa,Cabañas,Hombre,87,6,"No, sin dificultad"
Zacapa,Cabañas,Hombre,87,1,"Sí, con algo de dificultad"
Zacapa,Cabañas,Hombre,88,7,"No, sin dificultad"
Zacapa,Cabañas,Hombre,88,1,"Sí, con algo de dificultad"
Zacapa,Cabañas,Hombre,89,7,"No, sin dificultad"
Zacapa,Cabañas,Hombre,90,7,"No, sin dificultad"
Zacapa,Cabañas,Hombre,92,1,No puede
Zacapa,Cabañas,Hombre,92,3,"No, sin dificultad"
Zacapa,Cabañas,Hombre,92,1,"Sí, con algo de dificultad"
Zacapa,Cabañas,Hombre,93,4,"No, sin dificultad"
Zacapa,Cabañas,Hombre,94,4,"No, sin dificultad"
Zacapa,Cabañas,Hombre,96,1,"No, sin dificultad"
Zacapa,Cabañas,Hombre,97,2,"No, sin dificultad"
Zacapa,Cabañas,Hombre,105,1,"No, sin dificultad"
Zacapa,Cabañas,Hombre,105,1,"Sí, con algo de dificultad"
Zacapa,Cabañas,Mujer,0,147,
Zacapa,Cabañas,Mujer,1,135,
Zacapa,Cabañas,Mujer,2,131,
Zacapa,Cabañas,Mujer,3,146,
Zacapa,Cabañas,Mujer,4,11,No declarado
Zacapa,Cabañas,Mujer,4,1,No puede
Zacapa,Cabañas,Mujer,4,151,"No, sin dificultad"
Zacapa,Cabañas,Mujer,5,5,No declarado
Zacapa,Cabañas,Mujer,5,143,"No, sin dificultad"
Zacapa,Cabañas,Mujer,5,1,"Sí, con algo de dificultad"
Zacapa,Cabañas,Mujer,6,2,No declarado
Zacapa,Cabañas,Mujer,6,1,No puede
Zacapa,Cabañas,Mujer,6,131,"No, sin dificultad"
Zacapa,Cabañas,Mujer,6,1,"Sí, con algo de dificultad"
Zacapa,Cabañas,Mujer,7,1,No declarado
Zacapa,Cabañas,Mujer,7,1,No puede
Zacapa,Cabañas,Mujer,7,147,"No, sin dificultad"
Zacapa,Cabañas,Mujer,7,2,"Sí, con mucha dificultad"
Zacapa,Cabañas,Mujer,8,1,No declarado
Zacapa,Cabañas,Mujer,8,135,"No, sin dificultad"
Zacapa,Cabañas,Mujer,8,2,"Sí, con algo de dificultad"
Zacapa,Cabañas,Mujer,8,1,"Sí, con mucha dificultad"
Zacapa,Cabañas,Mujer,9,120,"No, sin dificultad"
Zacapa,Cabañas,Mujer,9,1,"Sí, con mucha dificultad"
Zacapa,Cabañas,Mujer,10,2,No declarado
Zacapa,Cabañas,Mujer,10,146,"No, sin dificultad"
Zacapa,Cabañas,Mujer,11,2,No declarado
Zacapa,Cabañas,Mujer,11,133,"No, sin dificultad"
Zacapa,Cabañas,Mujer,11,3,"Sí, con algo de dificultad"
Zacapa,Cabañas,Mujer,11,2,"Sí, con mucha dificultad"
Zacapa,Cabañas,Mujer,12,2,No declarado
Zacapa,Cabañas,Mujer,12,139,"No, sin dificultad"
Zacapa,Cabañas,Mujer,12,1,"Sí, con algo de dificultad"
Zacapa,Cabañas,Mujer,12,2,"Sí, con mucha dificultad"
Zacapa,Cabañas,Mujer,13,1,No declarado
Zacapa,Cabañas,Mujer,13,118,"No, sin dificultad"
Zacapa,Cabañas,Mujer,13,1,"Sí, con mucha dificultad"
Zacapa,Cabañas,Mujer,14,1,No declarado
Zacapa,Cabañas,Mujer,14,1,No puede
Zacapa,Cabañas,Mujer,14,129,"No, sin dificultad"
Zacapa,Cabañas,Mujer,14,1,"Sí, con mucha dificultad"
Zacapa,Cabañas,Mujer,15,2,No declarado
Zacapa,Cabañas,Mujer,15,1,No puede
Zacapa,Cabañas,Mujer,15,140,"No, sin dificultad"
Zacapa,Cabañas,Mujer,15,1,"Sí, con algo de dificultad"
Zacapa,Cabañas,Mujer,16,3,No declarado
Zacapa,Cabañas,Mujer,16,150,"No, sin dificultad"
Zacapa,Cabañas,Mujer,16,2,"Sí, con algo de dificultad"
Zacapa,Cabañas,Mujer,17,170,"No, sin dificultad"
Zacapa,Cabañas,Mujer,17,1,"Sí, con algo de dificultad"
Zacapa,Cabañas,Mujer,18,1,No puede
Zacapa,Cabañas,Mujer,18,160,"No, sin dificultad"
Zacapa,Cabañas,Mujer,19,3,No puede
Zacapa,Cabañas,Mujer,19,131,"No, sin dificultad"
Zacapa,Cabañas,Mujer,19,4,"Sí, con mucha dificultad"
Zacapa,Cabañas,Mujer,20,2,No declarado
Zacapa,Cabañas,Mujer,20,125,"No, sin dificultad"
Zacapa,Cabañas,Mujer,20,2,"Sí, con algo de dificultad"
Zacapa,Cabañas,Mujer,21,134,"No, sin dificultad"
Zacapa,Cabañas,Mujer,22,138,"No, sin dificultad"
Zacapa,Cabañas,Mujer,23,1,No declarado
Zacapa,Cabañas,Mujer,23,136,"No, sin dificultad"
Zacapa,Cabañas,Mujer,24,1,No declarado
Zacapa,Cabañas,Mujer,24,123,"No, sin dificultad"
Zacapa,Cabañas,Mujer,25,2,No declarado
Zacapa,Cabañas,Mujer,25,119,"No, sin dificultad"
Zacapa,Cabañas,Mujer,25,1,"Sí, con algo de dificultad"
Zacapa,Cabañas,Mujer,26,1,No declarado
Zacapa,Cabañas,Mujer,26,3,No puede
Zacapa,Cabañas,Mujer,26,107,"No, sin dificultad"
Zacapa,Cabañas,Mujer,26,1,"Sí, con mucha dificultad"
Zacapa,Cabañas,Mujer,27,2,No declarado
Zacapa,Cabañas,Mujer,27,123,"No, sin dificultad"
Zacapa,Cabañas,Mujer,28,115,"No, sin dificultad"
Zacapa,Cabañas,Mujer,28,1,"Sí, con mucha dificultad"
Zacapa,Cabañas,Mujer,29,106,"No, sin dificultad"
Zacapa,Cabañas,Mujer,29,1,"Sí, con mucha dificultad"
Zacapa,Cabañas,Mujer,30,1,No puede
Zacapa,Cabañas,Mujer,30,87,"No, sin dificultad"
Zacapa,Cabañas,Mujer,30,1,"Sí, con mucha dificultad"
Zacapa,Cabañas,Mujer,31,72,"No, sin dificultad"
Zacapa,Cabañas,Mujer,32,94,"No, sin dificultad"
Zacapa,Cabañas,Mujer,32,1,"Sí, con algo de dificultad"
Zacapa,Cabañas,Mujer,33,1,No declarado
Zacapa,Cabañas,Mujer,33,1,No puede
Zacapa,Cabañas,Mujer,33,73,"No, sin dificultad"
Zacapa,Cabañas,Mujer,33,1,"Sí, con mucha dificultad"
Zacapa,Cabañas,Mujer,34,85,"No, sin dificultad"
Zacapa,Cabañas,Mujer,34,1,"Sí, con algo de dificultad"
Zacapa,Cabañas,Mujer,35,2,No declarado
Zacapa,Cabañas,Mujer,35,100,"No, sin dificultad"
Zacapa,Cabañas,Mujer,35,1,"Sí, con algo de dificultad"
Zacapa,Cabañas,Mujer,36,70,"No, sin dificultad"
Zacapa,Cabañas,Mujer,37,95,"No, sin dificultad"
Zacapa,Cabañas,Mujer,38,87,"No, sin dificultad"
Zacapa,Cabañas,Mujer,39,3,No declarado
Zacapa,Cabañas,Mujer,39,76,"No, sin dificultad"
Zacapa,Cabañas,Mujer,40,1,No declarado
Zacapa,Cabañas,Mujer,40,80,"No, sin dificultad"
Zacapa,Cabañas,Mujer,41,69,"No, sin dificultad"
Zacapa,Cabañas,Mujer,42,87,"No, sin dificultad"
Zacapa,Cabañas,Mujer,42,1,"Sí, con mucha dificultad"
Zacapa,Cabañas,Mujer,43,66,"No, sin dificultad"
Zacapa,Cabañas,Mujer,44,67,"No, sin dificultad"
Zacapa,Cabañas,Mujer,45,65,"No, sin dificultad"
Zacapa,Cabañas,Mujer,45,1,"Sí, con algo de dificultad"
Zacapa,Cabañas,Mujer,46,1,No declarado
Zacapa,Cabañas,Mujer,46,53,"No, sin dificultad"
Zacapa,Cabañas,Mujer,47,59,"No, sin dificultad"
Zacapa,Cabañas,Mujer,47,1,"Sí, con algo de dificultad"
Zacapa,Cabañas,Mujer,48,60,"No, sin dificultad"
Zacapa,Cabañas,Mujer,49,56,"No, sin dificultad"
Zacapa,Cabañas,Mujer,49,1,"Sí, con mucha dificultad"
Zacapa,Cabañas,Mujer,50,4,No declarado
Zacapa,Cabañas,Mujer,50,71,"No, sin dificultad"
Zacapa,Cabañas,Mujer,51,1,No puede
Zacapa,Cabañas,Mujer,51,46,"No, sin dificultad"
Zacapa,Cabañas,Mujer,52,64,"No, sin dificultad"
Zacapa,Cabañas,Mujer,52,1,"Sí, con algo de dificultad"
Zacapa,Cabañas,Mujer,52,2,"Sí, con mucha dificultad"
Zacapa,Cabañas,Mujer,53,57,"No, sin dificultad"
Zacapa,Cabañas,Mujer,53,1,"Sí, con mucha dificultad"
Zacapa,Cabañas,Mujer,54,54,"No, sin dificultad"
Zacapa,Cabañas,Mujer,55,54,"No, sin dificultad"
Zacapa,Cabañas,Mujer,55,1,"Sí, con mucha dificultad"
Zacapa,Cabañas,Mujer,56,48,"No, sin dificultad"
Zacapa,Cabañas,Mujer,56,1,"Sí, con algo de dificultad"
Zacapa,Cabañas,Mujer,57,1,No declarado
Zacapa,Cabañas,Mujer,57,38,"No, sin dificultad"
Zacapa,Cabañas,Mujer,58,45,"No, sin dificultad"
Zacapa,Cabañas,Mujer,58,2,"Sí, con algo de dificultad"
Zacapa,Cabañas,Mujer,59,1,No declarado
Zacapa,Cabañas,Mujer,59,40,"No, sin dificultad"
Zacapa,Cabañas,Mujer,59,1,"Sí, con algo de dificultad"
Zacapa,Cabañas,Mujer,60,36,"No, sin dificultad"
Zacapa,Cabañas,Mujer,61,41,"No, sin dificultad"
Zacapa,Cabañas,Mujer,62,36,"No, sin dificultad"
Zacapa,Cabañas,Mujer,62,1,"Sí, con algo de dificultad"
Zacapa,Cabañas,Mujer,63,1,No declarado
Zacapa,Cabañas,Mujer,63,35,"No, sin dificultad"
Zacapa,Cabañas,Mujer,64,34,"No, sin dificultad"
Zacapa,Cabañas,Mujer,64,1,"Sí, con algo de dificultad"
Zacapa,Cabañas,Mujer,65,40,"No, sin dificultad"
Zacapa,Cabañas,Mujer,66,1,No puede
Zacapa,Cabañas,Mujer,66,38,"No, sin dificultad"
Zacapa,Cabañas,Mujer,66,2,"Sí, con algo de dificultad"
Zacapa,Cabañas,Mujer,67,32,"No, sin dificultad"
Zacapa,Cabañas,Mujer,67,1,"Sí, con algo de dificultad"
Zacapa,Cabañas,Mujer,68,21,"No, sin dificultad"
Zacapa,Cabañas,Mujer,69,22,"No, sin dificultad"
Zacapa,Cabañas,Mujer,69,2,"Sí, con algo de dificultad"
Zacapa,Cabañas,Mujer,70,1,No declarado
Zacapa,Cabañas,Mujer,70,27,"No, sin dificultad"
Zacapa,Cabañas,Mujer,71,14,"No, sin dificultad"
Zacapa,Cabañas,Mujer,71,1,"Sí, con algo de dificultad"
Zacapa,Cabañas,Mujer,72,19,"No, sin dificultad"
Zacapa,Cabañas,Mujer,72,3,"Sí, con algo de dificultad"
Zacapa,Cabañas,Mujer,73,27,"No, sin dificultad"
Zacapa,Cabañas,Mujer,73,1,"Sí, con algo de dificultad"
Zacapa,Cabañas,Mujer,74,17,"No, sin dificultad"
Zacapa,Cabañas,Mujer,74,1,"Sí, con mucha dificultad"
Zacapa,Cabañas,Mujer,75,15,"No, sin dificultad"
Zacapa,Cabañas,Mujer,75,4,"Sí, con algo de dificultad"
Zacapa,Cabañas,Mujer,75,1,"Sí, con mucha dificultad"
Zacapa,Cabañas,Mujer,76,21,"No, sin dificultad"
Zacapa,Cabañas,Mujer,76,2,"Sí, con algo de dificultad"
Zacapa,Cabañas,Mujer,77,18,"No, sin dificultad"
Zacapa,Cabañas,Mujer,78,1,No puede
Zacapa,Cabañas,Mujer,78,10,"No, sin dificultad"
Zacapa,Cabañas,Mujer,78,1,"Sí, con algo de dificultad"
Zacapa,Cabañas,Mujer,79,1,No puede
Zacapa,Cabañas,Mujer,79,14,"No, sin dificultad"
Zacapa,Cabañas,Mujer,79,2,"Sí, con algo de dificultad"
Zacapa,Cabañas,Mujer,80,10,"No, sin dificultad"
Zacapa,Cabañas,Mujer,81,7,"No, sin dificultad"
Zacapa,Cabañas,Mujer,81,1,"Sí, con mucha dificultad"
Zacapa,Cabañas,Mujer,82,1,No declarado
Zacapa,Cabañas,Mujer,82,13,"No, sin dificultad"
Zacapa,Cabañas,Mujer,82,2,"Sí, con algo de dificultad"
Zacapa,Cabañas,Mujer,82,1,"Sí, con mucha dificultad"
Zacapa,Cabañas,Mujer,83,11,"No, sin dificultad"
Zacapa,Cabañas,Mujer,83,2,"Sí, con algo de dificultad"
Zacapa,Cabañas,Mujer,83,1,"Sí, con mucha dificultad"
Zacapa,Cabañas,Mujer,84,1,No declarado
Zacapa,Cabañas,Mujer,84,6,"No, sin dificultad"
Zacapa,Cabañas,Mujer,84,3,"Sí, con algo de dificultad"
Zacapa,Cabañas,Mujer,84,3,"Sí, con mucha dificultad"
Zacapa,Cabañas,Mujer,85,6,"No, sin dificultad"
Zacapa,Cabañas,Mujer,85,1,"Sí, con algo de dificultad"
Zacapa,Cabañas,Mujer,86,6,"No, sin dificultad"
Zacapa,Cabañas,Mujer,87,7,"No, sin dificultad"
Zacapa,Cabañas,Mujer,87,1,"Sí, con algo de dificultad"
Zacapa,Cabañas,Mujer,88,1,No puede
Zacapa,Cabañas,Mujer,88,2,"No, sin dificultad"
Zacapa,Cabañas,Mujer,88,1,"Sí, con mucha dificultad"
Zacapa,Cabañas,Mujer,89,3,"No, sin dificultad"
Zacapa,Cabañas,Mujer,89,1,"Sí, con algo de dificultad"
Zacapa,Cabañas,Mujer,91,3,"No, sin dificultad"
Zacapa,Cabañas,Mujer,91,3,"Sí, con algo de dificultad"
Zacapa,Cabañas,Mujer,92,1,No puede
Zacapa,Cabañas,Mujer,92,3,"No, sin dificultad"
Zacapa,Cabañas,Mujer,92,2,"Sí, con algo de dificultad"
Zacapa,Cabañas,Mujer,93,4,"No, sin dificultad"
Zacapa,Cabañas,Mujer,94,1,No puede
Zacapa,Cabañas,Mujer,94,1,"No, sin dificultad"
Zacapa,Cabañas,Mujer,94,1,"Sí, con algo de dificultad"
Zacapa,Cabañas,Mujer,95,4,"No, sin dificultad"
Zacapa,Cabañas,Mujer,95,1,"Sí, con algo de dificultad"
Zacapa,Cabañas,Mujer,96,2,"No, sin dificultad"
Zacapa,Cabañas,Mujer,96,2,"Sí, con algo de dificultad"
Zacapa,Cabañas,Mujer,100,1,"No, sin dificultad"
Zacapa,Cabañas,Mujer,101,1,"No, sin dificultad"
Zacapa,Estanzuela,Hombre,0,63,
Zacapa,Estanzuela,Hombre,1,70,
Zacapa,Estanzuela,Hombre,2,88,
Zacapa,Estanzuela,Hombre,3,71,
Zacapa,Estanzuela,Hombre,4,6,No declarado
Zacapa,Estanzuela,Hombre,4,90,"No, sin dificultad"
Zacapa,Estanzuela,Hombre,5,1,No declarado
Zacapa,Estanzuela,Hombre,5,94,"No, sin dificultad"
Zacapa,Estanzuela,Hombre,5,1,"Sí, con algo de dificultad"
Zacapa,Estanzuela,Hombre,6,95,"No, sin dificultad"
Zacapa,Estanzuela,Hombre,6,1,"Sí, con algo de dificultad"
Zacapa,Estanzuela,Hombre,7,2,No declarado
Zacapa,Estanzuela,Hombre,7,75,"No, sin dificultad"
Zacapa,Estanzuela,Hombre,7,3,"Sí, con algo de dificultad"
Zacapa,Estanzuela,Hombre,8,6,No declarado
