NOMBRE DEPARTAMENTO,NOMBRE MUNICIPIO,PCP6||Sexo,PCP7,Recuento de PCP1,PCP16_F||Dificultad para comunicarse
San Marcos,Ayutla,Hombre,17,1,No puede
San Marcos,Ayutla,Hombre,17,443,"No, sin dificultad"
San Marcos,Ayutla,Hombre,17,1,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,17,1,"Sí, con mucha dificultad"
San Marcos,Ayutla,Hombre,18,7,No declarado
San Marcos,Ayutla,Hombre,18,3,No puede
San Marcos,Ayutla,Hombre,18,467,"No, sin dificultad"
San Marcos,Ayutla,Hombre,18,1,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,18,3,"Sí, con mucha dificultad"
San Marcos,Ayutla,Hombre,19,5,No declarado
San Marcos,Ayutla,Hombre,19,4,No puede
San Marcos,Ayutla,Hombre,19,338,"No, sin dificultad"
San Marcos,Ayutla,Hombre,19,2,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,20,6,No declarado
San Marcos,Ayutla,Hombre,20,2,No puede
San Marcos,Ayutla,Hombre,20,366,"No, sin dificultad"
San Marcos,Ayutla,Hombre,20,2,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,20,2,"Sí, con mucha dificultad"
San Marcos,Ayutla,Hombre,21,10,No declarado
San Marcos,Ayutla,Hombre,21,1,No puede
San Marcos,Ayutla,Hombre,21,351,"No, sin dificultad"
San Marcos,Ayutla,Hombre,21,1,"Sí, con mucha dificultad"
San Marcos,Ayutla,Hombre,22,6,No declarado
San Marcos,Ayutla,Hombre,22,3,No puede
San Marcos,Ayutla,Hombre,22,363,"No, sin dificultad"
San Marcos,Ayutla,Hombre,22,3,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,23,5,No declarado
San Marcos,Ayutla,Hombre,23,3,No puede
San Marcos,Ayutla,Hombre,23,354,"No, sin dificultad"
San Marcos,Ayutla,Hombre,23,2,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,23,1,"Sí, con mucha dificultad"
San Marcos,Ayutla,Hombre,24,2,No declarado
San Marcos,Ayutla,Hombre,24,1,No puede
San Marcos,Ayutla,Hombre,24,343,"No, sin dificultad"
San Marcos,Ayutla,Hombre,24,1,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,24,2,"Sí, con mucha dificultad"
San Marcos,Ayutla,Hombre,25,8,No declarado
San Marcos,Ayutla,Hombre,25,1,No puede
San Marcos,Ayutla,Hombre,25,333,"No, sin dificultad"
San Marcos,Ayutla,Hombre,25,1,"Sí, con mucha dificultad"
San Marcos,Ayutla,Hombre,26,5,No declarado
San Marcos,Ayutla,Hombre,26,278,"No, sin dificultad"
San Marcos,Ayutla,Hombre,27,4,No declarado
San Marcos,Ayutla,Hombre,27,298,"No, sin dificultad"
San Marcos,Ayutla,Hombre,27,1,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,27,2,"Sí, con mucha dificultad"
San Marcos,Ayutla,Hombre,28,8,No declarado
San Marcos,Ayutla,Hombre,28,2,No puede
San Marcos,Ayutla,Hombre,28,334,"No, sin dificultad"
San Marcos,Ayutla,Hombre,28,1,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,28,1,"Sí, con mucha dificultad"
San Marcos,Ayutla,Hombre,29,2,No declarado
San Marcos,Ayutla,Hombre,29,234,"No, sin dificultad"
San Marcos,Ayutla,Hombre,29,1,"Sí, con mucha dificultad"
San Marcos,Ayutla,Hombre,30,4,No declarado
San Marcos,Ayutla,Hombre,30,341,"No, sin dificultad"
San Marcos,Ayutla,Hombre,31,2,No declarado
San Marcos,Ayutla,Hombre,31,212,"No, sin dificultad"
San Marcos,Ayutla,Hombre,31,1,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,31,4,"Sí, con mucha dificultad"
San Marcos,Ayutla,Hombre,32,2,No declarado
San Marcos,Ayutla,Hombre,32,2,No puede
San Marcos,Ayutla,Hombre,32,280,"No, sin dificultad"
San Marcos,Ayutla,Hombre,33,4,No declarado
San Marcos,Ayutla,Hombre,33,222,"No, sin dificultad"
San Marcos,Ayutla,Hombre,34,7,No declarado
San Marcos,Ayutla,Hombre,34,226,"No, sin dificultad"
San Marcos,Ayutla,Hombre,35,4,No declarado
San Marcos,Ayutla,Hombre,35,256,"No, sin dificultad"
San Marcos,Ayutla,Hombre,35,1,"Sí, con mucha dificultad"
San Marcos,Ayutla,Hombre,36,3,No declarado
San Marcos,Ayutla,Hombre,36,2,No puede
San Marcos,Ayutla,Hombre,36,189,"No, sin dificultad"
San Marcos,Ayutla,Hombre,36,1,"Sí, con mucha dificultad"
San Marcos,Ayutla,Hombre,37,5,No declarado
San Marcos,Ayutla,Hombre,37,194,"No, sin dificultad"
San Marcos,Ayutla,Hombre,38,4,No declarado
San Marcos,Ayutla,Hombre,38,1,No puede
San Marcos,Ayutla,Hombre,38,222,"No, sin dificultad"
San Marcos,Ayutla,Hombre,39,3,No declarado
San Marcos,Ayutla,Hombre,39,198,"No, sin dificultad"
San Marcos,Ayutla,Hombre,39,1,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,40,7,No declarado
San Marcos,Ayutla,Hombre,40,1,No puede
San Marcos,Ayutla,Hombre,40,202,"No, sin dificultad"
San Marcos,Ayutla,Hombre,40,1,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,41,4,No declarado
San Marcos,Ayutla,Hombre,41,1,No puede
San Marcos,Ayutla,Hombre,41,152,"No, sin dificultad"
San Marcos,Ayutla,Hombre,41,1,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,42,3,No declarado
San Marcos,Ayutla,Hombre,42,181,"No, sin dificultad"
San Marcos,Ayutla,Hombre,42,1,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,43,5,No declarado
San Marcos,Ayutla,Hombre,43,1,No puede
San Marcos,Ayutla,Hombre,43,154,"No, sin dificultad"
San Marcos,Ayutla,Hombre,43,2,"Sí, con mucha dificultad"
San Marcos,Ayutla,Hombre,44,3,No declarado
San Marcos,Ayutla,Hombre,44,152,"No, sin dificultad"
San Marcos,Ayutla,Hombre,45,2,No declarado
San Marcos,Ayutla,Hombre,45,138,"No, sin dificultad"
San Marcos,Ayutla,Hombre,45,2,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,45,1,"Sí, con mucha dificultad"
San Marcos,Ayutla,Hombre,46,4,No declarado
San Marcos,Ayutla,Hombre,46,136,"No, sin dificultad"
San Marcos,Ayutla,Hombre,46,1,"Sí, con mucha dificultad"
San Marcos,Ayutla,Hombre,47,1,No declarado
San Marcos,Ayutla,Hombre,47,128,"No, sin dificultad"
San Marcos,Ayutla,Hombre,47,1,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,47,1,"Sí, con mucha dificultad"
San Marcos,Ayutla,Hombre,48,1,No puede
San Marcos,Ayutla,Hombre,48,168,"No, sin dificultad"
San Marcos,Ayutla,Hombre,48,1,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,49,3,No declarado
San Marcos,Ayutla,Hombre,49,109,"No, sin dificultad"
San Marcos,Ayutla,Hombre,49,1,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,50,2,No declarado
San Marcos,Ayutla,Hombre,50,1,No puede
San Marcos,Ayutla,Hombre,50,140,"No, sin dificultad"
San Marcos,Ayutla,Hombre,50,1,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,51,79,"No, sin dificultad"
San Marcos,Ayutla,Hombre,51,1,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,52,4,No declarado
San Marcos,Ayutla,Hombre,52,1,No puede
San Marcos,Ayutla,Hombre,52,112,"No, sin dificultad"
San Marcos,Ayutla,Hombre,53,120,"No, sin dificultad"
San Marcos,Ayutla,Hombre,54,2,No declarado
San Marcos,Ayutla,Hombre,54,122,"No, sin dificultad"
San Marcos,Ayutla,Hombre,54,4,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,55,1,No declarado
San Marcos,Ayutla,Hombre,55,122,"No, sin dificultad"
San Marcos,Ayutla,Hombre,55,4,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,55,1,"Sí, con mucha dificultad"
San Marcos,Ayutla,Hombre,56,98,"No, sin dificultad"
San Marcos,Ayutla,Hombre,56,1,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,57,1,No declarado
San Marcos,Ayutla,Hombre,57,94,"No, sin dificultad"
San Marcos,Ayutla,Hombre,58,114,"No, sin dificultad"
San Marcos,Ayutla,Hombre,58,2,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,59,1,No declarado
San Marcos,Ayutla,Hombre,59,66,"No, sin dificultad"
San Marcos,Ayutla,Hombre,59,1,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,60,3,No declarado
San Marcos,Ayutla,Hombre,60,110,"No, sin dificultad"
San Marcos,Ayutla,Hombre,60,2,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,61,2,No declarado
San Marcos,Ayutla,Hombre,61,73,"No, sin dificultad"
San Marcos,Ayutla,Hombre,61,2,"Sí, con mucha dificultad"
San Marcos,Ayutla,Hombre,62,1,No declarado
San Marcos,Ayutla,Hombre,62,77,"No, sin dificultad"
San Marcos,Ayutla,Hombre,62,1,"Sí, con mucha dificultad"
San Marcos,Ayutla,Hombre,63,1,No declarado
San Marcos,Ayutla,Hombre,63,1,No puede
San Marcos,Ayutla,Hombre,63,86,"No, sin dificultad"
San Marcos,Ayutla,Hombre,64,1,No declarado
San Marcos,Ayutla,Hombre,64,75,"No, sin dificultad"
San Marcos,Ayutla,Hombre,64,1,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,65,1,No puede
San Marcos,Ayutla,Hombre,65,74,"No, sin dificultad"
San Marcos,Ayutla,Hombre,65,1,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,66,4,No declarado
San Marcos,Ayutla,Hombre,66,64,"No, sin dificultad"
San Marcos,Ayutla,Hombre,66,2,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,67,1,No declarado
San Marcos,Ayutla,Hombre,67,63,"No, sin dificultad"
San Marcos,Ayutla,Hombre,68,2,No declarado
San Marcos,Ayutla,Hombre,68,61,"No, sin dificultad"
San Marcos,Ayutla,Hombre,68,1,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,69,1,No declarado
San Marcos,Ayutla,Hombre,69,47,"No, sin dificultad"
San Marcos,Ayutla,Hombre,69,2,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,70,57,"No, sin dificultad"
San Marcos,Ayutla,Hombre,70,3,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,70,1,"Sí, con mucha dificultad"
San Marcos,Ayutla,Hombre,71,39,"No, sin dificultad"
San Marcos,Ayutla,Hombre,72,1,No declarado
San Marcos,Ayutla,Hombre,72,45,"No, sin dificultad"
San Marcos,Ayutla,Hombre,72,1,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,73,30,"No, sin dificultad"
San Marcos,Ayutla,Hombre,74,1,No puede
San Marcos,Ayutla,Hombre,74,35,"No, sin dificultad"
San Marcos,Ayutla,Hombre,74,1,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,75,33,"No, sin dificultad"
San Marcos,Ayutla,Hombre,75,1,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,76,25,"No, sin dificultad"
San Marcos,Ayutla,Hombre,76,1,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,76,1,"Sí, con mucha dificultad"
San Marcos,Ayutla,Hombre,77,1,No declarado
San Marcos,Ayutla,Hombre,77,13,"No, sin dificultad"
San Marcos,Ayutla,Hombre,77,3,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,78,1,No declarado
San Marcos,Ayutla,Hombre,78,33,"No, sin dificultad"
San Marcos,Ayutla,Hombre,79,2,No declarado
San Marcos,Ayutla,Hombre,79,22,"No, sin dificultad"
San Marcos,Ayutla,Hombre,79,1,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,80,1,No declarado
San Marcos,Ayutla,Hombre,80,1,No puede
San Marcos,Ayutla,Hombre,80,21,"No, sin dificultad"
San Marcos,Ayutla,Hombre,80,4,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,80,2,"Sí, con mucha dificultad"
San Marcos,Ayutla,Hombre,81,13,"No, sin dificultad"
San Marcos,Ayutla,Hombre,82,9,"No, sin dificultad"
San Marcos,Ayutla,Hombre,83,12,"No, sin dificultad"
San Marcos,Ayutla,Hombre,83,1,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,84,1,No puede
San Marcos,Ayutla,Hombre,84,7,"No, sin dificultad"
San Marcos,Ayutla,Hombre,84,1,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,85,7,"No, sin dificultad"
San Marcos,Ayutla,Hombre,86,10,"No, sin dificultad"
San Marcos,Ayutla,Hombre,86,1,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,87,6,"No, sin dificultad"
San Marcos,Ayutla,Hombre,88,8,"No, sin dificultad"
San Marcos,Ayutla,Hombre,88,2,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,88,1,"Sí, con mucha dificultad"
San Marcos,Ayutla,Hombre,89,5,"No, sin dificultad"
San Marcos,Ayutla,Hombre,89,1,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,90,1,No declarado
San Marcos,Ayutla,Hombre,90,7,"No, sin dificultad"
San Marcos,Ayutla,Hombre,91,3,"No, sin dificultad"
San Marcos,Ayutla,Hombre,92,3,"No, sin dificultad"
San Marcos,Ayutla,Hombre,92,1,"Sí, con mucha dificultad"
San Marcos,Ayutla,Hombre,93,1,No declarado
San Marcos,Ayutla,Hombre,93,4,"No, sin dificultad"
San Marcos,Ayutla,Hombre,94,1,No puede
San Marcos,Ayutla,Hombre,94,2,"No, sin dificultad"
San Marcos,Ayutla,Hombre,94,1,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,95,2,"No, sin dificultad"
San Marcos,Ayutla,Hombre,96,2,"No, sin dificultad"
San Marcos,Ayutla,Hombre,97,1,"No, sin dificultad"
San Marcos,Ayutla,Hombre,98,2,"No, sin dificultad"
San Marcos,Ayutla,Hombre,98,1,"Sí, con mucha dificultad"
San Marcos,Ayutla,Hombre,99,1,"Sí, con algo de dificultad"
San Marcos,Ayutla,Hombre,108,1,"Sí, con algo de dificultad"
San Marcos,Ayutla,Mujer,0,388,
San Marcos,Ayutla,Mujer,1,465,
San Marcos,Ayutla,Mujer,2,423,
San Marcos,Ayutla,Mujer,3,420,
San Marcos,Ayutla,Mujer,4,47,No declarado
San Marcos,Ayutla,Mujer,4,384,"No, sin dificultad"
San Marcos,Ayutla,Mujer,4,1,"Sí, con algo de dificultad"
San Marcos,Ayutla,Mujer,4,2,"Sí, con mucha dificultad"
San Marcos,Ayutla,Mujer,5,13,No declarado
San Marcos,Ayutla,Mujer,5,1,No puede
San Marcos,Ayutla,Mujer,5,425,"No, sin dificultad"
San Marcos,Ayutla,Mujer,5,1,"Sí, con algo de dificultad"
San Marcos,Ayutla,Mujer,5,2,"Sí, con mucha dificultad"
San Marcos,Ayutla,Mujer,6,11,No declarado
San Marcos,Ayutla,Mujer,6,399,"No, sin dificultad"
San Marcos,Ayutla,Mujer,6,1,"Sí, con algo de dificultad"
San Marcos,Ayutla,Mujer,7,7,No declarado
San Marcos,Ayutla,Mujer,7,2,No puede
San Marcos,Ayutla,Mujer,7,408,"No, sin dificultad"
San Marcos,Ayutla,Mujer,7,2,"Sí, con algo de dificultad"
San Marcos,Ayutla,Mujer,8,11,No declarado
San Marcos,Ayutla,Mujer,8,387,"No, sin dificultad"
San Marcos,Ayutla,Mujer,8,3,"Sí, con algo de dificultad"
San Marcos,Ayutla,Mujer,9,7,No declarado
San Marcos,Ayutla,Mujer,9,360,"No, sin dificultad"
San Marcos,Ayutla,Mujer,9,2,"Sí, con algo de dificultad"
San Marcos,Ayutla,Mujer,9,3,"Sí, con mucha dificultad"
San Marcos,Ayutla,Mujer,10,11,No declarado
San Marcos,Ayutla,Mujer,10,373,"No, sin dificultad"
San Marcos,Ayutla,Mujer,10,3,"Sí, con mucha dificultad"
San Marcos,Ayutla,Mujer,11,5,No declarado
San Marcos,Ayutla,Mujer,11,1,No puede
San Marcos,Ayutla,Mujer,11,338,"No, sin dificultad"
San Marcos,Ayutla,Mujer,11,2,"Sí, con algo de dificultad"
San Marcos,Ayutla,Mujer,12,6,No declarado
San Marcos,Ayutla,Mujer,12,1,No puede
San Marcos,Ayutla,Mujer,12,396,"No, sin dificultad"
San Marcos,Ayutla,Mujer,12,2,"Sí, con algo de dificultad"
San Marcos,Ayutla,Mujer,12,2,"Sí, con mucha dificultad"
San Marcos,Ayutla,Mujer,13,6,No declarado
San Marcos,Ayutla,Mujer,13,1,No puede
San Marcos,Ayutla,Mujer,13,345,"No, sin dificultad"
San Marcos,Ayutla,Mujer,14,8,No declarado
San Marcos,Ayutla,Mujer,14,3,No puede
San Marcos,Ayutla,Mujer,14,326,"No, sin dificultad"
San Marcos,Ayutla,Mujer,14,1,"Sí, con mucha dificultad"
San Marcos,Ayutla,Mujer,15,8,No declarado
San Marcos,Ayutla,Mujer,15,1,No puede
San Marcos,Ayutla,Mujer,15,372,"No, sin dificultad"
San Marcos,Ayutla,Mujer,15,1,"Sí, con algo de dificultad"
San Marcos,Ayutla,Mujer,15,3,"Sí, con mucha dificultad"
San Marcos,Ayutla,Mujer,16,6,No declarado
San Marcos,Ayutla,Mujer,16,1,No puede
San Marcos,Ayutla,Mujer,16,372,"No, sin dificultad"
San Marcos,Ayutla,Mujer,16,1,"Sí, con algo de dificultad"
San Marcos,Ayutla,Mujer,16,2,"Sí, con mucha dificultad"
San Marcos,Ayutla,Mujer,17,9,No declarado
San Marcos,Ayutla,Mujer,17,437,"No, sin dificultad"
San Marcos,Ayutla,Mujer,18,17,No declarado
San Marcos,Ayutla,Mujer,18,3,No puede
San Marcos,Ayutla,Mujer,18,423,"No, sin dificultad"
San Marcos,Ayutla,Mujer,18,1,"Sí, con algo de dificultad"
San Marcos,Ayutla,Mujer,19,3,No declarado
San Marcos,Ayutla,Mujer,19,385,"No, sin dificultad"
San Marcos,Ayutla,Mujer,19,1,"Sí, con algo de dificultad"
San Marcos,Ayutla,Mujer,19,1,"Sí, con mucha dificultad"
San Marcos,Ayutla,Mujer,20,14,No declarado
San Marcos,Ayutla,Mujer,20,2,No puede
San Marcos,Ayutla,Mujer,20,395,"No, sin dificultad"
San Marcos,Ayutla,Mujer,20,2,"Sí, con mucha dificultad"
San Marcos,Ayutla,Mujer,21,11,No declarado
San Marcos,Ayutla,Mujer,21,4,No puede
San Marcos,Ayutla,Mujer,21,385,"No, sin dificultad"
San Marcos,Ayutla,Mujer,21,1,"Sí, con mucha dificultad"
San Marcos,Ayutla,Mujer,22,10,No declarado
San Marcos,Ayutla,Mujer,22,1,No puede
San Marcos,Ayutla,Mujer,22,389,"No, sin dificultad"
San Marcos,Ayutla,Mujer,22,2,"Sí, con mucha dificultad"
San Marcos,Ayutla,Mujer,23,7,No declarado
San Marcos,Ayutla,Mujer,23,1,No puede
San Marcos,Ayutla,Mujer,23,386,"No, sin dificultad"
San Marcos,Ayutla,Mujer,23,2,"Sí, con algo de dificultad"
San Marcos,Ayutla,Mujer,23,3,"Sí, con mucha dificultad"
San Marcos,Ayutla,Mujer,24,5,No declarado
San Marcos,Ayutla,Mujer,24,3,No puede
San Marcos,Ayutla,Mujer,24,377,"No, sin dificultad"
San Marcos,Ayutla,Mujer,24,1,"Sí, con algo de dificultad"
San Marcos,Ayutla,Mujer,24,2,"Sí, con mucha dificultad"
San Marcos,Ayutla,Mujer,25,4,No declarado
San Marcos,Ayutla,Mujer,25,1,No puede
San Marcos,Ayutla,Mujer,25,378,"No, sin dificultad"
San Marcos,Ayutla,Mujer,25,1,"Sí, con mucha dificultad"
San Marcos,Ayutla,Mujer,26,6,No declarado
San Marcos,Ayutla,Mujer,26,2,No puede
San Marcos,Ayutla,Mujer,26,350,"No, sin dificultad"
San Marcos,Ayutla,Mujer,26,1,"Sí, con mucha dificultad"
San Marcos,Ayutla,Mujer,27,3,No declarado
San Marcos,Ayutla,Mujer,27,327,"No, sin dificultad"
San Marcos,Ayutla,Mujer,27,2,"Sí, con algo de dificultad"
San Marcos,Ayutla,Mujer,28,3,No declarado
San Marcos,Ayutla,Mujer,28,343,"No, sin dificultad"
San Marcos,Ayutla,Mujer,28,1,"Sí, con algo de dificultad"
San Marcos,Ayutla,Mujer,29,4,No declarado
San Marcos,Ayutla,Mujer,29,315,"No, sin dificultad"
San Marcos,Ayutla,Mujer,29,2,"Sí, con algo de dificultad"
San Marcos,Ayutla,Mujer,29,1,"Sí, con mucha dificultad"
San Marcos,Ayutla,Mujer,30,4,No declarado
San Marcos,Ayutla,Mujer,30,321,"No, sin dificultad"
San Marcos,Ayutla,Mujer,30,1,"Sí, con mucha dificultad"
San Marcos,Ayutla,Mujer,31,8,No declarado
San Marcos,Ayutla,Mujer,31,255,"No, sin dificultad"
San Marcos,Ayutla,Mujer,31,2,"Sí, con mucha dificultad"
San Marcos,Ayutla,Mujer,32,6,No declarado
San Marcos,Ayutla,Mujer,32,269,"No, sin dificultad"
San Marcos,Ayutla,Mujer,32,1,"Sí, con algo de dificultad"
San Marcos,Ayutla,Mujer,32,1,"Sí, con mucha dificultad"
San Marcos,Ayutla,Mujer,33,8,No declarado
San Marcos,Ayutla,Mujer,33,262,"No, sin dificultad"
San Marcos,Ayutla,Mujer,34,1,No declarado
San Marcos,Ayutla,Mujer,34,241,"No, sin dificultad"
San Marcos,Ayutla,Mujer,34,1,"Sí, con algo de dificultad"
San Marcos,Ayutla,Mujer,35,3,No declarado
San Marcos,Ayutla,Mujer,35,270,"No, sin dificultad"
San Marcos,Ayutla,Mujer,36,3,No declarado
San Marcos,Ayutla,Mujer,36,273,"No, sin dificultad"
San Marcos,Ayutla,Mujer,37,4,No declarado
San Marcos,Ayutla,Mujer,37,249,"No, sin dificultad"
San Marcos,Ayutla,Mujer,37,2,"Sí, con mucha dificultad"
San Marcos,Ayutla,Mujer,38,4,No declarado
San Marcos,Ayutla,Mujer,38,258,"No, sin dificultad"
San Marcos,Ayutla,Mujer,38,1,"Sí, con algo de dificultad"
San Marcos,Ayutla,Mujer,39,6,No declarado
San Marcos,Ayutla,Mujer,39,232,"No, sin dificultad"
San Marcos,Ayutla,Mujer,39,1,"Sí, con algo de dificultad"
San Marcos,Ayutla,Mujer,40,1,No declarado
San Marcos,Ayutla,Mujer,40,231,"No, sin dificultad"
San Marcos,Ayutla,Mujer,40,2,"Sí, con algo de dificultad"
San Marcos,Ayutla,Mujer,40,1,"Sí, con mucha dificultad"
San Marcos,Ayutla,Mujer,41,1,No declarado
San Marcos,Ayutla,Mujer,41,146,"No, sin dificultad"
San Marcos,Ayutla,Mujer,41,1,"Sí, con mucha dificultad"
San Marcos,Ayutla,Mujer,42,3,No declarado
San Marcos,Ayutla,Mujer,42,1,No puede
San Marcos,Ayutla,Mujer,42,248,"No, sin dificultad"
San Marcos,Ayutla,Mujer,43,3,No declarado
San Marcos,Ayutla,Mujer,43,188,"No, sin dificultad"
San Marcos,Ayutla,Mujer,43,2,"Sí, con mucha dificultad"
San Marcos,Ayutla,Mujer,44,2,No declarado
San Marcos,Ayutla,Mujer,44,171,"No, sin dificultad"
San Marcos,Ayutla,Mujer,45,2,No declarado
San Marcos,Ayutla,Mujer,45,182,"No, sin dificultad"
San Marcos,Ayutla,Mujer,45,1,"Sí, con algo de dificultad"
San Marcos,Ayutla,Mujer,45,1,"Sí, con mucha dificultad"
