NOMBRE DEPARTAMENTO,NOMBRE MUNICIPIO,PCP6||Sexo,PCP7,Recuento de PCP1,PDESOC||Personas Desocupadas
Chiquimula,Camotán,Hombre,67,70,
Chiquimula,Camotán,Hombre,68,80,
Chiquimula,Camotán,Hombre,68,1,Aspirante
Chiquimula,Camotán,Hombre,69,75,
Chiquimula,Camotán,Hombre,70,76,
Chiquimula,Camotán,Hombre,70,1,Cesante
Chiquimula,Camotán,Hombre,71,75,
Chiquimula,Camotán,Hombre,72,59,
Chiquimula,Camotán,Hombre,73,57,
Chiquimula,Camotán,Hombre,74,37,
Chiquimula,Camotán,Hombre,75,48,
Chiquimula,Camotán,Hombre,76,32,
Chiquimula,Camotán,Hombre,77,36,
Chiquimula,Camotán,Hombre,78,37,
Chiquimula,Camotán,Hombre,79,26,
Chiquimula,Camotán,Hombre,80,37,
Chiquimula,Camotán,Hombre,81,20,
Chiquimula,Camotán,Hombre,82,23,
Chiquimula,Camotán,Hombre,83,18,
Chiquimula,Camotán,Hombre,84,16,
Chiquimula,Camotán,Hombre,85,13,
Chiquimula,Camotán,Hombre,86,12,
Chiquimula,Camotán,Hombre,87,16,
Chiquimula,Camotán,Hombre,88,13,
Chiquimula,Camotán,Hombre,89,9,
Chiquimula,Camotán,Hombre,90,6,
Chiquimula,Camotán,Hombre,91,3,
Chiquimula,Camotán,Hombre,92,2,
Chiquimula,Camotán,Hombre,94,3,
Chiquimula,Camotán,Hombre,95,2,
Chiquimula,Camotán,Hombre,97,3,
Chiquimula,Camotán,Hombre,98,1,
Chiquimula,Camotán,Hombre,100,1,
Chiquimula,Camotán,Hombre,106,1,
Chiquimula,Camotán,Hombre,108,1,
Chiquimula,Camotán,Mujer,0,838,
Chiquimula,Camotán,Mujer,1,789,
Chiquimula,Camotán,Mujer,2,861,
Chiquimula,Camotán,Mujer,3,807,
Chiquimula,Camotán,Mujer,4,834,
Chiquimula,Camotán,Mujer,5,769,
Chiquimula,Camotán,Mujer,6,792,
Chiquimula,Camotán,Mujer,7,775,
Chiquimula,Camotán,Mujer,8,699,
Chiquimula,Camotán,Mujer,9,710,
Chiquimula,Camotán,Mujer,10,730,
Chiquimula,Camotán,Mujer,11,741,
Chiquimula,Camotán,Mujer,11,1,Cesante
Chiquimula,Camotán,Mujer,12,708,
Chiquimula,Camotán,Mujer,12,1,Aspirante
Chiquimula,Camotán,Mujer,12,4,Cesante
Chiquimula,Camotán,Mujer,13,718,
Chiquimula,Camotán,Mujer,14,673,
Chiquimula,Camotán,Mujer,15,775,
Chiquimula,Camotán,Mujer,16,718,
Chiquimula,Camotán,Mujer,16,1,Aspirante
Chiquimula,Camotán,Mujer,16,3,Cesante
Chiquimula,Camotán,Mujer,17,745,
Chiquimula,Camotán,Mujer,17,1,Aspirante
Chiquimula,Camotán,Mujer,18,730,
Chiquimula,Camotán,Mujer,19,632,
Chiquimula,Camotán,Mujer,19,1,Aspirante
Chiquimula,Camotán,Mujer,19,3,Cesante
Chiquimula,Camotán,Mujer,20,612,
Chiquimula,Camotán,Mujer,20,1,Cesante
Chiquimula,Camotán,Mujer,21,525,
Chiquimula,Camotán,Mujer,21,1,Aspirante
Chiquimula,Camotán,Mujer,21,2,Cesante
Chiquimula,Camotán,Mujer,22,515,
Chiquimula,Camotán,Mujer,22,1,Aspirante
Chiquimula,Camotán,Mujer,22,2,Cesante
Chiquimula,Camotán,Mujer,23,526,
Chiquimula,Camotán,Mujer,23,2,Aspirante
Chiquimula,Camotán,Mujer,23,1,Cesante
Chiquimula,Camotán,Mujer,24,509,
Chiquimula,Camotán,Mujer,24,2,Aspirante
Chiquimula,Camotán,Mujer,24,1,Cesante
Chiquimula,Camotán,Mujer,25,478,
Chiquimula,Camotán,Mujer,25,3,Aspirante
Chiquimula,Camotán,Mujer,26,437,
Chiquimula,Camotán,Mujer,27,402,
Chiquimula,Camotán,Mujer,27,2,Aspirante
Chiquimula,Camotán,Mujer,27,1,Cesante
Chiquimula,Camotán,Mujer,28,420,
Chiquimula,Camotán,Mujer,29,397,
Chiquimula,Camotán,Mujer,29,1,Aspirante
Chiquimula,Camotán,Mujer,30,397,
Chiquimula,Camotán,Mujer,31,311,
Chiquimula,Camotán,Mujer,31,1,Cesante
Chiquimula,Camotán,Mujer,32,384,
Chiquimula,Camotán,Mujer,33,352,
Chiquimula,Camotán,Mujer,34,328,
Chiquimula,Camotán,Mujer,35,312,
Chiquimula,Camotán,Mujer,36,328,
Chiquimula,Camotán,Mujer,37,292,
Chiquimula,Camotán,Mujer,37,1,Cesante
Chiquimula,Camotán,Mujer,38,302,
Chiquimula,Camotán,Mujer,39,271,
Chiquimula,Camotán,Mujer,40,285,
Chiquimula,Camotán,Mujer,41,193,
Chiquimula,Camotán,Mujer,42,243,
Chiquimula,Camotán,Mujer,43,267,
Chiquimula,Camotán,Mujer,44,250,
Chiquimula,Camotán,Mujer,45,205,
Chiquimula,Camotán,Mujer,45,1,Aspirante
Chiquimula,Camotán,Mujer,46,198,
Chiquimula,Camotán,Mujer,47,171,
Chiquimula,Camotán,Mujer,48,175,
Chiquimula,Camotán,Mujer,49,140,
Chiquimula,Camotán,Mujer,50,139,
Chiquimula,Camotán,Mujer,51,121,
Chiquimula,Camotán,Mujer,52,145,
Chiquimula,Camotán,Mujer,53,155,
Chiquimula,Camotán,Mujer,53,2,Cesante
Chiquimula,Camotán,Mujer,54,139,
Chiquimula,Camotán,Mujer,55,150,
Chiquimula,Camotán,Mujer,56,111,
Chiquimula,Camotán,Mujer,57,135,
Chiquimula,Camotán,Mujer,58,145,
Chiquimula,Camotán,Mujer,59,118,
Chiquimula,Camotán,Mujer,60,126,
Chiquimula,Camotán,Mujer,61,113,
Chiquimula,Camotán,Mujer,62,91,
Chiquimula,Camotán,Mujer,63,99,
Chiquimula,Camotán,Mujer,64,114,
Chiquimula,Camotán,Mujer,65,94,
Chiquimula,Camotán,Mujer,66,98,
Chiquimula,Camotán,Mujer,67,87,
Chiquimula,Camotán,Mujer,68,97,
Chiquimula,Camotán,Mujer,69,71,
Chiquimula,Camotán,Mujer,70,77,
Chiquimula,Camotán,Mujer,71,54,
Chiquimula,Camotán,Mujer,72,49,
Chiquimula,Camotán,Mujer,73,54,
Chiquimula,Camotán,Mujer,74,44,
Chiquimula,Camotán,Mujer,75,56,
Chiquimula,Camotán,Mujer,76,43,
Chiquimula,Camotán,Mujer,77,44,
Chiquimula,Camotán,Mujer,78,44,
Chiquimula,Camotán,Mujer,79,23,
Chiquimula,Camotán,Mujer,80,36,
Chiquimula,Camotán,Mujer,81,12,
Chiquimula,Camotán,Mujer,82,16,
Chiquimula,Camotán,Mujer,83,21,
Chiquimula,Camotán,Mujer,84,14,
Chiquimula,Camotán,Mujer,85,9,
Chiquimula,Camotán,Mujer,86,20,
Chiquimula,Camotán,Mujer,87,11,
Chiquimula,Camotán,Mujer,88,12,
Chiquimula,Camotán,Mujer,89,6,
Chiquimula,Camotán,Mujer,90,4,
Chiquimula,Camotán,Mujer,91,3,
Chiquimula,Camotán,Mujer,92,4,
Chiquimula,Camotán,Mujer,93,4,
Chiquimula,Camotán,Mujer,94,2,
Chiquimula,Camotán,Mujer,95,3,
Chiquimula,Camotán,Mujer,96,2,
Chiquimula,Camotán,Mujer,97,1,
Chiquimula,Camotán,Mujer,98,2,
Chiquimula,Camotán,Mujer,99,1,
Chiquimula,Camotán,Mujer,101,1,
Chiquimula,Camotán,Mujer,110,1,
Chiquimula,Chiquimula,Hombre,0,1139,
Chiquimula,Chiquimula,Hombre,1,1145,
Chiquimula,Chiquimula,Hombre,2,1275,
Chiquimula,Chiquimula,Hombre,3,1251,
Chiquimula,Chiquimula,Hombre,4,1328,
Chiquimula,Chiquimula,Hombre,5,1282,
Chiquimula,Chiquimula,Hombre,6,1291,
Chiquimula,Chiquimula,Hombre,7,1168,
Chiquimula,Chiquimula,Hombre,8,1242,
Chiquimula,Chiquimula,Hombre,8,1,Cesante
Chiquimula,Chiquimula,Hombre,9,1193,
Chiquimula,Chiquimula,Hombre,9,1,Aspirante
Chiquimula,Chiquimula,Hombre,9,2,Cesante
Chiquimula,Chiquimula,Hombre,10,1193,
Chiquimula,Chiquimula,Hombre,10,2,Cesante
Chiquimula,Chiquimula,Hombre,11,1129,
Chiquimula,Chiquimula,Hombre,11,1,Aspirante
Chiquimula,Chiquimula,Hombre,12,1235,
Chiquimula,Chiquimula,Hombre,12,2,Aspirante
Chiquimula,Chiquimula,Hombre,12,1,Cesante
Chiquimula,Chiquimula,Hombre,13,1182,
Chiquimula,Chiquimula,Hombre,13,3,Aspirante
Chiquimula,Chiquimula,Hombre,13,3,Cesante
Chiquimula,Chiquimula,Hombre,14,1129,
Chiquimula,Chiquimula,Hombre,14,5,Aspirante
Chiquimula,Chiquimula,Hombre,14,7,Cesante
Chiquimula,Chiquimula,Hombre,15,1215,
Chiquimula,Chiquimula,Hombre,15,9,Aspirante
Chiquimula,Chiquimula,Hombre,15,5,Cesante
Chiquimula,Chiquimula,Hombre,16,1161,
Chiquimula,Chiquimula,Hombre,16,10,Aspirante
Chiquimula,Chiquimula,Hombre,16,15,Cesante
Chiquimula,Chiquimula,Hombre,17,1239,
Chiquimula,Chiquimula,Hombre,17,16,Aspirante
Chiquimula,Chiquimula,Hombre,17,13,Cesante
Chiquimula,Chiquimula,Hombre,18,1308,
Chiquimula,Chiquimula,Hombre,18,12,Aspirante
Chiquimula,Chiquimula,Hombre,18,23,Cesante
Chiquimula,Chiquimula,Hombre,19,1000,
Chiquimula,Chiquimula,Hombre,19,11,Aspirante
Chiquimula,Chiquimula,Hombre,19,11,Cesante
Chiquimula,Chiquimula,Hombre,20,1058,
Chiquimula,Chiquimula,Hombre,20,22,Aspirante
Chiquimula,Chiquimula,Hombre,20,10,Cesante
Chiquimula,Chiquimula,Hombre,21,959,
Chiquimula,Chiquimula,Hombre,21,21,Aspirante
Chiquimula,Chiquimula,Hombre,21,19,Cesante
Chiquimula,Chiquimula,Hombre,22,1064,
Chiquimula,Chiquimula,Hombre,22,19,Aspirante
Chiquimula,Chiquimula,Hombre,22,10,Cesante
Chiquimula,Chiquimula,Hombre,23,1043,
Chiquimula,Chiquimula,Hombre,23,22,Aspirante
Chiquimula,Chiquimula,Hombre,23,10,Cesante
Chiquimula,Chiquimula,Hombre,24,930,
Chiquimula,Chiquimula,Hombre,24,12,Aspirante
Chiquimula,Chiquimula,Hombre,24,3,Cesante
Chiquimula,Chiquimula,Hombre,25,1005,
Chiquimula,Chiquimula,Hombre,25,21,Aspirante
Chiquimula,Chiquimula,Hombre,25,6,Cesante
Chiquimula,Chiquimula,Hombre,26,829,
Chiquimula,Chiquimula,Hombre,26,15,Aspirante
Chiquimula,Chiquimula,Hombre,26,4,Cesante
Chiquimula,Chiquimula,Hombre,27,843,
Chiquimula,Chiquimula,Hombre,27,17,Aspirante
Chiquimula,Chiquimula,Hombre,27,4,Cesante
Chiquimula,Chiquimula,Hombre,28,882,
Chiquimula,Chiquimula,Hombre,28,21,Aspirante
Chiquimula,Chiquimula,Hombre,28,5,Cesante
Chiquimula,Chiquimula,Hombre,29,714,
Chiquimula,Chiquimula,Hombre,29,12,Aspirante
Chiquimula,Chiquimula,Hombre,29,2,Cesante
Chiquimula,Chiquimula,Hombre,30,881,
Chiquimula,Chiquimula,Hombre,30,14,Aspirante
Chiquimula,Chiquimula,Hombre,30,2,Cesante
Chiquimula,Chiquimula,Hombre,31,503,
Chiquimula,Chiquimula,Hombre,31,8,Aspirante
Chiquimula,Chiquimula,Hombre,31,3,Cesante
Chiquimula,Chiquimula,Hombre,32,723,
Chiquimula,Chiquimula,Hombre,32,9,Aspirante
Chiquimula,Chiquimula,Hombre,33,671,
Chiquimula,Chiquimula,Hombre,33,9,Aspirante
Chiquimula,Chiquimula,Hombre,33,1,Cesante
Chiquimula,Chiquimula,Hombre,34,708,
Chiquimula,Chiquimula,Hombre,34,7,Aspirante
Chiquimula,Chiquimula,Hombre,34,2,Cesante
Chiquimula,Chiquimula,Hombre,35,683,
Chiquimula,Chiquimula,Hombre,35,8,Aspirante
Chiquimula,Chiquimula,Hombre,35,3,Cesante
Chiquimula,Chiquimula,Hombre,36,513,
Chiquimula,Chiquimula,Hombre,36,8,Aspirante
Chiquimula,Chiquimula,Hombre,36,2,Cesante
Chiquimula,Chiquimula,Hombre,37,598,
Chiquimula,Chiquimula,Hombre,37,8,Aspirante
Chiquimula,Chiquimula,Hombre,38,667,
Chiquimula,Chiquimula,Hombre,38,10,Aspirante
Chiquimula,Chiquimula,Hombre,38,1,Cesante
Chiquimula,Chiquimula,Hombre,39,568,
Chiquimula,Chiquimula,Hombre,39,5,Aspirante
Chiquimula,Chiquimula,Hombre,40,668,
Chiquimula,Chiquimula,Hombre,40,5,Aspirante
Chiquimula,Chiquimula,Hombre,40,1,Cesante
Chiquimula,Chiquimula,Hombre,41,429,
Chiquimula,Chiquimula,Hombre,41,5,Aspirante
Chiquimula,Chiquimula,Hombre,42,521,
Chiquimula,Chiquimula,Hombre,42,7,Aspirante
Chiquimula,Chiquimula,Hombre,43,488,
Chiquimula,Chiquimula,Hombre,43,11,Aspirante
Chiquimula,Chiquimula,Hombre,43,1,Cesante
Chiquimula,Chiquimula,Hombre,44,408,
Chiquimula,Chiquimula,Hombre,44,4,Aspirante
Chiquimula,Chiquimula,Hombre,45,500,
Chiquimula,Chiquimula,Hombre,45,6,Aspirante
Chiquimula,Chiquimula,Hombre,46,385,
Chiquimula,Chiquimula,Hombre,46,12,Aspirante
Chiquimula,Chiquimula,Hombre,47,380,
Chiquimula,Chiquimula,Hombre,47,8,Aspirante
Chiquimula,Chiquimula,Hombre,48,393,
Chiquimula,Chiquimula,Hombre,48,9,Aspirante
Chiquimula,Chiquimula,Hombre,49,326,
Chiquimula,Chiquimula,Hombre,49,4,Aspirante
Chiquimula,Chiquimula,Hombre,50,503,
Chiquimula,Chiquimula,Hombre,50,7,Aspirante
Chiquimula,Chiquimula,Hombre,50,1,Cesante
Chiquimula,Chiquimula,Hombre,51,312,
Chiquimula,Chiquimula,Hombre,51,2,Aspirante
Chiquimula,Chiquimula,Hombre,52,370,
Chiquimula,Chiquimula,Hombre,52,6,Aspirante
Chiquimula,Chiquimula,Hombre,52,1,Cesante
Chiquimula,Chiquimula,Hombre,53,366,
Chiquimula,Chiquimula,Hombre,53,4,Aspirante
Chiquimula,Chiquimula,Hombre,54,343,
Chiquimula,Chiquimula,Hombre,54,5,Aspirante
Chiquimula,Chiquimula,Hombre,54,1,Cesante
Chiquimula,Chiquimula,Hombre,55,368,
Chiquimula,Chiquimula,Hombre,55,5,Aspirante
Chiquimula,Chiquimula,Hombre,56,337,
Chiquimula,Chiquimula,Hombre,56,2,Aspirante
Chiquimula,Chiquimula,Hombre,57,336,
Chiquimula,Chiquimula,Hombre,57,6,Aspirante
Chiquimula,Chiquimula,Hombre,58,354,
Chiquimula,Chiquimula,Hombre,58,6,Aspirante
Chiquimula,Chiquimula,Hombre,59,267,
Chiquimula,Chiquimula,Hombre,59,3,Aspirante
Chiquimula,Chiquimula,Hombre,60,409,
Chiquimula,Chiquimula,Hombre,60,4,Aspirante
Chiquimula,Chiquimula,Hombre,61,216,
Chiquimula,Chiquimula,Hombre,61,2,Aspirante
Chiquimula,Chiquimula,Hombre,62,232,
Chiquimula,Chiquimula,Hombre,62,4,Aspirante
Chiquimula,Chiquimula,Hombre,63,264,
Chiquimula,Chiquimula,Hombre,63,2,Aspirante
Chiquimula,Chiquimula,Hombre,64,259,
Chiquimula,Chiquimula,Hombre,64,3,Aspirante
Chiquimula,Chiquimula,Hombre,65,274,
Chiquimula,Chiquimula,Hombre,65,4,Aspirante
Chiquimula,Chiquimula,Hombre,66,208,
Chiquimula,Chiquimula,Hombre,66,1,Aspirante
Chiquimula,Chiquimula,Hombre,66,1,Cesante
Chiquimula,Chiquimula,Hombre,67,215,
Chiquimula,Chiquimula,Hombre,67,3,Aspirante
Chiquimula,Chiquimula,Hombre,68,240,
Chiquimula,Chiquimula,Hombre,68,1,Aspirante
Chiquimula,Chiquimula,Hombre,69,146,
Chiquimula,Chiquimula,Hombre,69,2,Aspirante
Chiquimula,Chiquimula,Hombre,70,224,
Chiquimula,Chiquimula,Hombre,70,1,Aspirante
Chiquimula,Chiquimula,Hombre,71,145,
Chiquimula,Chiquimula,Hombre,71,2,Aspirante
Chiquimula,Chiquimula,Hombre,72,182,
Chiquimula,Chiquimula,Hombre,72,1,Aspirante
Chiquimula,Chiquimula,Hombre,73,149,
Chiquimula,Chiquimula,Hombre,73,2,Aspirante
Chiquimula,Chiquimula,Hombre,74,136,
Chiquimula,Chiquimula,Hombre,74,2,Aspirante
Chiquimula,Chiquimula,Hombre,75,153,
Chiquimula,Chiquimula,Hombre,75,2,Aspirante
Chiquimula,Chiquimula,Hombre,76,103,
Chiquimula,Chiquimula,Hombre,77,115,
Chiquimula,Chiquimula,Hombre,77,2,Aspirante
Chiquimula,Chiquimula,Hombre,78,119,
Chiquimula,Chiquimula,Hombre,78,1,Aspirante
Chiquimula,Chiquimula,Hombre,79,111,
Chiquimula,Chiquimula,Hombre,80,107,
Chiquimula,Chiquimula,Hombre,81,61,
Chiquimula,Chiquimula,Hombre,82,82,
Chiquimula,Chiquimula,Hombre,83,72,
Chiquimula,Chiquimula,Hombre,84,51,
Chiquimula,Chiquimula,Hombre,85,65,
Chiquimula,Chiquimula,Hombre,86,51,
Chiquimula,Chiquimula,Hombre,87,49,
Chiquimula,Chiquimula,Hombre,88,65,
Chiquimula,Chiquimula,Hombre,89,34,
Chiquimula,Chiquimula,Hombre,90,23,
Chiquimula,Chiquimula,Hombre,91,16,
Chiquimula,Chiquimula,Hombre,92,8,
Chiquimula,Chiquimula,Hombre,93,12,
Chiquimula,Chiquimula,Hombre,94,11,
Chiquimula,Chiquimula,Hombre,95,4,
Chiquimula,Chiquimula,Hombre,96,4,
Chiquimula,Chiquimula,Hombre,97,4,
Chiquimula,Chiquimula,Hombre,98,2,
Chiquimula,Chiquimula,Hombre,99,3,
Chiquimula,Chiquimula,Hombre,100,3,
Chiquimula,Chiquimula,Hombre,102,1,
Chiquimula,Chiquimula,Hombre,105,1,
Chiquimula,Chiquimula,Mujer,0,1068,
Chiquimula,Chiquimula,Mujer,1,1134,
Chiquimula,Chiquimula,Mujer,2,1370,
Chiquimula,Chiquimula,Mujer,3,1236,
Chiquimula,Chiquimula,Mujer,4,1219,
Chiquimula,Chiquimula,Mujer,5,1171,
Chiquimula,Chiquimula,Mujer,6,1329,
Chiquimula,Chiquimula,Mujer,7,1187,
Chiquimula,Chiquimula,Mujer,7,3,Cesante
Chiquimula,Chiquimula,Mujer,8,1145,
Chiquimula,Chiquimula,Mujer,8,2,Cesante
Chiquimula,Chiquimula,Mujer,9,1101,
Chiquimula,Chiquimula,Mujer,10,1187,
Chiquimula,Chiquimula,Mujer,10,1,Cesante
Chiquimula,Chiquimula,Mujer,11,1132,
Chiquimula,Chiquimula,Mujer,11,1,Cesante
Chiquimula,Chiquimula,Mujer,12,1171,
Chiquimula,Chiquimula,Mujer,13,1130,
Chiquimula,Chiquimula,Mujer,13,2,Cesante
Chiquimula,Chiquimula,Mujer,14,1169,
Chiquimula,Chiquimula,Mujer,14,3,Cesante
Chiquimula,Chiquimula,Mujer,15,1228,
Chiquimula,Chiquimula,Mujer,15,1,Aspirante
Chiquimula,Chiquimula,Mujer,15,1,Cesante
Chiquimula,Chiquimula,Mujer,16,1150,
Chiquimula,Chiquimula,Mujer,17,1262,
Chiquimula,Chiquimula,Mujer,17,4,Aspirante
Chiquimula,Chiquimula,Mujer,17,3,Cesante
Chiquimula,Chiquimula,Mujer,18,1340,
Chiquimula,Chiquimula,Mujer,18,4,Aspirante
Chiquimula,Chiquimula,Mujer,18,2,Cesante
Chiquimula,Chiquimula,Mujer,19,1109,
Chiquimula,Chiquimula,Mujer,19,2,Aspirante
Chiquimula,Chiquimula,Mujer,19,10,Cesante
Chiquimula,Chiquimula,Mujer,20,1203,
Chiquimula,Chiquimula,Mujer,20,5,Aspirante
Chiquimula,Chiquimula,Mujer,20,8,Cesante
Chiquimula,Chiquimula,Mujer,21,1068,
Chiquimula,Chiquimula,Mujer,21,8,Aspirante
Chiquimula,Chiquimula,Mujer,21,6,Cesante
Chiquimula,Chiquimula,Mujer,22,1181,
Chiquimula,Chiquimula,Mujer,22,4,Aspirante
Chiquimula,Chiquimula,Mujer,22,7,Cesante
Chiquimula,Chiquimula,Mujer,23,1173,
Chiquimula,Chiquimula,Mujer,23,3,Aspirante
Chiquimula,Chiquimula,Mujer,23,4,Cesante
Chiquimula,Chiquimula,Mujer,24,1107,
