NOMBRE DEPARTAMENTO,NOMBRE MUNICIPIO,PCP6||Sexo,PCP7,Recuento de PCP1,PCP16_C||Dificulta caminar o subir escaleras
Sololá,Concepción,Hombre,38,33,"No, sin dificultad"
Sololá,Concepción,Hombre,39,26,"No, sin dificultad"
Sololá,Concepción,Hombre,40,1,No declarado
Sololá,Concepción,Hombre,40,33,"No, sin dificultad"
Sololá,Concepción,Hombre,41,21,"No, sin dificultad"
Sololá,Concepción,Hombre,42,31,"No, sin dificultad"
Sololá,Concepción,Hombre,42,2,"Sí, con algo de dificultad"
Sololá,Concepción,Hombre,43,1,No declarado
Sololá,Concepción,Hombre,43,19,"No, sin dificultad"
Sololá,Concepción,Hombre,44,17,"No, sin dificultad"
Sololá,Concepción,Hombre,45,22,"No, sin dificultad"
Sololá,Concepción,Hombre,46,1,No declarado
Sololá,Concepción,Hombre,46,16,"No, sin dificultad"
Sololá,Concepción,Hombre,47,15,"No, sin dificultad"
Sololá,Concepción,Hombre,48,23,"No, sin dificultad"
Sololá,Concepción,Hombre,49,22,"No, sin dificultad"
Sololá,Concepción,Hombre,50,36,"No, sin dificultad"
Sololá,Concepción,Hombre,51,6,"No, sin dificultad"
Sololá,Concepción,Hombre,52,16,"No, sin dificultad"
Sololá,Concepción,Hombre,53,14,"No, sin dificultad"
Sololá,Concepción,Hombre,54,11,"No, sin dificultad"
Sololá,Concepción,Hombre,55,14,"No, sin dificultad"
Sololá,Concepción,Hombre,56,10,"No, sin dificultad"
Sololá,Concepción,Hombre,57,9,"No, sin dificultad"
Sololá,Concepción,Hombre,58,11,"No, sin dificultad"
Sololá,Concepción,Hombre,59,6,"No, sin dificultad"
Sololá,Concepción,Hombre,60,14,"No, sin dificultad"
Sololá,Concepción,Hombre,61,3,"No, sin dificultad"
Sololá,Concepción,Hombre,62,9,"No, sin dificultad"
Sololá,Concepción,Hombre,63,12,"No, sin dificultad"
Sololá,Concepción,Hombre,64,7,"No, sin dificultad"
Sololá,Concepción,Hombre,65,18,"No, sin dificultad"
Sololá,Concepción,Hombre,66,8,"No, sin dificultad"
Sololá,Concepción,Hombre,67,8,"No, sin dificultad"
Sololá,Concepción,Hombre,68,11,"No, sin dificultad"
Sololá,Concepción,Hombre,69,6,"No, sin dificultad"
Sololá,Concepción,Hombre,70,7,"No, sin dificultad"
Sololá,Concepción,Hombre,70,1,"Sí, con algo de dificultad"
Sololá,Concepción,Hombre,71,10,"No, sin dificultad"
Sololá,Concepción,Hombre,71,1,"Sí, con mucha dificultad"
Sololá,Concepción,Hombre,72,1,No declarado
Sololá,Concepción,Hombre,72,3,"No, sin dificultad"
Sololá,Concepción,Hombre,73,3,"No, sin dificultad"
Sololá,Concepción,Hombre,74,1,"No, sin dificultad"
Sololá,Concepción,Hombre,75,6,"No, sin dificultad"
Sololá,Concepción,Hombre,76,5,"No, sin dificultad"
Sololá,Concepción,Hombre,77,3,"No, sin dificultad"
Sololá,Concepción,Hombre,78,5,"No, sin dificultad"
Sololá,Concepción,Hombre,79,3,"No, sin dificultad"
Sololá,Concepción,Hombre,79,1,"Sí, con mucha dificultad"
Sololá,Concepción,Hombre,80,4,"No, sin dificultad"
Sololá,Concepción,Hombre,80,1,"Sí, con algo de dificultad"
Sololá,Concepción,Hombre,81,1,"No, sin dificultad"
Sololá,Concepción,Hombre,84,3,"No, sin dificultad"
Sololá,Concepción,Hombre,85,1,"Sí, con algo de dificultad"
Sololá,Concepción,Hombre,88,2,"No, sin dificultad"
Sololá,Concepción,Hombre,89,1,"Sí, con algo de dificultad"
Sololá,Concepción,Mujer,0,67,
Sololá,Concepción,Mujer,1,81,
Sololá,Concepción,Mujer,2,80,
Sololá,Concepción,Mujer,3,87,
Sololá,Concepción,Mujer,4,2,No declarado
Sololá,Concepción,Mujer,4,92,"No, sin dificultad"
Sololá,Concepción,Mujer,4,1,"Sí, con mucha dificultad"
Sololá,Concepción,Mujer,5,3,No declarado
Sololá,Concepción,Mujer,5,92,"No, sin dificultad"
Sololá,Concepción,Mujer,5,1,"Sí, con algo de dificultad"
Sololá,Concepción,Mujer,6,4,No declarado
Sololá,Concepción,Mujer,6,79,"No, sin dificultad"
Sololá,Concepción,Mujer,7,1,No declarado
Sololá,Concepción,Mujer,7,95,"No, sin dificultad"
Sololá,Concepción,Mujer,8,1,No declarado
Sololá,Concepción,Mujer,8,93,"No, sin dificultad"
Sololá,Concepción,Mujer,9,78,"No, sin dificultad"
Sololá,Concepción,Mujer,9,1,"Sí, con mucha dificultad"
Sololá,Concepción,Mujer,10,117,"No, sin dificultad"
Sololá,Concepción,Mujer,10,1,"Sí, con algo de dificultad"
Sololá,Concepción,Mujer,10,1,"Sí, con mucha dificultad"
Sololá,Concepción,Mujer,11,3,No declarado
Sololá,Concepción,Mujer,11,75,"No, sin dificultad"
Sololá,Concepción,Mujer,12,102,"No, sin dificultad"
Sololá,Concepción,Mujer,12,1,"Sí, con mucha dificultad"
Sololá,Concepción,Mujer,13,2,No declarado
Sololá,Concepción,Mujer,13,78,"No, sin dificultad"
Sololá,Concepción,Mujer,14,1,No declarado
Sololá,Concepción,Mujer,14,93,"No, sin dificultad"
Sololá,Concepción,Mujer,14,1,"Sí, con mucha dificultad"
Sololá,Concepción,Mujer,15,100,"No, sin dificultad"
Sololá,Concepción,Mujer,16,67,"No, sin dificultad"
Sololá,Concepción,Mujer,17,1,No declarado
Sololá,Concepción,Mujer,17,92,"No, sin dificultad"
Sololá,Concepción,Mujer,18,100,"No, sin dificultad"
Sololá,Concepción,Mujer,19,2,No declarado
Sololá,Concepción,Mujer,19,48,"No, sin dificultad"
Sololá,Concepción,Mujer,19,1,"Sí, con algo de dificultad"
Sololá,Concepción,Mujer,20,92,"No, sin dificultad"
Sololá,Concepción,Mujer,20,1,"Sí, con algo de dificultad"
Sololá,Concepción,Mujer,21,1,No declarado
Sololá,Concepción,Mujer,21,1,No puede
Sololá,Concepción,Mujer,21,64,"No, sin dificultad"
Sololá,Concepción,Mujer,21,1,"Sí, con algo de dificultad"
Sololá,Concepción,Mujer,22,73,"No, sin dificultad"
Sololá,Concepción,Mujer,23,1,No declarado
Sololá,Concepción,Mujer,23,69,"No, sin dificultad"
Sololá,Concepción,Mujer,24,70,"No, sin dificultad"
Sololá,Concepción,Mujer,25,74,"No, sin dificultad"
Sololá,Concepción,Mujer,26,57,"No, sin dificultad"
Sololá,Concepción,Mujer,27,55,"No, sin dificultad"
Sololá,Concepción,Mujer,28,69,"No, sin dificultad"
Sololá,Concepción,Mujer,29,1,No declarado
Sololá,Concepción,Mujer,29,41,"No, sin dificultad"
Sololá,Concepción,Mujer,30,64,"No, sin dificultad"
Sololá,Concepción,Mujer,31,36,"No, sin dificultad"
Sololá,Concepción,Mujer,31,1,"Sí, con algo de dificultad"
Sololá,Concepción,Mujer,32,53,"No, sin dificultad"
Sololá,Concepción,Mujer,33,38,"No, sin dificultad"
Sololá,Concepción,Mujer,34,33,"No, sin dificultad"
Sololá,Concepción,Mujer,35,59,"No, sin dificultad"
Sololá,Concepción,Mujer,36,2,No declarado
Sololá,Concepción,Mujer,36,36,"No, sin dificultad"
Sololá,Concepción,Mujer,37,37,"No, sin dificultad"
Sololá,Concepción,Mujer,37,1,"Sí, con algo de dificultad"
Sololá,Concepción,Mujer,38,51,"No, sin dificultad"
Sololá,Concepción,Mujer,39,27,"No, sin dificultad"
Sololá,Concepción,Mujer,40,46,"No, sin dificultad"
Sololá,Concepción,Mujer,40,1,"Sí, con mucha dificultad"
Sololá,Concepción,Mujer,41,16,"No, sin dificultad"
Sololá,Concepción,Mujer,42,33,"No, sin dificultad"
Sololá,Concepción,Mujer,43,29,"No, sin dificultad"
Sololá,Concepción,Mujer,44,26,"No, sin dificultad"
Sololá,Concepción,Mujer,45,21,"No, sin dificultad"
Sololá,Concepción,Mujer,46,1,No declarado
Sololá,Concepción,Mujer,46,18,"No, sin dificultad"
Sololá,Concepción,Mujer,47,1,No declarado
Sololá,Concepción,Mujer,47,14,"No, sin dificultad"
Sololá,Concepción,Mujer,48,29,"No, sin dificultad"
Sololá,Concepción,Mujer,49,17,"No, sin dificultad"
Sololá,Concepción,Mujer,50,22,"No, sin dificultad"
Sololá,Concepción,Mujer,51,17,"No, sin dificultad"
Sololá,Concepción,Mujer,52,18,"No, sin dificultad"
Sololá,Concepción,Mujer,53,19,"No, sin dificultad"
Sololá,Concepción,Mujer,53,1,"Sí, con algo de dificultad"
Sololá,Concepción,Mujer,54,11,"No, sin dificultad"
Sololá,Concepción,Mujer,55,13,"No, sin dificultad"
Sololá,Concepción,Mujer,56,8,"No, sin dificultad"
Sololá,Concepción,Mujer,57,13,"No, sin dificultad"
Sololá,Concepción,Mujer,58,14,"No, sin dificultad"
Sololá,Concepción,Mujer,59,3,"No, sin dificultad"
Sololá,Concepción,Mujer,59,1,"Sí, con algo de dificultad"
Sololá,Concepción,Mujer,60,1,No declarado
Sololá,Concepción,Mujer,60,23,"No, sin dificultad"
Sololá,Concepción,Mujer,61,6,"No, sin dificultad"
Sololá,Concepción,Mujer,62,6,"No, sin dificultad"
Sololá,Concepción,Mujer,63,14,"No, sin dificultad"
Sololá,Concepción,Mujer,64,12,"No, sin dificultad"
Sololá,Concepción,Mujer,65,1,No declarado
Sololá,Concepción,Mujer,65,8,"No, sin dificultad"
Sololá,Concepción,Mujer,65,1,"Sí, con algo de dificultad"
Sololá,Concepción,Mujer,66,9,"No, sin dificultad"
Sololá,Concepción,Mujer,66,2,"Sí, con algo de dificultad"
Sololá,Concepción,Mujer,67,8,"No, sin dificultad"
Sololá,Concepción,Mujer,68,15,"No, sin dificultad"
Sololá,Concepción,Mujer,69,8,"No, sin dificultad"
Sololá,Concepción,Mujer,70,9,"No, sin dificultad"
Sololá,Concepción,Mujer,71,3,"No, sin dificultad"
Sololá,Concepción,Mujer,72,8,"No, sin dificultad"
Sololá,Concepción,Mujer,73,4,"No, sin dificultad"
Sololá,Concepción,Mujer,74,6,"No, sin dificultad"
Sololá,Concepción,Mujer,74,1,"Sí, con algo de dificultad"
Sololá,Concepción,Mujer,75,4,"No, sin dificultad"
Sololá,Concepción,Mujer,75,1,"Sí, con algo de dificultad"
Sololá,Concepción,Mujer,76,2,"No, sin dificultad"
Sololá,Concepción,Mujer,77,5,"No, sin dificultad"
Sololá,Concepción,Mujer,77,1,"Sí, con algo de dificultad"
Sololá,Concepción,Mujer,78,8,"No, sin dificultad"
Sololá,Concepción,Mujer,79,3,"No, sin dificultad"
Sololá,Concepción,Mujer,79,1,"Sí, con algo de dificultad"
Sololá,Concepción,Mujer,80,4,"No, sin dificultad"
Sololá,Concepción,Mujer,81,1,"No, sin dificultad"
Sololá,Concepción,Mujer,82,1,"No, sin dificultad"
Sololá,Concepción,Mujer,83,1,"No, sin dificultad"
Sololá,Concepción,Mujer,84,1,"No, sin dificultad"
Sololá,Concepción,Mujer,86,1,"No, sin dificultad"
Sololá,Concepción,Mujer,86,1,"Sí, con algo de dificultad"
Sololá,Concepción,Mujer,87,1,"Sí, con algo de dificultad"
Sololá,Concepción,Mujer,88,1,"Sí, con algo de dificultad"
Sololá,Concepción,Mujer,89,1,"Sí, con algo de dificultad"
Sololá,Concepción,Mujer,92,1,"No, sin dificultad"
Sololá,Concepción,Mujer,93,1,"No, sin dificultad"
Sololá,Concepción,Mujer,95,1,"No, sin dificultad"
Sololá,Nahualá,Hombre,0,806,
Sololá,Nahualá,Hombre,1,872,
Sololá,Nahualá,Hombre,2,843,
Sololá,Nahualá,Hombre,3,881,
Sololá,Nahualá,Hombre,4,34,No declarado
Sololá,Nahualá,Hombre,4,1,No puede
Sololá,Nahualá,Hombre,4,887,"No, sin dificultad"
Sololá,Nahualá,Hombre,4,5,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,4,1,"Sí, con mucha dificultad"
Sololá,Nahualá,Hombre,5,11,No declarado
Sololá,Nahualá,Hombre,5,1,No puede
Sololá,Nahualá,Hombre,5,912,"No, sin dificultad"
Sololá,Nahualá,Hombre,5,2,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,5,1,"Sí, con mucha dificultad"
Sololá,Nahualá,Hombre,6,13,No declarado
Sololá,Nahualá,Hombre,6,910,"No, sin dificultad"
Sololá,Nahualá,Hombre,6,4,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,6,1,"Sí, con mucha dificultad"
Sololá,Nahualá,Hombre,7,13,No declarado
Sololá,Nahualá,Hombre,7,842,"No, sin dificultad"
Sololá,Nahualá,Hombre,7,6,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,7,1,"Sí, con mucha dificultad"
Sololá,Nahualá,Hombre,8,5,No declarado
Sololá,Nahualá,Hombre,8,805,"No, sin dificultad"
Sololá,Nahualá,Hombre,8,1,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,8,1,"Sí, con mucha dificultad"
Sololá,Nahualá,Hombre,9,10,No declarado
Sololá,Nahualá,Hombre,9,3,No puede
Sololá,Nahualá,Hombre,9,824,"No, sin dificultad"
Sololá,Nahualá,Hombre,9,4,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,9,1,"Sí, con mucha dificultad"
Sololá,Nahualá,Hombre,10,5,No declarado
Sololá,Nahualá,Hombre,10,2,No puede
Sololá,Nahualá,Hombre,10,843,"No, sin dificultad"
Sololá,Nahualá,Hombre,10,2,"Sí, con mucha dificultad"
Sololá,Nahualá,Hombre,11,10,No declarado
Sololá,Nahualá,Hombre,11,2,No puede
Sololá,Nahualá,Hombre,11,883,"No, sin dificultad"
Sololá,Nahualá,Hombre,11,2,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,11,2,"Sí, con mucha dificultad"
Sololá,Nahualá,Hombre,12,7,No declarado
Sololá,Nahualá,Hombre,12,2,No puede
Sololá,Nahualá,Hombre,12,935,"No, sin dificultad"
Sololá,Nahualá,Hombre,12,2,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,12,1,"Sí, con mucha dificultad"
Sololá,Nahualá,Hombre,13,14,No declarado
Sololá,Nahualá,Hombre,13,2,No puede
Sololá,Nahualá,Hombre,13,921,"No, sin dificultad"
Sololá,Nahualá,Hombre,13,5,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,13,1,"Sí, con mucha dificultad"
Sololá,Nahualá,Hombre,14,8,No declarado
Sololá,Nahualá,Hombre,14,3,No puede
Sololá,Nahualá,Hombre,14,882,"No, sin dificultad"
Sololá,Nahualá,Hombre,14,4,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,14,2,"Sí, con mucha dificultad"
Sololá,Nahualá,Hombre,15,9,No declarado
Sololá,Nahualá,Hombre,15,916,"No, sin dificultad"
Sololá,Nahualá,Hombre,15,6,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,15,4,"Sí, con mucha dificultad"
Sololá,Nahualá,Hombre,16,9,No declarado
Sololá,Nahualá,Hombre,16,2,No puede
Sololá,Nahualá,Hombre,16,818,"No, sin dificultad"
Sololá,Nahualá,Hombre,16,2,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,17,9,No declarado
Sololá,Nahualá,Hombre,17,931,"No, sin dificultad"
Sololá,Nahualá,Hombre,17,4,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,17,2,"Sí, con mucha dificultad"
Sololá,Nahualá,Hombre,18,4,No declarado
Sololá,Nahualá,Hombre,18,1,No puede
Sololá,Nahualá,Hombre,18,961,"No, sin dificultad"
Sololá,Nahualá,Hombre,18,6,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,18,2,"Sí, con mucha dificultad"
Sololá,Nahualá,Hombre,19,5,No declarado
Sololá,Nahualá,Hombre,19,759,"No, sin dificultad"
Sololá,Nahualá,Hombre,20,8,No declarado
Sololá,Nahualá,Hombre,20,1,No puede
Sololá,Nahualá,Hombre,20,762,"No, sin dificultad"
Sololá,Nahualá,Hombre,20,2,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,20,3,"Sí, con mucha dificultad"
Sololá,Nahualá,Hombre,21,12,No declarado
Sololá,Nahualá,Hombre,21,628,"No, sin dificultad"
Sololá,Nahualá,Hombre,21,4,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,21,1,"Sí, con mucha dificultad"
Sololá,Nahualá,Hombre,22,7,No declarado
Sololá,Nahualá,Hombre,22,670,"No, sin dificultad"
Sololá,Nahualá,Hombre,22,3,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,22,1,"Sí, con mucha dificultad"
Sololá,Nahualá,Hombre,23,1,No declarado
Sololá,Nahualá,Hombre,23,634,"No, sin dificultad"
Sololá,Nahualá,Hombre,23,5,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,23,2,"Sí, con mucha dificultad"
Sololá,Nahualá,Hombre,24,3,No declarado
Sololá,Nahualá,Hombre,24,605,"No, sin dificultad"
Sololá,Nahualá,Hombre,24,7,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,25,12,No declarado
Sololá,Nahualá,Hombre,25,1,No puede
Sololá,Nahualá,Hombre,25,617,"No, sin dificultad"
Sololá,Nahualá,Hombre,25,4,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,25,1,"Sí, con mucha dificultad"
Sololá,Nahualá,Hombre,26,4,No declarado
Sololá,Nahualá,Hombre,26,5,No puede
Sololá,Nahualá,Hombre,26,493,"No, sin dificultad"
Sololá,Nahualá,Hombre,26,3,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,26,1,"Sí, con mucha dificultad"
Sololá,Nahualá,Hombre,27,5,No declarado
Sololá,Nahualá,Hombre,27,492,"No, sin dificultad"
Sololá,Nahualá,Hombre,27,1,"Sí, con mucha dificultad"
Sololá,Nahualá,Hombre,28,3,No declarado
Sololá,Nahualá,Hombre,28,487,"No, sin dificultad"
Sololá,Nahualá,Hombre,28,1,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,28,1,"Sí, con mucha dificultad"
Sololá,Nahualá,Hombre,29,2,No declarado
Sololá,Nahualá,Hombre,29,413,"No, sin dificultad"
Sololá,Nahualá,Hombre,29,4,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,29,1,"Sí, con mucha dificultad"
Sololá,Nahualá,Hombre,30,5,No declarado
Sololá,Nahualá,Hombre,30,1,No puede
Sololá,Nahualá,Hombre,30,508,"No, sin dificultad"
Sololá,Nahualá,Hombre,30,5,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,30,2,"Sí, con mucha dificultad"
Sololá,Nahualá,Hombre,31,1,No declarado
Sololá,Nahualá,Hombre,31,364,"No, sin dificultad"
Sololá,Nahualá,Hombre,31,1,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,31,1,"Sí, con mucha dificultad"
Sololá,Nahualá,Hombre,32,2,No declarado
Sololá,Nahualá,Hombre,32,428,"No, sin dificultad"
Sololá,Nahualá,Hombre,32,3,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,32,2,"Sí, con mucha dificultad"
Sololá,Nahualá,Hombre,33,3,No declarado
Sololá,Nahualá,Hombre,33,356,"No, sin dificultad"
Sololá,Nahualá,Hombre,33,2,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,33,2,"Sí, con mucha dificultad"
Sololá,Nahualá,Hombre,34,2,No declarado
Sololá,Nahualá,Hombre,34,395,"No, sin dificultad"
Sololá,Nahualá,Hombre,34,8,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,34,1,"Sí, con mucha dificultad"
Sololá,Nahualá,Hombre,35,4,No declarado
Sololá,Nahualá,Hombre,35,2,No puede
Sololá,Nahualá,Hombre,35,438,"No, sin dificultad"
Sololá,Nahualá,Hombre,35,8,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,35,2,"Sí, con mucha dificultad"
Sololá,Nahualá,Hombre,36,8,No declarado
Sololá,Nahualá,Hombre,36,367,"No, sin dificultad"
Sololá,Nahualá,Hombre,36,5,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,36,2,"Sí, con mucha dificultad"
Sololá,Nahualá,Hombre,37,5,No declarado
Sololá,Nahualá,Hombre,37,383,"No, sin dificultad"
Sololá,Nahualá,Hombre,37,2,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,37,2,"Sí, con mucha dificultad"
Sololá,Nahualá,Hombre,38,1,No declarado
Sololá,Nahualá,Hombre,38,1,No puede
Sololá,Nahualá,Hombre,38,407,"No, sin dificultad"
Sololá,Nahualá,Hombre,38,7,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,39,2,No declarado
Sololá,Nahualá,Hombre,39,338,"No, sin dificultad"
Sololá,Nahualá,Hombre,39,4,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,39,2,"Sí, con mucha dificultad"
Sololá,Nahualá,Hombre,40,5,No declarado
Sololá,Nahualá,Hombre,40,1,No puede
Sololá,Nahualá,Hombre,40,437,"No, sin dificultad"
Sololá,Nahualá,Hombre,40,2,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,41,280,"No, sin dificultad"
Sololá,Nahualá,Hombre,41,7,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,41,2,"Sí, con mucha dificultad"
Sololá,Nahualá,Hombre,42,3,No declarado
Sololá,Nahualá,Hombre,42,296,"No, sin dificultad"
Sololá,Nahualá,Hombre,42,5,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,42,1,"Sí, con mucha dificultad"
Sololá,Nahualá,Hombre,43,313,"No, sin dificultad"
Sololá,Nahualá,Hombre,43,9,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,44,2,No declarado
Sololá,Nahualá,Hombre,44,259,"No, sin dificultad"
Sololá,Nahualá,Hombre,44,9,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,45,3,No declarado
Sololá,Nahualá,Hombre,45,1,No puede
Sololá,Nahualá,Hombre,45,339,"No, sin dificultad"
Sololá,Nahualá,Hombre,45,3,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,45,3,"Sí, con mucha dificultad"
Sololá,Nahualá,Hombre,46,250,"No, sin dificultad"
Sololá,Nahualá,Hombre,46,5,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,47,3,No declarado
Sololá,Nahualá,Hombre,47,244,"No, sin dificultad"
Sololá,Nahualá,Hombre,47,6,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,47,1,"Sí, con mucha dificultad"
Sololá,Nahualá,Hombre,48,4,No declarado
Sololá,Nahualá,Hombre,48,1,No puede
Sololá,Nahualá,Hombre,48,255,"No, sin dificultad"
Sololá,Nahualá,Hombre,48,6,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,49,1,No declarado
Sololá,Nahualá,Hombre,49,231,"No, sin dificultad"
Sololá,Nahualá,Hombre,49,6,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,49,4,"Sí, con mucha dificultad"
Sololá,Nahualá,Hombre,50,2,No declarado
Sololá,Nahualá,Hombre,50,1,No puede
Sololá,Nahualá,Hombre,50,310,"No, sin dificultad"
Sololá,Nahualá,Hombre,50,15,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,50,4,"Sí, con mucha dificultad"
Sololá,Nahualá,Hombre,51,3,No declarado
Sololá,Nahualá,Hombre,51,166,"No, sin dificultad"
Sololá,Nahualá,Hombre,51,11,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,51,1,"Sí, con mucha dificultad"
Sololá,Nahualá,Hombre,52,213,"No, sin dificultad"
Sololá,Nahualá,Hombre,52,6,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,53,195,"No, sin dificultad"
Sololá,Nahualá,Hombre,53,12,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,53,1,"Sí, con mucha dificultad"
Sololá,Nahualá,Hombre,54,1,No declarado
Sololá,Nahualá,Hombre,54,1,No puede
Sololá,Nahualá,Hombre,54,172,"No, sin dificultad"
Sololá,Nahualá,Hombre,54,13,"Sí, con algo de dificultad"
Sololá,Nahualá,Hombre,54,1,"Sí, con mucha dificultad"
