NOMBRE DEPARTAMENTO,NOMBRE MUNICIPIO,PCP6||Sexo,PCP7,PCH9_I||Tiene Servicio de Internet,Recuento de PCH9_I
Jalapa,Jalapa,Hombre,23,Sí,4791
Jalapa,Jalapa,Hombre,24,No,28625
Jalapa,Jalapa,Hombre,24,Sí,4791
Jalapa,Jalapa,Hombre,25,No,28625
Jalapa,Jalapa,Hombre,25,Sí,4791
Jalapa,Jalapa,Hombre,26,No,28625
Jalapa,Jalapa,Hombre,26,Sí,4791
Jalapa,Jalapa,Hombre,27,No,28625
Jalapa,Jalapa,Hombre,27,Sí,4791
Jalapa,Jalapa,Hombre,28,No,28625
Jalapa,Jalapa,Hombre,28,Sí,4791
Jalapa,Jalapa,Hombre,29,No,28625
Jalapa,Jalapa,Hombre,29,Sí,4791
Jalapa,Jalapa,Hombre,30,No,28625
Jalapa,Jalapa,Hombre,30,Sí,4791
Jalapa,Jalapa,Hombre,31,No,28625
Jalapa,Jalapa,Hombre,31,Sí,4791
Jalapa,Jalapa,Hombre,32,No,28625
Jalapa,Jalapa,Hombre,32,Sí,4791
Jalapa,Jalapa,Hombre,33,No,28625
Jalapa,Jalapa,Hombre,33,Sí,4791
Jalapa,Jalapa,Hombre,34,No,28625
Jalapa,Jalapa,Hombre,34,Sí,4791
Jalapa,Jalapa,Hombre,35,No,28625
Jalapa,Jalapa,Hombre,35,Sí,4791
Jalapa,Jalapa,Hombre,36,No,28625
Jalapa,Jalapa,Hombre,36,Sí,4791
Jalapa,Jalapa,Hombre,37,No,28625
Jalapa,Jalapa,Hombre,37,Sí,4791
Jalapa,Jalapa,Hombre,38,No,28625
Jalapa,Jalapa,Hombre,38,Sí,4791
Jalapa,Jalapa,Hombre,39,No,28625
Jalapa,Jalapa,Hombre,39,Sí,4791
Jalapa,Jalapa,Hombre,40,No,28625
Jalapa,Jalapa,Hombre,40,Sí,4791
Jalapa,Jalapa,Hombre,41,No,28625
Jalapa,Jalapa,Hombre,41,Sí,4791
Jalapa,Jalapa,Hombre,42,No,28625
Jalapa,Jalapa,Hombre,42,Sí,4791
Jalapa,Jalapa,Hombre,43,No,28625
Jalapa,Jalapa,Hombre,43,Sí,4791
Jalapa,Jalapa,Hombre,44,No,28625
Jalapa,Jalapa,Hombre,44,Sí,4791
Jalapa,Jalapa,Hombre,45,No,28625
Jalapa,Jalapa,Hombre,45,Sí,4791
Jalapa,Jalapa,Hombre,46,No,28625
Jalapa,Jalapa,Hombre,46,Sí,4791
Jalapa,Jalapa,Hombre,47,No,28625
Jalapa,Jalapa,Hombre,47,Sí,4791
Jalapa,Jalapa,Hombre,48,No,28625
Jalapa,Jalapa,Hombre,48,Sí,4791
Jalapa,Jalapa,Hombre,49,No,28625
Jalapa,Jalapa,Hombre,49,Sí,4791
Jalapa,Jalapa,Hombre,50,No,28625
Jalapa,Jalapa,Hombre,50,Sí,4791
Jalapa,Jalapa,Hombre,51,No,28625
Jalapa,Jalapa,Hombre,51,Sí,4791
Jalapa,Jalapa,Hombre,52,No,28625
Jalapa,Jalapa,Hombre,52,Sí,4791
Jalapa,Jalapa,Hombre,53,No,28625
Jalapa,Jalapa,Hombre,53,Sí,4791
Jalapa,Jalapa,Hombre,54,No,28625
Jalapa,Jalapa,Hombre,54,Sí,4791
Jalapa,Jalapa,Hombre,55,No,28625
Jalapa,Jalapa,Hombre,55,Sí,4791
Jalapa,Jalapa,Hombre,56,No,28625
Jalapa,Jalapa,Hombre,56,Sí,4791
Jalapa,Jalapa,Hombre,57,No,28625
Jalapa,Jalapa,Hombre,57,Sí,4791
Jalapa,Jalapa,Hombre,58,No,28625
Jalapa,Jalapa,Hombre,58,Sí,4791
Jalapa,Jalapa,Hombre,59,No,28625
Jalapa,Jalapa,Hombre,59,Sí,4791
Jalapa,Jalapa,Hombre,60,No,28625
Jalapa,Jalapa,Hombre,60,Sí,4791
Jalapa,Jalapa,Hombre,61,No,28625
Jalapa,Jalapa,Hombre,61,Sí,4791
Jalapa,Jalapa,Hombre,62,No,28625
Jalapa,Jalapa,Hombre,62,Sí,4791
Jalapa,Jalapa,Hombre,63,No,28625
Jalapa,Jalapa,Hombre,63,Sí,4791
Jalapa,Jalapa,Hombre,64,No,28625
Jalapa,Jalapa,Hombre,64,Sí,4791
Jalapa,Jalapa,Hombre,65,No,28625
Jalapa,Jalapa,Hombre,65,Sí,4791
Jalapa,Jalapa,Hombre,66,No,28625
Jalapa,Jalapa,Hombre,66,Sí,4791
Jalapa,Jalapa,Hombre,67,No,28625
Jalapa,Jalapa,Hombre,67,Sí,4791
Jalapa,Jalapa,Hombre,68,No,28625
Jalapa,Jalapa,Hombre,68,Sí,4791
Jalapa,Jalapa,Hombre,69,No,28625
Jalapa,Jalapa,Hombre,69,Sí,4791
Jalapa,Jalapa,Hombre,70,No,28625
Jalapa,Jalapa,Hombre,70,Sí,4791
Jalapa,Jalapa,Hombre,71,No,28625
Jalapa,Jalapa,Hombre,71,Sí,4791
Jalapa,Jalapa,Hombre,72,No,28625
Jalapa,Jalapa,Hombre,72,Sí,4791
Jalapa,Jalapa,Hombre,73,No,28625
Jalapa,Jalapa,Hombre,73,Sí,4791
Jalapa,Jalapa,Hombre,74,No,28625
Jalapa,Jalapa,Hombre,74,Sí,4791
Jalapa,Jalapa,Hombre,75,No,28625
Jalapa,Jalapa,Hombre,75,Sí,4791
Jalapa,Jalapa,Hombre,76,No,28625
Jalapa,Jalapa,Hombre,76,Sí,4791
Jalapa,Jalapa,Hombre,77,No,28625
Jalapa,Jalapa,Hombre,77,Sí,4791
Jalapa,Jalapa,Hombre,78,No,28625
Jalapa,Jalapa,Hombre,78,Sí,4791
Jalapa,Jalapa,Hombre,79,No,28625
Jalapa,Jalapa,Hombre,79,Sí,4791
Jalapa,Jalapa,Hombre,80,No,28625
Jalapa,Jalapa,Hombre,80,Sí,4791
Jalapa,Jalapa,Hombre,81,No,28625
Jalapa,Jalapa,Hombre,81,Sí,4791
Jalapa,Jalapa,Hombre,82,No,28625
Jalapa,Jalapa,Hombre,82,Sí,4791
Jalapa,Jalapa,Hombre,83,No,28625
Jalapa,Jalapa,Hombre,83,Sí,4791
Jalapa,Jalapa,Hombre,84,No,28625
Jalapa,Jalapa,Hombre,84,Sí,4791
Jalapa,Jalapa,Hombre,85,No,28625
Jalapa,Jalapa,Hombre,85,Sí,4791
Jalapa,Jalapa,Hombre,86,No,28625
Jalapa,Jalapa,Hombre,86,Sí,4791
Jalapa,Jalapa,Hombre,87,No,28625
Jalapa,Jalapa,Hombre,87,Sí,4791
Jalapa,Jalapa,Hombre,88,No,28625
Jalapa,Jalapa,Hombre,88,Sí,4791
Jalapa,Jalapa,Hombre,89,No,28625
Jalapa,Jalapa,Hombre,89,Sí,4791
Jalapa,Jalapa,Hombre,90,No,28625
Jalapa,Jalapa,Hombre,90,Sí,4791
Jalapa,Jalapa,Hombre,91,No,28625
Jalapa,Jalapa,Hombre,91,Sí,4791
Jalapa,Jalapa,Hombre,92,No,28625
Jalapa,Jalapa,Hombre,92,Sí,4791
Jalapa,Jalapa,Hombre,93,No,28625
Jalapa,Jalapa,Hombre,93,Sí,4791
Jalapa,Jalapa,Hombre,94,No,28625
Jalapa,Jalapa,Hombre,94,Sí,4791
Jalapa,Jalapa,Hombre,95,No,28625
Jalapa,Jalapa,Hombre,95,Sí,4791
Jalapa,Jalapa,Hombre,96,No,28625
Jalapa,Jalapa,Hombre,96,Sí,4791
Jalapa,Jalapa,Hombre,97,No,28625
Jalapa,Jalapa,Hombre,97,Sí,4791
Jalapa,Jalapa,Hombre,98,No,28625
Jalapa,Jalapa,Hombre,98,Sí,4791
Jalapa,Jalapa,Hombre,100,No,28625
Jalapa,Jalapa,Hombre,100,Sí,4791
Jalapa,Jalapa,Mujer,0,No,28625
Jalapa,Jalapa,Mujer,0,Sí,4791
Jalapa,Jalapa,Mujer,1,No,28625
Jalapa,Jalapa,Mujer,1,Sí,4791
Jalapa,Jalapa,Mujer,2,No,28625
Jalapa,Jalapa,Mujer,2,Sí,4791
Jalapa,Jalapa,Mujer,3,No,28625
Jalapa,Jalapa,Mujer,3,Sí,4791
Jalapa,Jalapa,Mujer,4,No,28625
Jalapa,Jalapa,Mujer,4,Sí,4791
Jalapa,Jalapa,Mujer,5,No,28625
Jalapa,Jalapa,Mujer,5,Sí,4791
Jalapa,Jalapa,Mujer,6,No,28625
Jalapa,Jalapa,Mujer,6,Sí,4791
Jalapa,Jalapa,Mujer,7,No,28625
Jalapa,Jalapa,Mujer,7,Sí,4791
Jalapa,Jalapa,Mujer,8,No,28625
Jalapa,Jalapa,Mujer,8,Sí,4791
Jalapa,Jalapa,Mujer,9,No,28625
Jalapa,Jalapa,Mujer,9,Sí,4791
Jalapa,Jalapa,Mujer,10,No,28625
Jalapa,Jalapa,Mujer,10,Sí,4791
Jalapa,Jalapa,Mujer,11,No,28625
Jalapa,Jalapa,Mujer,11,Sí,4791
Jalapa,Jalapa,Mujer,12,No,28625
Jalapa,Jalapa,Mujer,12,Sí,4791
Jalapa,Jalapa,Mujer,13,No,28625
Jalapa,Jalapa,Mujer,13,Sí,4791
Jalapa,Jalapa,Mujer,14,No,28625
Jalapa,Jalapa,Mujer,14,Sí,4791
Jalapa,Jalapa,Mujer,15,No,28625
Jalapa,Jalapa,Mujer,15,Sí,4791
Jalapa,Jalapa,Mujer,16,No,28625
Jalapa,Jalapa,Mujer,16,Sí,4791
Jalapa,Jalapa,Mujer,17,No,28625
Jalapa,Jalapa,Mujer,17,Sí,4791
Jalapa,Jalapa,Mujer,18,No,28625
Jalapa,Jalapa,Mujer,18,Sí,4791
Jalapa,Jalapa,Mujer,19,No,28625
Jalapa,Jalapa,Mujer,19,Sí,4791
Jalapa,Jalapa,Mujer,20,No,28625
Jalapa,Jalapa,Mujer,20,Sí,4791
Jalapa,Jalapa,Mujer,21,No,28625
Jalapa,Jalapa,Mujer,21,Sí,4791
Jalapa,Jalapa,Mujer,22,No,28625
Jalapa,Jalapa,Mujer,22,Sí,4791
Jalapa,Jalapa,Mujer,23,No,28625
Jalapa,Jalapa,Mujer,23,Sí,4791
Jalapa,Jalapa,Mujer,24,No,28625
Jalapa,Jalapa,Mujer,24,Sí,4791
Jalapa,Jalapa,Mujer,25,No,28625
Jalapa,Jalapa,Mujer,25,Sí,4791
Jalapa,Jalapa,Mujer,26,No,28625
Jalapa,Jalapa,Mujer,26,Sí,4791
Jalapa,Jalapa,Mujer,27,No,28625
Jalapa,Jalapa,Mujer,27,Sí,4791
Jalapa,Jalapa,Mujer,28,No,28625
Jalapa,Jalapa,Mujer,28,Sí,4791
Jalapa,Jalapa,Mujer,29,No,28625
Jalapa,Jalapa,Mujer,29,Sí,4791
Jalapa,Jalapa,Mujer,30,No,28625
Jalapa,Jalapa,Mujer,30,Sí,4791
Jalapa,Jalapa,Mujer,31,No,28625
Jalapa,Jalapa,Mujer,31,Sí,4791
Jalapa,Jalapa,Mujer,32,No,28625
Jalapa,Jalapa,Mujer,32,Sí,4791
Jalapa,Jalapa,Mujer,33,No,28625
Jalapa,Jalapa,Mujer,33,Sí,4791
Jalapa,Jalapa,Mujer,34,No,28625
Jalapa,Jalapa,Mujer,34,Sí,4791
Jalapa,Jalapa,Mujer,35,No,28625
Jalapa,Jalapa,Mujer,35,Sí,4791
Jalapa,Jalapa,Mujer,36,No,28625
Jalapa,Jalapa,Mujer,36,Sí,4791
Jalapa,Jalapa,Mujer,37,No,28625
Jalapa,Jalapa,Mujer,37,Sí,4791
Jalapa,Jalapa,Mujer,38,No,28625
Jalapa,Jalapa,Mujer,38,Sí,4791
Jalapa,Jalapa,Mujer,39,No,28625
Jalapa,Jalapa,Mujer,39,Sí,4791
Jalapa,Jalapa,Mujer,40,No,28625
Jalapa,Jalapa,Mujer,40,Sí,4791
Jalapa,Jalapa,Mujer,41,No,28625
Jalapa,Jalapa,Mujer,41,Sí,4791
Jalapa,Jalapa,Mujer,42,No,28625
Jalapa,Jalapa,Mujer,42,Sí,4791
Jalapa,Jalapa,Mujer,43,No,28625
Jalapa,Jalapa,Mujer,43,Sí,4791
Jalapa,Jalapa,Mujer,44,No,28625
Jalapa,Jalapa,Mujer,44,Sí,4791
Jalapa,Jalapa,Mujer,45,No,28625
Jalapa,Jalapa,Mujer,45,Sí,4791
Jalapa,Jalapa,Mujer,46,No,28625
Jalapa,Jalapa,Mujer,46,Sí,4791
Jalapa,Jalapa,Mujer,47,No,28625
Jalapa,Jalapa,Mujer,47,Sí,4791
Jalapa,Jalapa,Mujer,48,No,28625
Jalapa,Jalapa,Mujer,48,Sí,4791
Jalapa,Jalapa,Mujer,49,No,28625
Jalapa,Jalapa,Mujer,49,Sí,4791
Jalapa,Jalapa,Mujer,50,No,28625
Jalapa,Jalapa,Mujer,50,Sí,4791
Jalapa,Jalapa,Mujer,51,No,28625
Jalapa,Jalapa,Mujer,51,Sí,4791
Jalapa,Jalapa,Mujer,52,No,28625
Jalapa,Jalapa,Mujer,52,Sí,4791
Jalapa,Jalapa,Mujer,53,No,28625
Jalapa,Jalapa,Mujer,53,Sí,4791
Jalapa,Jalapa,Mujer,54,No,28625
Jalapa,Jalapa,Mujer,54,Sí,4791
Jalapa,Jalapa,Mujer,55,No,28625
Jalapa,Jalapa,Mujer,55,Sí,4791
Jalapa,Jalapa,Mujer,56,No,28625
Jalapa,Jalapa,Mujer,56,Sí,4791
Jalapa,Jalapa,Mujer,57,No,28625
Jalapa,Jalapa,Mujer,57,Sí,4791
Jalapa,Jalapa,Mujer,58,No,28625
Jalapa,Jalapa,Mujer,58,Sí,4791
Jalapa,Jalapa,Mujer,59,No,28625
Jalapa,Jalapa,Mujer,59,Sí,4791
Jalapa,Jalapa,Mujer,60,No,28625
Jalapa,Jalapa,Mujer,60,Sí,4791
Jalapa,Jalapa,Mujer,61,No,28625
Jalapa,Jalapa,Mujer,61,Sí,4791
Jalapa,Jalapa,Mujer,62,No,28625
Jalapa,Jalapa,Mujer,62,Sí,4791
Jalapa,Jalapa,Mujer,63,No,28625
Jalapa,Jalapa,Mujer,63,Sí,4791
Jalapa,Jalapa,Mujer,64,No,28625
Jalapa,Jalapa,Mujer,64,Sí,4791
Jalapa,Jalapa,Mujer,65,No,28625
Jalapa,Jalapa,Mujer,65,Sí,4791
Jalapa,Jalapa,Mujer,66,No,28625
Jalapa,Jalapa,Mujer,66,Sí,4791
Jalapa,Jalapa,Mujer,67,No,28625
Jalapa,Jalapa,Mujer,67,Sí,4791
Jalapa,Jalapa,Mujer,68,No,28625
Jalapa,Jalapa,Mujer,68,Sí,4791
Jalapa,Jalapa,Mujer,69,No,28625
Jalapa,Jalapa,Mujer,69,Sí,4791
Jalapa,Jalapa,Mujer,70,No,28625
Jalapa,Jalapa,Mujer,70,Sí,4791
Jalapa,Jalapa,Mujer,71,No,28625
Jalapa,Jalapa,Mujer,71,Sí,4791
Jalapa,Jalapa,Mujer,72,No,28625
Jalapa,Jalapa,Mujer,72,Sí,4791
Jalapa,Jalapa,Mujer,73,No,28625
Jalapa,Jalapa,Mujer,73,Sí,4791
Jalapa,Jalapa,Mujer,74,No,28625
Jalapa,Jalapa,Mujer,74,Sí,4791
Jalapa,Jalapa,Mujer,75,No,28625
Jalapa,Jalapa,Mujer,75,Sí,4791
Jalapa,Jalapa,Mujer,76,No,28625
Jalapa,Jalapa,Mujer,76,Sí,4791
Jalapa,Jalapa,Mujer,77,No,28625
Jalapa,Jalapa,Mujer,77,Sí,4791
Jalapa,Jalapa,Mujer,78,No,28625
Jalapa,Jalapa,Mujer,78,Sí,4791
Jalapa,Jalapa,Mujer,79,No,28625
Jalapa,Jalapa,Mujer,79,Sí,4791
Jalapa,Jalapa,Mujer,80,No,28625
Jalapa,Jalapa,Mujer,80,Sí,4791
Jalapa,Jalapa,Mujer,81,No,28625
Jalapa,Jalapa,Mujer,81,Sí,4791
Jalapa,Jalapa,Mujer,82,No,28625
Jalapa,Jalapa,Mujer,82,Sí,4791
Jalapa,Jalapa,Mujer,83,No,28625
Jalapa,Jalapa,Mujer,83,Sí,4791
Jalapa,Jalapa,Mujer,84,No,28625
Jalapa,Jalapa,Mujer,84,Sí,4791
Jalapa,Jalapa,Mujer,85,No,28625
Jalapa,Jalapa,Mujer,85,Sí,4791
Jalapa,Jalapa,Mujer,86,No,28625
Jalapa,Jalapa,Mujer,86,Sí,4791
Jalapa,Jalapa,Mujer,87,No,28625
Jalapa,Jalapa,Mujer,87,Sí,4791
Jalapa,Jalapa,Mujer,88,No,28625
Jalapa,Jalapa,Mujer,88,Sí,4791
Jalapa,Jalapa,Mujer,89,No,28625
Jalapa,Jalapa,Mujer,89,Sí,4791
Jalapa,Jalapa,Mujer,90,No,28625
Jalapa,Jalapa,Mujer,90,Sí,4791
Jalapa,Jalapa,Mujer,91,No,28625
Jalapa,Jalapa,Mujer,91,Sí,4791
Jalapa,Jalapa,Mujer,92,No,28625
Jalapa,Jalapa,Mujer,92,Sí,4791
Jalapa,Jalapa,Mujer,93,No,28625
Jalapa,Jalapa,Mujer,93,Sí,4791
Jalapa,Jalapa,Mujer,94,No,28625
Jalapa,Jalapa,Mujer,94,Sí,4791
Jalapa,Jalapa,Mujer,95,No,28625
Jalapa,Jalapa,Mujer,95,Sí,4791
Jalapa,Jalapa,Mujer,96,No,28625
Jalapa,Jalapa,Mujer,96,Sí,4791
Jalapa,Jalapa,Mujer,97,No,28625
Jalapa,Jalapa,Mujer,97,Sí,4791
Jalapa,Jalapa,Mujer,98,No,28625
Jalapa,Jalapa,Mujer,98,Sí,4791
Jalapa,Jalapa,Mujer,99,No,28625
Jalapa,Jalapa,Mujer,99,Sí,4791
Jalapa,Jalapa,Mujer,100,No,28625
Jalapa,Jalapa,Mujer,100,Sí,4791
Jalapa,Jalapa,Mujer,101,No,28625
Jalapa,Jalapa,Mujer,101,Sí,4791
Jalapa,Mataquescuintla,Hombre,0,No,8987
Jalapa,Mataquescuintla,Hombre,0,Sí,455
Jalapa,Mataquescuintla,Hombre,1,No,8987
Jalapa,Mataquescuintla,Hombre,1,Sí,455
Jalapa,Mataquescuintla,Hombre,2,No,8987
Jalapa,Mataquescuintla,Hombre,2,Sí,455
Jalapa,Mataquescuintla,Hombre,3,No,8987
Jalapa,Mataquescuintla,Hombre,3,Sí,455
Jalapa,Mataquescuintla,Hombre,4,No,8987
Jalapa,Mataquescuintla,Hombre,4,Sí,455
Jalapa,Mataquescuintla,Hombre,5,No,8987
Jalapa,Mataquescuintla,Hombre,5,Sí,455
Jalapa,Mataquescuintla,Hombre,6,No,8987
Jalapa,Mataquescuintla,Hombre,6,Sí,455
Jalapa,Mataquescuintla,Hombre,7,No,8987
Jalapa,Mataquescuintla,Hombre,7,Sí,455
Jalapa,Mataquescuintla,Hombre,8,No,8987
Jalapa,Mataquescuintla,Hombre,8,Sí,455
Jalapa,Mataquescuintla,Hombre,9,No,8987
Jalapa,Mataquescuintla,Hombre,9,Sí,455
Jalapa,Mataquescuintla,Hombre,10,No,8987
Jalapa,Mataquescuintla,Hombre,10,Sí,455
Jalapa,Mataquescuintla,Hombre,11,No,8987
Jalapa,Mataquescuintla,Hombre,11,Sí,455
Jalapa,Mataquescuintla,Hombre,12,No,8987
Jalapa,Mataquescuintla,Hombre,12,Sí,455
Jalapa,Mataquescuintla,Hombre,13,No,8987
Jalapa,Mataquescuintla,Hombre,13,Sí,455
Jalapa,Mataquescuintla,Hombre,14,No,8987
Jalapa,Mataquescuintla,Hombre,14,Sí,455
Jalapa,Mataquescuintla,Hombre,15,No,8987
Jalapa,Mataquescuintla,Hombre,15,Sí,455
Jalapa,Mataquescuintla,Hombre,16,No,8987
Jalapa,Mataquescuintla,Hombre,16,Sí,455
Jalapa,Mataquescuintla,Hombre,17,No,8987
Jalapa,Mataquescuintla,Hombre,17,Sí,455
Jalapa,Mataquescuintla,Hombre,18,No,8987
Jalapa,Mataquescuintla,Hombre,18,Sí,455
Jalapa,Mataquescuintla,Hombre,19,No,8987
Jalapa,Mataquescuintla,Hombre,19,Sí,455
Jalapa,Mataquescuintla,Hombre,20,No,8987
Jalapa,Mataquescuintla,Hombre,20,Sí,455
Jalapa,Mataquescuintla,Hombre,21,No,8987
Jalapa,Mataquescuintla,Hombre,21,Sí,455
Jalapa,Mataquescuintla,Hombre,22,No,8987
Jalapa,Mataquescuintla,Hombre,22,Sí,455
Jalapa,Mataquescuintla,Hombre,23,No,8987
Jalapa,Mataquescuintla,Hombre,23,Sí,455
Jalapa,Mataquescuintla,Hombre,24,No,8987
Jalapa,Mataquescuintla,Hombre,24,Sí,455
Jalapa,Mataquescuintla,Hombre,25,No,8987
Jalapa,Mataquescuintla,Hombre,25,Sí,455
Jalapa,Mataquescuintla,Hombre,26,No,8987
Jalapa,Mataquescuintla,Hombre,26,Sí,455
Jalapa,Mataquescuintla,Hombre,27,No,8987
Jalapa,Mataquescuintla,Hombre,27,Sí,455
Jalapa,Mataquescuintla,Hombre,28,No,8987
Jalapa,Mataquescuintla,Hombre,28,Sí,455
Jalapa,Mataquescuintla,Hombre,29,No,8987
Jalapa,Mataquescuintla,Hombre,29,Sí,455
Jalapa,Mataquescuintla,Hombre,30,No,8987
Jalapa,Mataquescuintla,Hombre,30,Sí,455
Jalapa,Mataquescuintla,Hombre,31,No,8987
Jalapa,Mataquescuintla,Hombre,31,Sí,455
Jalapa,Mataquescuintla,Hombre,32,No,8987
Jalapa,Mataquescuintla,Hombre,32,Sí,455
Jalapa,Mataquescuintla,Hombre,33,No,8987
Jalapa,Mataquescuintla,Hombre,33,Sí,455
Jalapa,Mataquescuintla,Hombre,34,No,8987
Jalapa,Mataquescuintla,Hombre,34,Sí,455
Jalapa,Mataquescuintla,Hombre,35,No,8987
Jalapa,Mataquescuintla,Hombre,35,Sí,455
Jalapa,Mataquescuintla,Hombre,36,No,8987
Jalapa,Mataquescuintla,Hombre,36,Sí,455
Jalapa,Mataquescuintla,Hombre,37,No,8987
Jalapa,Mataquescuintla,Hombre,37,Sí,455
Jalapa,Mataquescuintla,Hombre,38,No,8987
Jalapa,Mataquescuintla,Hombre,38,Sí,455
Jalapa,Mataquescuintla,Hombre,39,No,8987
Jalapa,Mataquescuintla,Hombre,39,Sí,455
Jalapa,Mataquescuintla,Hombre,40,No,8987
Jalapa,Mataquescuintla,Hombre,40,Sí,455
Jalapa,Mataquescuintla,Hombre,41,No,8987
Jalapa,Mataquescuintla,Hombre,41,Sí,455
Jalapa,Mataquescuintla,Hombre,42,No,8987
Jalapa,Mataquescuintla,Hombre,42,Sí,455
Jalapa,Mataquescuintla,Hombre,43,No,8987
Jalapa,Mataquescuintla,Hombre,43,Sí,455
Jalapa,Mataquescuintla,Hombre,44,No,8987
Jalapa,Mataquescuintla,Hombre,44,Sí,455
Jalapa,Mataquescuintla,Hombre,45,No,8987
Jalapa,Mataquescuintla,Hombre,45,Sí,455
Jalapa,Mataquescuintla,Hombre,46,No,8987
Jalapa,Mataquescuintla,Hombre,46,Sí,455
Jalapa,Mataquescuintla,Hombre,47,No,8987
Jalapa,Mataquescuintla,Hombre,47,Sí,455
Jalapa,Mataquescuintla,Hombre,48,No,8987
Jalapa,Mataquescuintla,Hombre,48,Sí,455
Jalapa,Mataquescuintla,Hombre,49,No,8987
Jalapa,Mataquescuintla,Hombre,49,Sí,455
Jalapa,Mataquescuintla,Hombre,50,No,8987
Jalapa,Mataquescuintla,Hombre,50,Sí,455
Jalapa,Mataquescuintla,Hombre,51,No,8987
Jalapa,Mataquescuintla,Hombre,51,Sí,455
Jalapa,Mataquescuintla,Hombre,52,No,8987
Jalapa,Mataquescuintla,Hombre,52,Sí,455
Jalapa,Mataquescuintla,Hombre,53,No,8987
Jalapa,Mataquescuintla,Hombre,53,Sí,455
Jalapa,Mataquescuintla,Hombre,54,No,8987
Jalapa,Mataquescuintla,Hombre,54,Sí,455
Jalapa,Mataquescuintla,Hombre,55,No,8987
Jalapa,Mataquescuintla,Hombre,55,Sí,455
Jalapa,Mataquescuintla,Hombre,56,No,8987
Jalapa,Mataquescuintla,Hombre,56,Sí,455
Jalapa,Mataquescuintla,Hombre,57,No,8987
Jalapa,Mataquescuintla,Hombre,57,Sí,455
Jalapa,Mataquescuintla,Hombre,58,No,8987
Jalapa,Mataquescuintla,Hombre,58,Sí,455
Jalapa,Mataquescuintla,Hombre,59,No,8987
Jalapa,Mataquescuintla,Hombre,59,Sí,455
Jalapa,Mataquescuintla,Hombre,60,No,8987
Jalapa,Mataquescuintla,Hombre,60,Sí,455
Jalapa,Mataquescuintla,Hombre,61,No,8987
Jalapa,Mataquescuintla,Hombre,61,Sí,455
Jalapa,Mataquescuintla,Hombre,62,No,8987
Jalapa,Mataquescuintla,Hombre,62,Sí,455
Jalapa,Mataquescuintla,Hombre,63,No,8987
Jalapa,Mataquescuintla,Hombre,63,Sí,455
Jalapa,Mataquescuintla,Hombre,64,No,8987
Jalapa,Mataquescuintla,Hombre,64,Sí,455
Jalapa,Mataquescuintla,Hombre,65,No,8987
Jalapa,Mataquescuintla,Hombre,65,Sí,455
Jalapa,Mataquescuintla,Hombre,66,No,8987
Jalapa,Mataquescuintla,Hombre,66,Sí,455
Jalapa,Mataquescuintla,Hombre,67,No,8987
Jalapa,Mataquescuintla,Hombre,67,Sí,455
