NOMBRE DEPARTAMENTO,NOMBRE MUNICIPIO,PCP6||Sexo,PCP7,NIVGRADO||Nivel y grado de estudio,Recuento de PCP17_B
Escuintla,Escuintla,Hombre,18,1er Licenciatura,27
Escuintla,Escuintla,Hombre,18,1ero Basico,126
Escuintla,Escuintla,Hombre,18,1ero Primaria,13
Escuintla,Escuintla,Hombre,18,2do  Basico,200
Escuintla,Escuintla,Hombre,18,2do Licenciatura,15
Escuintla,Escuintla,Hombre,18,2do Primaria,15
Escuintla,Escuintla,Hombre,18,3ero Basico,365
Escuintla,Escuintla,Hombre,18,3ero Primaria,45
Escuintla,Escuintla,Hombre,18,4to Diversificado,210
Escuintla,Escuintla,Hombre,18,4to Primaria,32
Escuintla,Escuintla,Hombre,18,5to Diversificado,320
Escuintla,Escuintla,Hombre,18,5to Primaria,38
Escuintla,Escuintla,Hombre,18,6to Diversificado y 7mo Diversificado,152
Escuintla,Escuintla,Hombre,18,6to Primaria,214
Escuintla,Escuintla,Hombre,19,1er Licenciatura,39
Escuintla,Escuintla,Hombre,19,1ero Basico,71
Escuintla,Escuintla,Hombre,19,1ero Primaria,8
Escuintla,Escuintla,Hombre,19,2do  Basico,137
Escuintla,Escuintla,Hombre,19,2do Licenciatura,39
Escuintla,Escuintla,Hombre,19,2do Primaria,27
Escuintla,Escuintla,Hombre,19,3ero Basico,307
Escuintla,Escuintla,Hombre,19,3ero Licenciatura,13
Escuintla,Escuintla,Hombre,19,3ero Primaria,22
Escuintla,Escuintla,Hombre,19,4to Diversificado,142
Escuintla,Escuintla,Hombre,19,4to Primaria,21
Escuintla,Escuintla,Hombre,19,5to Diversificado,299
Escuintla,Escuintla,Hombre,19,5to Primaria,24
Escuintla,Escuintla,Hombre,19,6to Diversificado y 7mo Diversificado,229
Escuintla,Escuintla,Hombre,19,6to Primaria,155
Escuintla,Escuintla,Hombre,20,1er Licenciatura,26
Escuintla,Escuintla,Hombre,20,1ero Basico,59
Escuintla,Escuintla,Hombre,20,1ero Primaria,9
Escuintla,Escuintla,Hombre,20,2do  Basico,124
Escuintla,Escuintla,Hombre,20,2do Licenciatura,37
Escuintla,Escuintla,Hombre,20,2do Primaria,17
Escuintla,Escuintla,Hombre,20,3ero Basico,332
Escuintla,Escuintla,Hombre,20,3ero Licenciatura,21
Escuintla,Escuintla,Hombre,20,3ero Primaria,36
Escuintla,Escuintla,Hombre,20,4to Diversificado,85
Escuintla,Escuintla,Hombre,20,4to Licenciatura,9
Escuintla,Escuintla,Hombre,20,4to Primaria,33
Escuintla,Escuintla,Hombre,20,5to Diversificado,292
Escuintla,Escuintla,Hombre,20,5to Primaria,37
Escuintla,Escuintla,Hombre,20,6to Diversificado y 7mo Diversificado,234
Escuintla,Escuintla,Hombre,20,6to Primaria,132
Escuintla,Escuintla,Hombre,21,1er Licenciatura,23
Escuintla,Escuintla,Hombre,21,1ero Basico,49
Escuintla,Escuintla,Hombre,21,1ero Primaria,10
Escuintla,Escuintla,Hombre,21,2do  Basico,110
Escuintla,Escuintla,Hombre,21,2do Licenciatura,36
Escuintla,Escuintla,Hombre,21,2do Primaria,19
Escuintla,Escuintla,Hombre,21,3ero Basico,268
Escuintla,Escuintla,Hombre,21,3ero Licenciatura,32
Escuintla,Escuintla,Hombre,21,3ero Primaria,40
Escuintla,Escuintla,Hombre,21,4to Diversificado,105
Escuintla,Escuintla,Hombre,21,4to Licenciatura,20
Escuintla,Escuintla,Hombre,21,4to Primaria,26
Escuintla,Escuintla,Hombre,21,5to Diversificado,277
Escuintla,Escuintla,Hombre,21,5to Licenciatura y 6to Licenciatura,9
Escuintla,Escuintla,Hombre,21,5to Primaria,23
Escuintla,Escuintla,Hombre,21,6to Diversificado y 7mo Diversificado,238
Escuintla,Escuintla,Hombre,21,6to Primaria,164
Escuintla,Escuintla,Hombre,22,1er Licenciatura,30
Escuintla,Escuintla,Hombre,22,1er Maestria,5
Escuintla,Escuintla,Hombre,22,1ero Basico,74
Escuintla,Escuintla,Hombre,22,1ero Primaria,17
Escuintla,Escuintla,Hombre,22,2do  Basico,121
Escuintla,Escuintla,Hombre,22,2do Licenciatura,25
Escuintla,Escuintla,Hombre,22,2do Primaria,26
Escuintla,Escuintla,Hombre,22,3ero Basico,360
Escuintla,Escuintla,Hombre,22,3ero Licenciatura,35
Escuintla,Escuintla,Hombre,22,3ero Primaria,54
Escuintla,Escuintla,Hombre,22,4to Diversificado,85
Escuintla,Escuintla,Hombre,22,4to Licenciatura,21
Escuintla,Escuintla,Hombre,22,4to Primaria,23
Escuintla,Escuintla,Hombre,22,5to Diversificado,307
Escuintla,Escuintla,Hombre,22,5to Licenciatura y 6to Licenciatura,26
Escuintla,Escuintla,Hombre,22,5to Primaria,30
Escuintla,Escuintla,Hombre,22,6to Diversificado y 7mo Diversificado,269
Escuintla,Escuintla,Hombre,22,6to Primaria,203
Escuintla,Escuintla,Hombre,23,1er Licenciatura,24
Escuintla,Escuintla,Hombre,23,1er Maestria,2
Escuintla,Escuintla,Hombre,23,1ero Basico,63
Escuintla,Escuintla,Hombre,23,1ero Primaria,18
Escuintla,Escuintla,Hombre,23,2do  Basico,122
Escuintla,Escuintla,Hombre,23,2do Licenciatura,22
Escuintla,Escuintla,Hombre,23,2do Maestria,2
Escuintla,Escuintla,Hombre,23,2do Primaria,30
Escuintla,Escuintla,Hombre,23,3ero Basico,300
Escuintla,Escuintla,Hombre,23,3ero Licenciatura,21
Escuintla,Escuintla,Hombre,23,3ero Primaria,61
Escuintla,Escuintla,Hombre,23,4to Diversificado,84
Escuintla,Escuintla,Hombre,23,4to Licenciatura,19
Escuintla,Escuintla,Hombre,23,4to Primaria,31
Escuintla,Escuintla,Hombre,23,5to Diversificado,264
Escuintla,Escuintla,Hombre,23,5to Licenciatura y 6to Licenciatura,38
Escuintla,Escuintla,Hombre,23,5to Primaria,38
Escuintla,Escuintla,Hombre,23,6to Diversificado y 7mo Diversificado,263
Escuintla,Escuintla,Hombre,23,6to Primaria,193
Escuintla,Escuintla,Hombre,24,1er Doctorado,1
Escuintla,Escuintla,Hombre,24,1er Licenciatura,19
Escuintla,Escuintla,Hombre,24,1er Maestria,2
Escuintla,Escuintla,Hombre,24,1ero Basico,64
Escuintla,Escuintla,Hombre,24,1ero Primaria,8
Escuintla,Escuintla,Hombre,24,2do  Basico,100
Escuintla,Escuintla,Hombre,24,2do Licenciatura,31
Escuintla,Escuintla,Hombre,24,2do Maestria,6
Escuintla,Escuintla,Hombre,24,2do Primaria,18
Escuintla,Escuintla,Hombre,24,3ero Basico,269
Escuintla,Escuintla,Hombre,24,3ero Licenciatura,39
Escuintla,Escuintla,Hombre,24,3ero Primaria,36
Escuintla,Escuintla,Hombre,24,4to Diversificado,82
Escuintla,Escuintla,Hombre,24,4to Licenciatura,27
Escuintla,Escuintla,Hombre,24,4to Primaria,29
Escuintla,Escuintla,Hombre,24,5to Diversificado,232
Escuintla,Escuintla,Hombre,24,5to Licenciatura y 6to Licenciatura,60
Escuintla,Escuintla,Hombre,24,5to Primaria,24
Escuintla,Escuintla,Hombre,24,6to Diversificado y 7mo Diversificado,244
Escuintla,Escuintla,Hombre,24,6to Primaria,181
Escuintla,Escuintla,Hombre,25,1er Licenciatura,19
Escuintla,Escuintla,Hombre,25,1ero Basico,56
Escuintla,Escuintla,Hombre,25,1ero Primaria,15
Escuintla,Escuintla,Hombre,25,2do  Basico,111
Escuintla,Escuintla,Hombre,25,2do  Doctorado,1
Escuintla,Escuintla,Hombre,25,2do Licenciatura,34
Escuintla,Escuintla,Hombre,25,2do Maestria,5
Escuintla,Escuintla,Hombre,25,2do Primaria,30
Escuintla,Escuintla,Hombre,25,3ero Basico,288
Escuintla,Escuintla,Hombre,25,3ero Licenciatura,31
Escuintla,Escuintla,Hombre,25,3ero Primaria,69
Escuintla,Escuintla,Hombre,25,4to Diversificado,64
Escuintla,Escuintla,Hombre,25,4to Licenciatura,20
Escuintla,Escuintla,Hombre,25,4to Primaria,28
Escuintla,Escuintla,Hombre,25,5to Diversificado,271
Escuintla,Escuintla,Hombre,25,5to Licenciatura y 6to Licenciatura,45
Escuintla,Escuintla,Hombre,25,5to Primaria,32
Escuintla,Escuintla,Hombre,25,6to Diversificado y 7mo Diversificado,273
Escuintla,Escuintla,Hombre,25,6to Primaria,203
Escuintla,Escuintla,Hombre,26,1er Licenciatura,10
Escuintla,Escuintla,Hombre,26,1er Maestria,4
Escuintla,Escuintla,Hombre,26,1ero Basico,49
Escuintla,Escuintla,Hombre,26,1ero Primaria,13
Escuintla,Escuintla,Hombre,26,2do  Basico,67
Escuintla,Escuintla,Hombre,26,2do  Doctorado,2
Escuintla,Escuintla,Hombre,26,2do Licenciatura,21
Escuintla,Escuintla,Hombre,26,2do Maestria,4
Escuintla,Escuintla,Hombre,26,2do Primaria,33
Escuintla,Escuintla,Hombre,26,3ero Basico,250
Escuintla,Escuintla,Hombre,26,3ero Licenciatura,26
Escuintla,Escuintla,Hombre,26,3ero Primaria,59
Escuintla,Escuintla,Hombre,26,4to Diversificado,65
Escuintla,Escuintla,Hombre,26,4to Licenciatura,15
Escuintla,Escuintla,Hombre,26,4to Primaria,27
Escuintla,Escuintla,Hombre,26,5to Diversificado,240
Escuintla,Escuintla,Hombre,26,5to Licenciatura y 6to Licenciatura,61
Escuintla,Escuintla,Hombre,26,5to Primaria,27
Escuintla,Escuintla,Hombre,26,6to Diversificado y 7mo Diversificado,222
Escuintla,Escuintla,Hombre,26,6to Primaria,191
Escuintla,Escuintla,Hombre,27,1er Licenciatura,15
Escuintla,Escuintla,Hombre,27,1er Maestria,1
Escuintla,Escuintla,Hombre,27,1ero Basico,43
Escuintla,Escuintla,Hombre,27,1ero Primaria,17
Escuintla,Escuintla,Hombre,27,2do  Basico,107
Escuintla,Escuintla,Hombre,27,2do Licenciatura,18
Escuintla,Escuintla,Hombre,27,2do Maestria,4
Escuintla,Escuintla,Hombre,27,2do Primaria,26
Escuintla,Escuintla,Hombre,27,3ero Basico,234
Escuintla,Escuintla,Hombre,27,3ero Licenciatura,21
Escuintla,Escuintla,Hombre,27,3ero Primaria,40
Escuintla,Escuintla,Hombre,27,4to Diversificado,61
Escuintla,Escuintla,Hombre,27,4to Licenciatura,20
Escuintla,Escuintla,Hombre,27,4to Primaria,22
Escuintla,Escuintla,Hombre,27,5to Diversificado,215
Escuintla,Escuintla,Hombre,27,5to Licenciatura y 6to Licenciatura,60
Escuintla,Escuintla,Hombre,27,5to Primaria,26
Escuintla,Escuintla,Hombre,27,6to Diversificado y 7mo Diversificado,205
Escuintla,Escuintla,Hombre,27,6to Primaria,183
Escuintla,Escuintla,Hombre,28,1er Doctorado,1
Escuintla,Escuintla,Hombre,28,1er Licenciatura,12
Escuintla,Escuintla,Hombre,28,1er Maestria,1
Escuintla,Escuintla,Hombre,28,1ero Basico,34
Escuintla,Escuintla,Hombre,28,1ero Primaria,17
Escuintla,Escuintla,Hombre,28,2do  Basico,87
Escuintla,Escuintla,Hombre,28,2do Licenciatura,38
Escuintla,Escuintla,Hombre,28,2do Maestria,3
Escuintla,Escuintla,Hombre,28,2do Primaria,34
Escuintla,Escuintla,Hombre,28,3ero Basico,253
Escuintla,Escuintla,Hombre,28,3ero Licenciatura,18
Escuintla,Escuintla,Hombre,28,3ero Primaria,60
Escuintla,Escuintla,Hombre,28,4to Diversificado,49
Escuintla,Escuintla,Hombre,28,4to Licenciatura,12
Escuintla,Escuintla,Hombre,28,4to Primaria,28
Escuintla,Escuintla,Hombre,28,5to Diversificado,219
Escuintla,Escuintla,Hombre,28,5to Licenciatura y 6to Licenciatura,66
Escuintla,Escuintla,Hombre,28,5to Primaria,26
Escuintla,Escuintla,Hombre,28,6to Diversificado y 7mo Diversificado,262
Escuintla,Escuintla,Hombre,28,6to Primaria,245
Escuintla,Escuintla,Hombre,29,1er Doctorado,1
Escuintla,Escuintla,Hombre,29,1er Licenciatura,9
Escuintla,Escuintla,Hombre,29,1er Maestria,2
Escuintla,Escuintla,Hombre,29,1ero Basico,38
Escuintla,Escuintla,Hombre,29,1ero Primaria,13
Escuintla,Escuintla,Hombre,29,2do  Basico,64
Escuintla,Escuintla,Hombre,29,2do Licenciatura,15
Escuintla,Escuintla,Hombre,29,2do Maestria,3
Escuintla,Escuintla,Hombre,29,2do Primaria,31
Escuintla,Escuintla,Hombre,29,3ero Basico,194
Escuintla,Escuintla,Hombre,29,3ero Licenciatura,16
Escuintla,Escuintla,Hombre,29,3ero Primaria,47
Escuintla,Escuintla,Hombre,29,4to Diversificado,50
Escuintla,Escuintla,Hombre,29,4to Licenciatura,15
Escuintla,Escuintla,Hombre,29,4to Primaria,30
Escuintla,Escuintla,Hombre,29,5to Diversificado,182
Escuintla,Escuintla,Hombre,29,5to Licenciatura y 6to Licenciatura,63
Escuintla,Escuintla,Hombre,29,5to Primaria,29
Escuintla,Escuintla,Hombre,29,6to Diversificado y 7mo Diversificado,203
Escuintla,Escuintla,Hombre,29,6to Primaria,172
Escuintla,Escuintla,Hombre,30,1er Licenciatura,13
Escuintla,Escuintla,Hombre,30,1er Maestria,2
Escuintla,Escuintla,Hombre,30,1ero Basico,48
Escuintla,Escuintla,Hombre,30,1ero Primaria,22
Escuintla,Escuintla,Hombre,30,2do  Basico,71
Escuintla,Escuintla,Hombre,30,2do Licenciatura,17
Escuintla,Escuintla,Hombre,30,2do Maestria,10
Escuintla,Escuintla,Hombre,30,2do Primaria,43
Escuintla,Escuintla,Hombre,30,3ero Basico,259
Escuintla,Escuintla,Hombre,30,3ero Licenciatura,25
Escuintla,Escuintla,Hombre,30,3ero Primaria,68
Escuintla,Escuintla,Hombre,30,4to Diversificado,54
Escuintla,Escuintla,Hombre,30,4to Licenciatura,17
Escuintla,Escuintla,Hombre,30,4to Primaria,33
Escuintla,Escuintla,Hombre,30,5to Diversificado,195
Escuintla,Escuintla,Hombre,30,5to Licenciatura y 6to Licenciatura,63
Escuintla,Escuintla,Hombre,30,5to Primaria,27
Escuintla,Escuintla,Hombre,30,6to Diversificado y 7mo Diversificado,240
Escuintla,Escuintla,Hombre,30,6to Primaria,218
Escuintla,Escuintla,Hombre,31,1er Doctorado,1
Escuintla,Escuintla,Hombre,31,1er Licenciatura,2
Escuintla,Escuintla,Hombre,31,1er Maestria,1
Escuintla,Escuintla,Hombre,31,1ero Basico,36
Escuintla,Escuintla,Hombre,31,1ero Primaria,16
Escuintla,Escuintla,Hombre,31,2do  Basico,55
Escuintla,Escuintla,Hombre,31,2do Licenciatura,18
Escuintla,Escuintla,Hombre,31,2do Maestria,5
Escuintla,Escuintla,Hombre,31,2do Primaria,23
Escuintla,Escuintla,Hombre,31,3ero Basico,159
Escuintla,Escuintla,Hombre,31,3ero Licenciatura,7
Escuintla,Escuintla,Hombre,31,3ero Primaria,45
Escuintla,Escuintla,Hombre,31,4to Diversificado,37
Escuintla,Escuintla,Hombre,31,4to Licenciatura,10
Escuintla,Escuintla,Hombre,31,4to Primaria,15
Escuintla,Escuintla,Hombre,31,5to Diversificado,134
Escuintla,Escuintla,Hombre,31,5to Licenciatura y 6to Licenciatura,46
Escuintla,Escuintla,Hombre,31,5to Primaria,14
Escuintla,Escuintla,Hombre,31,6to Diversificado y 7mo Diversificado,157
Escuintla,Escuintla,Hombre,31,6to Primaria,144
Escuintla,Escuintla,Hombre,32,1er Licenciatura,10
Escuintla,Escuintla,Hombre,32,1er Maestria,1
Escuintla,Escuintla,Hombre,32,1ero Basico,30
Escuintla,Escuintla,Hombre,32,1ero Primaria,26
Escuintla,Escuintla,Hombre,32,2do  Basico,71
Escuintla,Escuintla,Hombre,32,2do  Doctorado,1
Escuintla,Escuintla,Hombre,32,2do Licenciatura,15
Escuintla,Escuintla,Hombre,32,2do Maestria,8
Escuintla,Escuintla,Hombre,32,2do Primaria,37
Escuintla,Escuintla,Hombre,32,3ero Basico,204
Escuintla,Escuintla,Hombre,32,3ero Licenciatura,11
Escuintla,Escuintla,Hombre,32,3ero Primaria,55
Escuintla,Escuintla,Hombre,32,4to Diversificado,38
Escuintla,Escuintla,Hombre,32,4to Licenciatura,13
Escuintla,Escuintla,Hombre,32,4to Primaria,20
Escuintla,Escuintla,Hombre,32,5to Diversificado,186
Escuintla,Escuintla,Hombre,32,5to Licenciatura y 6to Licenciatura,63
Escuintla,Escuintla,Hombre,32,5to Primaria,31
Escuintla,Escuintla,Hombre,32,6to Diversificado y 7mo Diversificado,188
Escuintla,Escuintla,Hombre,32,6to Primaria,218
Escuintla,Escuintla,Hombre,33,1er Doctorado,1
Escuintla,Escuintla,Hombre,33,1er Licenciatura,13
Escuintla,Escuintla,Hombre,33,1er Maestria,2
Escuintla,Escuintla,Hombre,33,1ero Basico,30
Escuintla,Escuintla,Hombre,33,1ero Primaria,28
Escuintla,Escuintla,Hombre,33,2do  Basico,63
Escuintla,Escuintla,Hombre,33,2do Licenciatura,18
Escuintla,Escuintla,Hombre,33,2do Maestria,8
Escuintla,Escuintla,Hombre,33,2do Primaria,28
Escuintla,Escuintla,Hombre,33,3ero Basico,199
Escuintla,Escuintla,Hombre,33,3ero Licenciatura,12
Escuintla,Escuintla,Hombre,33,3ero Primaria,50
Escuintla,Escuintla,Hombre,33,4to Diversificado,48
Escuintla,Escuintla,Hombre,33,4to Licenciatura,11
Escuintla,Escuintla,Hombre,33,4to Primaria,30
Escuintla,Escuintla,Hombre,33,5to Diversificado,142
Escuintla,Escuintla,Hombre,33,5to Licenciatura y 6to Licenciatura,49
Escuintla,Escuintla,Hombre,33,5to Primaria,26
Escuintla,Escuintla,Hombre,33,6to Diversificado y 7mo Diversificado,197
Escuintla,Escuintla,Hombre,33,6to Primaria,205
Escuintla,Escuintla,Hombre,34,1er Licenciatura,10
Escuintla,Escuintla,Hombre,34,1er Maestria,1
Escuintla,Escuintla,Hombre,34,1ero Basico,35
Escuintla,Escuintla,Hombre,34,1ero Primaria,27
Escuintla,Escuintla,Hombre,34,2do  Basico,50
Escuintla,Escuintla,Hombre,34,2do Licenciatura,11
Escuintla,Escuintla,Hombre,34,2do Maestria,2
Escuintla,Escuintla,Hombre,34,2do Primaria,44
Escuintla,Escuintla,Hombre,34,3ero Basico,181
Escuintla,Escuintla,Hombre,34,3ero Licenciatura,14
Escuintla,Escuintla,Hombre,34,3ero Primaria,62
Escuintla,Escuintla,Hombre,34,4to Diversificado,35
Escuintla,Escuintla,Hombre,34,4to Licenciatura,12
Escuintla,Escuintla,Hombre,34,4to Primaria,20
Escuintla,Escuintla,Hombre,34,5to Diversificado,129
Escuintla,Escuintla,Hombre,34,5to Licenciatura y 6to Licenciatura,62
Escuintla,Escuintla,Hombre,34,5to Primaria,19
Escuintla,Escuintla,Hombre,34,6to Diversificado y 7mo Diversificado,157
Escuintla,Escuintla,Hombre,34,6to Primaria,195
Escuintla,Escuintla,Hombre,35,1er Licenciatura,9
Escuintla,Escuintla,Hombre,35,1er Maestria,2
Escuintla,Escuintla,Hombre,35,1ero Basico,31
Escuintla,Escuintla,Hombre,35,1ero Primaria,27
Escuintla,Escuintla,Hombre,35,2do  Basico,55
Escuintla,Escuintla,Hombre,35,2do  Doctorado,2
Escuintla,Escuintla,Hombre,35,2do Licenciatura,12
Escuintla,Escuintla,Hombre,35,2do Maestria,2
Escuintla,Escuintla,Hombre,35,2do Primaria,38
Escuintla,Escuintla,Hombre,35,3ero Basico,165
Escuintla,Escuintla,Hombre,35,3ero Licenciatura,14
Escuintla,Escuintla,Hombre,35,3ero Primaria,56
Escuintla,Escuintla,Hombre,35,4to Diversificado,44
Escuintla,Escuintla,Hombre,35,4to Licenciatura,14
Escuintla,Escuintla,Hombre,35,4to Primaria,21
Escuintla,Escuintla,Hombre,35,5to Diversificado,149
Escuintla,Escuintla,Hombre,35,5to Licenciatura y 6to Licenciatura,72
Escuintla,Escuintla,Hombre,35,5to Primaria,17
Escuintla,Escuintla,Hombre,35,6to Diversificado y 7mo Diversificado,164
Escuintla,Escuintla,Hombre,35,6to Primaria,210
Escuintla,Escuintla,Hombre,36,1er Doctorado,1
Escuintla,Escuintla,Hombre,36,1er Licenciatura,5
Escuintla,Escuintla,Hombre,36,1er Maestria,2
Escuintla,Escuintla,Hombre,36,1ero Basico,33
Escuintla,Escuintla,Hombre,36,1ero Primaria,17
Escuintla,Escuintla,Hombre,36,2do  Basico,40
Escuintla,Escuintla,Hombre,36,2do  Doctorado,1
Escuintla,Escuintla,Hombre,36,2do Licenciatura,7
Escuintla,Escuintla,Hombre,36,2do Maestria,6
Escuintla,Escuintla,Hombre,36,2do Primaria,40
Escuintla,Escuintla,Hombre,36,3ero Basico,166
Escuintla,Escuintla,Hombre,36,3ero Licenciatura,8
Escuintla,Escuintla,Hombre,36,3ero Primaria,47
Escuintla,Escuintla,Hombre,36,4to Diversificado,35
Escuintla,Escuintla,Hombre,36,4to Licenciatura,8
Escuintla,Escuintla,Hombre,36,4to Primaria,12
Escuintla,Escuintla,Hombre,36,5to Diversificado,113
Escuintla,Escuintla,Hombre,36,5to Licenciatura y 6to Licenciatura,54
Escuintla,Escuintla,Hombre,36,5to Primaria,19
Escuintla,Escuintla,Hombre,36,6to Diversificado y 7mo Diversificado,169
Escuintla,Escuintla,Hombre,36,6to Primaria,186
Escuintla,Escuintla,Hombre,37,1er Licenciatura,7
Escuintla,Escuintla,Hombre,37,1ero Basico,37
Escuintla,Escuintla,Hombre,37,1ero Primaria,17
Escuintla,Escuintla,Hombre,37,2do  Basico,41
Escuintla,Escuintla,Hombre,37,2do  Doctorado,1
Escuintla,Escuintla,Hombre,37,2do Licenciatura,8
Escuintla,Escuintla,Hombre,37,2do Maestria,8
Escuintla,Escuintla,Hombre,37,2do Primaria,33
Escuintla,Escuintla,Hombre,37,3ero Basico,150
Escuintla,Escuintla,Hombre,37,3ero Licenciatura,12
Escuintla,Escuintla,Hombre,37,3ero Primaria,64
Escuintla,Escuintla,Hombre,37,4to Diversificado,32
Escuintla,Escuintla,Hombre,37,4to Licenciatura,11
Escuintla,Escuintla,Hombre,37,4to Primaria,24
Escuintla,Escuintla,Hombre,37,5to Diversificado,113
Escuintla,Escuintla,Hombre,37,5to Licenciatura y 6to Licenciatura,53
Escuintla,Escuintla,Hombre,37,5to Primaria,19
Escuintla,Escuintla,Hombre,37,6to Diversificado y 7mo Diversificado,132
Escuintla,Escuintla,Hombre,37,6to Primaria,211
Escuintla,Escuintla,Hombre,38,1er Doctorado,1
Escuintla,Escuintla,Hombre,38,1er Licenciatura,9
Escuintla,Escuintla,Hombre,38,1er Maestria,2
Escuintla,Escuintla,Hombre,38,1ero Basico,37
Escuintla,Escuintla,Hombre,38,1ero Primaria,23
Escuintla,Escuintla,Hombre,38,2do  Basico,60
Escuintla,Escuintla,Hombre,38,2do  Doctorado,2
Escuintla,Escuintla,Hombre,38,2do Licenciatura,11
Escuintla,Escuintla,Hombre,38,2do Maestria,7
Escuintla,Escuintla,Hombre,38,2do Primaria,35
Escuintla,Escuintla,Hombre,38,3ero Basico,168
Escuintla,Escuintla,Hombre,38,3ero Licenciatura,11
Escuintla,Escuintla,Hombre,38,3ero Primaria,57
