NOMBRE DEPARTAMENTO,NOMBRE MUNICIPIO,PCP6||Sexo,PCP7,PCP16_A||Dificultad Vista,Recuento de PCP1
Quetzaltenango,Almolonga,Hombre,47,"Sí, con algo de dificultad",3
Quetzaltenango,Almolonga,Hombre,48,No declarado,1
Quetzaltenango,Almolonga,Hombre,48,"No, sin dificultad",87
Quetzaltenango,Almolonga,Hombre,48,"Sí, con algo de dificultad",1
Quetzaltenango,Almolonga,Hombre,49,No declarado,3
Quetzaltenango,Almolonga,Hombre,49,"No, sin dificultad",55
Quetzaltenango,Almolonga,Hombre,49,"Sí, con algo de dificultad",1
Quetzaltenango,Almolonga,Hombre,50,No declarado,1
Quetzaltenango,Almolonga,Hombre,50,"No, sin dificultad",172
Quetzaltenango,Almolonga,Hombre,50,"Sí, con algo de dificultad",5
Quetzaltenango,Almolonga,Hombre,51,No declarado,2
Quetzaltenango,Almolonga,Hombre,51,"No, sin dificultad",49
Quetzaltenango,Almolonga,Hombre,51,"Sí, con algo de dificultad",1
Quetzaltenango,Almolonga,Hombre,52,No declarado,2
Quetzaltenango,Almolonga,Hombre,52,"No, sin dificultad",84
Quetzaltenango,Almolonga,Hombre,52,"Sí, con algo de dificultad",7
Quetzaltenango,Almolonga,Hombre,53,No declarado,10
Quetzaltenango,Almolonga,Hombre,53,No puede,1
Quetzaltenango,Almolonga,Hombre,53,"No, sin dificultad",53
Quetzaltenango,Almolonga,Hombre,53,"Sí, con algo de dificultad",6
Quetzaltenango,Almolonga,Hombre,54,No declarado,4
Quetzaltenango,Almolonga,Hombre,54,"No, sin dificultad",50
Quetzaltenango,Almolonga,Hombre,54,"Sí, con algo de dificultad",3
Quetzaltenango,Almolonga,Hombre,55,No declarado,1
Quetzaltenango,Almolonga,Hombre,55,"No, sin dificultad",96
Quetzaltenango,Almolonga,Hombre,55,"Sí, con algo de dificultad",4
Quetzaltenango,Almolonga,Hombre,55,"Sí, con mucha dificultad",1
Quetzaltenango,Almolonga,Hombre,56,"No, sin dificultad",43
Quetzaltenango,Almolonga,Hombre,56,"Sí, con algo de dificultad",3
Quetzaltenango,Almolonga,Hombre,57,"No, sin dificultad",47
Quetzaltenango,Almolonga,Hombre,57,"Sí, con algo de dificultad",4
Quetzaltenango,Almolonga,Hombre,57,"Sí, con mucha dificultad",1
Quetzaltenango,Almolonga,Hombre,58,No declarado,4
Quetzaltenango,Almolonga,Hombre,58,"No, sin dificultad",49
Quetzaltenango,Almolonga,Hombre,58,"Sí, con algo de dificultad",5
Quetzaltenango,Almolonga,Hombre,59,"No, sin dificultad",29
Quetzaltenango,Almolonga,Hombre,60,No declarado,2
Quetzaltenango,Almolonga,Hombre,60,"No, sin dificultad",86
Quetzaltenango,Almolonga,Hombre,60,"Sí, con algo de dificultad",5
Quetzaltenango,Almolonga,Hombre,60,"Sí, con mucha dificultad",1
Quetzaltenango,Almolonga,Hombre,61,"No, sin dificultad",27
Quetzaltenango,Almolonga,Hombre,61,"Sí, con algo de dificultad",1
Quetzaltenango,Almolonga,Hombre,62,No declarado,2
Quetzaltenango,Almolonga,Hombre,62,"No, sin dificultad",39
Quetzaltenango,Almolonga,Hombre,62,"Sí, con algo de dificultad",9
Quetzaltenango,Almolonga,Hombre,63,No declarado,1
Quetzaltenango,Almolonga,Hombre,63,"No, sin dificultad",34
Quetzaltenango,Almolonga,Hombre,63,"Sí, con algo de dificultad",3
Quetzaltenango,Almolonga,Hombre,64,"No, sin dificultad",25
Quetzaltenango,Almolonga,Hombre,64,"Sí, con algo de dificultad",3
Quetzaltenango,Almolonga,Hombre,65,"No, sin dificultad",64
Quetzaltenango,Almolonga,Hombre,65,"Sí, con algo de dificultad",4
Quetzaltenango,Almolonga,Hombre,66,"No, sin dificultad",23
Quetzaltenango,Almolonga,Hombre,66,"Sí, con algo de dificultad",2
Quetzaltenango,Almolonga,Hombre,67,No declarado,1
Quetzaltenango,Almolonga,Hombre,67,"No, sin dificultad",21
Quetzaltenango,Almolonga,Hombre,67,"Sí, con algo de dificultad",2
Quetzaltenango,Almolonga,Hombre,68,No declarado,2
Quetzaltenango,Almolonga,Hombre,68,"No, sin dificultad",29
Quetzaltenango,Almolonga,Hombre,68,"Sí, con algo de dificultad",7
Quetzaltenango,Almolonga,Hombre,69,No declarado,2
Quetzaltenango,Almolonga,Hombre,69,"No, sin dificultad",25
Quetzaltenango,Almolonga,Hombre,69,"Sí, con algo de dificultad",6
Quetzaltenango,Almolonga,Hombre,70,No declarado,3
Quetzaltenango,Almolonga,Hombre,70,"No, sin dificultad",42
Quetzaltenango,Almolonga,Hombre,70,"Sí, con algo de dificultad",7
Quetzaltenango,Almolonga,Hombre,70,"Sí, con mucha dificultad",2
Quetzaltenango,Almolonga,Hombre,71,"No, sin dificultad",18
Quetzaltenango,Almolonga,Hombre,71,"Sí, con algo de dificultad",3
Quetzaltenango,Almolonga,Hombre,72,No declarado,1
Quetzaltenango,Almolonga,Hombre,72,"No, sin dificultad",26
Quetzaltenango,Almolonga,Hombre,72,"Sí, con algo de dificultad",1
Quetzaltenango,Almolonga,Hombre,73,No declarado,1
Quetzaltenango,Almolonga,Hombre,73,"No, sin dificultad",16
Quetzaltenango,Almolonga,Hombre,73,"Sí, con algo de dificultad",5
Quetzaltenango,Almolonga,Hombre,74,No declarado,2
Quetzaltenango,Almolonga,Hombre,74,"No, sin dificultad",14
Quetzaltenango,Almolonga,Hombre,74,"Sí, con algo de dificultad",2
Quetzaltenango,Almolonga,Hombre,75,"No, sin dificultad",25
Quetzaltenango,Almolonga,Hombre,75,"Sí, con algo de dificultad",2
Quetzaltenango,Almolonga,Hombre,76,"No, sin dificultad",9
Quetzaltenango,Almolonga,Hombre,76,"Sí, con algo de dificultad",1
Quetzaltenango,Almolonga,Hombre,77,"No, sin dificultad",8
Quetzaltenango,Almolonga,Hombre,77,"Sí, con algo de dificultad",2
Quetzaltenango,Almolonga,Hombre,77,"Sí, con mucha dificultad",1
Quetzaltenango,Almolonga,Hombre,78,"No, sin dificultad",11
Quetzaltenango,Almolonga,Hombre,78,"Sí, con algo de dificultad",1
Quetzaltenango,Almolonga,Hombre,79,"No, sin dificultad",6
Quetzaltenango,Almolonga,Hombre,79,"Sí, con algo de dificultad",6
Quetzaltenango,Almolonga,Hombre,80,"No, sin dificultad",18
Quetzaltenango,Almolonga,Hombre,80,"Sí, con algo de dificultad",4
Quetzaltenango,Almolonga,Hombre,81,No declarado,1
Quetzaltenango,Almolonga,Hombre,81,"No, sin dificultad",1
Quetzaltenango,Almolonga,Hombre,81,"Sí, con mucha dificultad",2
Quetzaltenango,Almolonga,Hombre,82,"No, sin dificultad",8
Quetzaltenango,Almolonga,Hombre,82,"Sí, con algo de dificultad",2
Quetzaltenango,Almolonga,Hombre,83,"No, sin dificultad",10
Quetzaltenango,Almolonga,Hombre,83,"Sí, con algo de dificultad",2
Quetzaltenango,Almolonga,Hombre,84,"No, sin dificultad",5
Quetzaltenango,Almolonga,Hombre,84,"Sí, con algo de dificultad",3
Quetzaltenango,Almolonga,Hombre,85,No declarado,1
Quetzaltenango,Almolonga,Hombre,85,"No, sin dificultad",5
Quetzaltenango,Almolonga,Hombre,85,"Sí, con algo de dificultad",1
Quetzaltenango,Almolonga,Hombre,86,"No, sin dificultad",5
Quetzaltenango,Almolonga,Hombre,86,"Sí, con algo de dificultad",2
Quetzaltenango,Almolonga,Hombre,87,"No, sin dificultad",2
Quetzaltenango,Almolonga,Hombre,87,"Sí, con algo de dificultad",3
Quetzaltenango,Almolonga,Hombre,88,"No, sin dificultad",5
Quetzaltenango,Almolonga,Hombre,88,"Sí, con algo de dificultad",2
Quetzaltenango,Almolonga,Hombre,89,"No, sin dificultad",2
Quetzaltenango,Almolonga,Hombre,89,"Sí, con algo de dificultad",1
Quetzaltenango,Almolonga,Hombre,90,"No, sin dificultad",4
Quetzaltenango,Almolonga,Hombre,90,"Sí, con algo de dificultad",1
Quetzaltenango,Almolonga,Hombre,91,"No, sin dificultad",2
Quetzaltenango,Almolonga,Hombre,93,"Sí, con algo de dificultad",1
Quetzaltenango,Almolonga,Hombre,94,"No, sin dificultad",1
Quetzaltenango,Almolonga,Mujer,0,,110
Quetzaltenango,Almolonga,Mujer,1,,139
Quetzaltenango,Almolonga,Mujer,2,,134
Quetzaltenango,Almolonga,Mujer,3,,126
Quetzaltenango,Almolonga,Mujer,4,No declarado,6
Quetzaltenango,Almolonga,Mujer,4,"No, sin dificultad",115
Quetzaltenango,Almolonga,Mujer,5,No declarado,5
Quetzaltenango,Almolonga,Mujer,5,"No, sin dificultad",161
Quetzaltenango,Almolonga,Mujer,5,"Sí, con algo de dificultad",1
Quetzaltenango,Almolonga,Mujer,6,No declarado,5
Quetzaltenango,Almolonga,Mujer,6,"No, sin dificultad",140
Quetzaltenango,Almolonga,Mujer,6,"Sí, con mucha dificultad",1
Quetzaltenango,Almolonga,Mujer,7,"No, sin dificultad",136
Quetzaltenango,Almolonga,Mujer,8,No declarado,4
Quetzaltenango,Almolonga,Mujer,8,"No, sin dificultad",130
Quetzaltenango,Almolonga,Mujer,8,"Sí, con algo de dificultad",1
Quetzaltenango,Almolonga,Mujer,9,No declarado,2
Quetzaltenango,Almolonga,Mujer,9,"No, sin dificultad",103
Quetzaltenango,Almolonga,Mujer,9,"Sí, con algo de dificultad",1
Quetzaltenango,Almolonga,Mujer,10,No declarado,2
Quetzaltenango,Almolonga,Mujer,10,"No, sin dificultad",124
Quetzaltenango,Almolonga,Mujer,11,No declarado,3
Quetzaltenango,Almolonga,Mujer,11,"No, sin dificultad",89
Quetzaltenango,Almolonga,Mujer,12,No declarado,4
Quetzaltenango,Almolonga,Mujer,12,"No, sin dificultad",95
Quetzaltenango,Almolonga,Mujer,13,No declarado,4
Quetzaltenango,Almolonga,Mujer,13,"No, sin dificultad",128
Quetzaltenango,Almolonga,Mujer,13,"Sí, con algo de dificultad",3
Quetzaltenango,Almolonga,Mujer,14,No declarado,6
Quetzaltenango,Almolonga,Mujer,14,"No, sin dificultad",118
Quetzaltenango,Almolonga,Mujer,14,"Sí, con algo de dificultad",1
Quetzaltenango,Almolonga,Mujer,15,No declarado,6
Quetzaltenango,Almolonga,Mujer,15,"No, sin dificultad",152
Quetzaltenango,Almolonga,Mujer,15,"Sí, con algo de dificultad",2
Quetzaltenango,Almolonga,Mujer,15,"Sí, con mucha dificultad",1
Quetzaltenango,Almolonga,Mujer,16,No declarado,5
Quetzaltenango,Almolonga,Mujer,16,"No, sin dificultad",133
Quetzaltenango,Almolonga,Mujer,16,"Sí, con algo de dificultad",1
Quetzaltenango,Almolonga,Mujer,17,No declarado,4
Quetzaltenango,Almolonga,Mujer,17,"No, sin dificultad",139
Quetzaltenango,Almolonga,Mujer,17,"Sí, con algo de dificultad",1
Quetzaltenango,Almolonga,Mujer,18,No declarado,6
Quetzaltenango,Almolonga,Mujer,18,"No, sin dificultad",212
Quetzaltenango,Almolonga,Mujer,19,No declarado,1
Quetzaltenango,Almolonga,Mujer,19,"No, sin dificultad",110
Quetzaltenango,Almolonga,Mujer,20,No declarado,5
Quetzaltenango,Almolonga,Mujer,20,"No, sin dificultad",187
Quetzaltenango,Almolonga,Mujer,20,"Sí, con algo de dificultad",2
Quetzaltenango,Almolonga,Mujer,21,No declarado,7
Quetzaltenango,Almolonga,Mujer,21,"No, sin dificultad",104
Quetzaltenango,Almolonga,Mujer,21,"Sí, con algo de dificultad",2
Quetzaltenango,Almolonga,Mujer,22,No declarado,4
Quetzaltenango,Almolonga,Mujer,22,"No, sin dificultad",165
Quetzaltenango,Almolonga,Mujer,22,"Sí, con algo de dificultad",2
Quetzaltenango,Almolonga,Mujer,23,No declarado,3
Quetzaltenango,Almolonga,Mujer,23,"No, sin dificultad",152
Quetzaltenango,Almolonga,Mujer,23,"Sí, con algo de dificultad",1
Quetzaltenango,Almolonga,Mujer,24,No declarado,5
Quetzaltenango,Almolonga,Mujer,24,"No, sin dificultad",135
Quetzaltenango,Almolonga,Mujer,24,"Sí, con algo de dificultad",1
Quetzaltenango,Almolonga,Mujer,25,No declarado,4
Quetzaltenango,Almolonga,Mujer,25,No puede,1
Quetzaltenango,Almolonga,Mujer,25,"No, sin dificultad",231
Quetzaltenango,Almolonga,Mujer,25,"Sí, con algo de dificultad",1
Quetzaltenango,Almolonga,Mujer,26,No declarado,6
Quetzaltenango,Almolonga,Mujer,26,"No, sin dificultad",149
Quetzaltenango,Almolonga,Mujer,26,"Sí, con algo de dificultad",1
Quetzaltenango,Almolonga,Mujer,27,No declarado,1
Quetzaltenango,Almolonga,Mujer,27,"No, sin dificultad",149
Quetzaltenango,Almolonga,Mujer,27,"Sí, con algo de dificultad",1
Quetzaltenango,Almolonga,Mujer,28,No declarado,6
Quetzaltenango,Almolonga,Mujer,28,"No, sin dificultad",222
Quetzaltenango,Almolonga,Mujer,28,"Sí, con algo de dificultad",2
Quetzaltenango,Almolonga,Mujer,29,No declarado,2
Quetzaltenango,Almolonga,Mujer,29,"No, sin dificultad",107
Quetzaltenango,Almolonga,Mujer,29,"Sí, con algo de dificultad",1
Quetzaltenango,Almolonga,Mujer,30,No declarado,4
Quetzaltenango,Almolonga,Mujer,30,"No, sin dificultad",249
Quetzaltenango,Almolonga,Mujer,30,"Sí, con algo de dificultad",3
Quetzaltenango,Almolonga,Mujer,31,"No, sin dificultad",79
Quetzaltenango,Almolonga,Mujer,32,No declarado,3
Quetzaltenango,Almolonga,Mujer,32,"No, sin dificultad",149
Quetzaltenango,Almolonga,Mujer,32,"Sí, con algo de dificultad",4
Quetzaltenango,Almolonga,Mujer,33,No declarado,4
Quetzaltenango,Almolonga,Mujer,33,"No, sin dificultad",121
Quetzaltenango,Almolonga,Mujer,34,No declarado,2
Quetzaltenango,Almolonga,Mujer,34,"No, sin dificultad",128
Quetzaltenango,Almolonga,Mujer,35,No declarado,2
Quetzaltenango,Almolonga,Mujer,35,"No, sin dificultad",222
Quetzaltenango,Almolonga,Mujer,35,"Sí, con algo de dificultad",4
Quetzaltenango,Almolonga,Mujer,36,No declarado,1
Quetzaltenango,Almolonga,Mujer,36,"No, sin dificultad",111
Quetzaltenango,Almolonga,Mujer,37,No declarado,1
Quetzaltenango,Almolonga,Mujer,37,"No, sin dificultad",94
Quetzaltenango,Almolonga,Mujer,37,"Sí, con algo de dificultad",1
Quetzaltenango,Almolonga,Mujer,38,No declarado,1
Quetzaltenango,Almolonga,Mujer,38,"No, sin dificultad",149
Quetzaltenango,Almolonga,Mujer,38,"Sí, con algo de dificultad",1
Quetzaltenango,Almolonga,Mujer,39,No declarado,1
Quetzaltenango,Almolonga,Mujer,39,"No, sin dificultad",106
Quetzaltenango,Almolonga,Mujer,39,"Sí, con algo de dificultad",2
Quetzaltenango,Almolonga,Mujer,39,"Sí, con mucha dificultad",1
Quetzaltenango,Almolonga,Mujer,40,No declarado,1
Quetzaltenango,Almolonga,Mujer,40,"No, sin dificultad",200
Quetzaltenango,Almolonga,Mujer,40,"Sí, con algo de dificultad",2
Quetzaltenango,Almolonga,Mujer,41,No declarado,1
Quetzaltenango,Almolonga,Mujer,41,"No, sin dificultad",57
Quetzaltenango,Almolonga,Mujer,41,"Sí, con algo de dificultad",1
Quetzaltenango,Almolonga,Mujer,42,No declarado,2
Quetzaltenango,Almolonga,Mujer,42,"No, sin dificultad",122
Quetzaltenango,Almolonga,Mujer,42,"Sí, con algo de dificultad",1
Quetzaltenango,Almolonga,Mujer,43,No declarado,9
Quetzaltenango,Almolonga,Mujer,43,"No, sin dificultad",82
Quetzaltenango,Almolonga,Mujer,43,"Sí, con algo de dificultad",2
Quetzaltenango,Almolonga,Mujer,43,"Sí, con mucha dificultad",1
Quetzaltenango,Almolonga,Mujer,44,No declarado,2
Quetzaltenango,Almolonga,Mujer,44,"No, sin dificultad",72
Quetzaltenango,Almolonga,Mujer,44,"Sí, con mucha dificultad",1
Quetzaltenango,Almolonga,Mujer,45,"No, sin dificultad",178
Quetzaltenango,Almolonga,Mujer,45,"Sí, con algo de dificultad",4
Quetzaltenango,Almolonga,Mujer,46,No declarado,3
Quetzaltenango,Almolonga,Mujer,46,"No, sin dificultad",75
Quetzaltenango,Almolonga,Mujer,46,"Sí, con algo de dificultad",3
Quetzaltenango,Almolonga,Mujer,47,No declarado,2
Quetzaltenango,Almolonga,Mujer,47,"No, sin dificultad",75
Quetzaltenango,Almolonga,Mujer,47,"Sí, con algo de dificultad",1
Quetzaltenango,Almolonga,Mujer,48,No declarado,4
Quetzaltenango,Almolonga,Mujer,48,"No, sin dificultad",123
Quetzaltenango,Almolonga,Mujer,48,"Sí, con algo de dificultad",1
Quetzaltenango,Almolonga,Mujer,49,No declarado,2
Quetzaltenango,Almolonga,Mujer,49,"No, sin dificultad",55
Quetzaltenango,Almolonga,Mujer,49,"Sí, con algo de dificultad",5
Quetzaltenango,Almolonga,Mujer,50,No declarado,2
Quetzaltenango,Almolonga,Mujer,50,"No, sin dificultad",191
Quetzaltenango,Almolonga,Mujer,50,"Sí, con algo de dificultad",5
Quetzaltenango,Almolonga,Mujer,51,No declarado,1
Quetzaltenango,Almolonga,Mujer,51,"No, sin dificultad",62
Quetzaltenango,Almolonga,Mujer,51,"Sí, con algo de dificultad",4
Quetzaltenango,Almolonga,Mujer,52,No declarado,2
Quetzaltenango,Almolonga,Mujer,52,"No, sin dificultad",96
Quetzaltenango,Almolonga,Mujer,52,"Sí, con algo de dificultad",7
Quetzaltenango,Almolonga,Mujer,53,No declarado,10
Quetzaltenango,Almolonga,Mujer,53,"No, sin dificultad",55
Quetzaltenango,Almolonga,Mujer,53,"Sí, con algo de dificultad",2
Quetzaltenango,Almolonga,Mujer,54,No declarado,5
Quetzaltenango,Almolonga,Mujer,54,"No, sin dificultad",68
Quetzaltenango,Almolonga,Mujer,54,"Sí, con algo de dificultad",2
Quetzaltenango,Almolonga,Mujer,55,"No, sin dificultad",116
Quetzaltenango,Almolonga,Mujer,55,"Sí, con algo de dificultad",6
Quetzaltenango,Almolonga,Mujer,56,No declarado,1
Quetzaltenango,Almolonga,Mujer,56,"No, sin dificultad",59
Quetzaltenango,Almolonga,Mujer,56,"Sí, con algo de dificultad",6
Quetzaltenango,Almolonga,Mujer,56,"Sí, con mucha dificultad",1
Quetzaltenango,Almolonga,Mujer,57,"No, sin dificultad",53
Quetzaltenango,Almolonga,Mujer,57,"Sí, con algo de dificultad",3
Quetzaltenango,Almolonga,Mujer,57,"Sí, con mucha dificultad",1
Quetzaltenango,Almolonga,Mujer,58,No declarado,2
Quetzaltenango,Almolonga,Mujer,58,"No, sin dificultad",69
Quetzaltenango,Almolonga,Mujer,58,"Sí, con algo de dificultad",5
Quetzaltenango,Almolonga,Mujer,59,"No, sin dificultad",24
Quetzaltenango,Almolonga,Mujer,59,"Sí, con algo de dificultad",4
Quetzaltenango,Almolonga,Mujer,60,No declarado,4
Quetzaltenango,Almolonga,Mujer,60,"No, sin dificultad",87
Quetzaltenango,Almolonga,Mujer,60,"Sí, con algo de dificultad",2
Quetzaltenango,Almolonga,Mujer,61,No declarado,1
Quetzaltenango,Almolonga,Mujer,61,"No, sin dificultad",28
Quetzaltenango,Almolonga,Mujer,61,"Sí, con algo de dificultad",3
Quetzaltenango,Almolonga,Mujer,62,No declarado,4
Quetzaltenango,Almolonga,Mujer,62,"No, sin dificultad",43
Quetzaltenango,Almolonga,Mujer,62,"Sí, con algo de dificultad",4
