NOMBRE DEPARTAMENTO,NOMBRE MUNICIPIO,PCP6||Sexo,PCP7,Recuento de PCP1,PDESOC||Personas Desocupadas
Guatemala,Amatitlán,Hombre,32,31,Aspirante
Guatemala,Amatitlán,Hombre,32,3,Cesante
Guatemala,Amatitlán,Hombre,33,827,
Guatemala,Amatitlán,Hombre,33,30,Aspirante
Guatemala,Amatitlán,Hombre,33,5,Cesante
Guatemala,Amatitlán,Hombre,34,743,
Guatemala,Amatitlán,Hombre,34,14,Aspirante
Guatemala,Amatitlán,Hombre,34,1,Cesante
Guatemala,Amatitlán,Hombre,35,815,
Guatemala,Amatitlán,Hombre,35,19,Aspirante
Guatemala,Amatitlán,Hombre,35,2,Cesante
Guatemala,Amatitlán,Hombre,36,770,
Guatemala,Amatitlán,Hombre,36,12,Aspirante
Guatemala,Amatitlán,Hombre,36,3,Cesante
Guatemala,Amatitlán,Hombre,37,730,
Guatemala,Amatitlán,Hombre,37,16,Aspirante
Guatemala,Amatitlán,Hombre,37,4,Cesante
Guatemala,Amatitlán,Hombre,38,876,
Guatemala,Amatitlán,Hombre,38,24,Aspirante
Guatemala,Amatitlán,Hombre,38,5,Cesante
Guatemala,Amatitlán,Hombre,39,657,
Guatemala,Amatitlán,Hombre,39,18,Aspirante
Guatemala,Amatitlán,Hombre,39,2,Cesante
Guatemala,Amatitlán,Hombre,40,768,
Guatemala,Amatitlán,Hombre,40,24,Aspirante
Guatemala,Amatitlán,Hombre,40,2,Cesante
Guatemala,Amatitlán,Hombre,41,528,
Guatemala,Amatitlán,Hombre,41,14,Aspirante
Guatemala,Amatitlán,Hombre,42,736,
Guatemala,Amatitlán,Hombre,42,14,Aspirante
Guatemala,Amatitlán,Hombre,43,614,
Guatemala,Amatitlán,Hombre,43,10,Aspirante
Guatemala,Amatitlán,Hombre,43,3,Cesante
Guatemala,Amatitlán,Hombre,44,518,
Guatemala,Amatitlán,Hombre,44,13,Aspirante
Guatemala,Amatitlán,Hombre,44,1,Cesante
Guatemala,Amatitlán,Hombre,45,549,
Guatemala,Amatitlán,Hombre,45,14,Aspirante
Guatemala,Amatitlán,Hombre,45,1,Cesante
Guatemala,Amatitlán,Hombre,46,478,
Guatemala,Amatitlán,Hombre,46,15,Aspirante
Guatemala,Amatitlán,Hombre,46,1,Cesante
Guatemala,Amatitlán,Hombre,47,491,
Guatemala,Amatitlán,Hombre,47,9,Aspirante
Guatemala,Amatitlán,Hombre,48,514,
Guatemala,Amatitlán,Hombre,48,15,Aspirante
Guatemala,Amatitlán,Hombre,49,480,
Guatemala,Amatitlán,Hombre,49,12,Aspirante
Guatemala,Amatitlán,Hombre,49,1,Cesante
Guatemala,Amatitlán,Hombre,50,580,
Guatemala,Amatitlán,Hombre,50,13,Aspirante
Guatemala,Amatitlán,Hombre,51,370,
Guatemala,Amatitlán,Hombre,51,7,Aspirante
Guatemala,Amatitlán,Hombre,52,462,
Guatemala,Amatitlán,Hombre,52,10,Aspirante
Guatemala,Amatitlán,Hombre,53,400,
Guatemala,Amatitlán,Hombre,53,10,Aspirante
Guatemala,Amatitlán,Hombre,54,371,
Guatemala,Amatitlán,Hombre,54,14,Aspirante
Guatemala,Amatitlán,Hombre,55,396,
Guatemala,Amatitlán,Hombre,55,7,Aspirante
Guatemala,Amatitlán,Hombre,56,341,
Guatemala,Amatitlán,Hombre,56,7,Aspirante
Guatemala,Amatitlán,Hombre,56,1,Cesante
Guatemala,Amatitlán,Hombre,57,323,
Guatemala,Amatitlán,Hombre,57,7,Aspirante
Guatemala,Amatitlán,Hombre,57,1,Cesante
Guatemala,Amatitlán,Hombre,58,336,
Guatemala,Amatitlán,Hombre,58,8,Aspirante
Guatemala,Amatitlán,Hombre,58,1,Cesante
Guatemala,Amatitlán,Hombre,59,294,
Guatemala,Amatitlán,Hombre,59,10,Aspirante
Guatemala,Amatitlán,Hombre,59,1,Cesante
Guatemala,Amatitlán,Hombre,60,340,
Guatemala,Amatitlán,Hombre,60,4,Aspirante
Guatemala,Amatitlán,Hombre,61,216,
Guatemala,Amatitlán,Hombre,61,7,Aspirante
Guatemala,Amatitlán,Hombre,62,285,
Guatemala,Amatitlán,Hombre,62,1,Aspirante
Guatemala,Amatitlán,Hombre,63,276,
Guatemala,Amatitlán,Hombre,63,3,Aspirante
Guatemala,Amatitlán,Hombre,64,245,
Guatemala,Amatitlán,Hombre,64,5,Aspirante
Guatemala,Amatitlán,Hombre,65,236,
Guatemala,Amatitlán,Hombre,65,3,Aspirante
Guatemala,Amatitlán,Hombre,66,204,
Guatemala,Amatitlán,Hombre,66,3,Aspirante
Guatemala,Amatitlán,Hombre,67,207,
Guatemala,Amatitlán,Hombre,67,4,Aspirante
Guatemala,Amatitlán,Hombre,68,217,
Guatemala,Amatitlán,Hombre,68,2,Aspirante
Guatemala,Amatitlán,Hombre,69,160,
Guatemala,Amatitlán,Hombre,69,2,Aspirante
Guatemala,Amatitlán,Hombre,70,164,
Guatemala,Amatitlán,Hombre,70,2,Aspirante
Guatemala,Amatitlán,Hombre,71,110,
Guatemala,Amatitlán,Hombre,72,180,
Guatemala,Amatitlán,Hombre,72,3,Aspirante
Guatemala,Amatitlán,Hombre,73,137,
Guatemala,Amatitlán,Hombre,73,2,Aspirante
Guatemala,Amatitlán,Hombre,74,114,
Guatemala,Amatitlán,Hombre,75,122,
Guatemala,Amatitlán,Hombre,76,88,
Guatemala,Amatitlán,Hombre,76,1,Aspirante
Guatemala,Amatitlán,Hombre,77,94,
Guatemala,Amatitlán,Hombre,78,113,
Guatemala,Amatitlán,Hombre,79,68,
Guatemala,Amatitlán,Hombre,80,72,
Guatemala,Amatitlán,Hombre,81,46,
Guatemala,Amatitlán,Hombre,82,65,
Guatemala,Amatitlán,Hombre,83,62,
Guatemala,Amatitlán,Hombre,84,42,
Guatemala,Amatitlán,Hombre,85,40,
Guatemala,Amatitlán,Hombre,86,33,
Guatemala,Amatitlán,Hombre,87,32,
Guatemala,Amatitlán,Hombre,88,36,
Guatemala,Amatitlán,Hombre,89,27,
Guatemala,Amatitlán,Hombre,90,19,
Guatemala,Amatitlán,Hombre,91,10,
Guatemala,Amatitlán,Hombre,92,16,
Guatemala,Amatitlán,Hombre,93,8,
Guatemala,Amatitlán,Hombre,94,7,
Guatemala,Amatitlán,Hombre,95,5,
Guatemala,Amatitlán,Hombre,96,2,
Guatemala,Amatitlán,Hombre,97,4,
Guatemala,Amatitlán,Hombre,98,7,
Guatemala,Amatitlán,Hombre,99,13,
Guatemala,Amatitlán,Hombre,101,1,
Guatemala,Amatitlán,Mujer,0,1024,
Guatemala,Amatitlán,Mujer,1,1115,
Guatemala,Amatitlán,Mujer,2,1070,
Guatemala,Amatitlán,Mujer,3,1178,
Guatemala,Amatitlán,Mujer,4,1157,
Guatemala,Amatitlán,Mujer,5,1145,
Guatemala,Amatitlán,Mujer,6,1113,
Guatemala,Amatitlán,Mujer,7,1053,
Guatemala,Amatitlán,Mujer,8,1008,
Guatemala,Amatitlán,Mujer,9,1081,
Guatemala,Amatitlán,Mujer,9,1,Cesante
Guatemala,Amatitlán,Mujer,10,1184,
Guatemala,Amatitlán,Mujer,10,1,Cesante
Guatemala,Amatitlán,Mujer,11,1050,
Guatemala,Amatitlán,Mujer,12,1105,
Guatemala,Amatitlán,Mujer,12,1,Cesante
Guatemala,Amatitlán,Mujer,13,1103,
Guatemala,Amatitlán,Mujer,14,1122,
Guatemala,Amatitlán,Mujer,14,1,Aspirante
Guatemala,Amatitlán,Mujer,14,2,Cesante
Guatemala,Amatitlán,Mujer,15,1176,
Guatemala,Amatitlán,Mujer,15,6,Cesante
Guatemala,Amatitlán,Mujer,16,1152,
Guatemala,Amatitlán,Mujer,16,1,Aspirante
Guatemala,Amatitlán,Mujer,16,3,Cesante
Guatemala,Amatitlán,Mujer,17,1338,
Guatemala,Amatitlán,Mujer,17,5,Aspirante
Guatemala,Amatitlán,Mujer,17,10,Cesante
Guatemala,Amatitlán,Mujer,18,1352,
Guatemala,Amatitlán,Mujer,18,9,Aspirante
Guatemala,Amatitlán,Mujer,18,32,Cesante
Guatemala,Amatitlán,Mujer,19,1163,
Guatemala,Amatitlán,Mujer,19,26,Aspirante
Guatemala,Amatitlán,Mujer,19,53,Cesante
Guatemala,Amatitlán,Mujer,20,1161,
Guatemala,Amatitlán,Mujer,20,31,Aspirante
Guatemala,Amatitlán,Mujer,20,26,Cesante
Guatemala,Amatitlán,Mujer,21,1073,
Guatemala,Amatitlán,Mujer,21,24,Aspirante
Guatemala,Amatitlán,Mujer,21,15,Cesante
Guatemala,Amatitlán,Mujer,22,1311,
Guatemala,Amatitlán,Mujer,22,23,Aspirante
Guatemala,Amatitlán,Mujer,22,10,Cesante
Guatemala,Amatitlán,Mujer,23,1235,
Guatemala,Amatitlán,Mujer,23,22,Aspirante
Guatemala,Amatitlán,Mujer,23,14,Cesante
Guatemala,Amatitlán,Mujer,24,1189,
Guatemala,Amatitlán,Mujer,24,20,Aspirante
Guatemala,Amatitlán,Mujer,24,8,Cesante
Guatemala,Amatitlán,Mujer,25,1196,
Guatemala,Amatitlán,Mujer,25,12,Aspirante
Guatemala,Amatitlán,Mujer,25,10,Cesante
Guatemala,Amatitlán,Mujer,26,1159,
Guatemala,Amatitlán,Mujer,26,21,Aspirante
Guatemala,Amatitlán,Mujer,26,4,Cesante
Guatemala,Amatitlán,Mujer,27,1089,
Guatemala,Amatitlán,Mujer,27,10,Aspirante
Guatemala,Amatitlán,Mujer,27,3,Cesante
Guatemala,Amatitlán,Mujer,28,1132,
Guatemala,Amatitlán,Mujer,28,12,Aspirante
Guatemala,Amatitlán,Mujer,28,3,Cesante
Guatemala,Amatitlán,Mujer,29,949,
Guatemala,Amatitlán,Mujer,29,8,Aspirante
Guatemala,Amatitlán,Mujer,29,4,Cesante
Guatemala,Amatitlán,Mujer,30,1051,
Guatemala,Amatitlán,Mujer,30,9,Aspirante
Guatemala,Amatitlán,Mujer,30,3,Cesante
Guatemala,Amatitlán,Mujer,31,698,
Guatemala,Amatitlán,Mujer,31,8,Aspirante
Guatemala,Amatitlán,Mujer,31,2,Cesante
Guatemala,Amatitlán,Mujer,32,927,
Guatemala,Amatitlán,Mujer,32,7,Aspirante
Guatemala,Amatitlán,Mujer,32,1,Cesante
Guatemala,Amatitlán,Mujer,33,930,
Guatemala,Amatitlán,Mujer,33,5,Aspirante
Guatemala,Amatitlán,Mujer,34,850,
Guatemala,Amatitlán,Mujer,34,3,Aspirante
Guatemala,Amatitlán,Mujer,34,1,Cesante
Guatemala,Amatitlán,Mujer,35,902,
Guatemala,Amatitlán,Mujer,35,7,Aspirante
Guatemala,Amatitlán,Mujer,35,1,Cesante
Guatemala,Amatitlán,Mujer,36,841,
Guatemala,Amatitlán,Mujer,36,4,Aspirante
Guatemala,Amatitlán,Mujer,37,872,
Guatemala,Amatitlán,Mujer,37,7,Aspirante
Guatemala,Amatitlán,Mujer,37,1,Cesante
Guatemala,Amatitlán,Mujer,38,966,
Guatemala,Amatitlán,Mujer,38,4,Aspirante
Guatemala,Amatitlán,Mujer,38,1,Cesante
Guatemala,Amatitlán,Mujer,39,731,
Guatemala,Amatitlán,Mujer,39,3,Aspirante
Guatemala,Amatitlán,Mujer,39,1,Cesante
Guatemala,Amatitlán,Mujer,40,902,
Guatemala,Amatitlán,Mujer,40,7,Aspirante
Guatemala,Amatitlán,Mujer,41,636,
Guatemala,Amatitlán,Mujer,41,5,Aspirante
Guatemala,Amatitlán,Mujer,41,1,Cesante
Guatemala,Amatitlán,Mujer,42,877,
Guatemala,Amatitlán,Mujer,42,7,Aspirante
Guatemala,Amatitlán,Mujer,42,1,Cesante
Guatemala,Amatitlán,Mujer,43,720,
Guatemala,Amatitlán,Mujer,43,5,Aspirante
Guatemala,Amatitlán,Mujer,44,624,
Guatemala,Amatitlán,Mujer,44,3,Aspirante
Guatemala,Amatitlán,Mujer,45,623,
Guatemala,Amatitlán,Mujer,45,5,Aspirante
Guatemala,Amatitlán,Mujer,46,555,
Guatemala,Amatitlán,Mujer,46,1,Aspirante
Guatemala,Amatitlán,Mujer,47,632,
Guatemala,Amatitlán,Mujer,48,628,
Guatemala,Amatitlán,Mujer,48,3,Aspirante
Guatemala,Amatitlán,Mujer,49,507,
Guatemala,Amatitlán,Mujer,50,631,
Guatemala,Amatitlán,Mujer,50,1,Aspirante
Guatemala,Amatitlán,Mujer,51,449,
Guatemala,Amatitlán,Mujer,51,1,Aspirante
Guatemala,Amatitlán,Mujer,52,546,
Guatemala,Amatitlán,Mujer,52,1,Aspirante
Guatemala,Amatitlán,Mujer,53,519,
Guatemala,Amatitlán,Mujer,54,464,
Guatemala,Amatitlán,Mujer,54,1,Aspirante
Guatemala,Amatitlán,Mujer,55,465,
Guatemala,Amatitlán,Mujer,55,2,Aspirante
Guatemala,Amatitlán,Mujer,56,449,
Guatemala,Amatitlán,Mujer,56,1,Aspirante
Guatemala,Amatitlán,Mujer,57,414,
Guatemala,Amatitlán,Mujer,57,2,Aspirante
Guatemala,Amatitlán,Mujer,58,460,
Guatemala,Amatitlán,Mujer,58,1,Aspirante
Guatemala,Amatitlán,Mujer,59,354,
Guatemala,Amatitlán,Mujer,59,2,Aspirante
Guatemala,Amatitlán,Mujer,60,376,
Guatemala,Amatitlán,Mujer,61,284,
Guatemala,Amatitlán,Mujer,61,1,Aspirante
Guatemala,Amatitlán,Mujer,62,321,
Guatemala,Amatitlán,Mujer,63,335,
Guatemala,Amatitlán,Mujer,64,323,
Guatemala,Amatitlán,Mujer,65,319,
Guatemala,Amatitlán,Mujer,66,260,
Guatemala,Amatitlán,Mujer,67,232,
Guatemala,Amatitlán,Mujer,68,248,
Guatemala,Amatitlán,Mujer,69,178,
Guatemala,Amatitlán,Mujer,70,206,
Guatemala,Amatitlán,Mujer,70,1,Aspirante
Guatemala,Amatitlán,Mujer,71,110,
Guatemala,Amatitlán,Mujer,72,167,
Guatemala,Amatitlán,Mujer,73,153,
Guatemala,Amatitlán,Mujer,74,150,
Guatemala,Amatitlán,Mujer,75,139,
Guatemala,Amatitlán,Mujer,76,126,
Guatemala,Amatitlán,Mujer,77,93,
Guatemala,Amatitlán,Mujer,78,94,
Guatemala,Amatitlán,Mujer,79,88,
Guatemala,Amatitlán,Mujer,80,89,
Guatemala,Amatitlán,Mujer,81,58,
Guatemala,Amatitlán,Mujer,82,75,
Guatemala,Amatitlán,Mujer,83,74,
Guatemala,Amatitlán,Mujer,84,63,
Guatemala,Amatitlán,Mujer,85,55,
Guatemala,Amatitlán,Mujer,86,52,
Guatemala,Amatitlán,Mujer,87,45,
Guatemala,Amatitlán,Mujer,88,40,
Guatemala,Amatitlán,Mujer,89,31,
Guatemala,Amatitlán,Mujer,90,21,
Guatemala,Amatitlán,Mujer,91,15,
Guatemala,Amatitlán,Mujer,92,17,
Guatemala,Amatitlán,Mujer,93,20,
Guatemala,Amatitlán,Mujer,94,13,
Guatemala,Amatitlán,Mujer,95,11,
Guatemala,Amatitlán,Mujer,96,5,
Guatemala,Amatitlán,Mujer,97,6,
Guatemala,Amatitlán,Mujer,98,6,
Guatemala,Amatitlán,Mujer,99,4,
Guatemala,Amatitlán,Mujer,100,3,
Guatemala,Amatitlán,Mujer,101,3,
Guatemala,Chinautla,Hombre,0,984,
Guatemala,Chinautla,Hombre,1,1111,
Guatemala,Chinautla,Hombre,2,1168,
Guatemala,Chinautla,Hombre,3,1250,
Guatemala,Chinautla,Hombre,4,1213,
Guatemala,Chinautla,Hombre,5,1206,
Guatemala,Chinautla,Hombre,6,1133,
Guatemala,Chinautla,Hombre,7,1178,
Guatemala,Chinautla,Hombre,7,3,Cesante
Guatemala,Chinautla,Hombre,8,1111,
Guatemala,Chinautla,Hombre,8,1,Cesante
Guatemala,Chinautla,Hombre,9,1143,
Guatemala,Chinautla,Hombre,9,1,Cesante
Guatemala,Chinautla,Hombre,10,1227,
Guatemala,Chinautla,Hombre,10,1,Cesante
Guatemala,Chinautla,Hombre,11,1121,
Guatemala,Chinautla,Hombre,12,1131,
Guatemala,Chinautla,Hombre,12,2,Cesante
Guatemala,Chinautla,Hombre,13,1190,
Guatemala,Chinautla,Hombre,13,1,Aspirante
Guatemala,Chinautla,Hombre,13,1,Cesante
Guatemala,Chinautla,Hombre,14,1151,
Guatemala,Chinautla,Hombre,14,1,Aspirante
Guatemala,Chinautla,Hombre,14,6,Cesante
Guatemala,Chinautla,Hombre,15,1185,
Guatemala,Chinautla,Hombre,15,3,Aspirante
Guatemala,Chinautla,Hombre,15,8,Cesante
Guatemala,Chinautla,Hombre,16,1143,
Guatemala,Chinautla,Hombre,16,2,Aspirante
Guatemala,Chinautla,Hombre,16,11,Cesante
Guatemala,Chinautla,Hombre,17,1270,
Guatemala,Chinautla,Hombre,17,10,Aspirante
Guatemala,Chinautla,Hombre,17,22,Cesante
Guatemala,Chinautla,Hombre,18,1262,
Guatemala,Chinautla,Hombre,18,35,Aspirante
Guatemala,Chinautla,Hombre,18,52,Cesante
Guatemala,Chinautla,Hombre,19,1098,
Guatemala,Chinautla,Hombre,19,38,Aspirante
Guatemala,Chinautla,Hombre,19,54,Cesante
Guatemala,Chinautla,Hombre,20,1023,
Guatemala,Chinautla,Hombre,20,42,Aspirante
Guatemala,Chinautla,Hombre,20,48,Cesante
Guatemala,Chinautla,Hombre,21,1038,
Guatemala,Chinautla,Hombre,21,47,Aspirante
Guatemala,Chinautla,Hombre,21,44,Cesante
Guatemala,Chinautla,Hombre,22,1091,
Guatemala,Chinautla,Hombre,22,48,Aspirante
Guatemala,Chinautla,Hombre,22,34,Cesante
Guatemala,Chinautla,Hombre,23,1169,
Guatemala,Chinautla,Hombre,23,28,Aspirante
Guatemala,Chinautla,Hombre,23,22,Cesante
Guatemala,Chinautla,Hombre,24,1050,
Guatemala,Chinautla,Hombre,24,35,Aspirante
Guatemala,Chinautla,Hombre,24,22,Cesante
Guatemala,Chinautla,Hombre,25,1096,
Guatemala,Chinautla,Hombre,25,24,Aspirante
Guatemala,Chinautla,Hombre,25,17,Cesante
Guatemala,Chinautla,Hombre,26,892,
Guatemala,Chinautla,Hombre,26,26,Aspirante
Guatemala,Chinautla,Hombre,26,7,Cesante
Guatemala,Chinautla,Hombre,27,975,
Guatemala,Chinautla,Hombre,27,25,Aspirante
Guatemala,Chinautla,Hombre,27,7,Cesante
Guatemala,Chinautla,Hombre,28,991,
Guatemala,Chinautla,Hombre,28,24,Aspirante
Guatemala,Chinautla,Hombre,28,9,Cesante
Guatemala,Chinautla,Hombre,29,815,
Guatemala,Chinautla,Hombre,29,18,Aspirante
Guatemala,Chinautla,Hombre,29,3,Cesante
Guatemala,Chinautla,Hombre,30,983,
Guatemala,Chinautla,Hombre,30,30,Aspirante
Guatemala,Chinautla,Hombre,30,6,Cesante
Guatemala,Chinautla,Hombre,31,680,
Guatemala,Chinautla,Hombre,31,11,Aspirante
Guatemala,Chinautla,Hombre,31,4,Cesante
Guatemala,Chinautla,Hombre,32,791,
Guatemala,Chinautla,Hombre,32,16,Aspirante
Guatemala,Chinautla,Hombre,32,3,Cesante
Guatemala,Chinautla,Hombre,33,766,
Guatemala,Chinautla,Hombre,33,18,Aspirante
Guatemala,Chinautla,Hombre,34,752,
Guatemala,Chinautla,Hombre,34,21,Aspirante
Guatemala,Chinautla,Hombre,34,3,Cesante
Guatemala,Chinautla,Hombre,35,776,
Guatemala,Chinautla,Hombre,35,13,Aspirante
Guatemala,Chinautla,Hombre,35,1,Cesante
Guatemala,Chinautla,Hombre,36,690,
Guatemala,Chinautla,Hombre,36,22,Aspirante
Guatemala,Chinautla,Hombre,37,743,
Guatemala,Chinautla,Hombre,37,18,Aspirante
Guatemala,Chinautla,Hombre,37,1,Cesante
Guatemala,Chinautla,Hombre,38,821,
Guatemala,Chinautla,Hombre,38,17,Aspirante
Guatemala,Chinautla,Hombre,38,1,Cesante
Guatemala,Chinautla,Hombre,39,675,
Guatemala,Chinautla,Hombre,39,16,Aspirante
Guatemala,Chinautla,Hombre,39,1,Cesante
Guatemala,Chinautla,Hombre,40,760,
Guatemala,Chinautla,Hombre,40,19,Aspirante
Guatemala,Chinautla,Hombre,40,1,Cesante
Guatemala,Chinautla,Hombre,41,541,
Guatemala,Chinautla,Hombre,41,14,Aspirante
Guatemala,Chinautla,Hombre,42,758,
Guatemala,Chinautla,Hombre,42,12,Aspirante
Guatemala,Chinautla,Hombre,43,554,
Guatemala,Chinautla,Hombre,43,10,Aspirante
Guatemala,Chinautla,Hombre,44,515,
Guatemala,Chinautla,Hombre,44,11,Aspirante
Guatemala,Chinautla,Hombre,45,535,
Guatemala,Chinautla,Hombre,45,10,Aspirante
Guatemala,Chinautla,Hombre,45,1,Cesante
Guatemala,Chinautla,Hombre,46,429,
Guatemala,Chinautla,Hombre,46,11,Aspirante
Guatemala,Chinautla,Hombre,46,2,Cesante
Guatemala,Chinautla,Hombre,47,423,
Guatemala,Chinautla,Hombre,47,17,Aspirante
Guatemala,Chinautla,Hombre,48,514,
Guatemala,Chinautla,Hombre,48,11,Aspirante
Guatemala,Chinautla,Hombre,48,1,Cesante
Guatemala,Chinautla,Hombre,49,434,
Guatemala,Chinautla,Hombre,49,18,Aspirante
Guatemala,Chinautla,Hombre,50,522,
Guatemala,Chinautla,Hombre,50,11,Aspirante
Guatemala,Chinautla,Hombre,51,361,
Guatemala,Chinautla,Hombre,51,12,Aspirante
Guatemala,Chinautla,Hombre,52,452,
Guatemala,Chinautla,Hombre,52,9,Aspirante
Guatemala,Chinautla,Hombre,53,424,
Guatemala,Chinautla,Hombre,53,7,Aspirante
Guatemala,Chinautla,Hombre,53,1,Cesante
Guatemala,Chinautla,Hombre,54,373,
Guatemala,Chinautla,Hombre,54,8,Aspirante
Guatemala,Chinautla,Hombre,55,344,
Guatemala,Chinautla,Hombre,55,6,Aspirante
Guatemala,Chinautla,Hombre,56,319,
Guatemala,Chinautla,Hombre,56,5,Aspirante
Guatemala,Chinautla,Hombre,57,311,
Guatemala,Chinautla,Hombre,57,4,Aspirante
Guatemala,Chinautla,Hombre,58,355,
Guatemala,Chinautla,Hombre,58,7,Aspirante
Guatemala,Chinautla,Hombre,58,1,Cesante
Guatemala,Chinautla,Hombre,59,285,
Guatemala,Chinautla,Hombre,59,4,Aspirante
Guatemala,Chinautla,Hombre,60,354,
Guatemala,Chinautla,Hombre,60,5,Aspirante
Guatemala,Chinautla,Hombre,61,211,
Guatemala,Chinautla,Hombre,61,6,Aspirante
Guatemala,Chinautla,Hombre,62,234,
Guatemala,Chinautla,Hombre,62,7,Aspirante
Guatemala,Chinautla,Hombre,63,249,
Guatemala,Chinautla,Hombre,63,4,Aspirante
Guatemala,Chinautla,Hombre,64,247,
Guatemala,Chinautla,Hombre,64,5,Aspirante
Guatemala,Chinautla,Hombre,65,255,
Guatemala,Chinautla,Hombre,65,2,Aspirante
Guatemala,Chinautla,Hombre,65,1,Cesante
Guatemala,Chinautla,Hombre,66,176,
Guatemala,Chinautla,Hombre,66,2,Aspirante
Guatemala,Chinautla,Hombre,67,172,
Guatemala,Chinautla,Hombre,67,2,Aspirante
Guatemala,Chinautla,Hombre,68,175,
Guatemala,Chinautla,Hombre,69,153,
Guatemala,Chinautla,Hombre,69,2,Aspirante
Guatemala,Chinautla,Hombre,69,1,Cesante
Guatemala,Chinautla,Hombre,70,159,
Guatemala,Chinautla,Hombre,70,1,Aspirante
Guatemala,Chinautla,Hombre,71,95,
Guatemala,Chinautla,Hombre,71,3,Aspirante
Guatemala,Chinautla,Hombre,72,120,
Guatemala,Chinautla,Hombre,72,2,Aspirante
Guatemala,Chinautla,Hombre,73,130,
Guatemala,Chinautla,Hombre,73,3,Aspirante
Guatemala,Chinautla,Hombre,74,103,
Guatemala,Chinautla,Hombre,75,79,
