NOMBRE DEPARTAMENTO,NOMBRE MUNICIPIO,PCP6||Sexo,PCP7,Recuento de PCP1,POCUPA||Personas Ocupadas
Chiquimula,Camotán,Hombre,0,773,
Chiquimula,Camotán,Hombre,1,886,
Chiquimula,Camotán,Hombre,2,1006,
Chiquimula,Camotán,Hombre,3,799,
Chiquimula,Camotán,Hombre,4,832,
Chiquimula,Camotán,Hombre,5,854,
Chiquimula,Camotán,Hombre,6,724,
Chiquimula,Camotán,Hombre,7,789,
Chiquimula,Camotán,Hombre,7,5,Población ocupada
Chiquimula,Camotán,Hombre,8,724,
Chiquimula,Camotán,Hombre,8,4,Población ocupada
Chiquimula,Camotán,Hombre,9,765,
Chiquimula,Camotán,Hombre,9,12,Población ocupada
Chiquimula,Camotán,Hombre,10,805,
Chiquimula,Camotán,Hombre,10,9,Población ocupada
Chiquimula,Camotán,Hombre,11,736,
Chiquimula,Camotán,Hombre,11,8,Población ocupada
Chiquimula,Camotán,Hombre,12,715,
Chiquimula,Camotán,Hombre,12,17,Población ocupada
Chiquimula,Camotán,Hombre,13,714,
Chiquimula,Camotán,Hombre,13,54,Población ocupada
Chiquimula,Camotán,Hombre,14,634,
Chiquimula,Camotán,Hombre,14,76,Población ocupada
Chiquimula,Camotán,Hombre,15,628,
Chiquimula,Camotán,Hombre,15,122,Población ocupada
Chiquimula,Camotán,Hombre,16,527,
Chiquimula,Camotán,Hombre,16,156,Población ocupada
Chiquimula,Camotán,Hombre,17,524,
Chiquimula,Camotán,Hombre,17,198,Población ocupada
Chiquimula,Camotán,Hombre,18,458,
Chiquimula,Camotán,Hombre,18,255,Población ocupada
Chiquimula,Camotán,Hombre,19,353,
Chiquimula,Camotán,Hombre,19,244,Población ocupada
Chiquimula,Camotán,Hombre,20,328,
Chiquimula,Camotán,Hombre,20,254,Población ocupada
Chiquimula,Camotán,Hombre,21,299,
Chiquimula,Camotán,Hombre,21,233,Población ocupada
Chiquimula,Camotán,Hombre,22,305,
Chiquimula,Camotán,Hombre,22,237,Población ocupada
Chiquimula,Camotán,Hombre,23,282,
Chiquimula,Camotán,Hombre,23,250,Población ocupada
Chiquimula,Camotán,Hombre,24,240,
Chiquimula,Camotán,Hombre,24,236,Población ocupada
Chiquimula,Camotán,Hombre,25,224,
Chiquimula,Camotán,Hombre,25,231,Población ocupada
Chiquimula,Camotán,Hombre,26,214,
Chiquimula,Camotán,Hombre,26,168,Población ocupada
Chiquimula,Camotán,Hombre,27,183,
Chiquimula,Camotán,Hombre,27,188,Población ocupada
Chiquimula,Camotán,Hombre,28,195,
Chiquimula,Camotán,Hombre,28,180,Población ocupada
Chiquimula,Camotán,Hombre,29,178,
Chiquimula,Camotán,Hombre,29,149,Población ocupada
Chiquimula,Camotán,Hombre,30,202,
Chiquimula,Camotán,Hombre,30,182,Población ocupada
Chiquimula,Camotán,Hombre,31,128,
Chiquimula,Camotán,Hombre,31,132,Población ocupada
Chiquimula,Camotán,Hombre,32,178,
Chiquimula,Camotán,Hombre,32,176,Población ocupada
Chiquimula,Camotán,Hombre,33,152,
Chiquimula,Camotán,Hombre,33,176,Población ocupada
Chiquimula,Camotán,Hombre,34,128,
Chiquimula,Camotán,Hombre,34,144,Población ocupada
Chiquimula,Camotán,Hombre,35,157,
Chiquimula,Camotán,Hombre,35,137,Población ocupada
Chiquimula,Camotán,Hombre,36,151,
Chiquimula,Camotán,Hombre,36,134,Población ocupada
Chiquimula,Camotán,Hombre,37,153,
Chiquimula,Camotán,Hombre,37,133,Población ocupada
Chiquimula,Camotán,Hombre,38,138,
Chiquimula,Camotán,Hombre,38,145,Población ocupada
Chiquimula,Camotán,Hombre,39,138,
Chiquimula,Camotán,Hombre,39,104,Población ocupada
Chiquimula,Camotán,Hombre,40,132,
Chiquimula,Camotán,Hombre,40,143,Población ocupada
Chiquimula,Camotán,Hombre,41,109,
Chiquimula,Camotán,Hombre,41,95,Población ocupada
Chiquimula,Camotán,Hombre,42,115,
Chiquimula,Camotán,Hombre,42,118,Población ocupada
Chiquimula,Camotán,Hombre,43,112,
Chiquimula,Camotán,Hombre,43,102,Población ocupada
Chiquimula,Camotán,Hombre,44,107,
Chiquimula,Camotán,Hombre,44,99,Población ocupada
Chiquimula,Camotán,Hombre,45,90,
Chiquimula,Camotán,Hombre,45,109,Población ocupada
Chiquimula,Camotán,Hombre,46,95,
Chiquimula,Camotán,Hombre,46,83,Población ocupada
Chiquimula,Camotán,Hombre,47,74,
Chiquimula,Camotán,Hombre,47,97,Población ocupada
Chiquimula,Camotán,Hombre,48,73,
Chiquimula,Camotán,Hombre,48,69,Población ocupada
Chiquimula,Camotán,Hombre,49,85,
Chiquimula,Camotán,Hombre,49,66,Población ocupada
Chiquimula,Camotán,Hombre,50,80,
Chiquimula,Camotán,Hombre,50,71,Población ocupada
Chiquimula,Camotán,Hombre,51,68,
Chiquimula,Camotán,Hombre,51,56,Población ocupada
Chiquimula,Camotán,Hombre,52,71,
Chiquimula,Camotán,Hombre,52,69,Población ocupada
Chiquimula,Camotán,Hombre,53,75,
Chiquimula,Camotán,Hombre,53,63,Población ocupada
Chiquimula,Camotán,Hombre,54,65,
Chiquimula,Camotán,Hombre,54,62,Población ocupada
Chiquimula,Camotán,Hombre,55,55,
Chiquimula,Camotán,Hombre,55,47,Población ocupada
Chiquimula,Camotán,Hombre,56,66,
Chiquimula,Camotán,Hombre,56,55,Población ocupada
Chiquimula,Camotán,Hombre,57,64,
Chiquimula,Camotán,Hombre,57,53,Población ocupada
Chiquimula,Camotán,Hombre,58,74,
Chiquimula,Camotán,Hombre,58,68,Población ocupada
Chiquimula,Camotán,Hombre,59,62,
Chiquimula,Camotán,Hombre,59,65,Población ocupada
Chiquimula,Camotán,Hombre,60,79,
Chiquimula,Camotán,Hombre,60,58,Población ocupada
Chiquimula,Camotán,Hombre,61,45,
Chiquimula,Camotán,Hombre,61,37,Población ocupada
Chiquimula,Camotán,Hombre,62,48,
Chiquimula,Camotán,Hombre,62,35,Población ocupada
Chiquimula,Camotán,Hombre,63,56,
Chiquimula,Camotán,Hombre,63,36,Población ocupada
Chiquimula,Camotán,Hombre,64,46,
Chiquimula,Camotán,Hombre,64,42,Población ocupada
Chiquimula,Camotán,Hombre,65,63,
Chiquimula,Camotán,Hombre,65,40,Población ocupada
Chiquimula,Camotán,Hombre,66,48,
Chiquimula,Camotán,Hombre,66,35,Población ocupada
Chiquimula,Camotán,Hombre,67,37,
Chiquimula,Camotán,Hombre,67,33,Población ocupada
Chiquimula,Camotán,Hombre,68,49,
Chiquimula,Camotán,Hombre,68,32,Población ocupada
Chiquimula,Camotán,Hombre,69,51,
Chiquimula,Camotán,Hombre,69,24,Población ocupada
Chiquimula,Camotán,Hombre,70,52,
Chiquimula,Camotán,Hombre,70,25,Población ocupada
Chiquimula,Camotán,Hombre,71,55,
Chiquimula,Camotán,Hombre,71,20,Población ocupada
Chiquimula,Camotán,Hombre,72,40,
Chiquimula,Camotán,Hombre,72,19,Población ocupada
Chiquimula,Camotán,Hombre,73,48,
Chiquimula,Camotán,Hombre,73,9,Población ocupada
Chiquimula,Camotán,Hombre,74,29,
Chiquimula,Camotán,Hombre,74,8,Población ocupada
Chiquimula,Camotán,Hombre,75,32,
Chiquimula,Camotán,Hombre,75,16,Población ocupada
Chiquimula,Camotán,Hombre,76,28,
Chiquimula,Camotán,Hombre,76,4,Población ocupada
Chiquimula,Camotán,Hombre,77,31,
Chiquimula,Camotán,Hombre,77,5,Población ocupada
Chiquimula,Camotán,Hombre,78,31,
Chiquimula,Camotán,Hombre,78,6,Población ocupada
Chiquimula,Camotán,Hombre,79,22,
Chiquimula,Camotán,Hombre,79,4,Población ocupada
Chiquimula,Camotán,Hombre,80,29,
Chiquimula,Camotán,Hombre,80,8,Población ocupada
Chiquimula,Camotán,Hombre,81,16,
Chiquimula,Camotán,Hombre,81,4,Población ocupada
Chiquimula,Camotán,Hombre,82,20,
Chiquimula,Camotán,Hombre,82,3,Población ocupada
Chiquimula,Camotán,Hombre,83,13,
Chiquimula,Camotán,Hombre,83,5,Población ocupada
Chiquimula,Camotán,Hombre,84,12,
Chiquimula,Camotán,Hombre,84,4,Población ocupada
Chiquimula,Camotán,Hombre,85,11,
Chiquimula,Camotán,Hombre,85,2,Población ocupada
Chiquimula,Camotán,Hombre,86,12,
Chiquimula,Camotán,Hombre,87,12,
Chiquimula,Camotán,Hombre,87,4,Población ocupada
Chiquimula,Camotán,Hombre,88,11,
Chiquimula,Camotán,Hombre,88,2,Población ocupada
Chiquimula,Camotán,Hombre,89,8,
Chiquimula,Camotán,Hombre,89,1,Población ocupada
Chiquimula,Camotán,Hombre,90,6,
Chiquimula,Camotán,Hombre,91,3,
Chiquimula,Camotán,Hombre,92,2,
Chiquimula,Camotán,Hombre,94,3,
Chiquimula,Camotán,Hombre,95,1,
Chiquimula,Camotán,Hombre,95,1,Población ocupada
Chiquimula,Camotán,Hombre,97,2,
Chiquimula,Camotán,Hombre,97,1,Población ocupada
Chiquimula,Camotán,Hombre,98,1,
Chiquimula,Camotán,Hombre,100,1,
Chiquimula,Camotán,Hombre,106,1,
Chiquimula,Camotán,Hombre,108,1,
Chiquimula,Camotán,Mujer,0,838,
Chiquimula,Camotán,Mujer,1,789,
Chiquimula,Camotán,Mujer,2,861,
Chiquimula,Camotán,Mujer,3,807,
Chiquimula,Camotán,Mujer,4,834,
Chiquimula,Camotán,Mujer,5,769,
Chiquimula,Camotán,Mujer,6,792,
Chiquimula,Camotán,Mujer,7,768,
Chiquimula,Camotán,Mujer,7,7,Población ocupada
Chiquimula,Camotán,Mujer,8,696,
Chiquimula,Camotán,Mujer,8,3,Población ocupada
Chiquimula,Camotán,Mujer,9,705,
Chiquimula,Camotán,Mujer,9,5,Población ocupada
Chiquimula,Camotán,Mujer,10,720,
Chiquimula,Camotán,Mujer,10,10,Población ocupada
Chiquimula,Camotán,Mujer,11,738,
Chiquimula,Camotán,Mujer,11,4,Población ocupada
Chiquimula,Camotán,Mujer,12,706,
Chiquimula,Camotán,Mujer,12,7,Población ocupada
Chiquimula,Camotán,Mujer,13,715,
Chiquimula,Camotán,Mujer,13,3,Población ocupada
Chiquimula,Camotán,Mujer,14,662,
Chiquimula,Camotán,Mujer,14,11,Población ocupada
Chiquimula,Camotán,Mujer,15,749,
Chiquimula,Camotán,Mujer,15,26,Población ocupada
Chiquimula,Camotán,Mujer,16,683,
Chiquimula,Camotán,Mujer,16,39,Población ocupada
Chiquimula,Camotán,Mujer,17,696,
Chiquimula,Camotán,Mujer,17,50,Población ocupada
Chiquimula,Camotán,Mujer,18,663,
Chiquimula,Camotán,Mujer,18,67,Población ocupada
Chiquimula,Camotán,Mujer,19,576,
Chiquimula,Camotán,Mujer,19,60,Población ocupada
Chiquimula,Camotán,Mujer,20,553,
Chiquimula,Camotán,Mujer,20,60,Población ocupada
Chiquimula,Camotán,Mujer,21,467,
Chiquimula,Camotán,Mujer,21,61,Población ocupada
Chiquimula,Camotán,Mujer,22,454,
Chiquimula,Camotán,Mujer,22,64,Población ocupada
Chiquimula,Camotán,Mujer,23,482,
Chiquimula,Camotán,Mujer,23,47,Población ocupada
Chiquimula,Camotán,Mujer,24,449,
Chiquimula,Camotán,Mujer,24,63,Población ocupada
Chiquimula,Camotán,Mujer,25,418,
Chiquimula,Camotán,Mujer,25,63,Población ocupada
Chiquimula,Camotán,Mujer,26,385,
Chiquimula,Camotán,Mujer,26,52,Población ocupada
Chiquimula,Camotán,Mujer,27,359,
Chiquimula,Camotán,Mujer,27,46,Población ocupada
Chiquimula,Camotán,Mujer,28,361,
Chiquimula,Camotán,Mujer,28,59,Población ocupada
Chiquimula,Camotán,Mujer,29,346,
Chiquimula,Camotán,Mujer,29,52,Población ocupada
Chiquimula,Camotán,Mujer,30,348,
Chiquimula,Camotán,Mujer,30,49,Población ocupada
Chiquimula,Camotán,Mujer,31,252,
Chiquimula,Camotán,Mujer,31,60,Población ocupada
Chiquimula,Camotán,Mujer,32,322,
Chiquimula,Camotán,Mujer,32,62,Población ocupada
Chiquimula,Camotán,Mujer,33,297,
Chiquimula,Camotán,Mujer,33,55,Población ocupada
Chiquimula,Camotán,Mujer,34,288,
Chiquimula,Camotán,Mujer,34,40,Población ocupada
Chiquimula,Camotán,Mujer,35,258,
Chiquimula,Camotán,Mujer,35,54,Población ocupada
Chiquimula,Camotán,Mujer,36,273,
Chiquimula,Camotán,Mujer,36,55,Población ocupada
Chiquimula,Camotán,Mujer,37,255,
Chiquimula,Camotán,Mujer,37,38,Población ocupada
Chiquimula,Camotán,Mujer,38,260,
Chiquimula,Camotán,Mujer,38,42,Población ocupada
Chiquimula,Camotán,Mujer,39,237,
Chiquimula,Camotán,Mujer,39,34,Población ocupada
Chiquimula,Camotán,Mujer,40,246,
Chiquimula,Camotán,Mujer,40,39,Población ocupada
Chiquimula,Camotán,Mujer,41,163,
Chiquimula,Camotán,Mujer,41,30,Población ocupada
Chiquimula,Camotán,Mujer,42,220,
Chiquimula,Camotán,Mujer,42,23,Población ocupada
Chiquimula,Camotán,Mujer,43,233,
Chiquimula,Camotán,Mujer,43,34,Población ocupada
Chiquimula,Camotán,Mujer,44,212,
Chiquimula,Camotán,Mujer,44,38,Población ocupada
Chiquimula,Camotán,Mujer,45,181,
Chiquimula,Camotán,Mujer,45,25,Población ocupada
Chiquimula,Camotán,Mujer,46,175,
Chiquimula,Camotán,Mujer,46,23,Población ocupada
Chiquimula,Camotán,Mujer,47,153,
Chiquimula,Camotán,Mujer,47,18,Población ocupada
Chiquimula,Camotán,Mujer,48,156,
Chiquimula,Camotán,Mujer,48,19,Población ocupada
Chiquimula,Camotán,Mujer,49,123,
Chiquimula,Camotán,Mujer,49,17,Población ocupada
Chiquimula,Camotán,Mujer,50,125,
Chiquimula,Camotán,Mujer,50,14,Población ocupada
Chiquimula,Camotán,Mujer,51,105,
Chiquimula,Camotán,Mujer,51,16,Población ocupada
Chiquimula,Camotán,Mujer,52,124,
Chiquimula,Camotán,Mujer,52,21,Población ocupada
Chiquimula,Camotán,Mujer,53,140,
Chiquimula,Camotán,Mujer,53,17,Población ocupada
Chiquimula,Camotán,Mujer,54,120,
Chiquimula,Camotán,Mujer,54,19,Población ocupada
Chiquimula,Camotán,Mujer,55,139,
Chiquimula,Camotán,Mujer,55,11,Población ocupada
Chiquimula,Camotán,Mujer,56,106,
Chiquimula,Camotán,Mujer,56,5,Población ocupada
Chiquimula,Camotán,Mujer,57,122,
Chiquimula,Camotán,Mujer,57,13,Población ocupada
Chiquimula,Camotán,Mujer,58,136,
Chiquimula,Camotán,Mujer,58,9,Población ocupada
Chiquimula,Camotán,Mujer,59,109,
Chiquimula,Camotán,Mujer,59,9,Población ocupada
Chiquimula,Camotán,Mujer,60,119,
Chiquimula,Camotán,Mujer,60,7,Población ocupada
Chiquimula,Camotán,Mujer,61,105,
Chiquimula,Camotán,Mujer,61,8,Población ocupada
Chiquimula,Camotán,Mujer,62,84,
Chiquimula,Camotán,Mujer,62,7,Población ocupada
Chiquimula,Camotán,Mujer,63,91,
Chiquimula,Camotán,Mujer,63,8,Población ocupada
Chiquimula,Camotán,Mujer,64,109,
Chiquimula,Camotán,Mujer,64,5,Población ocupada
Chiquimula,Camotán,Mujer,65,89,
Chiquimula,Camotán,Mujer,65,5,Población ocupada
Chiquimula,Camotán,Mujer,66,90,
Chiquimula,Camotán,Mujer,66,8,Población ocupada
Chiquimula,Camotán,Mujer,67,78,
Chiquimula,Camotán,Mujer,67,9,Población ocupada
Chiquimula,Camotán,Mujer,68,90,
Chiquimula,Camotán,Mujer,68,7,Población ocupada
Chiquimula,Camotán,Mujer,69,68,
Chiquimula,Camotán,Mujer,69,3,Población ocupada
Chiquimula,Camotán,Mujer,70,74,
Chiquimula,Camotán,Mujer,70,3,Población ocupada
Chiquimula,Camotán,Mujer,71,53,
Chiquimula,Camotán,Mujer,71,1,Población ocupada
Chiquimula,Camotán,Mujer,72,47,
Chiquimula,Camotán,Mujer,72,2,Población ocupada
Chiquimula,Camotán,Mujer,73,49,
Chiquimula,Camotán,Mujer,73,5,Población ocupada
Chiquimula,Camotán,Mujer,74,43,
Chiquimula,Camotán,Mujer,74,1,Población ocupada
Chiquimula,Camotán,Mujer,75,54,
Chiquimula,Camotán,Mujer,75,2,Población ocupada
Chiquimula,Camotán,Mujer,76,43,
Chiquimula,Camotán,Mujer,77,44,
Chiquimula,Camotán,Mujer,78,44,
Chiquimula,Camotán,Mujer,79,20,
Chiquimula,Camotán,Mujer,79,3,Población ocupada
Chiquimula,Camotán,Mujer,80,33,
Chiquimula,Camotán,Mujer,80,3,Población ocupada
Chiquimula,Camotán,Mujer,81,12,
Chiquimula,Camotán,Mujer,82,15,
Chiquimula,Camotán,Mujer,82,1,Población ocupada
Chiquimula,Camotán,Mujer,83,18,
Chiquimula,Camotán,Mujer,83,3,Población ocupada
Chiquimula,Camotán,Mujer,84,14,
Chiquimula,Camotán,Mujer,85,9,
Chiquimula,Camotán,Mujer,86,20,
Chiquimula,Camotán,Mujer,87,10,
Chiquimula,Camotán,Mujer,87,1,Población ocupada
Chiquimula,Camotán,Mujer,88,12,
Chiquimula,Camotán,Mujer,89,6,
Chiquimula,Camotán,Mujer,90,4,
Chiquimula,Camotán,Mujer,91,2,
Chiquimula,Camotán,Mujer,91,1,Población ocupada
Chiquimula,Camotán,Mujer,92,4,
Chiquimula,Camotán,Mujer,93,2,
Chiquimula,Camotán,Mujer,93,2,Población ocupada
Chiquimula,Camotán,Mujer,94,2,
Chiquimula,Camotán,Mujer,95,3,
Chiquimula,Camotán,Mujer,96,2,
Chiquimula,Camotán,Mujer,97,1,
Chiquimula,Camotán,Mujer,98,2,
Chiquimula,Camotán,Mujer,99,1,
Chiquimula,Camotán,Mujer,101,1,
Chiquimula,Camotán,Mujer,110,1,
Chiquimula,Chiquimula,Hombre,0,1139,
Chiquimula,Chiquimula,Hombre,1,1145,
Chiquimula,Chiquimula,Hombre,2,1275,
Chiquimula,Chiquimula,Hombre,3,1251,
Chiquimula,Chiquimula,Hombre,4,1328,
Chiquimula,Chiquimula,Hombre,5,1282,
Chiquimula,Chiquimula,Hombre,6,1291,
Chiquimula,Chiquimula,Hombre,7,1160,
Chiquimula,Chiquimula,Hombre,7,8,Población ocupada
Chiquimula,Chiquimula,Hombre,8,1233,
Chiquimula,Chiquimula,Hombre,8,10,Población ocupada
Chiquimula,Chiquimula,Hombre,9,1185,
Chiquimula,Chiquimula,Hombre,9,11,Población ocupada
Chiquimula,Chiquimula,Hombre,10,1178,
Chiquimula,Chiquimula,Hombre,10,17,Población ocupada
Chiquimula,Chiquimula,Hombre,11,1110,
Chiquimula,Chiquimula,Hombre,11,20,Población ocupada
Chiquimula,Chiquimula,Hombre,12,1209,
Chiquimula,Chiquimula,Hombre,12,29,Población ocupada
Chiquimula,Chiquimula,Hombre,13,1106,
Chiquimula,Chiquimula,Hombre,13,82,Población ocupada
Chiquimula,Chiquimula,Hombre,14,1008,
Chiquimula,Chiquimula,Hombre,14,133,Población ocupada
Chiquimula,Chiquimula,Hombre,15,964,
Chiquimula,Chiquimula,Hombre,15,265,Población ocupada
Chiquimula,Chiquimula,Hombre,16,849,
Chiquimula,Chiquimula,Hombre,16,337,Población ocupada
Chiquimula,Chiquimula,Hombre,17,794,
Chiquimula,Chiquimula,Hombre,17,474,Población ocupada
Chiquimula,Chiquimula,Hombre,18,713,
Chiquimula,Chiquimula,Hombre,18,630,Población ocupada
Chiquimula,Chiquimula,Hombre,19,454,
Chiquimula,Chiquimula,Hombre,19,568,Población ocupada
Chiquimula,Chiquimula,Hombre,20,370,
Chiquimula,Chiquimula,Hombre,20,720,Población ocupada
Chiquimula,Chiquimula,Hombre,21,313,
Chiquimula,Chiquimula,Hombre,21,686,Población ocupada
Chiquimula,Chiquimula,Hombre,22,287,
Chiquimula,Chiquimula,Hombre,22,806,Población ocupada
Chiquimula,Chiquimula,Hombre,23,252,
Chiquimula,Chiquimula,Hombre,23,823,Población ocupada
Chiquimula,Chiquimula,Hombre,24,194,
Chiquimula,Chiquimula,Hombre,24,751,Población ocupada
Chiquimula,Chiquimula,Hombre,25,209,
Chiquimula,Chiquimula,Hombre,25,823,Población ocupada
Chiquimula,Chiquimula,Hombre,26,141,
Chiquimula,Chiquimula,Hombre,26,707,Población ocupada
Chiquimula,Chiquimula,Hombre,27,158,
Chiquimula,Chiquimula,Hombre,27,706,Población ocupada
Chiquimula,Chiquimula,Hombre,28,162,
Chiquimula,Chiquimula,Hombre,28,746,Población ocupada
Chiquimula,Chiquimula,Hombre,29,106,
Chiquimula,Chiquimula,Hombre,29,622,Población ocupada
Chiquimula,Chiquimula,Hombre,30,160,
Chiquimula,Chiquimula,Hombre,30,737,Población ocupada
Chiquimula,Chiquimula,Hombre,31,84,
Chiquimula,Chiquimula,Hombre,31,430,Población ocupada
Chiquimula,Chiquimula,Hombre,32,97,
Chiquimula,Chiquimula,Hombre,32,635,Población ocupada
Chiquimula,Chiquimula,Hombre,33,108,
Chiquimula,Chiquimula,Hombre,33,573,Población ocupada
Chiquimula,Chiquimula,Hombre,34,102,
Chiquimula,Chiquimula,Hombre,34,615,Población ocupada
Chiquimula,Chiquimula,Hombre,35,104,
Chiquimula,Chiquimula,Hombre,35,590,Población ocupada
Chiquimula,Chiquimula,Hombre,36,60,
Chiquimula,Chiquimula,Hombre,36,463,Población ocupada
Chiquimula,Chiquimula,Hombre,37,83,
Chiquimula,Chiquimula,Hombre,37,523,Población ocupada
Chiquimula,Chiquimula,Hombre,38,83,
Chiquimula,Chiquimula,Hombre,38,595,Población ocupada
Chiquimula,Chiquimula,Hombre,39,77,
Chiquimula,Chiquimula,Hombre,39,496,Población ocupada
Chiquimula,Chiquimula,Hombre,40,90,
Chiquimula,Chiquimula,Hombre,40,584,Población ocupada
Chiquimula,Chiquimula,Hombre,41,57,
Chiquimula,Chiquimula,Hombre,41,377,Población ocupada
Chiquimula,Chiquimula,Hombre,42,90,
Chiquimula,Chiquimula,Hombre,42,438,Población ocupada
Chiquimula,Chiquimula,Hombre,43,94,
Chiquimula,Chiquimula,Hombre,43,406,Población ocupada
Chiquimula,Chiquimula,Hombre,44,63,
Chiquimula,Chiquimula,Hombre,44,349,Población ocupada
Chiquimula,Chiquimula,Hombre,45,95,
Chiquimula,Chiquimula,Hombre,45,411,Población ocupada
Chiquimula,Chiquimula,Hombre,46,64,
Chiquimula,Chiquimula,Hombre,46,333,Población ocupada
Chiquimula,Chiquimula,Hombre,47,71,
Chiquimula,Chiquimula,Hombre,47,317,Población ocupada
Chiquimula,Chiquimula,Hombre,48,74,
Chiquimula,Chiquimula,Hombre,48,328,Población ocupada
Chiquimula,Chiquimula,Hombre,49,67,
Chiquimula,Chiquimula,Hombre,49,263,Población ocupada
Chiquimula,Chiquimula,Hombre,50,102,
Chiquimula,Chiquimula,Hombre,50,409,Población ocupada
Chiquimula,Chiquimula,Hombre,51,55,
Chiquimula,Chiquimula,Hombre,51,259,Población ocupada
Chiquimula,Chiquimula,Hombre,52,71,
Chiquimula,Chiquimula,Hombre,52,306,Población ocupada
Chiquimula,Chiquimula,Hombre,53,81,
Chiquimula,Chiquimula,Hombre,53,289,Población ocupada
Chiquimula,Chiquimula,Hombre,54,79,
Chiquimula,Chiquimula,Hombre,54,270,Población ocupada
Chiquimula,Chiquimula,Hombre,55,85,
Chiquimula,Chiquimula,Hombre,55,288,Población ocupada
Chiquimula,Chiquimula,Hombre,56,84,
Chiquimula,Chiquimula,Hombre,56,255,Población ocupada
Chiquimula,Chiquimula,Hombre,57,90,
Chiquimula,Chiquimula,Hombre,57,252,Población ocupada
Chiquimula,Chiquimula,Hombre,58,94,
Chiquimula,Chiquimula,Hombre,58,266,Población ocupada
Chiquimula,Chiquimula,Hombre,59,83,
Chiquimula,Chiquimula,Hombre,59,187,Población ocupada
Chiquimula,Chiquimula,Hombre,60,141,
Chiquimula,Chiquimula,Hombre,60,272,Población ocupada
Chiquimula,Chiquimula,Hombre,61,57,
Chiquimula,Chiquimula,Hombre,61,161,Población ocupada
Chiquimula,Chiquimula,Hombre,62,80,
Chiquimula,Chiquimula,Hombre,62,156,Población ocupada
Chiquimula,Chiquimula,Hombre,63,96,
Chiquimula,Chiquimula,Hombre,63,170,Población ocupada
Chiquimula,Chiquimula,Hombre,64,102,
Chiquimula,Chiquimula,Hombre,64,160,Población ocupada
Chiquimula,Chiquimula,Hombre,65,112,
Chiquimula,Chiquimula,Hombre,65,166,Población ocupada
Chiquimula,Chiquimula,Hombre,66,95,
Chiquimula,Chiquimula,Hombre,66,115,Población ocupada
Chiquimula,Chiquimula,Hombre,67,96,
Chiquimula,Chiquimula,Hombre,67,122,Población ocupada
Chiquimula,Chiquimula,Hombre,68,116,
Chiquimula,Chiquimula,Hombre,68,125,Población ocupada
Chiquimula,Chiquimula,Hombre,69,83,
Chiquimula,Chiquimula,Hombre,69,65,Población ocupada
Chiquimula,Chiquimula,Hombre,70,118,
Chiquimula,Chiquimula,Hombre,70,107,Población ocupada
Chiquimula,Chiquimula,Hombre,71,90,
Chiquimula,Chiquimula,Hombre,71,57,Población ocupada
Chiquimula,Chiquimula,Hombre,72,96,
Chiquimula,Chiquimula,Hombre,72,87,Población ocupada
Chiquimula,Chiquimula,Hombre,73,97,
Chiquimula,Chiquimula,Hombre,73,54,Población ocupada
Chiquimula,Chiquimula,Hombre,74,76,
Chiquimula,Chiquimula,Hombre,74,62,Población ocupada
Chiquimula,Chiquimula,Hombre,75,85,
Chiquimula,Chiquimula,Hombre,75,70,Población ocupada
Chiquimula,Chiquimula,Hombre,76,58,
Chiquimula,Chiquimula,Hombre,76,45,Población ocupada
Chiquimula,Chiquimula,Hombre,77,76,
Chiquimula,Chiquimula,Hombre,77,41,Población ocupada
Chiquimula,Chiquimula,Hombre,78,78,
Chiquimula,Chiquimula,Hombre,78,42,Población ocupada
Chiquimula,Chiquimula,Hombre,79,81,
Chiquimula,Chiquimula,Hombre,79,30,Población ocupada
Chiquimula,Chiquimula,Hombre,80,79,
Chiquimula,Chiquimula,Hombre,80,28,Población ocupada
Chiquimula,Chiquimula,Hombre,81,46,
Chiquimula,Chiquimula,Hombre,81,15,Población ocupada
Chiquimula,Chiquimula,Hombre,82,72,
Chiquimula,Chiquimula,Hombre,82,10,Población ocupada
Chiquimula,Chiquimula,Hombre,83,55,
Chiquimula,Chiquimula,Hombre,83,17,Población ocupada
Chiquimula,Chiquimula,Hombre,84,39,
Chiquimula,Chiquimula,Hombre,84,12,Población ocupada
Chiquimula,Chiquimula,Hombre,85,55,
Chiquimula,Chiquimula,Hombre,85,10,Población ocupada
Chiquimula,Chiquimula,Hombre,86,44,
Chiquimula,Chiquimula,Hombre,86,7,Población ocupada
Chiquimula,Chiquimula,Hombre,87,44,
Chiquimula,Chiquimula,Hombre,87,5,Población ocupada
Chiquimula,Chiquimula,Hombre,88,58,
Chiquimula,Chiquimula,Hombre,88,7,Población ocupada
Chiquimula,Chiquimula,Hombre,89,31,
Chiquimula,Chiquimula,Hombre,89,3,Población ocupada
Chiquimula,Chiquimula,Hombre,90,19,
Chiquimula,Chiquimula,Hombre,90,4,Población ocupada
Chiquimula,Chiquimula,Hombre,91,15,
Chiquimula,Chiquimula,Hombre,91,1,Población ocupada
Chiquimula,Chiquimula,Hombre,92,8,
Chiquimula,Chiquimula,Hombre,93,11,
Chiquimula,Chiquimula,Hombre,93,1,Población ocupada
Chiquimula,Chiquimula,Hombre,94,11,
Chiquimula,Chiquimula,Hombre,95,3,
Chiquimula,Chiquimula,Hombre,95,1,Población ocupada
Chiquimula,Chiquimula,Hombre,96,3,
Chiquimula,Chiquimula,Hombre,96,1,Población ocupada
