NOMBRE DEPARTAMENTO,NOMBRE MUNICIPIO,PCP6||Sexo,PCP7,Recuento de PCP1,PCP16_C||Dificulta caminar o subir escaleras
Jutiapa,El Progreso,Mujer,86,1,"Sí, con mucha dificultad"
Jutiapa,El Progreso,Mujer,87,1,No puede
Jutiapa,El Progreso,Mujer,87,6,"No, sin dificultad"
Jutiapa,El Progreso,Mujer,87,2,"Sí, con algo de dificultad"
Jutiapa,El Progreso,Mujer,87,2,"Sí, con mucha dificultad"
Jutiapa,El Progreso,Mujer,88,1,No puede
Jutiapa,El Progreso,Mujer,88,9,"No, sin dificultad"
Jutiapa,El Progreso,Mujer,88,6,"Sí, con algo de dificultad"
Jutiapa,El Progreso,Mujer,88,2,"Sí, con mucha dificultad"
Jutiapa,El Progreso,Mujer,89,1,No puede
Jutiapa,El Progreso,Mujer,89,2,"No, sin dificultad"
Jutiapa,El Progreso,Mujer,89,3,"Sí, con algo de dificultad"
Jutiapa,El Progreso,Mujer,90,1,No puede
Jutiapa,El Progreso,Mujer,90,3,"No, sin dificultad"
Jutiapa,El Progreso,Mujer,90,3,"Sí, con algo de dificultad"
Jutiapa,El Progreso,Mujer,90,1,"Sí, con mucha dificultad"
Jutiapa,El Progreso,Mujer,91,4,"No, sin dificultad"
Jutiapa,El Progreso,Mujer,91,1,"Sí, con mucha dificultad"
Jutiapa,El Progreso,Mujer,92,2,"No, sin dificultad"
Jutiapa,El Progreso,Mujer,92,5,"Sí, con algo de dificultad"
Jutiapa,El Progreso,Mujer,92,2,"Sí, con mucha dificultad"
Jutiapa,El Progreso,Mujer,93,1,No puede
Jutiapa,El Progreso,Mujer,93,1,"Sí, con algo de dificultad"
Jutiapa,El Progreso,Mujer,93,1,"Sí, con mucha dificultad"
Jutiapa,El Progreso,Mujer,94,2,"Sí, con algo de dificultad"
Jutiapa,El Progreso,Mujer,95,1,No puede
Jutiapa,El Progreso,Mujer,95,1,"Sí, con algo de dificultad"
Jutiapa,El Progreso,Mujer,95,2,"Sí, con mucha dificultad"
Jutiapa,El Progreso,Mujer,96,1,"No, sin dificultad"
Jutiapa,El Progreso,Mujer,97,1,"No, sin dificultad"
Jutiapa,El Progreso,Mujer,97,1,"Sí, con algo de dificultad"
Jutiapa,El Progreso,Mujer,97,1,"Sí, con mucha dificultad"
Jutiapa,El Progreso,Mujer,98,1,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Hombre,0,257,
Jutiapa,Jalpatagua,Hombre,1,283,
Jutiapa,Jalpatagua,Hombre,2,294,
Jutiapa,Jalpatagua,Hombre,3,307,
Jutiapa,Jalpatagua,Hombre,4,9,No declarado
Jutiapa,Jalpatagua,Hombre,4,295,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,4,1,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,5,10,No declarado
Jutiapa,Jalpatagua,Hombre,5,4,No puede
Jutiapa,Jalpatagua,Hombre,5,332,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,5,2,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,5,1,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Hombre,6,1,No declarado
Jutiapa,Jalpatagua,Hombre,6,313,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,6,1,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,7,2,No declarado
Jutiapa,Jalpatagua,Hombre,7,309,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,7,1,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,8,305,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,8,1,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,8,3,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Hombre,9,3,No declarado
Jutiapa,Jalpatagua,Hombre,9,1,No puede
Jutiapa,Jalpatagua,Hombre,9,308,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,9,1,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Hombre,10,4,No declarado
Jutiapa,Jalpatagua,Hombre,10,1,No puede
Jutiapa,Jalpatagua,Hombre,10,306,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,10,1,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,10,1,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Hombre,11,1,No declarado
Jutiapa,Jalpatagua,Hombre,11,3,No puede
Jutiapa,Jalpatagua,Hombre,11,255,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,11,2,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Hombre,12,2,No declarado
Jutiapa,Jalpatagua,Hombre,12,1,No puede
Jutiapa,Jalpatagua,Hombre,12,323,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,12,4,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,12,1,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Hombre,13,3,No declarado
Jutiapa,Jalpatagua,Hombre,13,300,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,13,1,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Hombre,14,2,No declarado
Jutiapa,Jalpatagua,Hombre,14,301,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,14,1,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,14,1,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Hombre,15,1,No declarado
Jutiapa,Jalpatagua,Hombre,15,2,No puede
Jutiapa,Jalpatagua,Hombre,15,291,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,15,2,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,16,4,No declarado
Jutiapa,Jalpatagua,Hombre,16,298,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,17,1,No puede
Jutiapa,Jalpatagua,Hombre,17,380,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,17,3,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,18,2,No declarado
Jutiapa,Jalpatagua,Hombre,18,321,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,18,1,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,19,3,No declarado
Jutiapa,Jalpatagua,Hombre,19,322,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,19,1,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,19,1,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Hombre,20,1,No puede
Jutiapa,Jalpatagua,Hombre,20,270,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,20,2,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,20,1,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Hombre,21,3,No declarado
Jutiapa,Jalpatagua,Hombre,21,233,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,21,1,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,21,2,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Hombre,22,1,No puede
Jutiapa,Jalpatagua,Hombre,22,289,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,22,1,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,23,2,No declarado
Jutiapa,Jalpatagua,Hombre,23,271,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,23,3,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,23,2,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Hombre,24,207,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,24,2,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,24,1,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Hombre,25,1,No declarado
Jutiapa,Jalpatagua,Hombre,25,1,No puede
Jutiapa,Jalpatagua,Hombre,25,268,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,25,1,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,25,3,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Hombre,26,1,No declarado
Jutiapa,Jalpatagua,Hombre,26,213,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,26,2,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,26,1,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Hombre,27,3,No declarado
Jutiapa,Jalpatagua,Hombre,27,213,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,27,4,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,27,1,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Hombre,28,1,No declarado
Jutiapa,Jalpatagua,Hombre,28,213,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,28,2,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,28,2,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Hombre,29,177,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,29,2,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,29,2,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Hombre,30,224,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,30,2,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,30,2,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Hombre,31,2,No declarado
Jutiapa,Jalpatagua,Hombre,31,158,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,31,1,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,31,2,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Hombre,32,1,No puede
Jutiapa,Jalpatagua,Hombre,32,174,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,32,1,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,32,1,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Hombre,33,3,No declarado
Jutiapa,Jalpatagua,Hombre,33,139,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,33,2,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,34,1,No declarado
Jutiapa,Jalpatagua,Hombre,34,168,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,34,1,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,34,3,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Hombre,35,1,No declarado
Jutiapa,Jalpatagua,Hombre,35,178,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,35,6,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,36,1,No declarado
Jutiapa,Jalpatagua,Hombre,36,161,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,36,1,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,36,1,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Hombre,37,1,No puede
Jutiapa,Jalpatagua,Hombre,37,161,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,37,2,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,38,175,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,38,2,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,38,2,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Hombre,39,2,No declarado
Jutiapa,Jalpatagua,Hombre,39,154,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,39,2,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,39,1,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Hombre,40,170,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,40,5,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,40,2,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Hombre,41,112,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,41,3,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,41,2,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Hombre,42,150,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,42,2,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,42,4,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Hombre,43,150,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,43,6,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,43,3,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Hombre,44,1,No puede
Jutiapa,Jalpatagua,Hombre,44,129,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,44,3,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,44,1,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Hombre,45,131,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,45,1,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,46,104,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,46,3,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,46,1,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Hombre,47,118,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,47,4,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,47,7,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Hombre,48,88,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,48,2,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Hombre,49,1,No declarado
Jutiapa,Jalpatagua,Hombre,49,1,No puede
Jutiapa,Jalpatagua,Hombre,49,91,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,49,5,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,49,1,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Hombre,50,127,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,50,7,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,50,1,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Hombre,51,1,No declarado
Jutiapa,Jalpatagua,Hombre,51,104,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,51,2,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,51,3,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Hombre,52,100,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,52,4,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,52,4,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Hombre,53,87,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,53,4,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,53,6,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Hombre,54,94,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,54,6,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,55,84,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,55,7,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,55,3,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Hombre,56,2,No declarado
Jutiapa,Jalpatagua,Hombre,56,97,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,56,3,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,56,1,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Hombre,57,91,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,57,5,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,57,6,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Hombre,58,84,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,58,5,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,58,2,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Hombre,59,1,No declarado
Jutiapa,Jalpatagua,Hombre,59,85,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,59,6,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,59,4,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Hombre,60,2,No declarado
Jutiapa,Jalpatagua,Hombre,60,96,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,60,10,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,60,1,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Hombre,61,1,No declarado
Jutiapa,Jalpatagua,Hombre,61,73,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,61,6,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,61,1,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Hombre,62,1,No declarado
Jutiapa,Jalpatagua,Hombre,62,68,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,62,6,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,62,3,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Hombre,63,1,No puede
Jutiapa,Jalpatagua,Hombre,63,72,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,63,7,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,63,3,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Hombre,64,1,No puede
Jutiapa,Jalpatagua,Hombre,64,73,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,64,10,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,64,5,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Hombre,65,1,No puede
Jutiapa,Jalpatagua,Hombre,65,68,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,65,15,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,65,4,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Hombre,66,49,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,66,9,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,66,7,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Hombre,67,59,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,67,11,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,67,3,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Hombre,68,1,No declarado
Jutiapa,Jalpatagua,Hombre,68,2,No puede
Jutiapa,Jalpatagua,Hombre,68,49,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,68,12,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,68,5,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Hombre,69,31,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,69,6,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,69,3,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Hombre,70,1,No puede
Jutiapa,Jalpatagua,Hombre,70,61,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,70,9,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,70,4,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Hombre,71,2,No puede
Jutiapa,Jalpatagua,Hombre,71,28,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,71,12,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,71,3,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Hombre,72,26,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,72,10,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,72,4,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Hombre,73,38,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,73,10,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,73,7,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Hombre,74,1,No puede
Jutiapa,Jalpatagua,Hombre,74,25,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,74,14,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,74,7,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Hombre,75,30,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,75,7,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,75,4,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Hombre,76,1,No declarado
Jutiapa,Jalpatagua,Hombre,76,1,No puede
Jutiapa,Jalpatagua,Hombre,76,17,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,76,8,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,76,3,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Hombre,77,27,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,77,4,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,77,4,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Hombre,78,3,No puede
Jutiapa,Jalpatagua,Hombre,78,27,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,78,4,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,78,5,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Hombre,79,1,No declarado
Jutiapa,Jalpatagua,Hombre,79,8,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,79,8,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,79,2,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Hombre,80,1,No puede
Jutiapa,Jalpatagua,Hombre,80,15,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,80,7,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,80,9,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Hombre,81,10,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,81,8,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,81,4,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Hombre,82,16,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,82,7,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,82,6,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Hombre,83,10,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,83,9,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,83,6,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Hombre,84,9,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,84,4,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,85,1,No puede
Jutiapa,Jalpatagua,Hombre,85,8,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,85,6,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,85,2,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Hombre,86,4,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,86,2,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,86,2,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Hombre,87,4,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,87,3,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,87,8,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Hombre,88,9,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,88,3,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,88,5,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Hombre,89,2,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,89,1,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Hombre,90,1,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,90,4,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,90,1,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Hombre,91,2,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,91,1,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,92,1,No puede
Jutiapa,Jalpatagua,Hombre,92,1,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,92,4,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,93,1,No puede
Jutiapa,Jalpatagua,Hombre,93,2,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,93,2,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,93,2,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Hombre,94,2,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,94,1,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,94,2,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Hombre,95,1,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,95,2,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Hombre,96,1,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Hombre,97,1,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,97,1,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Hombre,98,1,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,98,1,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Hombre,99,1,"No, sin dificultad"
Jutiapa,Jalpatagua,Hombre,99,1,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Hombre,100,1,No puede
Jutiapa,Jalpatagua,Mujer,0,270,
Jutiapa,Jalpatagua,Mujer,1,306,
Jutiapa,Jalpatagua,Mujer,2,328,
Jutiapa,Jalpatagua,Mujer,3,313,
Jutiapa,Jalpatagua,Mujer,4,8,No declarado
Jutiapa,Jalpatagua,Mujer,4,1,No puede
Jutiapa,Jalpatagua,Mujer,4,278,"No, sin dificultad"
Jutiapa,Jalpatagua,Mujer,4,1,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Mujer,5,5,No declarado
Jutiapa,Jalpatagua,Mujer,5,329,"No, sin dificultad"
Jutiapa,Jalpatagua,Mujer,5,1,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Mujer,5,2,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Mujer,6,3,No declarado
Jutiapa,Jalpatagua,Mujer,6,1,No puede
Jutiapa,Jalpatagua,Mujer,6,272,"No, sin dificultad"
Jutiapa,Jalpatagua,Mujer,6,1,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Mujer,7,1,No declarado
Jutiapa,Jalpatagua,Mujer,7,1,No puede
Jutiapa,Jalpatagua,Mujer,7,290,"No, sin dificultad"
Jutiapa,Jalpatagua,Mujer,7,1,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Mujer,8,2,No declarado
Jutiapa,Jalpatagua,Mujer,8,304,"No, sin dificultad"
Jutiapa,Jalpatagua,Mujer,9,3,No declarado
Jutiapa,Jalpatagua,Mujer,9,239,"No, sin dificultad"
Jutiapa,Jalpatagua,Mujer,9,1,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Mujer,10,4,No declarado
Jutiapa,Jalpatagua,Mujer,10,273,"No, sin dificultad"
Jutiapa,Jalpatagua,Mujer,10,1,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Mujer,11,3,No declarado
Jutiapa,Jalpatagua,Mujer,11,272,"No, sin dificultad"
Jutiapa,Jalpatagua,Mujer,11,1,"Sí, con algo de dificultad"
Jutiapa,Jalpatagua,Mujer,11,1,"Sí, con mucha dificultad"
Jutiapa,Jalpatagua,Mujer,12,315,"No, sin dificultad"
