NOMBRE DEPARTAMENTO,NOMBRE MUNICIPIO,PCP6||Sexo,PCP7,PCH9_I||Tiene Servicio de Internet,Recuento de PCH9_I
Sacatepéquez,Antigua Guatemala,Hombre,16,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,16,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,17,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,17,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,18,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,18,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,19,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,19,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,20,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,20,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,21,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,21,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,22,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,22,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,23,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,23,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,24,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,24,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,25,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,25,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,26,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,26,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,27,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,27,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,28,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,28,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,29,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,29,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,30,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,30,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,31,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,31,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,32,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,32,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,33,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,33,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,34,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,34,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,35,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,35,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,36,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,36,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,37,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,37,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,38,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,38,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,39,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,39,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,40,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,40,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,41,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,41,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,42,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,42,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,43,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,43,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,44,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,44,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,45,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,45,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,46,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,46,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,47,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,47,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,48,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,48,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,49,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,49,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,50,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,50,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,51,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,51,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,52,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,52,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,53,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,53,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,54,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,54,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,55,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,55,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,56,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,56,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,57,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,57,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,58,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,58,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,59,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,59,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,60,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,60,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,61,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,61,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,62,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,62,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,63,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,63,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,64,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,64,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,65,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,65,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,66,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,66,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,67,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,67,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,68,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,68,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,69,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,69,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,70,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,70,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,71,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,71,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,72,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,72,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,73,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,73,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,74,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,74,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,75,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,75,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,76,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,76,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,77,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,77,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,78,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,78,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,79,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,79,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,80,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,80,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,81,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,81,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,82,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,82,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,83,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,83,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,84,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,84,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,85,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,85,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,86,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,86,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,87,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,87,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,88,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,88,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,89,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,89,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,90,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,90,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,91,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,91,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,92,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,92,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,93,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,93,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,94,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,94,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,95,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,95,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,96,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,96,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,97,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,97,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,98,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,98,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,99,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,99,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,103,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,103,Sí,4363
Sacatepéquez,Antigua Guatemala,Hombre,105,No,6768
Sacatepéquez,Antigua Guatemala,Hombre,105,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,0,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,0,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,1,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,1,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,2,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,2,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,3,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,3,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,4,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,4,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,5,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,5,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,6,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,6,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,7,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,7,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,8,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,8,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,9,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,9,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,10,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,10,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,11,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,11,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,12,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,12,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,13,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,13,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,14,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,14,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,15,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,15,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,16,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,16,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,17,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,17,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,18,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,18,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,19,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,19,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,20,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,20,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,21,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,21,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,22,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,22,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,23,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,23,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,24,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,24,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,25,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,25,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,26,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,26,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,27,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,27,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,28,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,28,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,29,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,29,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,30,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,30,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,31,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,31,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,32,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,32,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,33,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,33,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,34,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,34,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,35,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,35,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,36,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,36,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,37,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,37,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,38,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,38,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,39,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,39,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,40,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,40,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,41,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,41,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,42,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,42,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,43,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,43,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,44,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,44,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,45,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,45,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,46,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,46,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,47,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,47,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,48,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,48,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,49,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,49,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,50,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,50,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,51,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,51,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,52,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,52,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,53,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,53,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,54,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,54,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,55,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,55,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,56,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,56,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,57,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,57,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,58,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,58,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,59,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,59,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,60,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,60,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,61,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,61,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,62,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,62,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,63,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,63,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,64,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,64,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,65,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,65,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,66,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,66,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,67,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,67,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,68,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,68,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,69,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,69,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,70,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,70,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,71,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,71,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,72,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,72,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,73,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,73,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,74,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,74,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,75,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,75,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,76,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,76,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,77,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,77,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,78,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,78,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,79,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,79,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,80,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,80,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,81,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,81,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,82,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,82,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,83,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,83,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,84,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,84,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,85,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,85,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,86,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,86,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,87,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,87,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,88,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,88,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,89,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,89,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,90,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,90,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,91,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,91,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,92,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,92,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,93,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,93,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,94,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,94,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,95,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,95,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,96,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,96,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,97,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,97,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,98,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,98,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,99,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,99,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,100,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,100,Sí,4363
Sacatepéquez,Antigua Guatemala,Mujer,101,No,6768
Sacatepéquez,Antigua Guatemala,Mujer,101,Sí,4363
Sacatepéquez,Ciudad Vieja,Hombre,0,No,6871
Sacatepéquez,Ciudad Vieja,Hombre,0,Sí,1156
Sacatepéquez,Ciudad Vieja,Hombre,1,No,6871
Sacatepéquez,Ciudad Vieja,Hombre,1,Sí,1156
Sacatepéquez,Ciudad Vieja,Hombre,2,No,6871
Sacatepéquez,Ciudad Vieja,Hombre,2,Sí,1156
Sacatepéquez,Ciudad Vieja,Hombre,3,No,6871
Sacatepéquez,Ciudad Vieja,Hombre,3,Sí,1156
Sacatepéquez,Ciudad Vieja,Hombre,4,No,6871
Sacatepéquez,Ciudad Vieja,Hombre,4,Sí,1156
Sacatepéquez,Ciudad Vieja,Hombre,5,No,6871
Sacatepéquez,Ciudad Vieja,Hombre,5,Sí,1156
Sacatepéquez,Ciudad Vieja,Hombre,6,No,6871
Sacatepéquez,Ciudad Vieja,Hombre,6,Sí,1156
Sacatepéquez,Ciudad Vieja,Hombre,7,No,6871
Sacatepéquez,Ciudad Vieja,Hombre,7,Sí,1156
Sacatepéquez,Ciudad Vieja,Hombre,8,No,6871
Sacatepéquez,Ciudad Vieja,Hombre,8,Sí,1156
Sacatepéquez,Ciudad Vieja,Hombre,9,No,6871
Sacatepéquez,Ciudad Vieja,Hombre,9,Sí,1156
Sacatepéquez,Ciudad Vieja,Hombre,10,No,6871
Sacatepéquez,Ciudad Vieja,Hombre,10,Sí,1156
Sacatepéquez,Ciudad Vieja,Hombre,11,No,6871
Sacatepéquez,Ciudad Vieja,Hombre,11,Sí,1156
